GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,11.6,53,60639,43,11.2,60,60074,33
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,11.7,52,60805,45,10.7,68,62735,54
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,12.5,35,55780,13,11.9,43,56094,16
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,11.1,70,65270,68,10.2,76,66315,73
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,11.5,57,57556,24,11.3,58,57521,21
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,12.7,30,68148,72,12.2,35,65418,67
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,13.2,18,60095,37,12.8,21,59085,26
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,11.8,49,63850,61,11.7,47,65988,69
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,10.9,73,62312,52,10.7,68,63487,59
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,12.3,39,62700,55,11.7,47,66158,71
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,11.2,66,60680,44,11,62,60555,36
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,11.2,66,55545,12,11,62,56020,14
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,,,,,53.9,1,47663,1
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,13,24,60100,38,12.6,26,61850,48
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,12.4,38,56463,17,12.6,26,54825,13
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,13.5,12,63978,63,13.9,5,62743,55
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,10.9,73,74895,78,9.9,80,62395,51
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,13.1,22,62515,53,12.2,35,61515,47
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,10.8,75,59707,34,10.1,77,60685,38
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,11.4,61,54454,9,11.6,52,53970,11
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,9.7,80,68412,74,9,82,68767,76
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,11.3,63,59400,32,10,78,59870,31
D. K-8 / 751 +,SUSSEX,2030,HARDYSTON TWP,12.8,29,60184,39,11.6,52,60217,34
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,11.3,63,63168,59,10.7,68,63010,56
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,15.2,3,59936,36,14.2,4,58511,25
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,11.6,53,57375,22,11.6,52,59200,27
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,13,24,54877,10,13.6,6,54719,12
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,11.5,57,61284,47,11.3,58,63940,60
E. K-12 / 0 - 1800,,,K-12 Average,12.6,,62875,,12.1,,64043,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,12.6,15,60380,24,11.9,19,62418,29
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,13.4,8,67850,45,12.7,7,67850,43
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,12.8,10,57750,19,12.5,12,56050,13
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,11.1,36,57250,18,10.5,38,52900,6
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,13.7,7,52550,4,13.7,2,54520,10
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,,,,,10.2,42,49507,2
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,11.5,32,67575,43,11.1,30,67011,42
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,11.1,36,62614,32,11.1,30,66664,41
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,12.3,20,59975,23,11.4,26,58475,22
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,11.7,30,65450,39,11.2,29,65055,37
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,14.6,2,64290,37,,,,
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,14.7,1,52668,5,12.7,7,53868,8
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,10.1,44,60583,26,10,43,60883,26
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,12.8,10,61979,28,12.6,10,64610,34
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,11.8,29,56670,16,12.7,7,58165,20
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,12.4,18,64145,36,12.8,6,63449,32
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,12,24,60500,25,11.6,22,59800,24
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,11.4,34,58490,21,10.7,35,60863,25
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,10.4,43,55345,11,11,32,53310,7
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,8.7,47,68078,46,9.3,46,70783,45
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,12.7,12,55500,12,12.6,10,57563,17
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,12.7,12,53553,7,12.3,14,50834,3
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,10.9,41,65915,41,10.8,34,71500,46
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,14.4,3,62035,29,12.2,15,65954,40
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,12,24,62496,31,11.5,24,62773,30
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,12.1,23,53653,8,12.1,16,55557,12
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,11.9,27,50355,3,11.9,19,51759,4
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,12,24,63550,35,12.1,16,61599,28
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,13.9,4,62872,33,13.3,3,63282,31
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,11.5,32,54500,9,9.5,44,54000,9
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,8.1,48,56893,17,7.7,48,57400,16
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,9.6,45,55810,13,8.9,47,58167,21
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,12.6,15,58000,20,12.5,12,56400,14
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,12.4,18,67723,44,11.6,22,68083,44
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,11.6,31,65654,40,11.3,27,65260,39
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,10.7,42,76780,47,10.3,41,79732,48
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,12.2,22,54543,10,11.3,27,57680,18
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,11.1,36,62365,30,10.7,35,63980,33
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,12.3,20,65064,38,12,18,64864,36
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,11.1,36,47686,1,10.4,40,49211,1
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,13.8,5,60719,27,12.9,4,61550,27
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,9.1,46,55879,14,9.4,45,57879,19
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,11.9,27,56101,15,10.7,35,56626,15
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,13.8,5,59510,22,13.9,1,58720,23
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,12.7,12,49857,2,12.9,4,52257,5
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,12.5,17,76925,48,11,32,78750,47
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,11.3,35,62930,34,11.5,24,64651,35
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,12.9,9,66305,42,11.9,19,65218,38
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,11,40,53000,6,10.5,38,54710,11
F. K-12 / 1801 - 350,,,K-12 Average,12.6,,62875,,12.1,,64043,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,12.2,44,64296,38,12.1,38,64296,40
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,14.4,12,71665,63,14,7,69000,56
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,13.1,24,65700,48,12.3,28,65460,44
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,16.5,4,54322,5,16.6,2,54360,1
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,10.9,62,63315,33,10.2,65,58950,17
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,11.7,54,69370,57,11.4,54,69300,58
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,15.4,8,65010,44,14.5,4,66618,48
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,11.3,59,55460,9,11.1,58,55460,6
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,14.4,12,57216,12,13.9,9,55715,8
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,13.3,20,60000,20,12.9,17,59000,18
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,12.9,28,70710,62,11.9,43,71250,62
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,13.6,18,54880,7,12.6,21,55520,7
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,11.9,52,68675,55,11.4,54,72255,63
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,13.2,23,67416,51,13.1,14,68466,52
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,12.8,31,68957,56,12.3,28,67214,49
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,12.2,44,59288,17,11.6,52,60913,21
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,13.7,17,58214,14,13.6,10,58214,14
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,12.6,35,64332,39,12.5,24,65678,45
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,14,15,56300,11,13.5,11,55730,9
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,12.5,36,61733,26,12.5,24,63016,32
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,11.3,59,60591,23,11.1,58,61750,28
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,21.6,2,61772,27,25.1,1,61100,23
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,15.6,6,69549,60,15.3,3,60949,22
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,16.1,5,63731,35,12.8,18,56762,12
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,11.7,54,54055,4,11.5,53,56502,11
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,11.4,58,62289,28,11.1,58,58321,16
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,12.5,36,59335,18,12.2,35,61238,25
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,10.9,62,89418,68,10.9,62,86772,67
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,12.3,41,60944,24,12.8,18,61669,27
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,12.3,41,65010,44,12.2,35,65010,43
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,14.7,10,65675,47,14.1,6,64128,38
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,12.3,41,64908,42,11.8,46,65734,46
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,14.6,11,68074,53,14.4,5,68745,53
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,12.9,28,73493,64,12.6,21,72886,65
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,10.5,67,77522,67,9.7,66,71170,61
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,13,26,62969,32,13,15,63085,33
F. K-12 / 1801 - 3500,MERCER,4255,PRINCETON,10.9,62,77143,66,11,61,76671,66
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,12.7,34,54993,8,12.3,28,57942,13
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,12.8,31,64611,41,12.3,28,64091,37
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,15,9,61105,25,12.4,27,61610,26
F. K-12 / 1801 - 3500,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,12.1,48,63612,34,11.7,50,63547,36
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,14.3,14,48825,1,13.5,11,54675,2
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,9,68,65055,46,8.2,67,69175,57
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,12.2,44,60000,20,11.8,46,62700,31
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,11.8,53,74990,65,11.7,50,72790,64
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,19.3,3,63830,36,,,,
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,13.9,16,64059,37,13,15,64322,41
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,12.2,44,56006,10,11.8,46,56239,10
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,12,49,62350,29,12,40,69635,60
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,13,26,64941,43,12.8,18,63235,34
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,12.4,39,64395,40,12,40,62395,30
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,11.5,56,53415,2,11.9,43,55083,5
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,10.7,65,60112,22,10.4,63,59679,19
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,12.5,36,59500,19,12,40,60513,20
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,13.5,19,58405,15,12.3,28,58247,15
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,52.9,1,59253,16,11.9,43,61110,24
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,11.3,59,57390,13,11.3,57,62135,29
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,13.3,20,69400,58,12.2,35,68944,55
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,13.1,24,66872,50,12.5,24,63308,35
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,12.8,31,70213,61,12.1,38,68863,54
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,12.4,39,68522,54,11.8,46,69457,59
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,12,49,54865,6,12.3,28,54743,3
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,12,49,62875,31,12.6,21,64238,39
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,13.3,20,66311,49,13.3,13,66376,47
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,10.7,65,54018,3,10.4,63,54941,4
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,11.5,56,62425,30,11.4,54,64810,42
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,15.5,7,69523,59,14,7,68157,50
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,12.9,28,67975,52,12.3,28,68175,51
G. K-12 / 3501 +,,,K-12 Average,12.6,,62875,,12.1,,64043,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,9.8,101,75103,88,9.8,101,76230,92
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,12.8,40,59850,33,12.7,34,59829,29
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,14.9,5,57855,24,14.7,4,58300,18
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,10.1,100,56429,15,9.6,102,56001,8
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,13.7,15,65310,63,13.1,20,65110,52
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,12.5,50,71580,84,11.9,62,71390,81
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,13.7,15,69400,78,13.5,11,66000,58
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,14.7,6,57456,21,14.8,3,58059,17
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,18.8,3,76885,91,13,25,81508,97
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,12.7,43,61375,38,12.5,42,63850,47
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,13.5,23,78243,96,13.1,20,78193,95
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,11.1,91,77614,95,10.7,91,76404,93
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,12.5,50,65675,68,12.3,47,69805,77
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,12.4,54,56507,16,12.6,37,56170,10
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,12.4,54,61613,40,11.9,62,59610,27
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,11.1,91,81104,98,11.2,84,82041,98
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,45.5,2,56850,18,16.7,1,59452,25
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,9.4,102,57855,24,9.5,103,59203,22
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,12.9,37,58790,28,12.6,37,63865,48
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,12.6,46,65575,65,12.6,37,75154,89
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,11.5,82,79150,97,11,88,71161,80
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,16.8,4,56800,17,11.4,77,58350,19
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,11.7,75,55019,11,11.7,69,59496,26
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,11.2,88,57284,20,11.8,67,59738,28
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,14,10,64515,57,13.1,20,67330,65
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,12.4,54,54100,9,12.7,34,53300,4
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,11.3,86,83962,100,10.2,99,81073,96
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,12.7,43,60069,34,12.7,34,56998,12
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,13.3,27,76996,92,13,25,82280,99
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,12.9,37,85948,101,12.2,50,82868,101
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,12.2,64,65649,67,12,57,67819,71
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,11.3,86,57656,22,11.9,62,60709,31
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,13.9,12,69955,80,13.7,8,67542,69
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,11.2,88,53057,7,10.3,97,54617,7
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,12.3,58,75444,89,12.4,45,74760,88
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,11.6,81,77500,94,11.3,79,82623,100
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,13.3,27,59371,31,13.7,8,58521,20
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,13.7,15,54500,10,14.1,5,56150,9
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,12,68,56250,14,11.3,79,70930,79
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,13.6,21,52745,5,13.8,7,51955,2
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,10.9,95,68360,75,11.5,75,71660,82
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,13.7,15,67207,72,13,25,68383,73
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,13.7,15,71120,81,13.4,14,72250,87
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,14.3,7,62050,46,15.4,2,64900,51
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,,,,,13.3,17,65667,57
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,12.8,40,71417,83,12.5,42,72245,86
G. K-12 / 3501 +,MERCER,1430,EWING TWP,11.5,82,61696,42,11,88,61696,33
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,12.7,43,62794,49,12.2,50,66944,63
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,11.1,91,74456,87,10.9,90,75612,91
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,12.4,54,61669,41,12.5,42,63001,39
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,11.4,84,61711,43,10,100,66450,61
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,13,33,82950,99,13.1,20,83850,102
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,13.9,12,63496,52,13.4,14,59440,24
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,12.5,50,60583,36,12.2,50,62675,37
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,13,33,87005,102,13,25,87052,103
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,12.3,58,57748,23,12.3,47,56298,11
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,11.7,75,66156,70,11.1,86,65262,55
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,13.3,27,59042,29,13.2,19,59960,30
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,13.1,31,64002,56,12.6,37,66720,62
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,13,33,62800,50,13.4,14,63650,44
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,245,1,50933,2,14,6,75337,90
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,13.1,31,54066,8,12.9,30,52003,3
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,14,10,65112,60,13.5,11,67375,66
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,11.9,70,67364,73,11.9,62,69270,76
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,10.6,99,58215,27,10.3,97,58975,21
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,13.2,30,65580,66,11.4,77,62200,35
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,13.8,14,71127,82,12.8,33,72130,85
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,11.9,70,52700,4,12,57,53852,5
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,10.8,97,63050,51,10.4,94,65390,56
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,10.9,95,59820,32,10.4,94,59300,23
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,13.7,15,63606,53,13.5,11,64125,49
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,11.2,88,59155,30,10.6,93,61960,34
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,12,68,72079,86,12,57,70100,78
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,12.8,40,63975,55,13,25,67954,72
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,11.7,75,65020,59,11.3,79,67185,64
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,12.3,58,66960,71,12.1,55,68750,75
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,12.2,64,62617,48,11.6,72,62692,38
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,12.9,37,61911,44,12.2,50,63384,41
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,13.6,21,55981,13,13.3,17,57850,15
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,12.3,58,52169,3,12.3,47,57348,13
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,11.8,73,50069,1,12,57,50728,1
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,14.1,8,58000,26,13.7,8,58000,16
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,13.5,23,52880,6,13.1,20,61234,32
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,12.6,46,68994,77,12.4,45,67423,67
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,12.6,46,55103,12,11.1,86,54182,6
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,10.8,97,65180,61,10.4,94,66180,59
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,13,33,68950,76,12.1,55,63820,46
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,12.3,58,61990,45,12.6,37,62380,36
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,11.7,75,60161,35,11.2,84,65128,53
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,11.7,75,57240,19,11.3,79,57800,14
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,11.4,84,69725,79,10.7,91,66305,60
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,12.5,50,65345,64,11.6,72,67450,68
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,11.7,75,77326,93,11.7,69,72026,84
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,12.3,58,61590,39,12,57,63767,45
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,12.6,46,75567,90,11.8,67,76558,94
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,11.8,73,62359,47,11.5,75,63111,40
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,11.9,70,65997,69,11.7,69,63422,42
