CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
1,4800,14544182,9287158,8792039,290066,205053,2034949,1831743,1464169,1223116,1485531,763013,30000,153548,32000,1116,SOMERS POINT CITY,ATLANTIC,D. K-8 / 751 +,2,CD,,1,ATLANTIC
1,5350,12792449,8322732,7965955,303960,52817,1730963,1541718,1380168,1149391,1282214,323733,0,75371,83239,902,VENTNOR CITY,ATLANTIC,D. K-8 / 751 +,2,B,,1,ATLANTIC
1,5760,2917614,1807667,1755467,34200,18000,382826,348526,364248,282918,350440,164940,0,9381,0,201,WEYMOUTH TWP,ATLANTIC,B. K-8 / 0 - 400,2,B,,1,ATLANTIC
3,40,14777801,7766183,7039049,457548,269586,2696512,2246974,1770085,1373035,2197535,846406,0,117081,103500,903,ALLENDALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,80,3926050,2230298,1993798,156500,80000,947926,776126,282936,265936,356815,129565,0,101264,35000,144,ALPINE BORO,BERGEN,B. K-8 / 0 - 400,2,I,,1,BERGEN
3,285,51248521,28928328,25731603,618065,2578660,11360915,10774550,4488505,3432520,5686105,1844887,80000,65235,0,647,BERGEN CO SPECIAL SERVICE,BERGEN,I. CSSD,7,,,1,BERGEN
3,290,57769224,28453560,26163065,1411230,879265,10966185,8916054,6045675,4617050,9429945,5310895,0,1862093,0,2124,BERGEN COUNTY VOCATIONAL,BERGEN,J. VOC,8,,,1,BERGEN
3,300,54080213,32648575,27494050,1804675,3349850,7271214,6217777,6240999,5461738,6627210,3161731,0,924088,268379,3543,BERGENFIELD BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,440,14670352,8970793,8418978,350795,201020,2161750,1522748,1817823,1259151,1200069,57568,0,497138,346192,1162,BOGOTA BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,740,8839769,5370243,5185243,130000,55000,1220471,892876,1118370,960474,1094245,433620,0,28465,20000,600,CARLSTADT BORO,BERGEN,C. K-8 / 401 - 750,2,DE,,1,BERGEN
3,745,9823167,5713230,5457179,195701,60350,1295258,753683,1068822,718072,1295592,496819,5000,417906,180000,539,CARLSTADT-EAST RUTHERFORD,BERGEN,H. 7-12 / 9-12,5,CD,,1,BERGEN
3,890,37047777,24060691,22644147,700944,715600,4983926,3737766,4127190,2964530,2805843,1397643,0,854959,150000,2948,CLIFFSIDE PARK BORO,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,930,16491268,10601746,10173426,221950,206370,2304795,1880005,1917492,1695717,1577739,907344,0,87841,0,1126,CLOSTER BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,990,23601318,14649929,13781330,566899,301700,3109994,2648553,3025423,2711555,2157200,1214614,0,658772,15000,1717,CRESSKILL BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,1070,11886792,7397306,6746400,450927,199979,1871535,1581373,1173331,1001281,1219793,525693,34250,116321,16754,672,DEMAREST BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1130,36492440,22416293,21499241,742725,174327,4030119,3620389,4509085,3985735,4557152,2784720,0,915154,10090,2583,DUMONT BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,1230,12729087,8100223,7794452,231587,74184,1951266,1514671,1295832,1044574,1288215,633390,0,57067,0,781,EAST RUTHERFORD BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,1270,9565114,5878300,5611100,176450,90750,1237278,725219,1119728,901358,1280497,630281,0,13525,0,848,EDGEWATER BORO,BERGEN,A. K-6,1,DE,,1,BERGEN
3,1345,25385422,13444875,12825422,219550,399903,4187367,3065630,4005838,3273582,2961085,1700499,0,533996,0,2681,ELMWOOD PARK,BERGEN,F. K-12 / 1801 - 3500,3,CD,,1,BERGEN
3,1360,16126506,8955221,8526241,276159,152821,2079152,1454582,2286991,2153848,1993336,1124513,0,771584,0,1216,EMERSON BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,1370,52031599,29462379,27273477,594902,1594000,9194285,6487535,5695086,4226252,6520281,908496,0,1058555,0,3145,ENGLEWOOD CITY,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,1380,8984223,4844761,4487541,149750,207470,2319698,1694891,1037781,721553,756905,370993,0,4992,0,523,ENGLEWOOD CLIFFS BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1450,73760987,43369389,41967951,1011062,390376,11813522,10732449,8409293,6925535,8038771,3791341,0,1533064,187000,4649,FAIR LAWN BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,1470,11897173,6603940,6360196,190944,52800,1364771,1274671,2013174,1676174,1640671,803503,11000,50915,0,1385,FAIRVIEW BORO,BERGEN,D. K-8 / 751 +,2,A,,1,BERGEN
3,1550,51660972,31157680,29561909,1129792,465979,9248798,7719230,5141384,4258167,4777195,1885273,0,1234363,20000,3829,FORT LEE BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,1580,25782751,16812154,15811654,904840,95660,3891157,3625372,2486983,2169787,2456038,281824,0,132457,114000,1277,FRANKLIN LAKES BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,1700,78127628,47503382,46132442,1265230,105710,13417115,11263373,7228562,6024219,8708711,4871864,0,959413,0,5265,GARFIELD CITY,BERGEN,G. K-12 / 3501 +,3,B,1,1,BERGEN
3,1760,38986998,20970176,19203961,1042223,723992,7932732,5014670,4680514,4021275,4443354,1521554,0,951157,0,2364,GLEN ROCK BORO,BERGEN,F. K-12 / 1801 - 3500,3,J,,1,BERGEN
3,1860,86703936,56018139,52643978,2576665,797496,13321470,11622061,7013274,5819003,8870190,4251469,0,1472993,359000,5507,HACKENSACK CITY,BERGEN,G. K-12 / 3501 +,3,CD,,1,BERGEN
3,2050,9720234,6204376,5991494,112000,100882,1400835,1138868,983418,792240,1017789,436616,0,113816,0,631,HARRINGTON PARK BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2080,23273364,14055572,13663173,300300,92099,3701866,3135591,2403158,1887989,2337709,1222099,0,758584,0,1918,HASBROUCK HEIGHTS BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,2090,7592171,4547612,4413441,113360,20811,1397740,1160822,748713,497570,851529,209379,0,46578,40000,416,HAWORTH BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2180,18917089,11229507,10729939,269887,229681,3322759,2484784,2097447,1660534,2109102,658164,0,137958,0,1328,HILLSDALE BORO,BERGEN,D. K-8 / 751 +,2,GH,,1,BERGEN
3,2200,8793790,5125856,4955845,92010,78001,1466119,1225290,1199426,839849,948804,419095,0,52422,65000,656,HO HO KUS BORO,BERGEN,C. K-8 / 401 - 750,2,J,,1,BERGEN
3,2620,28109375,16042086,15065278,916608,60200,3870683,3491528,3537601,2830298,3784566,1082365,0,737347,57000,1841,LEONIA BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,2710,10814018,7246559,6949592,238773,58194,1279376,1041455,925802,633704,1170247,626082,0,59690,0,1009,LITTLE FERRY BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,2740,38633466,22428602,21459784,612848,355970,5891164,4406251,4751335,4119389,4657256,1974988,0,660829,0,3281,LODI BOROUGH,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,2860,31381702,18227672,17282521,552651,392500,4348964,3956566,4089437,3367032,3320137,1566797,285000,873024,0,2370,LYNDHURST TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,2900,50979773,29027649,28199869,694613,133167,8168611,6666984,6196078,4561851,6055794,820065,0,1411199,0,3138,MAHWAH TWP,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,3060,10904358,6986795,6644050,157745,185000,1514093,1141072,1178230,841561,1134517,556662,0,85081,0,986,MAYWOOD BORO,BERGEN,D. K-8 / 751 +,2,FG,,1,BERGEN
3,3170,16828996,9492339,9086408,325464,80467,2815130,2313676,2137817,1813662,1727701,893781,0,609596,0,1078,MIDLAND PARK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,3330,14008017,8627729,8174404,355964,97361,2187016,1700485,1807120,1644289,1304498,748385,0,79927,17000,1077,MONTVALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3350,5607601,3290851,3215227,59864,15760,1107388,491646,561765,428470,582489,327867,30096,29896,0,283,MOONACHIE BORO,BERGEN,B. K-8 / 0 - 400,2,B,,1,BERGEN
3,3550,28409455,15045450,14107097,763731,174622,4572515,3808981,3813953,3228308,3983679,2181096,0,911333,93500,2088,NEW MILFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,3600,21342223,12769242,12292997,300727,175518,2360823,1850403,2784744,2334633,2568762,1260744,0,526013,96351,1795,NORTH ARLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,3700,22120733,12686441,11826083,675672,184686,3278138,2862153,1951167,1598462,2786153,1198103,0,1382826,62590,1335,NORTHERN HIGHLANDS REG,BERGEN,H. 7-12 / 9-12,5,J,,1,BERGEN
3,3710,44603164,25222504,23345579,1215823,661102,6964376,5764905,5177358,4157302,4779797,2743904,0,2400416,123381,2666,NORTHERN VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,3730,8037829,4773869,4558709,156900,58260,1398768,1137318,1004231,743466,763626,308228,0,89388,42000,506,NORTHVALE BORO,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,3740,8572580,5169440,4769366,367901,32173,1560648,1276064,845076,514493,938431,568695,0,58985,16062,618,NORWOOD BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3760,24124156,14328867,13623513,642204,63150,4083636,3470731,3187163,2758879,2345139,1463929,0,120256,8232,1629,OAKLAND BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3850,12504513,7906554,7570376,212058,124120,1533984,1175332,1562086,1268203,1402553,378462,0,99337,0,798,OLD TAPPAN BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3870,10049552,6059099,5575254,376345,107500,1571829,1216160,1282611,1083310,1117046,606196,0,12867,0,790,ORADELL BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,3910,20348270,13796576,12966828,433235,396513,1548317,1401970,2387786,1861946,1984303,1080579,0,523252,0,1673,PALISADES PARK,BERGEN,E. K-12 / 0 - 1800,3,CD,,1,BERGEN
3,3930,67430718,37099970,35492588,1547115,60267,9777671,8509250,7613355,6712069,11003783,5726548,0,1453553,246000,3996,PARAMUS BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,3940,22927239,12600550,12058704,478291,63555,4798298,3781128,2553241,2125398,2111691,1012992,0,850638,632000,1288,PARK RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,3960,39345112,21204912,18837290,444054,1923568,7013887,6162385,4033580,3100305,4760851,2362831,0,2317430,30000,2041,PASCACK VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4300,41232763,21901648,20020046,719660,1161942,6170773,5779467,4572816,3611491,5495836,2478886,0,3020132,100000,2320,RAMAPO-INDIAN HILL REG,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4310,47304055,28641906,27777839,690498,173569,7909343,6082281,4327559,3262697,5169556,3011889,0,1211323,237400,2957,RAMSEY BORO,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,4370,31344556,20068578,19133279,515949,419350,5058112,4991837,2639656,2012786,2773035,1200238,0,689207,0,1792,RIDGEFIELD BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4380,30384200,18551770,18289336,240765,21669,4809257,4725480,3204540,2654381,2733479,1594123,0,1036741,0,2521,RIDGEFIELD PARK TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,4390,80225225,47879908,45555495,1410308,914105,14778354,12508207,7527940,6366279,8653896,339378,0,1313466,0,5739,RIDGEWOOD VILLAGE,BERGEN,G. K-12 / 3501 +,3,J,,1,BERGEN
3,4405,25788870,15407954,14363670,505579,538705,3148414,2637361,3352911,2930297,2660329,1422818,0,1210974,0,1738,RIVER DELL REGIONAL,BERGEN,H. 7-12 / 9-12,4,I,,1,BERGEN
3,4410,15084665,9870720,9248126,211318,411276,2198493,1913998,1742270,1533000,1263079,751629,0,0,0,1168,RIVER EDGE BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,4430,18697079,10709558,10100119,311800,297639,2998355,2448656,2518866,1997188,2321618,1185645,0,148682,30000,1287,RIVER VALE TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,4470,6751605,4325708,4155427,108691,61590,768798,620215,929699,740244,671351,346696,20000,36049,0,605,ROCHELLE PARK TWP,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,4600,33393944,20443565,19354735,598220,490610,4337353,3770289,3865348,3034163,4002693,1681417,0,703147,30000,2539,RUTHERFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,4610,24023605,13554510,13233834,224926,95750,4300720,3592415,2687149,2051464,2854106,1564041,0,585498,0,1720,SADDLE BROOK TWP,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4620,4676935,2355934,2236284,56950,62700,1504299,1128749,359998,307248,448475,238475,0,0,102072,182,SADDLE RIVER BORO,BERGEN,A. K-6,1,J,,1,BERGEN
3,4870,4515291,2438247,2238617,67350,132280,897071,483492,382698,299319,710922,421422,5000,67754,0,253,SOUTH HACKENSACK TWP,BERGEN,B. K-8 / 0 - 400,2,CD,,1,BERGEN
3,5150,71824323,44136346,41827750,2009617,298979,12163857,9171037,6314670,5044726,7962816,4702686,0,1233941,184100,3773,TEANECK TWP,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,5160,54643139,33316103,31451395,1399158,465550,7332806,6136786,6641799,6226159,6094106,3532812,0,1223580,859196,3503,TENAFLY BORO,BERGEN,G. K-12 / 3501 +,3,I,,1,BERGEN
3,5330,20086347,11638273,10552208,922115,163950,3465601,2862241,2309097,1890393,2520111,1371186,0,153264,68000,1334,UPPER SADDLE RIVER BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5410,24174144,15062977,14489328,419880,153769,3271018,2925364,2739472,2377190,2349677,1421698,0,712596,0,1618,WALDWICK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,5430,14006298,7468864,7270289,160775,37800,2353373,2238923,1766430,1521255,1889632,846460,0,527999,100000,1284,WALLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,B,,1,BERGEN
3,5755,43935384,23085058,21849722,649576,585760,9948691,7231269,5167096,4250525,4340826,2397326,0,1363062,225140,2703,WESTWOOD REGIONAL,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,5830,14546287,7708028,7115049,449684,143295,2222602,1375861,2207451,1769486,1880275,1003743,0,519236,0,1182,WOOD-RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,5880,12580139,6836805,6447987,197446,191372,2678596,2297443,1572615,1253350,1374891,452810,0,114083,0,796,WOODCLIFF LAKE BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5920,33486737,19650288,18538261,805225,306802,5712584,4907442,4334597,3642903,3626766,649216,0,151668,159000,2187,WYCKOFF TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
5,200,2166105,1272709,1149755,44500,78454,379068,264635,250106,161806,249611,107511,0,14612,0,136,BASS RIVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,380,4450504,2624665,2413892,129352,81421,875452,669061,467963,359763,459879,128365,0,15539,4000,324,BEVERLY CITY,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,475,31803486,17425328,16440436,662607,322285,5461656,4599946,3221492,2651282,4467286,2639296,0,933322,280400,2570,BORDENTOWN REGIONAL,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,600,30769225,17444936,16373011,614801,457124,5596560,5060630,3275457,2634488,3597878,1634154,0,783186,237500,1774,BURLINGTON CITY,BURLINGTON,E. K-12 / 0 - 1800,3,B,1,1,BURLINGTON
5,605,37134403,22317626,21666608,395867,255151,6581714,6308131,3621178,2815386,4019316,2009613,254235,191462,35560,615,BURLINGTON CO SPEC SERV,BURLINGTON,I. CSSD,7,,,1,BURLINGTON
5,610,33174762,17537134,16903551,595293,38290,3590184,3413284,3851085,2547150,6546798,2867683,0,1644338,2109496,2105,BURLINGTON CO VOCATIONAL,BURLINGTON,J. VOC,8,,,1,BURLINGTON
5,620,52232160,35181640,31626392,763668,2791580,5881444,4649461,5054596,3749402,5330787,756092,0,783693,78390,4034,BURLINGTON TWP,BURLINGTON,G. K-12 / 3501 +,3,FG,,1,BURLINGTON
5,830,7461329,4187905,4003100,176605,8200,1284073,1038623,922018,710003,1032145,621694,0,8000,0,707,CHESTERFIELD TWP,BURLINGTON,A. K-6,1,GH,,1,BURLINGTON
5,840,35143478,19927438,18948787,677291,301360,5560033,4151261,3702402,3159093,4038423,1776163,0,1542023,159450,2365,CINNAMINSON TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1030,5788472,3212773,3011972,133606,67195,1014545,699045,609603,321921,872185,400931,15000,46267,40000,392,DELANCO TWP,BURLINGTON,B. K-8 / 0 - 400,2,CD,,1,BURLINGTON
5,1060,35617806,20815682,19535903,845472,434307,5556720,4910074,3575871,2691236,4632771,1057267,0,1021825,0,2891,DELRAN TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1250,8181561,5258642,5238642,15000,5000,985344,879324,998596,894541,888330,556052,0,50648,0,622,EASTAMPTON TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,1280,12075211,7075397,6902785,104600,68012,2166111,1623511,1501948,878228,1188632,672887,0,108856,157000,912,EDGEWATER PARK TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
5,1420,63270067,40264690,39104145,772614,387931,9329742,7644849,5802836,5038484,6949727,4236097,0,360239,140000,4692,EVESHAM TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,1520,21046940,11910078,11487057,288970,134051,2847286,2367640,2475004,2040629,3301455,1885968,0,513117,6400,1773,FLORENCE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,1910,8402027,5370348,5102798,254550,13000,1320178,1094253,848185,644455,757751,267757,0,97498,7946,695,HAINESPORT TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,2610,119557698,69732977,65855552,1921291,1956134,16824307,15251759,10255154,7906822,15326422,7692830,0,6931752,0,7057,LENAPE REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,GH,,1,BURLINGTON
5,2850,20181475,11931668,11498128,382790,50750,2978966,2722815,2644432,2148892,2463666,1129279,0,162743,142252,1517,LUMBERTON TWP,BURLINGTON,D. K-8 / 751 +,2,FG,,1,BURLINGTON
5,2960,9247082,5632318,5334091,267317,30910,1676539,1125108,1030788,835888,905754,540032,0,0,0,708,MANSFIELD TWP,BURLINGTON,A. K-6,1,DE,,1,BURLINGTON
5,3010,29583628,18065879,17346781,545566,173532,4449015,3240432,3044204,2521085,3160905,1618989,0,709947,0,2181,MAPLE SHADE TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,CD,,1,BURLINGTON
5,3070,6482816,4225013,3953927,86151,184935,846746,662411,762296,618931,619465,334153,0,29296,0,532,MEDFORD LAKES BORO,BURLINGTON,C. K-8 / 401 - 750,2,I,,1,BURLINGTON
5,3080,39806243,24088986,20981423,681840,2425723,5741738,4910082,4596152,3721782,4742822,2043627,0,81008,415325,2891,MEDFORD TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3360,55904367,33100581,31271043,790879,1038659,10131741,8867240,5043257,4034043,5731914,2771614,0,1672843,0,3944,MOORESTOWN TWP,BURLINGTON,G. K-12 / 3501 +,3,I,,1,BURLINGTON
5,3430,16052739,9519791,8654931,322254,542606,2036130,1887926,1830711,1510463,2408973,1545638,0,257134,126000,1099,MOUNT HOLLY TWP,BURLINGTON,D. K-8 / 751 +,2,B,,1,BURLINGTON
5,3440,56789909,37051536,36101286,712600,237650,6839460,6381754,5646912,4392672,6430393,3212235,0,242742,227000,4150,MOUNT LAUREL TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3540,3306582,2028239,1905762,107511,14966,587215,378195,281941,168068,360727,140944,0,28144,0,161,NEW HANOVER TWP,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,3650,21346070,12849728,12193705,441237,214786,3306998,2824798,2257196,1884531,2784436,1134691,0,93043,305000,1320,NORTH HANOVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,3690,27669486,14903838,13945655,495847,462336,4845520,3796968,2760498,2343621,3970069,1991914,0,1129084,246700,2029,NORTHERN BURLINGTON REG,BURLINGTON,H. 7-12 / 9-12,4,DE,,1,BURLINGTON
5,3920,12793058,7355873,6478435,203270,674168,1863002,1576952,1347883,1064176,1546868,761150,0,652277,10500,968,PALMYRA BORO,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,4050,95459037,56370003,54248044,1536779,585180,18364402,14864367,8209655,6972760,10259437,6052664,0,1098044,689291,5015,PEMBERTON TWP,BURLINGTON,G. K-12 / 3501 +,3,B,1,1,BURLINGTON
5,4320,26167081,14586361,13147265,1195486,243610,3363478,2915178,3125823,2541218,3910748,1703748,0,1180671,429100,1910,RANCOCAS VALLEY REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,DE,,1,BURLINGTON
5,4450,19133117,11457743,10884890,344048,228805,2603775,1828815,2155585,1808860,2192399,1211012,0,675428,46378,1444,RIVERSIDE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,B,,1,BURLINGTON
5,4460,3625354,2156772,2084888,53153,18731,549745,484359,432340,346413,419167,170575,0,67330,43000,291,RIVERTON,BURLINGTON,B. K-8 / 0 - 400,2,GH,,1,BURLINGTON
5,4740,12203495,7567238,7190768,197970,178500,1739147,1549917,1436080,1216903,1336412,861040,0,124619,0,909,SHAMONG TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
