GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,168,54,139458,74,200.2,17,139096,77
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,184.1,39,122176,53,165.1,45,125980,59
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,185.8,36,124848,59,188.8,25,127345,61
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,171.8,47,122476,55,169.2,40,126151,60
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,222,13,118000,47,184.5,29,120360,51
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,189.6,30,122294,54,194.4,23,128536,65
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,168.8,51,112520,35,154.8,54,113734,37
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,332.7,3,109140,28,339.7,2,111323,30
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,,,,,458,1,82810,1
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,204.3,21,90000,2,175.6,37,114752,43
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,155.9,66,115130,43,153.3,59,116616,44
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,121.1,81,127699,66,150.7,62,123580,56
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,237.5,8,108642,26,182.8,30,125000,58
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,125.3,79,123702,56,158.4,51,106128,25
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,212.3,18,146793,80,181.8,32,137232,75
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,185.4,37,124282,57,154.2,55,127517,64
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,167.8,55,132922,70,148.5,65,134537,73
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,192,28,102474,17,147.3,67,104760,18
D. K-8 / 751 +,SUSSEX,2030,HARDYSTON TWP,252,5,110000,30,250.3,5,112200,32
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,187.4,34,117570,46,153.4,58,118049,47
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,422.5,2,124361,58,169.1,42,103855,15
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,188.7,33,98789,12,162.4,48,100765,14
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,215,17,89733,1,305.9,3,94466,6
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,185.1,38,91800,3,217.9,9,91972,4
E. K-12 / 0 - 1800,,,K-12 Average,171.9,,119775,,160.8,,120000,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,120.9,34,91720,3,104.7,40,100397,10
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,142.8,13,123250,35,159.1,7,124500,37
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,125.7,31,111913,22,99.3,43,111650,19
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,111.1,43,109000,15,108.8,37,115000,26
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,121.6,33,108084,14,130.6,21,115000,26
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,,,,,207.1,1,105978,12
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,113.2,40,131414,45,107.8,39,132617,45
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,130.3,26,117910,27,112.2,34,116002,30
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,186.4,1,119485,31,165,3,123082,34
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,180.9,2,144052,48,151.4,13,128825,43
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,110.1,44,113619,24,,,,
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,127.9,29,107970,13,162.6,4,107970,15
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,127.1,30,123737,39,112.1,35,109742,18
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,178,5,95001,5,161.1,6,96710,7
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,119.8,35,102834,7,99,44,93000,3
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,158.4,8,111122,21,162.2,5,105000,11
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,156.3,9,127541,43,155.4,10,114000,24
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,132.4,24,111078,20,127.7,23,106641,13
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,146.7,11,104603,9,165.6,2,10000,1
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,121.8,32,112262,23,124.4,27,114477,25
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,135.7,22,123459,37,150.5,14,117500,32
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,139.5,19,106448,10,139.9,16,108152,16
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,130.1,27,106933,12,116.7,31,115540,29
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,170.9,6,118155,28,,,,
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,138.5,20,110376,19,128.6,22,113515,23
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,140.9,16,142264,47,81.5,47,54003,2
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,140.4,17,106850,11,158.9,8,115000,26
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,110.1,44,124750,42,113.8,33,124750,38
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,142.3,15,118687,29,137.8,18,123549,35
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,179.6,3,109725,18,135.1,19,108800,17
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,105,46,104149,8,103.6,41,113357,22
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,99.9,47,91300,2,108,38,100375,9
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,140.4,17,123863,40,139,17,126469,41
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,112.7,41,120569,32,119.8,29,112793,21
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,145.8,12,117040,25,125.9,25,116269,31
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,118.1,38,131130,44,110.5,36,137283,46
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,166.5,7,117508,26,152.2,12,107180,14
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,118.6,37,123363,36,134.3,20,123639,36
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,119.6,36,141049,46,115.5,32,147160,47
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,131.8,25,87890,1,119,30,95009,5
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,112.4,42,94342,4,100.4,42,95839,6
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,87.5,48,95174,6,94.7,45,99746,8
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,133.3,23,109150,16,127.6,24,111761,20
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,178.4,4,123599,38,155.5,9,125717,39
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,129.9,28,120616,33,124.8,26,128661,42
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,135.9,21,121320,34,119.9,28,129460,44
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,150.1,10,124224,41,153,11,125951,40
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,142.4,14,119060,30,141.5,15,118824,33
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,114.7,39,109250,17,91.2,46,94000,4
F. K-12 / 1801 - 350,,,K-12 Average,171.9,,119775,,160.8,,120000,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,136.4,56,104295,5,136,53,103589,6
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,300.6,2,150379,66,263.8,1,150628,64
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,149.3,45,124025,42,174.7,15,136565,59
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,194.5,14,119723,33,209.9,4,119141,31
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,150.5,42,120569,37,157.4,36,134064,57
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,157.7,40,145934,64,159.2,32,152495,65
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,172.2,31,117990,25,168.7,23,120350,33
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,127.8,63,118875,29,131.2,57,130063,50
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,178.5,26,128715,51,176.4,12,130715,52
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,134.4,60,133000,60,137.8,49,133000,55
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,159.8,39,117000,23,139.8,45,122324,37
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,188,19,130050,55,154.4,39,135939,58
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,241.5,6,139779,61,166.7,26,138701,60
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,140.7,54,127726,49,136.2,52,128605,48
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,146.6,47,128720,52,156.1,37,132032,53
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,122.4,64,126579,47,122.3,62,122619,39
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,178.8,25,109197,9,170.7,21,106028,8
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,202.1,10,128695,50,203,6,122627,40
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,177.1,29,105314,7,165.7,29,103089,5
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,162.2,37,118199,26,166.8,25,120563,34
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,98.3,68,115909,21,114.2,64,110992,14
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,243.7,5,111919,12,186.7,8,106781,11
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,210.8,9,119000,30,206.3,5,114884,23
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,283,3,119782,34,182.8,9,116155,25
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,135.9,59,98380,2,129.8,59,95233,1
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,133.7,61,106841,8,135.9,54,108302,12
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,217.2,8,112286,14,192,7,111743,16
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,189.7,18,125842,45,174.8,14,113700,22
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,164.1,35,123330,40,164.6,30,125616,44
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,196.4,13,151515,67,176.2,13,155806,67
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,136,58,124428,43,128.5,60,126894,46
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,188,19,115302,20,169.9,22,111352,15
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,187.5,21,116483,22,157.8,34,113483,20
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,130.6,62,153001,68,105,65,152597,66
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,142.4,51,131076,58,116,63,129196,49
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,197.5,12,130583,57,182,10,125568,43
F. K-12 / 1801 - 3500,MERCER,4255,PRINCETON,143.4,50,148954,65,130.8,58,148598,63
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,241.2,7,118700,28,225.7,2,120600,35
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,146.3,48,112200,13,132.6,56,112826,18
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,178.4,27,111335,11,151.6,40,119600,32
F. K-12 / 1801 - 3500,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,162,38,114093,17,157.6,35,116264,26
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,156.3,41,115287,19,178.6,11,116560,27
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,120.9,65,122215,38,99.5,66,125003,42
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,146.3,48,123516,41,141.4,44,125641,45
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,181.1,24,129583,54,171.4,20,127448,47
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,274.6,4,126017,46,,,,
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,162.4,36,110917,10,144.5,43,116116,24
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,141.4,52,119975,35,137.6,51,117876,28
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,150,43,127039,48,149.1,42,130434,51
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,136.6,55,125541,44,139.2,46,123694,41
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,173.9,30,120000,36,125.3,61,109198,13
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,199.4,11,103900,4,211.9,3,102838,4
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,167.2,33,129390,53,164.5,31,118660,29
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,178.2,28,122832,39,167.9,24,122387,38
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,183.5,22,118343,27,172.1,19,113500,21
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,2252.5,1,95699,1,154.8,38,97415,2
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,167.1,34,139955,62,149.5,41,143920,62
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,148.4,46,140391,63,137.7,50,140466,61
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,191.2,16,119606,32,173.7,17,122259,36
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,141,53,99077,3,174.5,16,106181,9
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,136.4,56,132349,59,133.3,55,132349,54
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,194.2,15,113087,15,166.5,28,106535,10
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,117.5,67,114114,18,166.7,26,112176,17
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,167.3,32,130137,56,173,18,133000,55
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,120.6,66,105303,6,95.1,67,98235,3
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,149.6,44,113514,16,138.8,48,113157,19
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,190,17,119117,31,138.9,47,104248,7
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,182.3,23,117616,24,158.2,33,118938,30
G. K-12 / 3501 +,,,K-12 Average,171.9,,119775,,160.8,,120000,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,171.8,73,138000,90,162.2,71,140025,91
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,201.6,33,95365,3,193.1,36,96185,4
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,198.2,36,104476,12,198.4,34,106515,11
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,125.4,99,115663,25,135,95,115463,24
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,144,91,116851,30,131.8,97,118753,33
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,178.9,63,140559,94,178.6,52,145001,98
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,249.1,6,141462,98,192.5,37,130677,74
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,196.2,38,137300,88,184.9,43,141843,96
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,173.8,70,145750,100,150.8,86,145750,99
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,196,39,140937,96,172.9,59,140937,93
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,200.9,34,147203,101,211.9,21,150000,102
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,161.1,79,140497,93,159.2,78,138122,86
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,143,92,141000,97,141.3,92,147000,101
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,191.5,46,111938,19,183.3,45,115634,26
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,169.5,76,120634,43,155,80,118987,34
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,156.2,85,119319,37,193.8,35,122244,46
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,495.8,2,99341,5,134.7,96,101098,6
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,62.2,102,97084,4,66.3,103,95184,3
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,241.9,10,137299,87,250.2,4,133208,76
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,194.1,43,103413,10,203.3,29,57561,1
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,185.4,55,115898,28,175.3,58,115818,27
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,160,83,107590,16,307,1,115068,22
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,140.5,95,107075,15,141.9,91,107375,12
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,186.3,53,107985,18,205.9,28,109855,15
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,231.3,17,153213,102,251.6,3,157358,103
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,206.2,30,125028,56,214.1,16,126338,60
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,139.7,96,125456,58,135.4,94,124808,56
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,174.6,68,121225,47,177,54,116925,31
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,194.2,42,125357,57,178.1,53,127449,65
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,191,48,140879,95,188.6,39,136404,81
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,222.2,23,134246,79,232.6,8,138638,87
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,91.5,101,100423,8,92,102,102200,8
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,192.8,45,114724,24,160.6,75,111073,16
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,124.3,100,104126,11,96.8,100,107692,13
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,153.8,87,127466,66,153.5,82,129576,70
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,177.6,67,133658,78,176.1,56,145762,100
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,161.1,79,99878,7,161.2,74,99878,5
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,277.3,4,127391,64,208.8,25,129939,72
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,178.8,64,129770,71,169.5,64,129954,73
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,238.1,13,118745,34,222.5,10,115348,23
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,162.5,77,134612,81,168,65,126013,59
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,188.7,50,126214,60,171.8,60,139250,89
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,185.2,56,112400,21,181.3,49,115550,25
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,179.2,61,138354,91,176.2,55,140334,92
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,,,,,153.2,84,138050,85
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,180,59,133123,77,175.6,57,134155,78
G. K-12 / 3501 +,MERCER,1430,EWING TWP,183,57,134264,80,169.8,62,136153,80
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,223.8,22,104693,13,222.1,11,116927,32
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,151.7,89,129377,69,156.9,79,138731,88
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,161.5,78,120000,40,160.2,76,122614,48
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,179.3,60,116648,29,127,99,122722,49
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,238.3,12,136819,86,215.7,15,133988,77
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,179.2,61,126535,62,188.5,40,129511,69
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,187.9,52,120800,44,179.4,51,123046,51
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,246.5,7,127964,67,249.2,5,130984,75
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,257.5,5,119767,39,269.6,2,119144,35
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,190.7,49,112889,22,188,41,128371,66
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,173.7,71,123212,52,161.3,73,116625,30
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,246,9,139733,92,234.3,7,143413,97
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,227.7,21,121738,49,201.5,32,124132,54
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,9188.8,1,92900,2,208.2,27,112475,19
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,238.7,11,115794,26,239.3,6,122483,47
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,185.5,54,105799,14,181.4,48,106105,10
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,210.4,29,127453,65,216,14,127173,63
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,174.2,69,92250,1,167.5,66,94556,2
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,316.6,3,132754,75,181,50,136545,82
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,218.8,24,121206,46,216.7,13,121652,43
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,147.4,90,120299,41,148,89,122776,50
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,151.9,88,115815,27,150.7,87,120965,41
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,210.9,28,136663,85,184.2,44,141230,95
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,180.3,58,128750,68,170.6,61,129800,71
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,193.8,44,135198,82,165.6,69,120063,37
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,173,72,123601,54,181.6,47,125186,57
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,199.5,35,120867,45,210.7,23,137103,84
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,246.5,7,122097,50,212.8,18,121626,42
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,194.3,41,122676,51,151.4,85,111925,17
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,155.6,86,112000,20,149.5,88,114251,21
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,218.2,25,129380,70,212.1,20,122169,44
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,230.2,18,130025,72,220.9,12,134168,79
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,161,81,107608,17,159.6,77,108479,14
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,236.5,14,113565,23,202.5,30,114246,20
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,227.8,20,121350,48,224.6,9,123350,52
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,235.3,15,118193,33,190.4,38,116125,28
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,191.4,47,130832,74,154.1,81,120711,40
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,137.2,97,99850,6,94,101,101360,7
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,178.1,65,136573,84,214.1,16,126532,61
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,142.5,93,123555,53,140.7,93,120088,38
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,188.7,50,124036,55,212.2,19,126701,62
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,215.8,27,132878,76,208.6,26,136723,83
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,177.9,66,117603,32,169.7,63,120000,36
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,202.9,31,120465,42,199.6,33,120465,39
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,171.1,74,102714,9,142.7,90,104963,9
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,140.6,94,118921,36,166.8,67,122192,45
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,194.6,40,135579,83,166.4,68,128500,67
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,231.9,16,119460,38,210.8,22,123480,53
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,170.7,75,127346,63,161.7,72,128912,68
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,217.1,26,130060,73,162.7,70,125965,58
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,160.7,82,117195,31,186.3,42,116211,29
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,202.9,31,126500,61,202.3,31,127359,64
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,136.9,98,142423,99,128.5,98,141219,94
G. K-12 / 3501 +,UNION,5290,UNION TWP,196.7,37,125700,59,182.3,46,124700,55
