GROUP,CONAME,DIST,DISTNAME,PP15,RK15,PCT15,PP25,RK25,PCT25,PP35,RK35,PCT35
A. K-6,,,1. State average - Operating Type K-6,79,,,100,,,124,,
A. K-6,,,2. State median - Operating Type K-6,80,,,113,,,136,,
A. K-6,,,5. State average - All operating types,141,,,164,,,189,,
A. K-6,,,6. State median - All operating types,109,,,125,,,158,,
A. K-6,BERGEN,1270,EDGEWATER BORO,17,6,0.002,,,0.000,107,25,0.009
A. K-6,BERGEN,3870,ORADELL BORO,105,35,0.009,116,30,0.009,136,30,0.011
A. K-6,BERGEN,4410,RIVER EDGE BORO,201,51,0.017,305,53,0.025,352,54,0.027
A. K-6,BERGEN,4620,SADDLE RIVER BORO,231,53,0.011,243,50,0.011,345,53,0.013
A. K-6,BURLINGTON,200,BASS RIVER TWP,283,57,0.019,442,57,0.027,577,58,0.036
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,17,6,0.001,13,5,0.001,12,4,0.001
A. K-6,BURLINGTON,2960,MANSFIELD TWP,36,14,0.003,55,21,0.005,44,9,0.003
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,145,47,0.009,221,45,0.014,163,35,0.010
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,7,5,0.001,7,3,0.000,157,33,0.009
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,173,49,0.015,224,46,0.018,232,46,0.017
A. K-6,CAMDEN,5560,WATERFORD TWP,48,19,0.004,37,11,0.003,48,11,0.003
A. K-6,CAPE MAY,710,CAPE MAY CITY,238,56,0.011,225,48,0.009,212,42,0.010
A. K-6,CAPE MAY,2840,LOWER TWP,75,28,0.006,53,18,0.004,73,14,0.005
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,108,37,0.007,214,44,0.014,107,25,0.007
A. K-6,ESSEX,1400,ESSEX FELLS BORO,136,44,0.008,230,49,0.012,179,38,0.010
A. K-6,ESSEX,1465,FAIRFIELD TWP,122,40,0.009,181,41,0.013,215,44,0.015
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,107,36,0.007,196,42,0.014,213,43,0.013
A. K-6,ESSEX,4530,ROSELAND BORO,35,13,0.003,48,16,0.004,6,2,0.000
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,85,32,0.009,149,36,0.016,177,37,0.018
A. K-6,GLOUCESTER,1330,ELK TWP,61,21,0.006,532,58,0.044,898,59,0.070
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,34,12,0.003,51,17,0.005,81,19,0.007
A. K-6,GLOUCESTER,2070,HARRISON TWP,109,38,0.011,112,28,0.011,84,20,0.007
A. K-6,GLOUCESTER,2990,MANTUA TWP,6,3,0.000,2,2,0.000,8,3,0.001
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,41,17,0.003,43,13,0.003,71,13,0.005
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,127,43,0.015,136,35,0.013,235,47,0.021
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,69,26,0.007,35,10,0.003,77,17,0.007
A. K-6,GLOUCESTER,5590,WENONAH BORO,126,42,0.012,207,43,0.018,199,41,0.017
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,36,14,0.003,41,12,0.003,74,15,0.005
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,95,34,0.008,113,29,0.009,265,50,0.018
A. K-6,HUNTERDON,2530,LAMBERTVILLE CITY,94,33,0.007,224,46,0.017,159,34,0.011
A. K-6,HUNTERDON,2590,LEBANON BORO,181,50,0.008,162,39,0.006,310,51,0.016
A. K-6,HUNTERDON,5050,STOCKTON BORO,168,48,0.011,179,40,0.013,180,39,0.014
A. K-6,HUNTERDON,5600,WEST AMWELL TWP,80,30,0.006,92,25,0.006,129,29,0.008
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,27,10,0.002,20,7,0.001,32,6,0.002
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,237,54,0.014,272,51,0.014,447,56,0.022
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,5,2,0.000,45,15,0.002,311,52,0.019
A. K-6,MORRIS,3240,MINE HILL TWP,65,25,0.007,154,37,0.015,120,28,0.010
A. K-6,OCEAN,230,BEACH HAVEN BORO,137,46,0.007,160,38,0.007,143,31,0.007
A. K-6,OCEAN,320,BERKELEY TWP,17,6,0.001,16,6,0.001,36,7,0.003
A. K-6,OCEAN,1150,EAGLESWOOD TWP,3,1,0.000,350,55,0.023,187,40,0.011
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,109,38,0.007,105,27,0.007,143,31,0.010
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,33,11,0.003,43,13,0.003,26,5,0.002
A. K-6,OCEAN,2760,LONG BEACH ISLAND,216,52,0.010,319,54,0.015,474,57,0.021
A. K-6,OCEAN,3800,OCEAN GATE BORO,122,40,0.008,100,26,0.007,217,45,0.013
A. K-6,OCEAN,3820,OCEAN TWP,74,27,0.005,89,24,0.006,107,25,0.007
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,6,3,0.000,12,4,0.000,74,15,0.005
A. K-6,OCEAN,5020,STAFFORD TWP,61,21,0.005,54,20,0.004,80,18,0.006
A. K-6,OCEAN,5220,TUCKERTON BORO,36,14,0.003,32,9,0.003,84,20,0.007
A. K-6,SUSSEX,1630,FREDON TWP,377,58,0.031,371,56,0.029,429,55,0.030
A. K-6,SUSSEX,1980,HAMPTON TWP,64,24,0.004,53,18,0.003,45,10,0.003
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,79,29,0.005,123,33,0.008,68,12,0.004
A. K-6,SUSSEX,5040,STILLWATER TWP,,,0.000,1,1,0.000,1,1,0.000
A. K-6,WARREN,400,BLAIRSTOWN TWP,237,54,0.019,127,34,0.010,176,36,0.012
A. K-6,WARREN,1620,FRANKLIN TWP,60,20,0.004,77,23,0.005,238,48,0.014
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,136,44,0.010,274,52,0.019,255,49,0.018
A. K-6,WARREN,2470,KNOWLTON TWP,82,31,0.006,120,32,0.008,88,23,0.006
A. K-6,WARREN,2970,MANSFIELD TWP,62,23,0.006,117,31,0.011,102,24,0.009
A. K-6,WARREN,5480,WASHINGTON BORO,45,18,0.004,55,21,0.004,85,22,0.006
A. K-6,WARREN,5530,WASHINGTON TWP,20,9,0.002,23,8,0.002,38,8,0.003
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,115,,,130,,,158,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,106,,,109,,,133,,
B. K-8 / 0 - 400,,,5. State average - All operating types,141,,,164,,,189,,
B. K-8 / 0 - 400,,,6. State median - All operating types,109,,,125,,,158,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,31,4,0.002,48,7,0.004,52,3,0.004
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,705,65,0.045,184,40,0.012,195,38,0.018
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,98,18,0.008,90,20,0.006,90,13,0.006
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,365,60,0.015,595,64,0.023,556,63,0.020
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,72,11,0.004,74,12,0.003,56,4,0.003
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,370,61,0.023,582,63,0.034,523,62,0.029
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,310,57,0.023,213,46,0.016,251,46,0.018
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,107,23,0.009,86,16,0.007,171,30,0.012
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,178,40,0.010,84,14,0.005,93,15,0.005
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,81,12,0.007,45,6,0.004,64,5,0.005
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,1548,69,0.068,1581,69,0.064,1702,69,0.073
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,318,58,0.023,569,62,0.041,360,56,0.026
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,37,6,0.004,102,24,0.010,87,12,0.008
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,304,56,0.020,282,54,0.014,373,57,0.025
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,36,5,0.003,86,16,0.006,170,29,0.010
