GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,1872026,496318,2368344,93757
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,2352324,-100214,2252110,-4013
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,1941832,192617,2134449,-300374
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,948622,376489,1325111,-116164
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,2517501,-649716,1867785,-365687
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,767261,-462951,304310,-12473
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,2228022,-736697,1491325,-256716
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,2596836,562157,3158993,958850
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,1488655,457641,1946296,356828
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,2573248,214384,2787632,-248242
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,2091814,302932,2394746,82548
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,2893381,943647,3837028,640859
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,1602964,769298,2372262,309122
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,869659,541714,1411373,177627
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,2099814,1568164,3667978,-601672
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,936608,484735,1421343,-51564
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,3070188,231378,3301566,-1553667
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,8167373,1708341,9875714,-2790656
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,1552350,1192656,2745006,1519569
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,1942344,261371,2203715,-1133827
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,1126115,-587219,538896,-201668
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,1549336,975178,2524514,-271939
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,3602908,1037013,4639921,-955134
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,2811926,1190096,4002022,749522
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,1017058,484167,1501225,48919
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,2246989,133252,2380241,589412
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,1491314,539841,2031155,123566
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,570735,420727,991462,58544
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,1866499,1489519,3356018,-1210613
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,1844489,698963,2543452,-324003
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,3265002,1093217,4358219,1801748
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,2396982,173779,2570761,204992
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,2886037,-127121,2758916,390871
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,1419388,202636,1622024,-484277
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,1306161,846580,2152741,403400
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,1041855,653545,1695400,-336316
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,2411352,1833804,4245156,-94517
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,4315444,1312115,5627559,3761522
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,3173040,2328082,5501122,842685
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,-683552,-1530938,-2214044,3645580
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,11437442,-755873,10681569,3537856
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,5616819,1947594,7564413,-1185037
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,706595,164054,891223,319789
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,3585028,1720809,5305837,2724933
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,7148848,-461972,6686876,3378316
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,828694,142110,970804,-337194
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,8582549,3391568,11974117,2603785
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,3569679,950939,4520618,794016
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,5288530,2657229,7945759,750430
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,2414991,290630,2705621,-618883
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,2771681,876092,3647773,156275
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,6668623,3724922,10393545,1488255
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,2235031,735356,2970387,159806
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,4389914,1522195,5912109,778761
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,4889065,1343141,6232206,239409
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,3317682,1122911,4440593,603532
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,5450034,1724690,7174724,124884
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,9645644,2791076,12436720,102538
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,2578790,1834300,4413090,1495967
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,1658553,1216463,2875016,18255
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,4167714,877238,5044952,499976
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,1649146,1261587,2910733,149744
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,4241689,1768765,6010454,-869101
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,6823046,2879460,9702506,1046490
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,3304865,-13494,3291371,400246
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,3616351,1156795,4773146,-64683
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,1199044,2611,1201655,101089
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,2411062,1070870,3481932,118750
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,3876435,1231071,5107507,-782071
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,2346798,4162509,6509307,-958177
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,2810341,257493,3067834,515793
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,1122395,315540,1437935,131015
F. K-12 / 1801 - 3500,MERCER,4255,PRINCETON,7160048,623624,7783672,1241106
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,3356962,900368,4257330,1319181
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,2353854,1099925,3453779,64620
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,2911670,1427791,4339461,1089019
F. K-12 / 1801 - 3500,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,4300039,1802500,6102539,1411104
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,2421854,495069,2916923,-521418
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,7721073,6397839,14118912,2927805
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,4443394,1264821,5708215,1861826
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,4723138,170159,4893297,-253811
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,3224861,1177110,4401971,-861584
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,8065414,1506610,9572024,-204615
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,4309543,-902585,3406958,-36318
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,902066,1200207,2102273,101955
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,1422988,1962283,3385271,-518617
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,5697674,785020,6482694,946148
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,4755232,1540771,6296003,-255239
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,827984,611208,1439192,487482
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,5148068,1535793,6683861,840359
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,1046968,719827,1766795,469850
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,3649983,-241549,3408434,329660
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,4806292,2464943,7271235,-233066
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,3817616,295516,4113132,783463
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,6544919,394623,6939542,-1448636
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,7507145,-725899,6781246,-1448676
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,3618748,2258038,5876786,-615494
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,1152703,536374,1689077,917393
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,2689545,984756,3674301,309860
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,2474336,577913,3052249,196634
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,8369846,773381,9143227,2709416
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,2249705,328529,2566836,144511
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,4058020,143964,4201984,1026522
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,5359766,280169,5639935,354535
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,26045569,10166707,36212276,4124815
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,11970164,3301783,15271947,1276571
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,7628423,1044434,8672857,864426
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,10835296,-4672707,6162589,-450228
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,11137723,2806920,13944643,1716495
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,7655349,2646007,10301356,848131
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,4017203,3104913,7122116,227865
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,2809252,6962227,9771479,-1640604
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,6328919,1803222,8132141,3156361
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,7745671,2724040,10469711,2922220
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,7310348,-259476,7050872,445519
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,8833238,1864890,10698128,-435611
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,5731834,1671618,7403452,688240
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,6200514,1203166,7403680,839984
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,5339202,325376,5664578,-696838
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,16227753,3684438,19912191,-681060
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,5461452,2339713,7801165,-1003304
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,45801330,23017224,68818554,-9257273
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,16744218,1719708,18463926,-2725984
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,17796614,-467382,17031159,1552529
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,9648653,3250731,12899384,5488046
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,9181332,13376678,22558010,-236794
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,5378254,3571319,8949573,-838474
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,20619797,6286590,26906387,-2108329
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,1949550,1255454,3205004,-1982910
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,4249962,-701421,3548541,695019
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,27026319,14498970,41525289,-3270149
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,8113638,3934394,12048032,1434026
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,4773786,1609032,6382818,434936
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,10604314,1382627,11986941,-731310
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,11066610,2842825,13909435,-1044075
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,50312074,19904808,70216882,604480
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,2297897,1155328,3453225,2798288
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,2603648,496385,3100033,4026129
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,7064251,2420619,9484870,467212
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,5614359,1773776,7388135,898163
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,5136021,722964,5858985,3168621
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,9424260,3865623,13289883,1433415
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,15188145,4380202,19568347,2235832
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,8661220,3984165,12645385,7443535
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,39703719,32298528,72002247,1758963
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,8997902,2109115,11107017,1692209
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,11144221,3782333,14926554,2505432
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,54117511,36518639,90636150,3482907
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,2307071,4420547,6727619,91993
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,7573664,4161367,11735031,4896588
G. K-12 / 3501 +,MERCER,1430,EWING TWP,6324218,2186902,8511120,261376
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,23633025,1461938,25094963,6936013
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,5335043,1530337,6865380,-1177348
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,10904651,-158129,10746522,-713178
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,9162438,28655710,37818148,17009249
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,25099318,8171513,33270831,9590857
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,2313319,2774501,5087820,-1738586
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,12509226,6555691,19064917,-610553
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,10074881,5002262,15077143,198063
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,12114433,-371740,11742693,-546112
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,17328670,17263060,34591730,-5102406
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,4787633,3496499,8284132,3142058
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,12996153,3137579,16133732,-498766
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,26084849,50962170,77047019,26297225
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,4620331,964733,5585064,2450886
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,6973540,360361,7333901,-880523
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,16383164,3990993,20374157,2717408
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,15861595,3594851,19456446,5116834
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,5728907,492777,6221684,-2732863
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,7370626,4474160,11844786,3829323
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,13441561,5468175,18909736,-1137452
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,9855101,298893,10153994,-197691
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,6527693,2695968,9223661,732492
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,4982924,1883834,6866758,1084745
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,5407107,391154,5798261,2422769
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,5623485,3431036,9054521,1479597
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,17188670,5750815,22939485,2085077
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,8815874,1528595,10344469,2085145
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,11416573,-888845,10527728,5210109
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,4498915,704231,5203146,321873
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,4342398,2138256,6480654,1583072
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,10900313,78402,10978715,252207
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,12781159,4995240,17776399,997167
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,5072221,204205,5276426,-1454120
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,5297236,1470476,6767712,-4600076
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,9954130,3910704,13864834,1548898
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,7669628,6710660,14380288,6010721
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,27501727,42349719,69851446,-15507894
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,38123680,30218299,68341979,1645265
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,6684415,2271924,8956339,802330
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,4226044,2537011,6763055,2489093
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,9907649,2158822,12066471,2409595
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,12869620,6783461,19653082,4072834
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,4945393,2637808,7583201,-889109
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,7476214,3155603,10631817,-663976
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,5539653,2443833,7983486,2006715
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,4223178,3129964,7353142,1005169
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,3278668,794741,4073409,-1385592
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,7653594,18920709,26574303,-2647492
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,18619039,6148865,24767904,3889896
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,6195946,15196736,21392682,4661308
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,5394422,1351203,6745625,-402658
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,8285319,4138325,12423644,1587432
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,4831428,934790,5766218,1419623
G. K-12 / 3501 +,UNION,5290,UNION TWP,16413071,7515220,23928291,1868741
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,7506189,1580068,9086257,-797464
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,1500811,2762428,4263239,1766248
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,9854898,-643966,9177197,-2375248
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,3325426,1021436,4346862,-295739
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,2900050,825879,3725929,250519
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,4872192,727814,5600006,657752
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,3123946,846577,3970523,508031
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,5511571,1211291,6722862,2576516
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,9696328,2554317,12250645,2354488
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,1872865,281664,2154529,4947
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,13403030,162903,13565933,-894887
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,7472863,1891733,9364596,472482
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,9488826,4212576,13701402,1609703
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,7935214,4481557,12416771,1316227
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,6195306,2779852,8975158,913745
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,1163707,-765009,398698,568077
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,1180460,1473850,2654310,-2985
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,2122497,628836,2751333,-1071073
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,2601805,1743507,4345312,1085082
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,4210087,1777654,5987741,-628436
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,1966594,1056029,3022623,380557
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,3488452,765699,4254151,1164248
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,2707332,1892395,4599727,283788
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,1642123,305435,1947558,382424
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,14362062,4708791,19070853,3145625
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,11592248,5433357,17025605,1859824
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,688858,279064,967922,404515
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,19979684,7998953,27978637,5415662
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,2051447,483208,2534655,284702
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,4170781,-261096,3909685,-248179
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,3404221,-368511,3035710,1722660
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,3271382,358738,3630120,809988
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,1106958,913960,2020918,948953
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,6824714,133264,6957978,-760542
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,2441179,2435558,4876737,786318
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,6217946,531669,6749615,1451291
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,1006750,567419,1574524,1743
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,1710925,1067576,2778501,-402063
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,8305606,341170,8646776,-2054732
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,5641705,2464003,8105708,1303681
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,2597638,120326,2717964,171866
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,1139758,363636,1503394,987084
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,3857593,362276,4219869,-362268
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,3568758,1185104,4753862,12708
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,1869947,739075,2609022,-31968
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,1113741,138946,1252687,499860
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,1456525,-457699,998826,311840
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,1256462,-430257,826205,-250992
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,8421901,2815099,11237000,1364967
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,4730467,-756258,3974209,-208241
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,5454236,1300030,6754266,175428
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,5437066,-1553606,3883460,1972034
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,1636122,-197444,1438678,95013
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,4689378,1197161,5886539,143282
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,8670653,1347918,10018571,-630438
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,456967,-46526,410441,-119759
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,505555,-148143,357412,-130566
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,2907862,1301238,4209100,538333
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,6775543,957873,7733416,930171
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,3249420,70141,3319561,1402443
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,9119086,1039329,10158415,-50987
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,2636740,284957,2921697,138119
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,2764654,544929,3309583,258233
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,4038645,1152166,5190811,99257
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,1509301,751037,2260338,-95383
