GROUP,CONAME,DIST,DISTNAME,PP16,RK16,PCT16,PP26,RK26,PCT26,PP36,RK36,PCT36
A. K-6,,,1. State average - Operating Type K-6,1909,,,2014,,,2161,,
A. K-6,,,2. State median - Operating Type K-6,1894,,,2083,,,2259,,
A. K-6,,,5. State average - All operating types,2121,,,2236,,,2353,,
A. K-6,,,6. State median - All operating types,1921,,,2019,,,2111,,
A. K-6,BERGEN,1270,EDGEWATER BORO,1914,31,0.190,1294,3,0.132,1459,7,0.129
A. K-6,BERGEN,3870,ORADELL BORO,1932,33,0.160,1882,26,0.151,1990,22,0.156
A. K-6,BERGEN,4410,RIVER EDGE BORO,1664,18,0.142,1738,18,0.144,1882,17,0.146
A. K-6,BERGEN,4620,SADDLE RIVER BORO,6337,58,0.290,6342,59,0.290,8265,59,0.322
A. K-6,BURLINGTON,200,BASS RIVER TWP,2614,51,0.179,2963,51,0.180,2787,47,0.175
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,1854,27,0.164,1816,21,0.170,1816,15,0.172
A. K-6,BURLINGTON,2960,MANSFIELD TWP,1877,28,0.169,2145,33,0.181,2368,33,0.181
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,2179,39,0.141,2315,37,0.150,2505,36,0.155
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,1782,25,0.132,2087,31,0.135,2795,48,0.169
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,1527,11,0.131,1635,13,0.132,2008,23,0.146
A. K-6,CAMDEN,5560,WATERFORD TWP,2367,44,0.184,2356,39,0.197,2912,51,0.208
A. K-6,CAPE MAY,710,CAPE MAY CITY,2959,54,0.138,3308,54,0.139,3191,54,0.150
A. K-6,CAPE MAY,2840,LOWER TWP,1881,29,0.147,2091,32,0.155,2259,30,0.166
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,2564,49,0.161,3078,53,0.202,2919,52,0.187
A. K-6,ESSEX,1400,ESSEX FELLS BORO,2586,50,0.143,2881,49,0.155,2659,44,0.150
A. K-6,ESSEX,1465,FAIRFIELD TWP,2051,36,0.150,2174,35,0.155,2206,29,0.154
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,1826,26,0.126,1794,20,0.126,2050,24,0.129
A. K-6,ESSEX,4530,ROSELAND BORO,1952,34,0.149,2417,42,0.176,2500,35,0.178
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,1440,7,0.153,1463,8,0.157,1681,12,0.168
A. K-6,GLOUCESTER,1330,ELK TWP,1509,10,0.138,1729,17,0.142,2075,26,0.162
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,1290,3,0.121,1482,9,0.132,1618,10,0.132
A. K-6,GLOUCESTER,2070,HARRISON TWP,1029,1,0.102,1053,1,0.099,1104,1,0.098
A. K-6,GLOUCESTER,2990,MANTUA TWP,1579,14,0.132,1701,16,0.137,1925,19,0.141
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,2104,37,0.161,2317,38,0.168,2858,50,0.182
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,1449,9,0.170,1685,15,0.164,1799,14,0.162
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,1304,4,0.137,1407,5,0.141,1397,4,0.130
A. K-6,GLOUCESTER,5590,WENONAH BORO,1589,16,0.147,1398,4,0.121,1364,3,0.118
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,1716,20,0.135,1872,23,0.145,1987,21,0.142
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,1729,22,0.141,1879,25,0.146,2073,25,0.145
A. K-6,HUNTERDON,2530,LAMBERTVILLE CITY,2276,43,0.166,2063,29,0.155,2288,31,0.154
A. K-6,HUNTERDON,2590,LEBANON BORO,6577,59,0.287,4226,56,0.168,4386,57,0.226
A. K-6,HUNTERDON,5050,STOCKTON BORO,1375,6,0.093,1419,6,0.104,1184,2,0.093
A. K-6,HUNTERDON,5600,WEST AMWELL TWP,2153,38,0.154,2367,40,0.158,2532,40,0.163
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,1577,13,0.120,1585,12,0.116,1716,13,0.123
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,4131,57,0.250,4695,58,0.241,5472,58,0.271
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,1636,17,0.108,1916,27,0.102,1846,16,0.114
A. K-6,MORRIS,3240,MINE HILL TWP,1258,2,0.127,1669,14,0.158,2111,27,0.169
A. K-6,OCEAN,230,BEACH HAVEN BORO,2441,47,0.119,3034,52,0.134,2569,41,0.121
A. K-6,OCEAN,320,BERKELEY TWP,1739,23,0.140,1754,19,0.142,1888,18,0.138
A. K-6,OCEAN,1150,EAGLESWOOD TWP,1546,12,0.118,2298,36,0.150,2507,37,0.154
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,1586,15,0.099,1181,2,0.079,1412,5,0.094
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,2240,42,0.183,2553,46,0.194,2508,38,0.187
A. K-6,OCEAN,2760,LONG BEACH ISLAND,3874,56,0.180,3581,55,0.173,3986,56,0.175
A. K-6,OCEAN,3800,OCEAN GATE BORO,2700,52,0.179,2815,48,0.194,2342,32,0.141
A. K-6,OCEAN,3820,OCEAN TWP,2411,45,0.161,2417,42,0.159,2633,42,0.161
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,3582,55,0.247,4654,57,0.187,3781,55,0.236
A. K-6,OCEAN,5020,STAFFORD TWP,2221,41,0.178,2501,45,0.181,2511,39,0.178
A. K-6,OCEAN,5220,TUCKERTON BORO,1718,21,0.154,2083,30,0.177,2168,28,0.174
A. K-6,SUSSEX,1630,FREDON TWP,1968,35,0.162,1965,28,0.151,2653,43,0.187
A. K-6,SUSSEX,1980,HAMPTON TWP,1698,19,0.118,2156,34,0.138,1985,20,0.119
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,2562,48,0.157,2381,41,0.148,2718,46,0.161
A. K-6,SUSSEX,5040,STILLWATER TWP,1926,32,0.134,1869,22,0.130,2450,34,0.146
