GROUP,CONAME,DIST,DISTNAME,PP115,PP215,PP315
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,1,5,0
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,85,93,0
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,18,39,0
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,14,88,31
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,5,34,0
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,51,2,0
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,49,70,0
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,60,154,45
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,15,42,80
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,28,105,0
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,8,34,12
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,101,83,83
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,5,118,109
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,32,55,67
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,82,70,0
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,30,67,0
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,23,110,149
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,62,113,30
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,94,22,188
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,54,75,74
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,205,126,7
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,15,27,29
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,21,113,0
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,83,174,88
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,254,47,15
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,91,34,63
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,28,26,16
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,299,276,245
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,9,32,24
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,127,432,152
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,317,37,98
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,55,9,0
F. K-12 / 1801 - 3500,MERCER,4255,PRINCETON,34,81,2
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,110,86,155
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,3,53,0
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,37,28,9
F. K-12 / 1801 - 3500,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,24,187,321
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,11,5,12
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,378,296,0
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,42,5,3
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,2,5,5
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,11,76,2
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,94,189,121
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,177,12,0
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,12,24,5
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,21,101,4
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,142,38,0
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,72,139,67
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,61,17,144
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,247,462,395
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,3,50,0
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,12,0,3
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,27,234,171
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,45,42,15
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,170,96,182
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,541,86,37
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,29,82,19
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,70,85,19
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,38,254,24
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,19,68,42
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,118,197,16
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,0,0,0
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,245,92,153
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,102,211,31
G. K-12 / 3501 +,,,1. State average - Operating Type K-12,82,97,73
G. K-12 / 3501 +,,,2. State median - Operating Type K-12,54,67,46
G. K-12 / 3501 +,,,5. State average - All operating types,88,109,82
G. K-12 / 3501 +,,,6. State median - All operating types,62,82,66
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,88,144,75
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,60,67,29
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,169,95,27
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,144,11,0
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,296,61,76
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,56,80,40
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,39,39,5
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,163,274,0
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,78,48,65
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,152,73,62
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,8,49,0
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,26,32,49
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,122,229,245
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,154,119,19
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,46,2,0
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,194,147,137
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,30,40,57
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,250,213,115
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,72,68,2
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,165,219,231
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,269,200,197
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,121,360,174
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,99,156,28
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,143,166,120
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,19,13,150
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,24,28,4
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,39,91,99
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,6,19,53
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,7,11,10
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,63,214,93
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,24,0,0
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,56,63,37
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,17,72,18
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,540,19,79
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,0,0,0
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,62,67,76
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,26,7,55
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,3,114,5
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,1,133,9
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,3,5,10
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,92,45,46
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,78,43,0
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,7,9,23
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,31,107,139
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,5,65,67
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,97,50,33
G. K-12 / 3501 +,MERCER,1430,EWING TWP,8,11,68
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,36,50,58
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,83,56,149
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,21,33,11
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,70,76,31
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,10,4,21
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,124,548,0
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,14,17,5
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,202,191,92
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,7,26,27
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,145,282,81
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,131,62,18
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,85,146,160
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,47,519,800
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,4,27,136
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,76,12,9
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,102,88,56
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,83,69,9
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,66,11,6
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,41,70,15
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,116,90,116
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,127,229,58
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,125,166,123
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,23,87,117
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,36,180,7
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,59,41,51
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,60,93,168
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,270,262,98
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,14,48,0
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,47,279,40
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,86,101,122
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,56,77,98
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,42,70,56
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,269,275,33
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,9,16,8
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,50,30,35
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,32,27,48
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,33,363,15
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,92,39,60
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,10,6,0
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,170,125,149
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,35,23,17
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,17,36,83
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,117,25,22
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,13,11,46
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,26,29,76
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,81,67,26
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,27,58,0
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,225,70,28
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,187,122,125
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,145,269,48
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,10,21,4
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,36,37,20
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,167,212,164
G. K-12 / 3501 +,UNION,5290,UNION TWP,93,162,136
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,57,48,4
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,4,153,118
H. 7-12 / 9-12,,,1. State average - Operating Type 7-12,143,193,222
H. 7-12 / 9-12,,,2. State median - Operating Type 7-12,124,159,196
H. 7-12 / 9-12,,,3. State average - Operating Type 9-12,103,150,96
H. 7-12 / 9-12,,,4. State median - Operating Type 9-12,81,131,108
H. 7-12 / 9-12,,,5. State average - All operating types,88,109,82
H. 7-12 / 9-12,,,6. State median - All operating types,62,82,66
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,281,161,0
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,90,131,89
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,11,30,334
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,23,72,47
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,49,43,46
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,155,173,15
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,62,145,43
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,128,94,0
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,61,260,0
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,303,155,122
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,7,204,225
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,167,236,155
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,196,87,86
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,423,301,52
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,71,160,196
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,57,167,78
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,124,0,92
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,14,121,78
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,544,327,323
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,45,260,154
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,15,75,314
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,70,66,8
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,157,111,144
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,27,51,89
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,0,0,0
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,33,41,15
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,308,750,629
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,145,72,177
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,168,76,133
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,65,184,154
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,318,862,654
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,209,251,157
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,79,173,108
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,47,58,23
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,95,376,546
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,0,0,0
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,259,220,227
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,127,40,0
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,113,22,114
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,176,262,253
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,81,232,167
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,228,709,0
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,191,50,0
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,52,87,123
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,4,117,26
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,0,0,0
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,86,157,181
I. CSSD,,,1. State average -  Operating Type CSSD,423,625,76
I. CSSD,,,2. State median - Operating Type CSSD,138,425,78
I. CSSD,,,5. State average - All operating types,88,109,82
I. CSSD,,,6. State median - All operating types,62,82,66
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,138,188,97
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,988,1508,0
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,0,0,58
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,37,300,0
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,471,549,37
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,91,93,123
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,0,0,0
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,0,1935,0
J. VOC,,,1. State average - Operating Type VOC,239,320,229
J. VOC,,,2. State median - Operating Type VOC,177,124,102
J. VOC,,,5. State average - All operating types,88,109,82
J. VOC,,,6. State median - All operating types,62,82,66
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,227,78,179
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,416,199,0
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,682,1703,1002
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,52,35,15
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,501,245,0
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,359,142,102
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,0,9,46
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,109,166,146
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,0,0,0
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,177,199,438
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,131,95,86
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,0,0,0
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,0,0,0
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,41,124,31
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,163,157,116
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,206,512,276
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,157,67,63
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,0,91,0
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,201,105,74
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,7,0,0
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,0,100,0
K. CHARTER,,,1. State average-Operating Type CHARTER,175,232,167
K. CHARTER,,,2. State median-Operating Type CHARTER,104,129,91
K. CHARTER,,,5. State average - All operating types,88,109,82
K. CHARTER,,,6. State median - All operating types,62,82,66
K. CHARTER,ATLANTIC,6612,Galloway Community CS,865,459,48
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,0,0,0
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,511,101,34
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,108,140,365
K. CHARTER,BERGEN,7890,Teaneck Community CS,123,0,62
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,0,0,0
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,0,35,44
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,,140,133
K. CHARTER,CAMDEM,6067,Kingdom CS of Leadership,620,111,112
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,79,0,167
K. CHARTER,CAMDEN,6063,Camden Community Charter School,,,0
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,,0,12
K. CHARTER,CAMDEN,6086,Hope Community CS,,,0
K. CHARTER,CAMDEN,6088,City Invincible CS,,0,0
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,0,640,781
K. CHARTER,CAMDEN,6215,Camden's Promise CS,0,0,0
K. CHARTER,CAMDEN,6232,Environment Community CS,0,0,66
K. CHARTER,CAMDEN,6240,Freedom Academy CS,0,0,0
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,65,14,0
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,6,700,30
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,0,45,57
K. CHARTER,CUMBERLAND,6069,Millville Public Charter School,81,0,78
K. CHARTER,CUMBERLAND,6089,Compass Academy CS,,,0
K. CHARTER,ESSEX,6020,Pride Academy Charter School,190,294,152
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,54,62,91
K. CHARTER,ESSEX,6029,Newark Educators Charter School,0,0,21
K. CHARTER,ESSEX,6037,Newark Legacy CS,0,67,0
K. CHARTER,ESSEX,6038,Visions Academy CS,232,16,0
K. CHARTER,ESSEX,6053,Great Oaks Charter School,0,0,184
K. CHARTER,ESSEX,6057,People's Preparatory Charter School,2491,745,547
K. CHARTER,ESSEX,6058,Roseville Community CS,49,0,0
K. CHARTER,ESSEX,6059,Newark Prep,,0,0
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,,0,0
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,,0,592
K. CHARTER,ESSEX,6094,Phillips Academy Charter School,,,0
K. CHARTER,ESSEX,6320,Discovery CS,91,196,40
K. CHARTER,ESSEX,6410,East Orange Community CS,0,0,46
K. CHARTER,ESSEX,6665,Gray CS,0,0,0
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,4,0,0
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,38,0,0
K. CHARTER,ESSEX,7280,Greater Newark CS,0,0,22
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,216,84,420
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,14,29,0
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,217,390,0
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,67,388,496
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,488,306,134
K. CHARTER,ESSEX,8065,University Heights CS,0,0,0
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,30,202,125
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,0,0,0
K. CHARTER,HUDSON,6064,Dr Lena Edwards Academic CS,71,410,256
K. CHARTER,HUDSON,6068,M E T S Charter School,0,0,39
K. CHARTER,HUDSON,6082,Beloved Community Charter School,,129,0
K. CHARTER,HUDSON,6093,Jersey City Global CS,,,73
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,41,127,0
K. CHARTER,HUDSON,6720,Hoboken CS,0,0,0
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,2,84,39
K. CHARTER,HUDSON,6915,Jersey City Golden Door,105,0,52
K. CHARTER,HUDSON,7115,Learning Community CS,151,9,0
K. CHARTER,HUDSON,7830,Soaring Heights CS,0,0,0
K. CHARTER,HUDSON,8060,University Academy CS,37,285,142
K. CHARTER,MERCER,6017,Foundation Academy CS,452,454,0
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,0,442,0
K. CHARTER,MERCER,6810,International CS of Trenton,0,0,0
K. CHARTER,MERCER,7500,Pace CS of Hamilton,0,0,0
K. CHARTER,MERCER,7540,Princeton CS,103,207,58
K. CHARTER,MERCER,8140,Village CS,0,13,0
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,592,313,277
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,0,0,0
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,189,190,0
K. CHARTER,MONMOUTH,6010,Academy Charter High School,266,0,939
K. CHARTER,MONMOUTH,6740,Hope Academy CS,0,0,0
K. CHARTER,MONMOUTH,7720,The Red Bank CS,17,24,63
K. CHARTER,MORRIS,8050,Unity CS,40,80,25
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,0,97,50
K. CHARTER,PASSAIC,6079,John P Holland Charter School,779,262,685
K. CHARTER,PASSAIC,6080,Passaic Arts and Science CS,529,825,177
K. CHARTER,PASSAIC,6096,Paterson Arts and Science CS,,,250
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,0,72,0
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,165,98,53
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,0,0,0
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,,0,0
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,88,266,156
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,245,72,83
K. CHARTER,UNION,6217,Central Jersey Arts CS,0,75,169
K. CHARTER,UNION,7600,Queen City Academy CS,61,0,0
K. CHARTER,UNION,8010,Union County TEAMS CS,0,0,0
K. CHARTER,WARREN,7727,Ridge and Valley CS,0,58,163
