CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
80,6240,2802480,1900015,1667415,105000,127600,453526,307526,768554,127594,190650,0,0,0,0,233,Freedom Academy CS,CAMDEN,K. CHARTER,C,,,1,CAMDEN
80,6325,5883380,4096487,3798476,277611,20400,1173647,875800,1415251,1154823,1005344,0,0,0,0,612,D.U.E. Season CS,CAMDEN,K. CHARTER,C,,,1,CAMDEN
80,7109,12941771,8238379,7161639,673030,403710,3533274,1403205,2867400,2066578,412245,0,0,0,37338,1264,LEAP Academy University CS,CAMDEN,K. CHARTER,C,,,1,CAMDEN
80,6028,2055858,1258370,1079270,116400,62700,338180,244972,383801,310801,418650,0,0,0,15000,264,Vineland Public Charter School,CUMBERLAND,K. CHARTER,C,,,1,CUMBERLAND
80,6069,1408690,889380,746176,103500,39704,171084,72824,367593,299698,262000,0,0,0,14000,180,Millville Public Charter School,CUMBERLAND,K. CHARTER,C,,,1,CUMBERLAND
80,6089,786821,573539,442826,108586,22127,203691,126641,194825,118937,66370,0,0,0,0,114,Compass Academy CS,CUMBERLAND,K. CHARTER,C,,,1,CUMBERLAND
80,6020,3833502,2428087,2213087,65000,150000,584265,474265,1009950,861950,406000,0,0,0,40000,264,Pride Academy Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6022,3457020,2241251,1965919,230500,44832,758916,488365,795354,451238,675155,0,0,0,32700,360,Burch Charter School of Excellence,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6029,3674988,2270381,1967381,195000,108000,491289,349730,878571,701996,769557,0,0,0,6000,285,Newark Educators Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6037,3324344,2566650,2052515,351750,162385,482804,287644,756299,625664,142840,0,0,0,0,297,Newark Legacy CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6038,6326483,4676719,3087119,1145000,444600,1133202,568202,919962,611524,1179600,0,0,0,0,461,Visions Academy CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6053,3586982,1865751,1508051,213200,144500,358844,153844,1243284,944419,905666,0,0,0,48000,261,Great Oaks Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6057,4170736,2797637,2556957,125086,115594,593057,413536,1158855,757828,360558,0,0,0,155977,285,People's Preparatory Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6058,2984149,2262617,2058173,145444,59000,456906,306306,654295,546555,375234,0,0,0,0,257,Roseville Community CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6059,3634085,2896341,1401295,995469,499577,521591,345591,482960,416310,1210912,0,0,0,0,300,Newark Prep,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6090,1910695,1331473,938673,253000,139800,194328,77768,597053,493558,152840,0,0,0,0,143,Paulo Freire CS for Liberty Ed,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6091,2387739,1633290,1239619,227082,166589,501267,415354,625108,370453,424250,0,0,0,142000,240,Merit Prep CS of Newark,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6094,3754835,2321524,2099587,128479,93458,488193,409525,835667,676242,641809,0,0,0,0,372,Phillips Academy Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6320,1084500,687546,584046,31000,72500,115500,0,197454,134954,200000,0,0,0,3000,75,Discovery CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6410,5886530,3346256,3063144,174500,108612,1475641,1201391,985203,655155,774512,0,0,0,23000,498,East Orange Community CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6665,3821002,2587307,2287307,140000,160000,506644,389644,808598,582598,700452,0,0,0,0,320,Gray CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7100,5483679,3899721,3381257,267124,251340,1084572,824382,1213640,974984,541950,0,0,0,0,444,Lady Liberty Academy CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7210,7162321,5254119,4471092,595527,187500,1342141,1034290,1582099,1334451,1300834,0,0,0,0,760,Marion P. Thomas CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7280,2652562,1859789,1492427,266327,101035,477890,260788,494674,372622,373940,0,0,0,5000,226,Greater Newark CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7290,5486654,3651529,3331370,194784,125375,1284688,656564,1366591,1103285,288439,0,0,0,192400,458,New Horizons Comm. CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7320,36259652,22231422,18591888,1610360,2029174,3225022,1286434,10103110,4526439,5679069,0,0,0,0,2671,North Star Acad. CS of Newark,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7325,29032197,21013497,17853025,2000370,1160102,6239791,2901027,3595867,2417156,4435336,0,0,0,0,2233,TEAM Academy Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7730,6862158,4480461,3840461,610000,30000,1240411,873211,1271161,887819,1386000,0,0,0,297500,600,Robert Treat Academy CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7735,6673682,4767829,4362829,190000,215000,1021747,581386,1886713,1737313,727241,0,0,0,65000,486,Maria L. Varisco-Rogers CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,8065,6412770,4507738,3933988,237000,336750,1051731,670131,874772,729362,1171000,0,0,0,0,528,University Heights CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6030,2347058,1568127,1366427,74700,127000,408641,312441,472639,408639,309350,0,0,0,35000,280,The Ethical Community Charter School,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6036,2032873,1627405,1324544,165800,137061,269962,164462,540927,436477,232696,0,0,0,0,246,HOLA Hoboken Dual Lang CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6064,3908566,2493079,2385579,70000,37500,716187,474667,706645,614342,584647,0,0,0,100000,391,Dr Lena Edwards Academic CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6068,4335687,2647915,2532728,115187,0,728454,523454,573873,510773,1029787,0,0,0,18589,479,M E T S Charter School,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6082,4879812,3514555,2625058,325000,564497,383990,317455,813767,540767,190000,0,0,0,0,478,Beloved Community Charter School,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6093,1318651,916611,678615,148818,89178,132669,0,338897,146779,235564,0,0,0,11457,158,Jersey City Global CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6420,3316656,2462564,2369864,34000,58700,540255,362644,520265,434765,358834,0,0,0,0,288,Elysian CS of Hoboken,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6720,3784954,2460545,2187345,186500,86700,481542,204242,1060022,797280,671018,0,0,0,0,273,Hoboken CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6910,5063122,4045287,3814787,197000,33500,765958,653258,816717,614442,235500,0,0,0,23000,594,Jersey City Comm. CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6915,4666205,2778281,2558281,160000,60000,813536,583536,735388,578388,1069000,0,0,0,25000,479,Jersey City Golden Door,HUDSON,K. CHARTER,C,,,1,HUDSON
80,7115,4062200,3615138,3429938,50000,135200,720900,582900,838797,688897,244357,0,0,0,0,540,Learning Community CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,7830,2310059,1676983,1482983,110000,84000,253060,72060,432213,297213,367803,0,0,0,0,231,Soaring Heights CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,8060,4682600,3338662,3110662,98500,129500,582607,469607,806831,650331,908000,0,0,0,59500,420,University Academy CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6017,6310754,4054731,3463357,457006,134368,688557,262175,2179344,1836046,969010,0,0,0,0,546,Foundation Academy CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6025,4514332,2341824,1993624,220000,128200,887009,705022,1528477,719863,467842,0,0,0,0,375,Paul Robeson Humanities  CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6810,1063343,701853,589753,27000,85100,145341,99021,291213,240113,101236,0,0,0,0,90,International CS of Trenton,MERCER,K. CHARTER,C,,,1,MERCER
80,7500,1430335,955200,872850,67500,14850,164212,104712,367920,303720,224050,0,0,0,0,150,Pace CS of Hamilton,MERCER,K. CHARTER,C,,,1,MERCER
80,7540,4286049,2981640,2741636,182004,58000,602439,315439,971924,702949,155250,0,0,0,20000,348,Princeton CS,MERCER,K. CHARTER,C,,,1,MERCER
80,8140,4192881,2724782,2288065,239638,197079,828380,521080,799304,719041,788953,0,0,0,0,360,Village CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6032,3587112,2509393,2149393,250000,110000,559283,324283,682436,462436,386000,0,0,0,110000,397,Academy for Urban Leadership CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6041,2735464,1625704,1522176,37548,65980,358420,323077,589506,397896,434090,0,0,0,0,263,Hatikvah International CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6635,4026617,3094821,2976821,55000,63000,533196,339082,1036654,867924,113611,0,0,0,0,380,Greater Brunswick CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6010,2659095,1765609,1508440,110500,146669,505705,366045,613236,508878,432746,0,0,0,198960,212,Academy Charter High School,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,6740,2431748,1279223,1206473,55000,17750,468032,318032,607056,488203,584787,0,0,0,0,207,Hope Academy CS,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,7720,2256188,1720693,1600693,90000,30000,408015,298515,390483,331483,106250,0,0,0,11266,180,The Red Bank CS,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,8050,2191844,1409895,1332316,57639,19940,369189,170482,509185,392123,374785,0,0,0,5000,200,Unity CS,MORRIS,K. CHARTER,C,,,1,MORRIS
80,6021,7947379,4474262,4140595,273663,60004,1901844,1334024,1130564,839536,1865898,0,0,0,33470,675,Community Charter School of Paterson,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6079,2590669,1739038,1064082,338600,336356,604501,449521,593967,438967,315028,0,0,0,128000,187,John P Holland Charter School,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6080,4498432,3069440,2215440,650000,204000,771729,424329,1138963,516753,777110,0,0,0,85000,480,Passaic Arts and Science CS,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6096,2933799,2005492,1388692,459600,157200,452975,251075,812528,277322,390603,0,0,0,90000,360,Paterson Arts and Science CS,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6230,997742,798058,571058,175000,52000,172768,91768,291916,228916,60000,0,0,0,0,120,Classical Academy CS of Clifton,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,7503,12537452,7467738,6623585,442000,402153,2317986,1797272,2268604,1947289,2783307,0,0,0,55055,1044,Paterson CS for Sci/Tech,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6018,3437130,2217120,1852844,156430,207846,602176,373876,647496,536386,587378,0,0,0,0,297,Central Jersey College Prep CS,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,6081,1885875,1265345,957645,232000,75700,313247,175747,536848,443148,265155,0,0,0,0,252,Thomas Edison EnergySmart CS,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,7850,2551394,1850967,1778167,62700,10100,537084,403129,445364,362947,89834,0,0,0,35000,225,Sussex County CS for Technology,SUSSEX,K. CHARTER,C,,,1,SUSSEX
80,6033,1975228,1504395,1235895,174000,94500,418047,218576,185086,285186,47500,0,0,0,20000,240,The Barack Obama Green Charter HS,UNION,K. CHARTER,C,,,1,UNION
80,6217,4704826,2556443,2369519,113500,73424,722785,413099,1459163,740804,950104,0,0,0,65000,385,Central Jersey Arts CS,UNION,K. CHARTER,C,,,1,UNION
80,7600,2945157,1884062,1552872,114699,216491,460092,253592,811252,516992,125750,0,0,0,0,251,Queen City Academy CS,UNION,K. CHARTER,C,,,1,UNION
80,8010,3937446,2814564,2178114,298250,338200,403336,283336,902170,567472,715126,0,0,0,0,343,Union County TEAMS CS,UNION,K. CHARTER,C,,,1,UNION
80,7727,1317913,993247,930738,58909,3600,178253,24671,275059,228234,40500,0,0,0,20000,123,Ridge and Valley CS,WARREN,K. CHARTER,C,,,1,WARREN
