GROUP,CONAME,DIST,DISTNAME,PP110,RK110,PCT110,PP210,RK210,PCT210,PP310,RK310,PCT310
A. K-6,HUNTERDON,5600,WEST AMWELL TWP,1390,31,0.100,1170,15,0.078,1348,19,0.087
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,1156,18,0.088,1210,19,0.089,1266,11,0.091
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,1761,45,0.107,2109,52,0.108,2389,53,0.119
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,1757,44,0.117,3842,58,0.205,2468,55,0.152
A. K-6,MORRIS,3240,MINE HILL TWP,952,5,0.096,969,5,0.092,1537,28,0.123
A. K-6,OCEAN,230,BEACH HAVEN BORO,2045,54,0.100,2858,56,0.126,3440,58,0.162
A. K-6,OCEAN,320,BERKELEY TWP,1765,46,0.142,1657,42,0.134,1959,46,0.143
A. K-6,OCEAN,1150,EAGLESWOOD TWP,1138,15,0.087,1287,24,0.084,1465,23,0.090
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,2191,55,0.137,2112,53,0.141,2110,50,0.140
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,1030,9,0.084,1022,7,0.078,1014,2,0.076
A. K-6,OCEAN,2760,LONG BEACH ISLAND,3088,59,0.144,2736,55,0.132,3679,59,0.162
A. K-6,OCEAN,3800,OCEAN GATE BORO,1261,25,0.083,1579,40,0.109,1615,34,0.097
A. K-6,OCEAN,3820,OCEAN TWP,1944,50,0.130,1850,49,0.121,2159,52,0.132
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,1280,26,0.088,7520,59,0.303,1554,30,0.097
A. K-6,OCEAN,5020,STAFFORD TWP,1596,41,0.128,1780,45,0.129,1752,39,0.124
A. K-6,OCEAN,5220,TUCKERTON BORO,1230,23,0.111,1421,32,0.121,1604,33,0.129
A. K-6,SUSSEX,1630,FREDON TWP,1294,28,0.107,1384,31,0.107,1545,29,0.109
A. K-6,SUSSEX,1980,HAMPTON TWP,1451,33,0.101,1478,36,0.095,2118,51,0.127
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,1512,37,0.093,1348,27,0.084,1704,37,0.101
A. K-6,SUSSEX,5040,STILLWATER TWP,1423,32,0.099,1367,29,0.095,1836,44,0.110
A. K-6,WARREN,400,BLAIRSTOWN TWP,1158,19,0.094,1160,12,0.088,1271,12,0.090
A. K-6,WARREN,1620,FRANKLIN TWP,1460,34,0.092,1459,35,0.092,1587,31,0.094
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,1547,40,0.118,1706,43,0.117,1848,45,0.129
A. K-6,WARREN,2470,KNOWLTON TWP,2274,56,0.157,1557,39,0.105,1658,35,0.109
A. K-6,WARREN,2970,MANSFIELD TWP,786,1,0.076,794,1,0.074,893,1,0.078
A. K-6,WARREN,5480,WASHINGTON BORO,977,7,0.085,975,6,0.077,1272,13,0.095
A. K-6,WARREN,5530,WASHINGTON TWP,1107,11,0.087,1227,20,0.093,1107,5,0.081
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,1362,,,1423,,,1612,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,1384,,,1419,,,1619,,
B. K-8 / 0 - 400,,,5. State average - All operating types,1643,,,1692,,,1799,,
B. K-8 / 0 - 400,,,6. State median - All operating types,1503,,,1538,,,1642,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,2083,56,0.166,2739,62,0.201,2198,51,0.152
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,1590,39,0.102,1420,26,0.093,797,1,0.075
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,1608,42,0.126,2036,50,0.144,1744,35,0.120
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,2329,61,0.096,2222,56,0.087,2478,57,0.091
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,1864,53,0.103,9525,70,0.337,2058,49,0.104
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,2245,58,0.141,2788,63,0.164,2810,61,0.157
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,1104,8,0.082,1269,17,0.098,1419,18,0.103
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,1521,33,0.131,1697,35,0.136,2225,52,0.151
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,1607,41,0.093,1789,40,0.101,2241,54,0.109
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,1212,15,0.102,1413,25,0.117,1440,19,0.116
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,3763,69,0.166,4293,68,0.174,4840,70,0.209
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,1835,50,0.134,1993,49,0.144,1875,43,0.133
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,912,1,0.089,876,1,0.085,1027,4,0.100
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,1345,23,0.089,1833,44,0.093,1345,14,0.092
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,1615,43,0.121,1871,45,0.121,1972,47,0.121
B. K-8 / 0 - 400,CAMDEN,2890,MAGNOLIA BORO,1141,11,0.091,1103,9,0.082,1570,24,0.101
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,1244,16,0.101,1199,14,0.093,1502,21,0.108
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,6021,70,0.149,6061,69,0.140,7906,71,0.179
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,2139,57,0.114,2190,55,0.116,2705,60,0.128
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,3370,68,0.114,3918,66,0.137,3649,68,0.138
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,2248,59,0.116,2337,59,0.118,3440,67,0.163
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,915,2,0.061,940,3,0.066,941,3,0.067
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,1115,9,0.102,1088,7,0.092,1292,12,0.109
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,1512,32,0.114,1343,21,0.099,2235,53,0.145
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,3088,67,0.215,2261,57,0.153,2850,62,0.182
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,1589,38,0.133,1377,22,0.111,1905,46,0.139
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,1024,5,0.113,1331,20,0.138,1310,13,0.131
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,1409,24,0.111,1588,30,0.108,1639,25,0.106
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,1298,21,0.090,1246,16,0.082,1546,23,0.090
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,1151,12,0.088,1308,18,0.091,1157,7,0.078
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,1839,52,0.128,1944,48,0.118,1686,29,0.105
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,1749,48,0.124,1896,46,0.123,1841,41,0.118
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,2383,63,0.109,2879,64,0.120,3306,66,0.137
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,1595,40,0.097,1740,38,0.098,1698,30,0.085
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,1565,37,0.111,1571,29,0.112,1699,32,0.110
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,1801,49,0.122,1794,41,0.110,1659,26,0.109
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,1419,25,0.099,1398,24,0.101,1892,45,0.113
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,1721,46,0.110,1799,42,0.113,1879,44,0.114
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,6354,71,0.287,4274,67,0.244,4253,69,0.244
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,1492,29,0.105,1652,32,0.107,1712,33,0.111
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,1092,7,0.098,1088,7,0.092,1684,28,0.121
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,918,3,0.088,884,2,0.087,1055,5,0.097
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,1524,34,0.085,,,0.000,2249,55,0.116
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,2359,62,0.137,2626,61,0.143,3225,65,0.152
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,1265,18,0.106,1161,12,0.095,1449,20,0.108
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,2461,64,0.144,2428,60,0.134,2855,63,0.140
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,1722,47,0.118,1830,43,0.119,2479,58,0.140
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,1007,4,0.079,1013,4,0.078,1238,11,0.099
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,1175,13,0.099,1165,13,0.095,1137,6,0.106
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,2646,66,0.158,3304,65,0.184,2876,64,0.150
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,1550,36,0.098,1623,31,0.089,1814,40,0.104
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,1061,6,0.099,1118,10,0.093,1220,9,0.098
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,1135,10,0.086,1041,6,0.090,901,2,0.088
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,1630,44,0.112,2115,52,0.145,2176,50,0.130
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,1295,20,0.095,1227,15,0.093,1374,16,0.098
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,2293,60,0.181,1911,47,0.148,1728,34,0.135
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,1422,26,0.134,1382,23,0.132,1518,22,0.133
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,1322,22,0.113,1679,33,0.136,1391,17,0.112
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,2480,65,0.153,2304,58,0.146,2699,59,0.147
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,1645,45,0.120,1700,36,0.115,1760,36,0.120
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,1965,54,0.115,2112,51,0.118,1802,39,0.106
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,1510,31,0.121,1759,39,0.132,1783,37,0.125
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,1179,14,0.095,1327,19,0.103,1351,15,0.100
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,1487,28,0.145,1681,34,0.151,1661,27,0.149
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,1972,55,0.123,2178,54,0.141,1856,42,0.122
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,1499,30,0.117,1120,11,0.084,1211,8,0.083
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,1477,27,0.110,1713,37,0.110,2024,48,0.117
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,1838,51,0.135,2132,53,0.150,2364,56,0.158
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,1278,19,0.099,1030,5,0.085,1231,10,0.089
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,1538,35,0.123,1554,28,0.120,1698,30,0.120
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,1255,17,0.094,1531,27,0.108,1795,38,0.112
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,1362,,,1423,,,1612,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,1384,,,1419,,,1619,,
C. K-8 / 401 - 750,,,5. State average - All operating types,1643,,,1692,,,1799,,
C. K-8 / 401 - 750,,,6. State median - All operating types,1503,,,1538,,,1642,,
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,1924,61,0.121,2055,60,0.124,2348,61,0.129
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,1495,38,0.107,1499,37,0.101,1455,23,0.104
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,1033,6,0.099,1002,5,0.094,1683,40,0.124
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,2828,64,0.156,2543,64,0.132,2954,64,0.144
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,1207,16,0.104,1177,13,0.098,1319,18,0.106
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,1705,51,0.121,1504,40,0.108,1824,49,0.124
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,1765,54,0.116,1652,51,0.108,1815,48,0.103
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,1580,47,0.096,1478,35,0.087,1447,21,0.084
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,1287,27,0.097,1561,44,0.106,1613,35,0.105
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,1792,55,0.119,1798,57,0.114,2047,56,0.112
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,1325,30,0.103,1330,22,0.095,1446,20,0.108
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,1118,11,0.089,1295,20,0.093,1509,26,0.095
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,1435,37,0.112,1384,30,0.102,1519,30,0.109
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,1258,25,0.090,1285,19,0.095,1110,10,0.099
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,1310,28,0.107,1494,36,0.113,1428,19,0.109
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,1052,7,0.099,880,1,0.077,1090,8,0.090
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,1066,8,0.097,1122,10,0.093,1164,11,0.096
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,1249,23,0.093,1521,41,0.104,1514,27,0.099
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,1155,12,0.102,941,3,0.080,1452,22,0.116
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,1234,18,0.090,1257,17,0.090,1167,12,0.096
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,1030,5,0.077,1143,11,0.084,1033,6,0.075
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,1248,22,0.103,1280,18,0.108,1585,33,0.118
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,1269,26,0.117,1022,6,0.088,1100,9,0.089
C. K-8 / 401 - 750,CAMDEN,5900,WOODLYNNE BORO,924,1,0.091,1038,7,0.095,937,4,0.089
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,1634,49,0.108,1860,58,0.116,1852,50,0.120
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,1359,31,0.108,1346,25,0.112,1076,7,0.091
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,950,2,0.085,1223,15,0.088,989,5,0.084
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,1187,14,0.109,1340,23,0.116,1742,44,0.134
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,1183,13,0.102,990,4,0.095,1183,13,0.107
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,1378,33,0.128,1434,32,0.137,626,1,0.059
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,2195,63,0.141,2094,62,0.138,2642,63,0.147
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,1521,42,0.099,1569,46,0.100,1695,42,0.101
C. K-8 / 401 - 750,HUNTERDON,370,BETHLEHEM TWP,1888,60,0.128,1696,53,0.105,2319,60,0.137
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,1540,43,0.094,1742,54,0.100,1855,51,0.098
C. K-8 / 401 - 750,HUNTERDON,1160,EAST AMWELL TWP,1506,41,0.102,1645,49,0.108,1874,54,0.111
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,1400,35,0.096,1503,39,0.098,1619,36,0.098
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,1322,29,0.088,1365,28,0.086,1465,24,0.091
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,1429,36,0.096,1446,33,0.097,1574,32,0.098
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,1818,56,0.134,2105,63,0.132,2058,57,0.128
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,2023,62,0.126,2083,61,0.127,2352,62,0.135
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,1019,4,0.098,1103,9,0.101,714,2,0.087
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,1359,31,0.122,1373,29,0.114,1644,37,0.118
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,1247,21,0.098,1308,21,0.100,1221,15,0.090
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,1240,19,0.109,1205,14,0.101,1754,45,0.130
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,1230,17,0.092,1501,38,0.099,1250,16,0.087
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,1386,34,0.099,1576,47,0.110,1807,47,0.124
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,1501,40,0.131,1749,55,0.142,1733,43,0.130
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,1732,53,0.128,1568,45,0.112,1763,46,0.116
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,1242,20,0.095,1398,31,0.097,1518,29,0.103
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,1250,24,0.104,1353,27,0.105,1602,34,0.117
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,1725,52,0.112,1473,34,0.090,1981,55,0.123
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,1701,50,0.122,1652,51,0.116,1859,52,0.128
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,1192,15,0.114,1092,8,0.108,1295,17,0.114
C. K-8 / 401 - 750,OCEAN,2500,LAKEHURST BORO,1092,10,0.091,1175,12,0.096,1217,14,0.096
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,1550,45,0.101,1636,48,0.106,1872,53,0.105
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,988,3,0.090,940,2,0.085,901,3,0.080
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,1824,57,0.113,1340,23,0.087,1660,38,0.103
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,1069,9,0.089,1232,16,0.095,1516,28,0.102
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,1545,44,0.115,1649,50,0.128,1662,39,0.125
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,1585,48,0.107,1553,43,0.106,1546,31,0.106
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,1496,39,0.094,1532,42,0.091,1690,41,0.098
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,1864,59,0.134,1927,59,0.132,2136,59,0.134
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,1570,46,0.107,1351,26,0.104,1482,25,0.106
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,1832,58,0.144,1797,56,0.147,2112,58,0.153
D. K-8 / 751 +,,,1. State average - Operating Type K-8,1362,,,1423,,,1612,,
D. K-8 / 751 +,,,2. State median - Operating Type K-8,1384,,,1419,,,1619,,
D. K-8 / 751 +,,,5. State average - All operating types,1643,,,1692,,,1799,,
D. K-8 / 751 +,,,6. State median - All operating types,1503,,,1538,,,1642,,
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,1029,10,0.092,1076,14,0.098,1097,6,0.097
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,1136,23,0.089,1205,22,0.090,1438,32,0.099
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,1235,27,0.114,1274,31,0.112,1485,40,0.125
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,1663,78,0.120,1685,77,0.118,1956,74,0.125
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,1024,8,0.093,1301,33,0.107,1161,11,0.095
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,1281,38,0.107,1662,73,0.132,1331,23,0.102
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,1235,27,0.096,1204,21,0.086,1422,31,0.100
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,1690,79,0.129,1538,61,0.121,2434,84,0.149
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,1234,26,0.093,1273,30,0.087,1401,29,0.096
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,1813,83,0.117,1734,80,0.109,1649,54,0.101
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,1056,15,0.122,1304,34,0.134,1185,12,0.138
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,1966,84,0.112,2191,84,0.114,1923,72,0.095
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,1239,29,0.101,1343,40,0.103,1588,48,0.111
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,1041,13,0.102,921,6,0.087,1160,10,0.108
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,1081,19,0.099,1069,13,0.099,1151,9,0.104
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,1147,24,0.096,1100,16,0.090,1211,13,0.093
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,1363,50,0.103,1326,38,0.094,1440,33,0.097
D. K-8 / 751 +,BERGEN,3850,OLD TAPPAN BORO,1056,15,0.083,1127,18,0.083,1758,62,0.112
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,1456,63,0.103,1479,57,0.110,1804,65,0.124
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,1641,77,0.128,1653,72,0.122,1889,71,0.125
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,1527,67,0.110,1557,62,0.106,1727,60,0.109
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,1441,59,0.109,1562,63,0.106,1658,55,0.108
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,1263,36,0.106,1417,52,0.114,1303,19,0.098
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,1364,51,0.111,1409,50,0.110,1481,39,0.110
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,1258,33,0.119,1474,56,0.100,1624,52,0.122
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,1336,46,0.115,1430,54,0.115,1641,53,0.119
