GROUP,CONAME,DIST,DISTNAME,PP15,RK15,PCT15,PP25,RK25,PCT25,PP35,RK35,PCT35
A. K-6,,,1. State average - Operating Type K-6,87,,,97,,,91,,
A. K-6,,,2. State median - Operating Type K-6,83,,,69,,,89,,
A. K-6,,,5. State average - All operating types,112,,,120,,,134,,
A. K-6,,,6. State median - All operating types,96,,,103,,,114,,
A. K-6,BERGEN,1270,EDGEWATER BORO,31,9,0.002,46,16,0.004,59,19,0.006
A. K-6,BERGEN,3870,ORADELL BORO,48,18,0.004,49,19,0.004,41,10,0.004
A. K-6,BERGEN,4410,RIVER EDGE BORO,163,46,0.015,437,57,0.040,144,43,0.012
A. K-6,BERGEN,4620,SADDLE RIVER BORO,242,52,0.013,168,49,0.009,199,49,0.010
A. K-6,BURLINGTON,200,BASS RIVER TWP,46,16,0.003,28,4,0.002,111,34,0.008
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,165,48,0.015,132,43,0.012,53,16,0.005
A. K-6,BURLINGTON,2960,MANSFIELD TWP,44,15,0.004,41,14,0.003,42,12,0.004
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,147,45,0.009,151,46,0.010,192,47,0.012
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,24,7,0.002,36,9,0.003,24,4,0.002
A. K-6,CAMDEN,810,CHESILHURST,215,51,0.012,,,0.000,,,0.000
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,214,50,0.019,257,53,0.021,276,54,0.023
A. K-6,CAMDEN,5560,WATERFORD TWP,55,21,0.004,56,21,0.004,15,3,0.001
A. K-6,CAPE MAY,710,CAPE MAY CITY,135,41,0.009,64,24,0.004,81,26,0.005
A. K-6,CAPE MAY,2840,LOWER TWP,124,39,0.010,77,31,0.006,77,24,0.006
A. K-6,CAPE MAY,4700,SEA ISLE CITY,,,0.000,,,0.000,353,57,0.010
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,163,46,0.008,144,44,0.007,193,48,0.006
A. K-6,ESSEX,1400,ESSEX FELLS BORO,131,40,0.009,117,39,0.008,149,44,0.009
A. K-6,ESSEX,1465,FAIRFIELD TWP,102,34,0.009,67,27,0.006,88,28,0.007
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,27,8,0.002,24,2,0.002,41,10,0.003
A. K-6,ESSEX,4530,ROSELAND BORO,42,14,0.003,70,30,0.005,38,9,0.003
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,70,25,0.007,86,32,0.009,89,29,0.009
A. K-6,GLOUCESTER,1330,ELK TWP,49,19,0.004,64,24,0.006,55,17,0.005
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,81,28,0.008,145,45,0.014,82,27,0.008
A. K-6,GLOUCESTER,2070,HARRISON TWP,113,36,0.012,68,28,0.007,121,36,0.012
A. K-6,GLOUCESTER,2990,MANTUA TWP,8,2,0.001,13,1,0.001,6,2,0.001
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,123,38,0.010,37,10,0.003,67,22,0.006
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,345,58,0.035,304,55,0.032,171,45,0.019
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,12,3,0.001,24,2,0.003,35,8,0.004
A. K-6,GLOUCESTER,5590,WENONAH BORO,18,5,0.002,34,7,0.003,61,20,0.006
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,41,13,0.003,63,23,0.005,50,14,0.004
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,40,12,0.004,54,20,0.005,48,13,0.005
A. K-6,HUNTERDON,2530,LAMBERTVILLE CITY,292,55,0.017,200,50,0.011,114,35,0.007
A. K-6,HUNTERDON,2590,LEBANON BORO,98,33,0.005,115,38,0.006,501,59,0.024
A. K-6,HUNTERDON,5050,STOCKTON BORO,285,54,0.018,250,52,0.017,266,52,0.017
A. K-6,HUNTERDON,5600,WEST AMWELL TWP,61,23,0.005,66,26,0.005,106,33,0.008
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,166,49,0.011,30,6,0.002,79,25,0.006
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,283,53,0.015,280,54,0.015,412,58,0.022
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,3,1,0.000,37,10,0.002,339,56,0.020
A. K-6,MORRIS,3240,MINE HILL TWP,61,23,0.005,95,34,0.009,124,38,0.011
A. K-6,OCEAN,230,BEACH HAVEN BORO,332,57,0.018,151,46,0.008,142,42,0.008
A. K-6,OCEAN,320,BERKELEY TWP,16,4,0.001,41,14,0.003,52,15,0.004
A. K-6,OCEAN,1150,EAGLESWOOD TWP,,,0.000,,,0.000,,,0.000
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,141,43,0.009,122,41,0.007,135,40,0.009
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,80,27,0.007,123,42,0.010,33,6,0.003
A. K-6,OCEAN,2760,LONG BEACH ISLAND,324,56,0.015,307,56,0.013,282,55,0.013
A. K-6,OCEAN,3800,OCEAN GATE BORO,85,30,0.006,105,37,0.007,272,53,0.019
A. K-6,OCEAN,3820,OCEAN TWP,77,26,0.005,99,35,0.006,126,39,0.008
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,35,10,0.002,104,36,0.008,139,41,0.010
A. K-6,OCEAN,5020,STAFFORD TWP,146,44,0.012,162,48,0.013,181,46,0.014
A. K-6,OCEAN,5220,TUCKERTON BORO,35,10,0.003,37,10,0.003,101,32,0.009
A. K-6,SUSSEX,1630,FREDON TWP,136,42,0.012,238,51,0.021,225,51,0.019
A. K-6,SUSSEX,1980,HAMPTON TWP,83,29,0.006,38,13,0.003,67,22,0.005
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,47,17,0.003,47,18,0.003,63,21,0.004
A. K-6,SUSSEX,5040,STILLWATER TWP,,,0.000,,,0.000,1,1,0.000
A. K-6,WARREN,400,BLAIRSTOWN TWP,20,6,0.002,34,7,0.003,31,5,0.003
A. K-6,WARREN,1620,FRANKLIN TWP,85,30,0.007,61,22,0.005,89,29,0.006
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,117,37,0.010,121,40,0.011,122,37,0.011
A. K-6,WARREN,2470,KNOWLTON TWP,107,35,0.009,86,32,0.007,209,50,0.016
A. K-6,WARREN,2970,MANSFIELD TWP,87,32,0.008,69,29,0.007,100,31,0.010
A. K-6,WARREN,5480,WASHINGTON BORO,49,19,0.004,46,16,0.004,58,18,0.005
A. K-6,WARREN,5530,WASHINGTON TWP,60,22,0.005,28,4,0.003,34,7,0.003
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,93,,,94,,,104,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,97,,,97,,,103,,
B. K-8 / 0 - 400,,,5. State average - All operating types,112,,,120,,,134,,
B. K-8 / 0 - 400,,,6. State median - All operating types,96,,,103,,,114,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,35,7,0.003,32,9,0.003,33,6,0.003
B. K-8 / 0 - 400,ATLANTIC,1540,FOLSOM BORO,85,21,0.010,103,25,0.011,161,37,0.014
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,698,67,0.043,457,62,0.030,187,45,0.012
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,59,11,0.006,55,13,0.005,73,16,0.006
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,337,58,0.015,309,56,0.013,439,62,0.018
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,107,26,0.006,100,24,0.005,91,21,0.005
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,452,63,0.027,415,61,0.024,414,58,0.025
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,167,47,0.011,143,39,0.009,129,29,0.010
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,149,40,0.009,155,42,0.009,30,5,0.002
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,151,41,0.012,117,30,0.009,120,26,0.010
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,656,66,0.042,882,67,0.044,432,61,0.021
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,359,59,0.027,260,55,0.019,222,51,0.017
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,64,12,0.006,191,47,0.017,121,27,0.010
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,277,57,0.019,187,46,0.012,422,59,0.027
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,13,2,0.001,17,5,0.001,21,3,0.002
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,160,45,0.014,223,52,0.017,209,49,0.016
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,430,62,0.014,609,63,0.016,651,64,0.016
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,177,48,0.010,163,44,0.009,178,42,0.009
B. K-8 / 0 - 400,CAPE MAY,4701,SEA ISLE CITY,530,65,0.016,1048,68,0.038,,,0.000
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,242,54,0.011,340,58,0.012,425,60,0.016
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,16,3,0.001,15,4,0.001,15,2,0.001
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,50,10,0.004,60,14,0.005,88,19,0.007
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,64,12,0.006,93,22,0.009,50,10,0.005
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,130,34,0.009,48,11,0.003,54,12,0.004
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,510,64,0.035,643,64,0.039,638,63,0.036
B. K-8 / 0 - 400,CUMBERLAND,3050,MAURICE RIVER TWP,44,9,0.004,44,10,0.004,136,30,0.011
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,139,38,0.012,175,45,0.016,184,44,0.017
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,39,8,0.004,10,2,0.001,38,8,0.004
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,70,14,0.005,240,53,0.018,319,55,0.022
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,127,32,0.009,62,15,0.005,76,17,0.006
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,84,20,0.006,69,18,0.005,63,13,0.005
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,127,32,0.008,81,21,0.005,207,48,0.014
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,104,24,0.007,67,16,0.004,50,10,0.003
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,162,46,0.010,148,40,0.009,175,41,0.011
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,852,68,0.051,794,66,0.051,664,65,0.042
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,364,60,0.025,196,49,0.014,218,50,0.017
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,256,55,0.016,116,29,0.007,159,36,0.010
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,229,52,0.012,203,50,0.009,161,37,0.007
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,,,0.000,,,0.000,,,0.000
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,239,53,0.023,258,54,0.023,299,54,0.024
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,100,22,0.010,106,26,0.010,157,35,0.014
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,112,28,0.007,130,37,0.008,143,33,0.008
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,151,41,0.008,99,23,0.006,162,39,0.009
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,70,14,0.006,51,12,0.004,111,23,0.009
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,416,61,0.024,360,60,0.019,404,57,0.022
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,76,18,0.005,109,27,0.007,89,20,0.006
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,12,1,0.001,11,3,0.001,12,1,0.001
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,221,51,0.016,127,35,0.010,140,32,0.012
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,260,56,0.013,651,65,0.035,731,66,0.037
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,118,30,0.007,31,7,0.002,39,9,0.002
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,72,17,0.006,123,32,0.009,172,40,0.013
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,132,35,0.010,157,43,0.011,377,56,0.023
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,141,39,0.011,110,28,0.009,121,27,0.010
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,213,50,0.015,354,59,0.022,190,46,0.012
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,134,36,0.013,123,32,0.010,115,25,0.010
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,79,19,0.008,193,48,0.018,154,34,0.015
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,152,43,0.009,151,41,0.009,190,46,0.012
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,71,16,0.006,124,34,0.010,114,24,0.009
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,103,23,0.006,129,36,0.008,71,15,0.005
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,27,6,0.002,27,6,0.002,37,7,0.003
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,18,4,0.002,1,1,0.000,,,0.000
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,22,5,0.002,31,7,0.003,28,4,0.002
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,124,31,0.007,136,38,0.008,96,22,0.006
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,154,44,0.011,328,57,0.023,271,53,0.019
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,135,37,0.011,68,17,0.005,181,43,0.014
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,110,27,0.008,121,31,0.009,138,31,0.011
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,113,29,0.009,72,19,0.006,79,18,0.006
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,196,49,0.016,204,51,0.015,240,52,0.017
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,105,25,0.008,77,20,0.007,66,14,0.005
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,93,,,94,,,104,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,97,,,97,,,103,,
C. K-8 / 401 - 750,,,5. State average - All operating types,112,,,120,,,134,,
C. K-8 / 401 - 750,,,6. State median - All operating types,96,,,103,,,114,,
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,62,21,0.004,56,19,0.004,92,27,0.006
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,3,1,0.000,2,1,0.000,2,1,0.000
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,52,18,0.005,33,12,0.003,33,7,0.003
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,91,32,0.007,92,31,0.007,69,22,0.005
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,162,48,0.011,328,63,0.022,262,58,0.016
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,246,57,0.012,180,49,0.009,222,55,0.012
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,57,20,0.005,39,13,0.003,41,11,0.003
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,75,27,0.006,62,22,0.004,84,24,0.006
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,243,56,0.020,196,51,0.015,217,54,0.017
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,78,28,0.007,39,13,0.003,41,11,0.003
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,43,13,0.003,43,16,0.003,84,24,0.007
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,82,29,0.006,82,29,0.006,64,20,0.005
C. K-8 / 401 - 750,BURLINGTON,1030,DELANCO TWP,93,34,0.007,70,26,0.006,124,39,0.010
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,14,3,0.001,2,1,0.000,18,5,0.002
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,32,8,0.003,53,18,0.005,34,8,0.003
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,139,47,0.014,161,46,0.015,159,47,0.015
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,326,61,0.028,112,38,0.010,54,15,0.005
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,406,62,0.026,272,62,0.017,403,63,0.027
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,99,37,0.009,260,61,0.020,228,56,0.019
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,86,30,0.007,64,24,0.005,115,37,0.010
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,123,43,0.010,133,41,0.011,137,40,0.013
