GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,11.1,76,49130,4,12,61,50130,3
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,12.1,52,54813,27,12.7,47,62065,62
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,12.2,50,56625,42,12,61,54245,16
D. K-8 / 751 +,MONMOUTH,5230,UNION BEACH,13.4,11,53065,18,14.1,12,51825,8
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,12.3,43,64613,77,12.8,42,64078,69
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,12.8,28,54155,22,13,37,56094,25
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,12.2,50,62250,68,11.8,71,64000,68
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,11.7,61,54882,28,12,61,54839,19
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,12.3,43,62708,70,12.5,51,65548,72
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,11.9,57,59065,57,14.4,8,66528,78
D. K-8 / 751 +,MORRIS,3100,MENDHAM TWP,11.2,74,61270,62,10.6,83,62590,63
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,13.2,19,58240,54,12.5,51,60500,54
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,10.5,80,57122,47,11.7,73,60605,55
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,13.4,11,62360,69,13.5,23,65525,71
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,11.8,59,55364,32,11.4,77,58748,39
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,12.8,28,53345,20,12.6,49,54420,17
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,13.3,15,59580,58,13.1,35,55494,22
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,12.3,43,55953,36,13.3,27,59275,43
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,13.3,15,65325,78,13.3,27,59875,47
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,12.8,28,63460,74,12.9,39,67995,80
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,11.4,69,69245,80,11.9,68,72540,82
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,12.3,43,61850,64,12.8,42,65595,73
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,10.5,80,55635,35,12,61,56260,28
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,11.4,69,50965,8,12.4,56,51692,6
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,10.1,86,63446,73,10.1,87,62720,64
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,12.7,34,51116,9,13.1,35,57560,35
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,11.3,72,60580,61,12.6,49,66265,77
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,12,55,56768,44,12.8,42,56503,30
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,12,55,56605,41,12.5,51,59910,48
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,13,24,50428,7,14.1,12,52181,9
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,12.3,43,56149,39,12.2,57,60124,50
E. K-12 / 0 - 1800,,,K-12 Average,12.2,,60000,,12.7,,62271,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,12.1,17,53630,16,13.2,12,53082,7
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,13.9,1,63415,40,14.1,5,65935,41
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,13.5,3,57500,28,13.4,9,57500,21
E. K-12 / 0 - 1800,BERGEN,2080,HASBROUCK HEIGHTS BORO,13.3,6,54570,18,14.5,2,65590,40
E. K-12 / 0 - 1800,BERGEN,2620,LEONIA BORO,11,39,51520,9,11,38,53250,8
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,12.1,17,56184,24,11.7,28,54401,14
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,13.4,4,50100,4,13.6,6,50950,6
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,11.1,38,50150,5,11.6,31,49800,3
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,11.8,23,61854,35,11.6,31,65266,38
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,13,12,59700,30,13.3,11,58200,24
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,11.9,20,60911,32,11.9,25,60911,32
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,13.7,2,63190,39,13.6,6,59290,28
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,13.3,6,50438,6,14.7,1,53513,10
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,12.2,16,60131,31,12.4,16,59293,29
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,11,39,54241,17,11.6,31,54017,13
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,11.7,26,61638,34,12.2,19,61158,33
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,12.6,14,61500,33,12.1,22,62550,35
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,11.5,31,53170,14,11.3,36,56425,18
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,11.2,37,48989,2,10.9,40,50066,4
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,8,44,64663,42,8.4,45,66911,43
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,13.1,9,56200,25,13.4,9,57500,21
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,12.7,13,48498,1,13,13,48498,1
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,11.6,29,73584,45,11.3,36,73584,44
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,11.3,34,56031,22,12,23,57160,19
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,11.6,29,54659,19,11.9,25,59210,27
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,11.5,31,56722,26,11.9,25,54674,16
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,11.7,26,49990,3,11.7,28,48900,2
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,11.3,34,57710,29,11.7,28,57225,20
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,13.1,9,64044,41,14.5,2,65996,42
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,7.7,45,52838,13,8.6,44,58075,23
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,11.4,33,61915,36,11.5,34,65360,39
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,13.3,6,52300,11,13.5,8,56400,17
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,10.2,41,62900,38,10.4,42,59565,30
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,11.7,26,53620,15,11,38,63625,37
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,10.1,42,71937,44,10.9,40,76780,45
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,11.9,20,51475,8,12.2,19,53511,9
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,11.8,23,55992,21,12,23,58620,26
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,12.5,15,57425,27,12.4,16,60688,31
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,9.1,43,52699,12,8.9,43,54439,15
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,11.8,23,55750,20,12.3,18,53741,12
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,13.4,4,56105,23,14.2,4,58325,25
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,12.1,17,51875,10,12.6,14,50575,5
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,11.9,20,62188,37,12.2,19,61730,34
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,13.1,9,64702,43,12.6,14,63290,36
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,11.3,34,51150,7,11.4,35,53650,11
F. K-12 / 1801 - 350,,,K-12 Average,12.2,,60000,,12.7,,62271,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,14,6,63722,51,14.5,7,65287,51
F. K-12 / 1801 - 3500,BERGEN,300,BERGENFIELD BORO,12.7,26,61555,42,13.1,30,64980,48
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,13.1,21,61510,41,15,5,71370,63
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,13.4,17,68665,60,13.4,21,71220,62
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,15.2,1,52700,10,15.1,3,52932,5
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,10.8,60,57305,26,11.2,61,62430,35
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,12,48,58901,35,12,53,64582,46
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,13.8,8,52025,8,14.3,9,53867,7
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,14.4,3,59505,37,14.3,9,65665,52
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,13.9,7,68750,61,13.3,24,68668,61
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,13.7,9,51240,7,14.3,9,53345,6
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,12.4,37,62596,47,12.7,40,66354,55
F. K-12 / 1801 - 3500,BERGEN,4370,RIDGEFIELD BORO,11,59,58116,31,11.1,63,61474,30
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,12.4,37,63341,50,13,32,66649,57
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,12.5,32,62439,45,12.7,40,62346,34
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,12.4,37,57425,27,12.4,48,57850,17
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,13.6,14,53483,13,14.1,15,55579,14
F. K-12 / 1801 - 3500,BURLINGTON,600,BURLINGTON CITY,9.8,67,55998,22,11,64,60243,26
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,11.7,51,60750,39,12.4,48,63275,39
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,13.7,9,55000,19,14.6,6,55000,12
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,13,22,56957,25,14,16,60252,27
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,11.4,55,57850,29,11.6,56,61750,32
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,10.3,65,54940,18,10.2,67,54600,9
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,13.7,9,63049,49,15.3,2,68249,60
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,13.7,9,65400,56,14.2,14,63625,40
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,10.3,65,49612,2,10.6,66,52618,4
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,10.7,61,58408,34,11.2,61,63138,38
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,11.7,51,49955,3,12.8,38,59937,24
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,10.5,64,88763,69,10.8,65,88434,69
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,12.9,24,58335,32,13.3,24,60945,29
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,13.6,14,65386,55,13.8,19,65098,50
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,14.5,2,67027,58,14.3,9,64377,45
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,12.1,44,60258,38,12.9,35,59362,22
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,14.4,3,64106,52,16,1,64106,43
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,12.6,29,71373,64,12.9,35,77321,66
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,9.7,68,80337,68,9.8,68,80402,68
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,14.1,5,61711,43,15.1,3,62000,33
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,11.8,50,53838,14,12.9,35,56278,15
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,12.5,32,71716,67,12.6,45,66738,58
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,12.1,44,58360,33,13,32,61610,31
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,13.4,17,50725,5,14.5,7,54675,11
F. K-12 / 1801 - 3500,MIDDLESEX,4970,SPOTSWOOD BORO,12.1,44,54000,15,12.7,40,64000,41
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,7.6,69,61760,44,7.8,69,65055,49
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,12.3,41,56720,23,12.4,48,58850,21
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,13,22,69575,63,13.2,27,67475,59
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,12.7,26,56824,24,14,16,59791,23
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,12.6,29,57735,28,13.2,27,58798,20
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,13.7,9,71640,66,13.8,19,74650,65
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,12.2,42,68890,62,12.6,45,65955,53
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,12.6,29,62555,46,12.7,40,62555,37
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,12.4,37,51239,6,12.4,48,51067,2
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,11.3,57,50687,4,11.5,57,54623,10
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,13.2,20,55300,20,13.4,21,58300,19
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,13.5,16,53290,11,13.1,30,55500,13
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,11.5,54,54400,16,11.3,60,57507,16
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,11.4,55,44375,1,11.5,57,44845,1
F. K-12 / 1801 - 3500,SALEM,4150,PITTSGROVE TWP,12.5,32,58050,30,14.3,9,60350,28
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,10.7,61,55810,21,11.5,57,58065,18
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,12.7,26,67973,59,13.2,27,72440,64
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,12.8,25,64650,54,13.3,24,66480,56
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,12.5,32,71390,65,13.9,18,77500,67
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,12.2,42,61130,40,13,32,64022,42
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,12,48,53410,12,12.6,45,54365,8
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,11.7,51,59047,36,12.2,52,62470,36
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,12.5,32,64293,53,12.8,38,64811,47
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,10.7,61,52092,9,11.8,55,51847,3
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,11.2,58,54681,17,11.9,54,60137,25
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,13.3,19,66251,57,13.4,21,64125,44
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,12.1,44,62765,48,12.7,40,66020,54
G. K-12 / 3501 +,,,K-12 Average,12.2,,60000,,12.7,,62271,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,9.3,104,68299,85,9.7,104,66040,67
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,12.7,45,52540,5,13.6,23,52540,4
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,13.8,6,52559,6,14.9,2,57385,27
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,9,106,53054,11,9.1,106,55359,14
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,12.6,51,69690,87,13,49,69690,81
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,13.2,21,60100,54,13.6,23,66300,69
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,11.5,83,53800,16,12.1,80,54706,11
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,12.6,51,78850,105,13.6,23,80220,102
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,12.9,35,58763,43,13.1,44,60389,38
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,14.1,5,75250,97,14,14,77170,96
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,10.8,96,78065,100,12,86,85550,104
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,11.4,86,62800,64,12.5,67,63600,57
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,12.9,35,54495,19,13.4,33,54195,10
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,13,31,59480,48,13.2,39,56501,21
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,10.2,99,78810,104,10.7,100,76045,94
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,12.1,63,56750,29,12.7,60,56750,23
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,9.1,105,58755,42,9.6,105,55855,16
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,13.6,11,54899,23,13.5,30,57302,26
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,12.3,57,65950,80,13.4,33,70738,85
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,12.2,60,78300,101,11.6,96,68761,78
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,10.5,97,53050,10,12.2,78,56372,20
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,11.9,73,53902,17,12.3,77,58312,31
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,11.1,91,56936,31,11.4,98,55677,15
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,13.4,16,61865,60,13.7,18,69829,82
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,12.5,54,50000,1,13.2,39,51300,2
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,10.2,99,70097,88,11.3,99,85589,105
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,11,93,57601,35,12.9,54,58703,33
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,13.2,21,74885,95,13.7,18,79714,100
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,12.3,57,79142,106,12.7,60,80774,103
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,11.7,78,64477,70,12.6,64,68037,77
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,14.7,1,67760,83,15.6,1,63450,56
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,13.4,16,64518,72,13.1,44,65113,62
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,10.1,102,51500,3,10.1,103,52788,5
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,12,70,71677,91,12.4,73,71677,88
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,11.2,89,72550,93,11.8,91,79000,99
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,13,31,55696,25,13.2,39,58311,30
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,14.4,3,53152,12,14.5,5,53500,6
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,12.1,63,60400,55,12.5,67,60145,36
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,13.5,14,54635,21,14,14,53930,8
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,9.7,103,52623,8,10.5,102,60410,39
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,13.1,28,59224,46,13.2,39,62828,52
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,13.6,11,65900,79,14.6,3,69000,80
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,12.8,42,59750,50,13.2,39,60700,41
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,12.1,63,64054,67,12.9,54,67258,74
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,13.2,21,70127,89,13.7,18,74398,92
G. K-12 / 3501 +,MERCER,1430,EWING TWP,11.8,76,58110,39,12.6,64,61229,45
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,12.9,35,59783,52,13.6,23,64309,59
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,11.6,82,68633,86,11.7,95,72819,89
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,11.7,78,60940,58,12.2,78,60940,43
G. K-12 / 3501 +,MERCER,4255,PRINCETON REGIONAL,11.1,91,73286,94,11.6,96,76186,95
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,12.9,35,78421,102,13.5,30,79811,101
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,13.1,28,75200,96,13.7,18,78090,98
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,13.2,21,55385,24,13.6,23,65496,64
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,13,31,59042,44,13,49,61579,49
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,12.1,63,77515,99,13.1,44,91003,106
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,12,70,53645,15,12.5,67,61198,44
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,11.8,76,76119,98,12.4,73,74256,91
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,12.2,60,58166,40,13.4,33,59875,35
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,13.4,16,59669,49,13.6,23,63346,55
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,12.6,51,55800,26,13.3,38,57400,28
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,13.3,19,68179,84,14.2,8,73400,90
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,13.5,14,53525,13,13.6,23,51525,3
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,13.1,28,57072,32,14.2,8,61982,50
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,11.9,73,65621,76,12.1,80,63096,54
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,12.7,45,62355,62,12.8,57,64501,61
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,10.2,99,54295,18,10.6,101,56205,18
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,11.4,86,62315,61,12,86,58315,32
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,13.3,19,67695,82,14.3,6,70645,84
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,12.5,54,52705,9,12.7,60,55000,13
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,11.5,83,64495,71,12.1,80,66950,71
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,12.7,45,57510,34,12.5,67,56990,25
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,14.6,2,59063,45,14.1,11,61261,47
G. K-12 / 3501 +,MORRIS,2380,JEFFERSON TWP,12.8,42,52600,7,13.4,33,54810,12
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,12.1,63,57838,36,12.5,67,60805,42
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,11.2,89,71711,92,11.9,88,75635,93
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,13.8,6,64455,69,14.1,11,67055,73
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,11.7,78,64970,74,11.8,91,66390,70
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,12.7,45,65622,77,13.1,44,65522,65
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,12.4,56,58427,41,13,49,64119,58
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,12.9,35,54590,20,13.5,30,58250,29
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,13.8,6,53570,14,14,14,55981,17
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,13.2,21,52076,4,13,49,54009,9
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,11.9,73,51288,2,12.1,80,49941,1
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,14.3,4,54800,22,14.3,6,53550,7
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,13.8,6,60500,57,14.2,8,56650,22
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,13,31,60464,56,13,49,62859,53
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,11,93,55931,27,11.9,88,56223,19
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,12.9,35,64380,68,12.8,57,67050,72
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,13.2,21,62600,63,14.1,11,68950,79
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,12.7,45,59364,47,12.7,60,59238,34
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,11,93,58086,38,11.8,91,60161,37
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,12.1,63,56100,28,12.6,64,56920,24
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,11.7,78,65820,78,12.4,73,70520,83
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,12.8,42,58010,37,13.4,33,62210,51
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,13.2,21,70213,90,14.6,3,70913,86
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,12.3,57,78650,103,13.1,44,77259,97
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,12,70,56895,30,12.1,80,60531,40
