CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,enroll,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
5,4740,11419237,6908724,6637924,154501,116299,1670105,1421015,1356842,1154939,1362113,848453,3000,111067,0,934,SHAMONG TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
5,4930,10604219,6578194,6279784,211050,87360,1543870,1195418,1247373,1024873,1128922,580726,0,105860,0,785,SOUTHAMPTON TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
5,5010,3971202,2393946,2344469,42150,7327,574752,484597,489518,384816,494411,276843,0,0,0,300,SPRINGFIELD TWP,BURLINGTON,A. K-6,1,FG,,1,BURLINGTON
5,5130,11397083,6467932,6106218,207591,154123,1751830,1578532,1333767,1059577,1653561,823080,0,72032,0,895,TABERNACLE TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
5,5490,1417961,901831,852090,20397,29344,192404,108275,104997,5087,199725,74667,10000,2560,0,68,WASHINGTON TWP,BURLINGTON,B. K-8 / 0 - 400,2,A,,1,BURLINGTON
5,5720,10906965,6779162,6539992,207553,31617,1275712,1124473,1364501,1169222,1468348,778338,0,500,0,957,WESTAMPTON,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
5,5805,55108428,31084186,29202146,878485,1003555,8197364,7311399,6341288,4914999,8507980,4379790,0,819039,151873,4439,WILLINGBORO TWP,BURLINGTON,G. K-12 / 3501 +,3,DE,,1,BURLINGTON
5,5890,2098137,1249796,1169546,45000,35250,212318,134593,272270,117270,335276,178310,16905,6276,0,159,WOODLAND TWP,BURLINGTON,B. K-8 / 0 - 400,2,DE,,1,BURLINGTON
7,150,18848626,11050590,10544453,296906,209231,2565032,2348924,2078336,1793616,2099381,1143381,15000,808351,6000,1452,AUDUBON BORO,CAMDEN,E. K-12 / 0 - 1800,3,DE,,1,CAMDEN
7,190,7345444,4471814,4312364,126100,33350,1295679,998679,797231,602421,780719,373219,0,0,0,615,BARRINGTON BORO,CAMDEN,C. K-8 / 401 - 750,2,FG,,1,CAMDEN
7,260,11189036,7417314,7126464,150850,140000,1489168,1155405,1113644,918144,1011191,453744,100,89417,130000,1138,BELLMAWR BORO,CAMDEN,D. K-8 / 751 +,2,B,,1,CAMDEN
7,330,8487717,5721173,5450911,148117,122145,867423,766875,1084076,840893,688505,350304,0,84319,27292,854,BERLIN BORO,CAMDEN,D. K-8 / 751 +,2,DE,,1,CAMDEN
7,340,9123247,5464895,5063721,155670,245504,1594353,1390355,895843,668793,949244,393694,0,116631,0,609,BERLIN TWP,CAMDEN,C. K-8 / 401 - 750,2,CD,,1,CAMDEN
7,390,51523022,28100320,26016320,989510,1094490,8081170,7066909,5624878,4673820,7336095,3842330,100000,2172621,0,4249,BLACK HORSE PIKE REGIONAL,CAMDEN,H. 7-12 / 9-12,5,DE,,1,CAMDEN
7,580,3633932,2327379,2144579,145800,37000,463688,280688,388894,263194,359138,116138,38000,56833,0,306,BROOKLAWN BORO,CAMDEN,B. K-8 / 0 - 400,2,B,,1,CAMDEN
7,680,234575386,130175142,122271455,4962287,2941400,44809460,40109086,23258269,18710872,32401616,18036167,2000000,1438706,2055253,13367,CAMDEN CITY,CAMDEN,G. K-12 / 3501 +,3,A,1,1,CAMDEN
7,700,41586197,21175072,19313741,1574031,287300,3857397,3540577,6392792,5227972,8756637,3887137,200000,1079436,180000,2755,CAMDEN COUNTY VOCATIONAL,CAMDEN,J. VOC,8,,,1,CAMDEN
7,800,142969481,87043346,82221169,2416776,2405401,23140766,20615116,15180911,12728596,14629077,7781744,0,2929718,75000,11415,CHERRY HILL TWP,CAMDEN,G. K-12 / 3501 +,3,GH,,1,CAMDEN
7,880,6301707,3916341,3686248,110760,119333,944713,677315,840517,711269,508346,254379,0,35013,0,523,CLEMENTON BORO,CAMDEN,C. K-8 / 401 - 750,2,B,,1,CAMDEN
7,940,27588388,15714735,14780929,607581,326225,4004328,3626766,2971304,2550248,3857254,2257784,25000,1011780,31133,1943,COLLINGSWOOD BORO,CAMDEN,F. K-12 / 1801 - 3500,3,FG,,1,CAMDEN
7,1255,26992678,14745162,14021888,552862,170412,3639142,3365360,3220655,2689060,3857073,1654385,100000,1283825,77391,2132,EASTERN CAMDEN COUNTY REG,CAMDEN,H. 7-12 / 9-12,5,GH,,1,CAMDEN
7,1720,3895964,2374910,2145050,126550,103310,568306,470556,339114,251954,456606,147606,24929,132099,0,245,GIBBSBORO BORO,CAMDEN,B. K-8 / 0 - 400,2,FG,,1,CAMDEN
7,1770,37103833,20932756,20143343,558544,230869,6781892,5942242,3395488,2571595,5117823,2346808,0,820669,99965,2151,GLOUCESTER CITY,CAMDEN,F. K-12 / 1801 - 3500,3,B,1,1,CAMDEN
7,1780,78174076,50831474,49074691,1644883,111900,10096625,9503545,8119284,6530786,8043622,3819572,100000,775830,360911,7400,GLOUCESTER TWP,CAMDEN,D. K-8 / 751 +,2,DE,,1,CAMDEN
7,1880,18504785,10861070,10479978,241717,139375,2508924,2278010,1996980,1587348,2357881,1313881,0,746126,18000,1423,HADDON HEIGHTS BORO,CAMDEN,E. K-12 / 0 - 1800,3,GH,,1,CAMDEN
7,1890,24634225,13783032,12971905,639237,171890,3648603,3021021,3200042,2709181,3090565,1757937,185000,591476,104600,2183,HADDON TWP,CAMDEN,F. K-12 / 1801 - 3500,3,FG,,1,CAMDEN
7,1900,29698953,17983860,17544510,408350,31000,3564803,3073683,3153399,2652799,3745325,963475,0,1179286,50000,2442,HADDONFIELD BORO,CAMDEN,F. K-12 / 1801 - 3500,3,J,,1,CAMDEN
7,2540,1995407,1132165,1012968,72529,46668,343504,201626,293275,216452,219684,10622,0,3130,0,169,LAUREL SPRINGS BORO,CAMDEN,A. K-6,1,DE,,1,CAMDEN
7,2560,3275216,1897608,1788758,103250,5600,494194,431094,434764,284264,444843,163293,0,3807,9840,264,LAWNSIDE BORO,CAMDEN,B. K-8 / 0 - 400,2,B,,1,CAMDEN
7,2670,32198428,17486683,16186146,772199,528338,4649654,4028680,4176330,2762182,4050556,1715798,0,780204,8900,2432,LINDENWOLD BORO,CAMDEN,F. K-12 / 1801 - 3500,3,B,,1,CAMDEN
7,2890,5512631,3445504,3296803,93451,55250,796441,628841,704998,405891,565689,220343,0,0,0,481,MAGNOLIA BORO,CAMDEN,C. K-8 / 401 - 750,2,CD,,1,CAMDEN
7,3110,4398325,2760950,2645003,46742,69205,624885,443144,480673,363175,479762,42353,5000,46465,0,331,MERCHANTVILLE BORO,CAMDEN,B. K-8 / 0 - 400,2,DE,,1,CAMDEN
7,3420,5694439,3102674,2939900,91180,71594,1046470,843970,774315,604538,765764,329586,0,5217,0,522,MOUNT EPHRAIM BORO,CAMDEN,C. K-8 / 401 - 750,2,CD,,1,CAMDEN
7,3770,5458683,3368623,3230788,92477,45358,780804,629056,714653,600006,555447,17115,0,38628,0,447,OAKLYN BORO,CAMDEN,E. K-12 / 0 - 1800,3,CD,,1,CAMDEN
7,4060,72277821,45530379,44134029,1150400,245950,8566228,7633878,7102423,5497080,9567058,5417516,0,1029377,73700,5454,PENNSAUKEN TWP,CAMDEN,G. K-12 / 3501 +,3,CD,,1,CAMDEN
7,4110,28214528,17169440,16597055,359735,212650,3525729,3202989,2801206,2427246,3610615,1939665,0,805443,5000,2001,PINE HILL BORO,CAMDEN,F. K-12 / 1801 - 3500,3,B,,1,CAMDEN
7,4590,9709976,6180114,6016511,109397,54206,1331679,1229339,1243621,965089,861141,488481,53638,39783,0,830,RUNNEMEDE BORO,CAMDEN,D. K-8 / 751 +,2,B,,1,CAMDEN
7,4790,5760334,3507789,3366226,96763,44800,730001,685150,753036,564847,743060,404468,0,18270,22000,474,SOMERDALE BORO,CAMDEN,C. K-8 / 401 - 750,2,CD,,1,CAMDEN
7,5035,13498387,7418627,6987361,228499,202767,2178622,1820586,1346699,1115686,1691398,677630,0,863042,23675,1031,STERLING HIGH SCHOOL DIST,CAMDEN,H. 7-12 / 9-12,5,DE,,1,CAMDEN
7,5080,9265880,5366549,5215099,104950,46500,1293031,1083747,1346686,1148186,1068194,571944,0,85202,0,848,STRATFORD BORO,CAMDEN,D. K-8 / 751 +,2,DE,,1,CAMDEN
7,5400,44034002,28902298,27398595,788600,715103,6179354,5881633,3973874,3005979,4622753,1613313,0,338449,84372,3204,VOORHEES TWP,CAMDEN,D. K-8 / 751 +,2,I,,1,CAMDEN
7,5560,11151861,5959640,5770797,175015,13828,2320507,2082076,1503169,1212456,1372089,283517,0,0,0,934,WATERFORD TWP,CAMDEN,A. K-6,1,DE,,1,CAMDEN
7,5820,74152324,46398539,44466764,1407807,523968,11375028,10328937,8016000,5987196,6045235,2746536,0,1211506,0,5941,WINSLOW TWP,CAMDEN,G. K-12 / 3501 +,3,CD,,1,CAMDEN
7,5900,4615046,2829869,2742357,40674,46838,658145,567285,684628,442428,432366,248055,0,10038,0,420,WOODLYNNE BORO,CAMDEN,C. K-8 / 401 - 750,2,B,,1,CAMDEN
9,170,2771712,1757659,1621172,90900,45587,395432,301797,121787,5336,403592,128310,59714,29717,10000,70,AVALON BORO,CAPE MAY,B. K-8 / 0 - 400,2,FG,,1,CAPE MAY
9,710,3284248,1995725,1871771,108658,15296,418962,273302,317527,243917,459675,171925,62270,26148,78471,188,CAPE MAY CITY,CAPE MAY,A. K-6,1,CD,,1,CAPE MAY
9,715,12555299,6707973,6534388,65363,108222,2312363,2211850,1512276,1276115,2013712,631549,0,0,0,240,CAPE MAY CO SPECIAL SERV,CAPE MAY,I. CSSD,7,,,1,CAPE MAY
9,720,13718170,7336742,6780787,425746,130209,1523774,1464059,2012116,1716240,2357131,981551,0,351113,37500,744,CAPE MAY CO VOCATIONAL,CAPE MAY,J. VOC,8,,,1,CAPE MAY
9,1080,9129980,5559085,5342485,183800,32800,1371643,1208142,1034272,792662,1038388,478824,0,25777,0,619,DENNIS TWP,CAPE MAY,C. K-8 / 401 - 750,2,CD,,1,CAPE MAY
9,2820,22989578,14020328,13445662,440666,134000,2766426,2487321,2199666,1717291,2825805,1439805,125000,839245,92000,1658,LOWER CAPE MAY REGIONAL,CAPE MAY,H. 7-12 / 9-12,4,B,,1,CAPE MAY
9,2840,23476641,14445582,13926292,370600,148690,3689283,3251678,2179633,1839216,2892854,1673993,0,0,0,1923,LOWER TWP,CAPE MAY,A. K-6,1,B,,1,CAPE MAY
9,3130,31499877,18447744,17822464,406346,218934,4600775,4019895,3749207,2321384,3626973,1387839,0,704812,0,2852,MIDDLE TWP,CAPE MAY,F. K-12 / 1801 - 3500,3,B,,1,CAPE MAY
9,3680,6433270,3705266,3495166,153500,56600,1246134,957814,552643,383093,787337,436137,39000,99337,34000,318,NORTH WILDWOOD CITY,CAPE MAY,B. K-8 / 0 - 400,2,A,,1,CAPE MAY
9,3780,35801505,22444803,21368184,631976,444643,4755060,4296342,3177386,2562838,4341981,2346227,0,1067749,27500,2053,OCEAN CITY,CAPE MAY,F. K-12 / 1801 - 3500,3,DE,,1,CAPE MAY
9,4700,1727935,897067,853767,25300,18000,373038,126378,88483,15825,341176,100826,25000,0,0,51,SEA ISLE CITY,CAPE MAY,A. K-6,1,B,,1,CAPE MAY
9,4701,,,,,,,,,,,,,,,,SEA ISLE CITY,CAPE MAY,B. K-8 / 0 - 400,2,B,,1,CAPE MAY
9,5060,2163938,1290416,1178146,78300,33970,444022,256379,139168,91264,257682,88735,0,20312,8000,80,STONE HARBOR BORO,CAPE MAY,B. K-8 / 0 - 400,2,FG,,1,CAPE MAY
9,5340,18232467,11236451,10511426,220010,505015,2400121,1898784,2262015,1743460,2217319,1033716,0,85100,0,1409,UPPER TWP,CAPE MAY,D. K-8 / 751 +,2,FG,,1,CAPE MAY
9,5610,1024091,621512,582393,32564,6555,214922,74938,44731,0,142561,46900,0,364,0,34,WEST CAPE MAY BORO,CAPE MAY,A. K-6,1,DE,,1,CAPE MAY
9,5790,15533413,9157674,8549920,415754,192000,2207697,1948640,1508731,1315910,2098535,793074,25000,535776,2500,867,WILDWOOD CITY,CAPE MAY,E. K-12 / 0 - 1800,3,A,,1,CAPE MAY
9,5800,4786732,2802489,2674999,123152,4338,1028191,859994,315706,222006,585393,270236,18000,35153,0,293,WILDWOOD CREST BORO,CAPE MAY,B. K-8 / 0 - 400,2,B,,1,CAPE MAY
9,5840,3012773,1965584,1898139,46165,21280,445385,303945,344348,256558,251692,3965,0,3447,0,241,WOODBINE BORO,CAPE MAY,B. K-8 / 0 - 400,2,A,,1,CAPE MAY
11,540,67620332,40080723,37839256,1937133,304334,11363809,9868331,7494004,6043191,7257154,4346849,0,938848,15000,5213,BRIDGETON CITY,CUMBERLAND,G. K-12 / 3501 +,3,A,1,1,CUMBERLAND
11,950,8807546,5533327,5040827,253500,239000,918986,741958,1137589,905474,1158600,596600,50000,4843,0,674,COMMERCIAL TWP,CUMBERLAND,C. K-8 / 401 - 750,2,A,,1,CUMBERLAND
11,995,7956360,4013088,3395226,487222,130640,890866,774981,1702583,1413132,1281968,416068,5000,49852,104500,649,CUMBERLAND CO VOCATIONAL,CUMBERLAND,J. VOC,8,,,1,CUMBERLAND
11,997,16350040,9052316,8431764,393468,227084,2027872,1880583,2066759,1848769,2428441,1027041,0,757688,50000,1443,CUMBERLAND REGIONAL,CUMBERLAND,H. 7-12 / 9-12,5,B,,1,CUMBERLAND
11,1020,4087395,2638339,2550182,68120,20037,400585,325598,548287,391823,492900,68026,3750,1370,0,400,DEERFIELD TWP,CUMBERLAND,B. K-8 / 0 - 400,2,B,,1,CUMBERLAND
11,1120,2537173,1418129,1376511,32350,9268,500259,373935,298931,147206,281697,113611,25000,5128,0,172,DOWNE TWP,CUMBERLAND,B. K-8 / 0 - 400,2,A,,1,CUMBERLAND
11,1460,6728924,4491461,4279232,124902,87327,808811,604814,806593,587314,579518,65618,0,39875,12734,620,FAIRFIELD TWP,CUMBERLAND,C. K-8 / 401 - 750,2,A,,1,CUMBERLAND
11,1820,1190052,652326,582949,26010,43367,195376,156901,86867,11336,222969,6719,25454,7060,0,68,GREENWICH TWP,CUMBERLAND,B. K-8 / 0 - 400,2,CD,,1,CUMBERLAND
11,2270,5646354,3679343,3562848,108495,8000,740546,681196,586809,456631,610717,98008,0,28939,0,519,HOPEWELL TWP,CUMBERLAND,C. K-8 / 401 - 750,2,CD,,1,CUMBERLAND
11,2570,5828148,3931270,3665280,201717,64273,577828,412848,781821,564130,479455,201687,0,44943,0,457,LAWRENCE TWP,CUMBERLAND,C. K-8 / 401 - 750,2,A,,1,CUMBERLAND
11,3050,4757912,3034260,2769212,211354,53694,441017,286194,638818,517700,614216,294660,20000,8708,0,394,MAURICE RIVER TWP,CUMBERLAND,B. K-8 / 0 - 400,2,B,,1,CUMBERLAND
11,3230,81004773,47154944,45437987,1377480,339477,14496767,12904437,8588291,7252423,9572399,4425949,0,1087487,217672,6228,MILLVILLE CITY,CUMBERLAND,G. K-12 / 3501 +,3,A,1,1,CUMBERLAND
11,5070,1462828,853611,789612,39199,24800,157906,81529,203333,148533,195825,71099,13402,14550,85000,135,STOW CREEK TWP,CUMBERLAND,B. K-8 / 0 - 400,2,CD,,1,CUMBERLAND
11,5300,11337277,6822224,6556874,197900,67450,1353477,1263322,1610520,1372220,1551056,754486,0,0,0,944,UPPER DEERFIELD TWP,CUMBERLAND,D. K-8 / 751 +,2,B,,1,CUMBERLAND
11,5390,154891982,89746826,84861920,3732474,1152432,29513862,24701595,13702110,11130248,18389448,9417157,0,1772310,490855,9618,VINELAND CITY,CUMBERLAND,G. K-12 / 3501 +,3,A,1,1,CUMBERLAND
13,250,51168983,32255556,31149534,1025822,80200,6607044,6107362,5584474,4807545,5445546,3160546,250000,801385,0,4574,BELLEVILLE TOWN,ESSEX,G. K-12 / 3501 +,3,CD,,1,ESSEX
13,410,70736140,42077875,38688686,1078529,2310660,9467672,7702278,9635904,7617609,7347438,3617535,517597,1142180,42817,5914,BLOOMFIELD TWP,ESSEX,G. K-12 / 3501 +,3,DE,,1,ESSEX
13,660,34254852,19016825,18287932,455803,273090,5371272,4485277,4035404,3407076,4490488,2611774,0,1196284,0,2615,CALDWELL-WEST CALDWELL,ESSEX,F. K-12 / 1801 - 3500,3,I,,1,ESSEX
13,760,20808277,11327179,10815743,440961,70475,2653631,2274496,3048049,2486932,3185689,1670178,0,577202,44600,1646,CEDAR GROVE TWP,ESSEX,E. K-12 / 0 - 1800,3,I,,1,ESSEX
13,1210,168335471,81541317,76169103,4036594,1335620,38454597,34706588,17873730,13844145,28638769,15470001,300000,1247798,484050,10404,EAST ORANGE,ESSEX,G. K-12 / 3501 +,3,A,1,1,ESSEX
13,1390,35674396,19179082,18323453,665009,190620,4017139,3754573,5490331,3772775,5891232,2080252,50000,798305,0,2333,ESSEX CO VOC-TECH,ESSEX,J. VOC,8,,,1,ESSEX
13,1400,3867471,2360320,2245620,78000,36700,596869,502994,460391,376641,441562,223112,0,3304,0,247,ESSEX FELLS BORO,ESSEX,A. K-6,1,J,,1,ESSEX
13,1465,9063105,5757070,5442320,252250,62500,1261180,1016330,1033181,813531,952240,444342,0,0,28000,714,FAIRFIELD TWP,ESSEX,A. K-6,1,GH,,1,ESSEX
13,1750,24913796,14451195,13795386,644717,11092,3236647,2825794,3521226,2651198,2708044,1314734,0,969327,12000,1944,GLEN RIDGE BORO,ESSEX,F. K-12 / 1801 - 3500,3,I,,1,ESSEX
13,2330,108340125,61148423,56653720,1554764,2939939,19650083,18220452,10908967,8552382,14238693,8999127,500000,989894,66000,7294,IRVINGTON TOWNSHIP,ESSEX,G. K-12 / 3501 +,3,A,1,1,ESSEX
13,2730,78824281,48467824,47209708,1129520,128596,11836041,10547382,9004298,7122618,7568585,4436035,7500,1681082,10140,5832,LIVINGSTON TWP,ESSEX,G. K-12 / 3501 +,3,I,,1,ESSEX
13,3190,71072684,43139610,41848713,1013096,277801,11845908,11279666,6895985,5889290,7327479,3776691,0,1616073,0,4813,MILLBURN TWP,ESSEX,G. K-12 / 3501 +,3,J,,1,ESSEX
13,3310,96061715,56825302,55418737,1032792,373773,18592609,17893908,8875472,7898870,9934456,5031525,50000,1549949,0,6669,MONTCLAIR TOWN,ESSEX,G. K-12 / 3501 +,3,I,,1,ESSEX
13,3570,658817579,326820097,308208970,14103744,4507383,163529831,153831778,57706370,45129293,99048457,64406754,1000000,7902321,676259,38050,NEWARK CITY,ESSEX,G. K-12 / 3501 +,3,A,1,1,ESSEX
13,3630,9660027,6066410,5799730,240102,26578,1348103,1092010,1131871,959271,1108390,599521,0,1096,0,651,NORTH CALDWELL BORO,ESSEX,A. K-6,1,J,,1,ESSEX
13,3750,48399647,29808596,28687796,855259,265541,5867902,5286326,6228171,5339791,5180933,3120322,100000,921423,12000,4023,NUTLEY TOWN,ESSEX,G. K-12 / 3501 +,3,FG,,1,ESSEX
13,3880,68005393,39594873,37827347,1101346,666180,11863850,10737292,8177726,6204709,7095867,1923567,300000,899209,276000,4664,CITY OF ORANGE TWP,ESSEX,G. K-12 / 3501 +,3,A,1,1,ESSEX
13,4530,6444731,4060622,3966201,75131,19290,957942,646231,740792,643572,667824,296046,0,10500,0,515,ROSELAND BORO,ESSEX,A. K-6,1,I,,1,ESSEX
13,4900,90294573,53550274,48298066,1519788,3732420,14142633,12238743,9455581,7932022,11635088,976077,0,1196763,0,6373,SOUTH ORANGE-MAPLEWOOD,ESSEX,G. K-12 / 3501 +,3,I,,1,ESSEX
13,5370,25469066,14924504,14235582,522382,166540,3480015,3267129,3342702,3022169,2749187,1558966,0,854915,60267,2145,VERONA BORO,ESSEX,F. K-12 / 1801 - 3500,3,I,,1,ESSEX
13,5630,26197420,14588116,13819171,583435,185510,3484520,3091954,2898511,2304259,3504807,1865423,0,1403833,0,1630,WEST ESSEX REGIONAL,ESSEX,H. 7-12 / 9-12,4,I,,1,ESSEX
13,5680,102795138,65377307,62207044,2143263,1027000,13114784,12027209,11270851,9941301,11055160,5682660,0,1506508,440000,6966,WEST ORANGE TOWN,ESSEX,G. K-12 / 3501 +,3,GH,,1,ESSEX
15,860,14326944,8364152,8042399,260003,61750,2220848,1539046,1847786,1506792,1388054,670466,0,450207,47853,1351,CLAYTON BORO,GLOUCESTER,E. K-12 / 0 - 1800,3,CD,,1,GLOUCESTER
15,870,25988390,15314520,14481511,578202,254807,3092157,2797628,3144049,2502796,3129923,1398483,0,1136783,93673,2535,CLEARVIEW REGIONAL,GLOUCESTER,H. 7-12 / 9-12,4,FG,,1,GLOUCESTER
15,1100,50211412,30355838,29026895,926063,402880,6256220,5766370,5474929,4487288,6520226,3778256,320000,846550,61900,4440,DEPTFORD TWP,GLOUCESTER,G. K-12 / 3501 +,3,CD,,1,GLOUCESTER
15,1180,10320848,6296222,5907664,295988,92570,1566656,1281968,1122954,902749,1316517,583789,0,0,0,1037,EAST GREENWICH TWP,GLOUCESTER,A. K-6,1,FG,,1,GLOUCESTER
15,1330,4304742,2704899,2624149,59300,21450,543207,498807,544866,373196,477676,277200,27000,5509,0,393,ELK TWP,GLOUCESTER,A. K-6,1,,,1,GLOUCESTER
15,1590,15137641,9078261,8358253,603188,116820,1842093,1600901,1712004,1266256,2213113,1160952,13520,13609,182000,1421,FRANKLIN TWP,GLOUCESTER,A. K-6,1,CD,,1,GLOUCESTER
15,1715,13578629,7503718,7127119,223207,153392,2270375,1820533,1196566,968406,1568341,492934,5,835735,0,878,GATEWAY REGIONAL,GLOUCESTER,H. 7-12 / 9-12,4,CD,,1,GLOUCESTER
15,1730,28749619,16714019,16196736,286054,231229,4060297,3783012,3478736,2845620,3666917,1951150,20000,427506,471259,2279,GLASSBORO,GLOUCESTER,F. K-12 / 1801 - 3500,3,B,,1,GLOUCESTER
15,1774,26518287,15574680,14091625,629812,853243,4889852,3105717,2470624,1930773,3462694,1611539,0,119599,74000,712,GLOUCESTER CO SPEC SERV,GLOUCESTER,I. CSSD,7,,,1,GLOUCESTER
15,1775,17516741,9018938,8010993,785517,222428,2535198,1972309,1609664,1035137,3746215,1729964,120100,463053,52874,1232,GLOUCESTER CO VOCATIONAL,GLOUCESTER,J. VOC,8,,,1,GLOUCESTER
15,1830,8621749,4841583,4534199,172826,134558,1617752,1357811,804106,651000,1143902,617150,84027,46264,0,526,GREENWICH TWP,GLOUCESTER,C. K-8 / 401 - 750,2,DE,,1,GLOUCESTER
15,2070,15224100,10051497,9551635,311901,187961,1467666,1274179,1683884,1337195,1828398,836752,0,0,0,1552,HARRISON TWP,GLOUCESTER,A. K-6,1,GH,,1,GLOUCESTER
15,2440,23162798,13059526,12424545,394006,240975,2672988,2291216,3108763,2584884,3572177,1956429,0,738366,7500,2338,KINGSWAY REGIONAL,GLOUCESTER,H. 7-12 / 9-12,4,FG,,1,GLOUCESTER
15,2750,11778952,7456251,6732619,295000,428632,1616953,1442852,1194558,989809,1462073,253104,0,42778,108178,913,LOGAN TWP,GLOUCESTER,D. K-8 / 751 +,2,FG,,1,GLOUCESTER
15,2990,16042947,9968706,9676156,283150,9400,2324621,2025871,1833068,1426451,1876407,1077657,0,40145,0,1501,MANTUA TWP,GLOUCESTER,A. K-6,1,FG,,1,GLOUCESTER
15,3280,64910055,39473971,36954128,977756,1542087,8360869,6931934,7156136,5814709,8670134,487142,0,1183671,15000,6139,MONROE TWP,GLOUCESTER,G. K-12 / 3501 +,3,CD,,1,GLOUCESTER
15,3490,3722523,2262094,2151759,89785,20550,653571,343631,360642,154062,430224,201124,0,9358,3000,308,NATIONAL PARK BORO,GLOUCESTER,A. K-6,1,B,,1,GLOUCESTER
15,4020,18177904,10186927,9451126,441188,294613,2641724,1988241,2114996,1697797,2264041,1134479,150000,747864,76112,1350,PAULSBORO BORO,GLOUCESTER,E. K-12 / 0 - 1800,3,A,,1,GLOUCESTER
15,4140,20074499,11722251,11128195,377663,216393,3022133,2759420,2286314,1979104,1892381,1056493,80000,376419,14000,1528,PITMAN BORO,GLOUCESTER,E. K-12 / 0 - 1800,3,FG,,1,GLOUCESTER
15,4880,3301671,1834597,1692989,78002,63606,517237,349682,443937,311591,502969,16744,0,0,17500,373,SOUTH HARRISON TWP,GLOUCESTER,A. K-6,1,FG,,1,GLOUCESTER
15,4940,21450769,12185533,11660603,341930,183000,2983255,2592918,2268118,1855239,2827075,1340960,0,792390,0,1776,DELSEA REGIONAL H.S DIST.,GLOUCESTER,H. 7-12 / 9-12,4,CD,,1,GLOUCESTER
15,5120,16316973,10290414,9861014,367425,61975,1942270,1261166,1894359,1441314,1999168,350758,0,14019,7500,1783,SWEDESBORO-WOOLWICH,GLOUCESTER,A. K-6,1,DE,,1,GLOUCESTER
15,5500,113126575,68351426,64877945,1149285,2324196,17848301,16243522,12626691,11000900,11879640,5893867,0,1819987,61594,8496,WASHINGTON TWP,GLOUCESTER,G. K-12 / 3501 +,3,FG,,1,GLOUCESTER
15,5590,2607505,1652113,1599413,37000,15700,432691,267465,288566,191566,225636,109536,0,8499,0,258,WENONAH BORO,GLOUCESTER,A. K-6,1,I,,1,GLOUCESTER
15,5620,35211008,19634784,18255669,1019509,359606,5429131,4939216,3968365,3085592,4847994,2479799,0,1238375,111045,3161,WEST DEPTFORD TWP,GLOUCESTER,F. K-12 / 1801 - 3500,3,DE,,1,GLOUCESTER
15,5740,4560078,3072462,2972036,82926,17500,599249,377065,481665,265210,384795,157295,0,21907,0,348,WESTVILLE BORO,GLOUCESTER,A. K-6,1,B,,1,GLOUCESTER
15,5860,20260314,12346049,11455836,441694,448519,2903846,2621106,2332479,1893459,1996759,1001259,0,636103,36000,1632,WOODBURY CITY,GLOUCESTER,E. K-12 / 0 - 1800,3,B,,1,GLOUCESTER
15,5870,2773808,1812287,1761767,37550,12970,393369,214830,350040,108838,207879,90899,0,10233,0,268,WOODBURY HEIGHTS BORO,GLOUCESTER,A. K-6,1,FG,,1,GLOUCESTER
17,220,105003991,65512846,63397754,1523635,591457,13927664,12968121,10252550,8268133,13563755,8139461,0,1265092,0,9097,BAYONNE CITY,HUDSON,G. K-12 / 3501 +,3,CD,,1,HUDSON
17,1200,2522281,1480975,1357975,113000,10000,393373,245191,345909,188722,283150,41067,0,12000,0,265,EAST NEWARK BORO,HUDSON,B. K-8 / 0 - 400,2,A,,1,HUDSON
17,1850,8118729,5182288,5006075,160213,16000,857992,569992,1343511,1107637,691569,290242,0,15370,0,1021,GUTTENBERG TOWN,HUDSON,D. K-8 / 751 +,2,B,,1,HUDSON
17,2060,27071493,14143095,13824295,208800,110000,5342801,5204798,3112077,2725177,3617984,1299518,0,416834,53500,1910,HARRISON TOWN,HUDSON,F. K-12 / 1801 - 3500,3,B,1,1,HUDSON
17,2210,40205437,20574387,19150736,858958,564693,7828979,7266070,3831030,2823321,6310370,3802852,0,1272516,231297,2043,HOBOKEN CITY,HUDSON,F. K-12 / 1801 - 3500,3,FG,1,1,HUDSON
17,2295,35847835,16402454,15827454,415000,160000,5489503,5402503,4677361,3807361,5816787,3056787,150000,659370,0,2897,HUDSON COUNTY VOCATIONAL,HUDSON,J. VOC,8,,,1,HUDSON
17,2390,485663222,279268878,264350764,11366942,3551172,80070407,70855665,48417738,41224529,75142601,44727463,0,2245177,1230815,27912,JERSEY CITY,HUDSON,G. K-12 / 3501 +,3,B,1,1,HUDSON
17,2410,71144757,46273150,43846799,1732383,693968,5613432,4911665,8410473,7209516,9121183,5676229,339559,1298579,0,5744,KEARNY TOWN,HUDSON,G. K-12 / 3501 +,3,B,,1,HUDSON
17,3610,90458115,53565034,50373452,2496082,695500,12422943,10757143,11472053,9469898,10696975,7014975,0,1763243,159300,7841,NORTH BERGEN TWP,HUDSON,G. K-12 / 3501 +,3,B,,1,HUDSON
