GROUP,CONAME,DIST,DISTNAME,PP13,RK13,PCT13,SBA3,PP23,RK23,PCT23,SBB3,PP33,RK33,PCT33,SBC3
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,7070,,,,7405,,,,7336,,,
B. K-8 / 0 - 400,,,5. State average - All operating types,7357,,,,7642,,,,7611,,,
B. K-8 / 0 - 400,,,6. State median - All operating types,7025,,,,7319,,,,7284,,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,7096,21,0.557,0.961,6616,11,0.555,0.974,5588,2,0.511,0.962
B. K-8 / 0 - 400,ATLANTIC,1540,FOLSOM BORO,4824,1,0.545,0.916,5165,2,0.551,0.950,5731,3,0.498,0.924
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,8773,52,0.544,0.894,8036,35,0.529,0.902,9202,52,0.591,0.970
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,6628,12,0.625,0.972,6960,16,0.607,0.971,7207,23,0.607,0.979
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,11927,66,0.530,0.905,12516,66,0.524,0.919,13130,66,0.526,0.907
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,9644,59,0.540,0.922,10515,59,0.546,0.949,9952,56,0.524,0.962
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,7622,30,0.455,0.905,7936,29,0.467,0.902,7920,33,0.482,0.922
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,7039,20,0.465,0.890,7973,33,0.508,0.944,6893,17,0.528,0.947
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,8183,41,0.503,0.884,10670,61,0.598,0.938,8691,47,0.588,0.934
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,7477,28,0.572,0.945,6969,17,0.541,0.938,6557,13,0.545,0.955
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,9129,56,0.578,0.899,11762,65,0.585,0.901,12531,65,0.601,0.945
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,7842,33,0.595,0.928,7971,32,0.588,0.940,7356,25,0.557,0.936
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,6356,8,0.562,0.909,6195,5,0.545,0.918,7008,20,0.590,0.921
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,8587,47,0.575,0.908,9410,52,0.612,0.939,8755,49,0.551,0.903
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,6700,14,0.558,0.971,7651,24,0.582,0.956,6776,16,0.546,0.943
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,7289,23,0.615,0.952,7858,27,0.600,0.944,7991,36,0.601,0.958
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,19265,69,0.619,0.911,21557,69,0.581,0.916,23160,68,0.585,0.922
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,9800,60,0.552,0.940,10083,56,0.558,0.939,10991,63,0.543,0.943
B. K-8 / 0 - 400,CAPE MAY,4701,SEA ISLE CITY,17247,68,0.512,0.925,15180,67,0.557,0.922,,,0.000,0.000
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,12283,67,0.541,0.933,16185,68,0.556,0.946,14727,67,0.544,0.913
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,9878,61,0.589,0.958,10243,58,0.591,0.948,9130,51,0.559,0.955
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,8137,39,0.599,0.964,8195,38,0.640,0.960,7876,31,0.630,0.966
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,6369,9,0.594,0.924,6206,6,0.616,0.956,6376,9,0.624,0.967
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,7787,32,0.525,0.912,8290,40,0.528,0.972,8003,37,0.543,0.971
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,8667,48,0.596,0.919,8989,47,0.542,0.900,8573,44,0.490,0.894
B. K-8 / 0 - 400,CUMBERLAND,3050,MAURICE RIVER TWP,6913,19,0.604,0.945,7335,21,0.612,0.949,7029,21,0.582,0.913
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,6629,13,0.585,0.943,6148,4,0.559,0.925,5849,4,0.540,0.925
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,5237,2,0.536,0.920,5024,1,0.558,0.932,5124,1,0.538,0.917
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,8167,40,0.613,0.963,8050,36,0.604,0.910,8197,41,0.562,0.923
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,8224,42,0.604,0.961,8478,43,0.652,0.955,8150,40,0.650,0.958
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,8529,46,0.621,0.966,8599,44,0.616,0.954,7189,22,0.588,0.965
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,8762,50,0.583,0.946,9501,54,0.623,0.962,7986,35,0.554,0.937
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,8753,49,0.566,0.961,10856,62,0.607,0.973,10121,58,0.643,0.982
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,8349,45,0.538,0.941,8758,45,0.549,0.953,8608,45,0.558,0.953
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,8082,37,0.487,0.854,8012,34,0.517,0.866,7899,32,0.499,0.891
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,8314,44,0.581,0.922,7735,25,0.562,0.944,6505,11,0.500,0.922
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,10152,64,0.621,0.930,10096,57,0.619,0.954,10023,57,0.604,0.949
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,8983,54,0.490,0.925,11300,64,0.493,0.935,11492,64,0.535,0.945
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,8980,53,0.603,0.974,8446,42,0.590,0.974,7920,33,0.535,0.971
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,6217,5,0.598,0.918,6586,10,0.596,0.915,6914,18,0.560,0.916
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,6218,6,0.621,0.968,6306,7,0.619,0.949,6637,15,0.579,0.920
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,8302,43,0.514,0.908,9346,50,0.544,0.951,9238,53,0.541,0.936
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,7382,25,0.389,0.914,7534,22,0.437,0.916,8294,42,0.446,0.927
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,6794,15,0.550,0.961,6710,12,0.561,0.972,6588,14,0.535,0.956
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,8115,38,0.475,0.907,8905,46,0.474,0.893,8828,50,0.474,0.944
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,7464,27,0.537,0.939,7854,26,0.538,0.946,8341,43,0.566,0.953
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,7954,36,0.651,0.972,8438,41,0.641,0.971,8066,38,0.655,0.970
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,6877,18,0.508,0.923,6944,15,0.533,0.945,6297,8,0.517,0.947
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,11700,65,0.574,0.963,11281,63,0.600,0.912,10203,59,0.516,0.910
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,9921,62,0.616,0.981,10627,60,0.667,0.976,10699,62,0.611,0.974
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,7336,24,0.587,0.952,7956,31,0.594,0.904,8102,39,0.599,0.948
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,9035,55,0.652,0.951,9159,48,0.631,0.932,10563,61,0.638,0.945
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,7931,34,0.603,0.916,8106,37,0.678,0.945,7732,28,0.607,0.955
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,8765,51,0.605,0.921,9678,55,0.589,0.930,9297,54,0.597,0.947
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,6420,10,0.605,0.942,6522,9,0.555,0.887,6408,10,0.550,0.953
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,6276,7,0.604,0.958,6828,13,0.647,0.944,6199,6,0.613,0.962
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,9297,57,0.564,0.957,9337,49,0.577,0.939,8738,48,0.554,0.923
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,6866,17,0.574,0.936,6873,14,0.546,0.920,7485,27,0.561,0.949
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,9421,58,0.578,0.944,9419,53,0.588,0.959,9428,55,0.628,0.975
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,7100,22,0.584,0.968,7179,20,0.560,0.969,6974,19,0.552,0.969
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,6435,11,0.617,0.976,7166,19,0.621,0.978,6274,7,0.642,0.979
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,5425,3,0.506,0.950,5541,3,0.521,0.957,6091,5,0.537,0.951
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,10042,63,0.591,0.945,9353,51,0.559,0.950,10284,60,0.606,0.961
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,7950,35,0.584,0.925,8207,39,0.575,0.908,8645,46,0.594,0.942
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,7439,26,0.593,0.951,7939,30,0.618,0.966,7311,24,0.562,0.953
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,6150,4,0.474,0.931,6394,8,0.482,0.942,6517,12,0.502,0.957
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,6832,16,0.559,0.951,7598,23,0.582,0.966,7745,29,0.588,0.980
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,7493,29,0.592,0.934,7913,28,0.593,0.927,7861,30,0.565,0.923
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,7755,31,0.613,0.970,6972,18,0.598,0.968,7421,26,0.581,0.974
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,7052,,,,7367,,,,7398,,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,7070,,,,7405,,,,7336,,,
C. K-8 / 401 - 750,,,5. State average - All operating types,7357,,,,7642,,,,7611,,,
C. K-8 / 401 - 750,,,6. State median - All operating types,7025,,,,7319,,,,7284,,,
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,8324,58,0.587,0.953,8590,54,0.583,0.954,8494,51,0.564,0.961
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,8281,56,0.543,0.949,8702,55,0.537,0.960,10183,63,0.539,0.949
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,7183,34,0.636,0.957,6916,20,0.631,0.968,7027,21,0.625,0.976
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,8212,55,0.607,0.971,8243,52,0.588,0.972,8681,56,0.609,0.975
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,7308,38,0.518,0.915,7871,43,0.526,0.918,8586,53,0.532,0.921
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,10643,63,0.536,0.846,10442,63,0.533,0.934,9683,61,0.530,0.955
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,7309,39,0.609,0.960,7847,41,0.623,0.967,8013,45,0.614,0.975
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,7893,51,0.586,0.960,6552,11,0.469,0.957,8558,52,0.590,0.961
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,7296,36,0.597,0.942,7707,39,0.609,0.951,7605,37,0.610,0.947
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,6330,14,0.571,0.935,6501,9,0.560,0.923,7147,27,0.548,0.946
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,6708,21,0.551,0.949,7251,30,0.584,0.969,7229,29,0.572,0.949
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,7896,52,0.602,0.962,8057,48,0.614,0.961,7336,32,0.613,0.970
C. K-8 / 401 - 750,BURLINGTON,1030,DELANCO TWP,6881,29,0.547,0.951,7053,24,0.563,0.967,6810,16,0.552,0.956
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,7401,42,0.602,0.969,8021,47,0.628,0.986,7311,31,0.636,0.986
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,6752,26,0.590,0.957,6972,22,0.603,0.949,6454,9,0.615,0.960
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,6017,6,0.594,0.954,6377,7,0.591,0.941,6102,5,0.582,0.953
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,6208,10,0.526,0.923,6603,12,0.572,0.947,7012,20,0.587,0.964
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,8538,59,0.554,0.916,9569,62,0.614,0.930,8315,48,0.555,0.927
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,6663,18,0.576,0.935,7416,32,0.572,0.909,7048,23,0.585,0.941
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,6746,24,0.583,0.942,7480,35,0.606,0.947,6854,17,0.598,0.957
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,6720,22,0.552,0.952,6731,15,0.553,0.943,5632,2,0.516,0.948
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,6751,25,0.593,0.922,7455,34,0.623,0.969,7102,26,0.584,0.960
C. K-8 / 401 - 750,CAMDEN,5900,WOODLYNNE BORO,5309,1,0.536,0.924,5852,3,0.574,0.973,6529,10,0.594,0.969
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,8304,57,0.589,0.955,8968,58,0.589,0.956,8631,55,0.585,0.961
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,6039,8,0.512,0.835,6835,17,0.580,0.941,7479,34,0.572,0.911
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,5475,3,0.546,0.844,6238,5,0.556,0.947,6902,19,0.636,0.953
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,6735,23,0.651,0.959,7095,26,0.651,0.955,6865,18,0.631,0.968
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,6099,9,0.584,0.888,7101,27,0.625,0.926,8020,46,0.629,0.932
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,7994,53,0.509,0.933,8081,49,0.525,0.948,8620,54,0.526,0.936
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,7450,43,0.568,0.927,7523,38,0.555,0.905,8191,47,0.579,0.941
C. K-8 / 401 - 750,HUNTERDON,370,BETHLEHEM TWP,7306,37,0.552,0.965,7502,37,0.516,0.923,7859,43,0.547,0.924
C. K-8 / 401 - 750,HUNTERDON,910,CLINTON TOWN,7339,41,0.599,0.966,7867,42,0.589,0.946,7846,42,0.581,0.950
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,8754,62,0.595,0.967,9518,61,0.667,0.972,8749,58,0.585,0.969
C. K-8 / 401 - 750,HUNTERDON,1160,EAST AMWELL TWP,7637,47,0.589,0.940,7802,40,0.609,0.937,7555,36,0.584,0.940
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,7819,50,0.591,0.939,8516,53,0.601,0.962,9182,59,0.629,0.972
C. K-8 / 401 - 750,HUNTERDON,2450,KINGWOOD TWP,6831,28,0.546,0.903,6923,21,0.545,0.904,7408,33,0.557,0.931
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,7818,49,0.579,0.959,8170,51,0.594,0.964,8434,49,0.584,0.962
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,7626,46,0.559,0.952,8104,50,0.598,0.962,8464,50,0.554,0.945
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,8718,60,0.559,0.901,9165,59,0.570,0.917,9324,60,0.561,0.918
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,5966,5,0.577,0.939,6235,4,0.590,0.962,6159,6,0.668,0.966
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,6028,7,0.527,0.912,6523,10,0.562,0.932,5850,4,0.537,0.924
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,7594,44,0.581,0.936,7490,36,0.592,0.905,7903,44,0.622,0.954
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,6224,11,0.603,0.946,6311,6,0.632,0.960,5677,3,0.576,0.949
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,7331,40,0.629,0.970,7976,46,0.616,0.972,7733,39,0.596,0.970
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,7016,31,0.545,0.904,7424,33,0.559,0.923,7067,24,0.557,0.932
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,6277,13,0.517,0.926,6858,18,0.530,0.917,7070,25,0.534,0.938
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,7062,33,0.571,0.945,7072,25,0.601,0.958,7194,28,0.604,0.975
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,6501,16,0.530,0.914,6618,13,0.530,0.929,6711,14,0.537,0.926
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,6683,20,0.511,0.977,7387,31,0.551,0.959,7036,22,0.556,0.974
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,5408,2,0.538,0.903,5554,1,0.558,0.939,5627,1,0.560,0.945
C. K-8 / 401 - 750,OCEAN,2500,LAKEHURST BORO,7249,35,0.627,0.971,7888,44,0.637,0.972,7497,35,0.611,0.964
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,6805,27,0.513,0.958,7236,29,0.512,0.968,7628,38,0.519,0.963
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,6246,12,0.628,0.949,6478,8,0.630,0.941,6676,12,0.619,0.944
C. K-8 / 401 - 750,SALEM,60,ALLOWAY TWP,5830,4,0.615,0.950,5799,2,0.600,0.922,6166,7,0.590,0.931
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,8209,54,0.565,0.932,8793,57,0.574,0.953,8736,57,0.580,0.934
