CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
CAMDEN,6027,INSTITUTE OF EXCELLENCE CHARTER SCHOOL,,,,,2417529,236,10244,2,O. CHARTER,OCHARTER
CAMDEN,6212,CAMDEN ACADEMY CHARTER HIGH SCHOOL,5666204,396,14309,30,8145927,413,19724,63,O. CHARTER,OCHARTER
CAMDEN,6215,CAMDEN'S PROMISE CHARTER SCHOOL,7206543,383,18816,58,8310994,374,22222,64,O. CHARTER,OCHARTER
CAMDEN,6232,ENVIRONMENT COMMUNITY OPPORTUNITY CHARTE,2373605,226,10503,2,2877116,229.7,12525,9,O. CHARTER,OCHARTER
CAMDEN,6240,FREEDOM ACADEMY CHARTER SCHOOL,3666357,275,13332,21,3598212,198,18173,58,O. CHARTER,OCHARTER
CAMDEN,6325,D.U.E. SEASON CHARTER SCHOOL,6311872,492.3,12820,17,6681891,477.6,13990,21,O. CHARTER,OCHARTER
CAMDEN,7109,LEAP ACADEMY UNIVERSITY HIGH CHARTER SCH,11122140,756.1,14711,35,12352165,777.7,15884,39,O. CHARTER,OCHARTER
CAPE MAY,170,AVALON BORO,3828569,109.5,34969,68,3889434,96.9,40152,68,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,710,CAPE MAY CITY,3013626,170.4,17688,42,3398398,177.9,19100,48,A. K-6|K-6,AK-6K-6
CAPE MAY,715,CAPE MAY CO SPECIAL SERV,13371828,250.1,53464,6,13440287,251,53537,6,P. CSSD,PCSSD
CAPE MAY,720,CAPE MAY CO VOCATIONAL,17443255,691.6,25222,19,18235112,705.2,25857,18,Q. COUNTY VOC,QCOUNTYVOC
CAPE MAY,1080,DENNIS TWP,16949270,961.8,17622,50,17446972,913.3,19104,55,"J. K-12|K-8,401-750",JK-12K-8401-750
CAPE MAY,2820,LOWER CAPE MAY REGIONAL,31927625,1703.1,18746,23,32735912,1680,19486,27,"F. G7-12|7-12,9-12",FG7-127-129-12
CAPE MAY,2840,LOWER TWP,28191066,1878.3,15009,20,30367752,1908.1,15915,24,A. K-6|K-6,AK-6K-6
CAPE MAY,3130,MIDDLE TWP,46670390,2961.4,15759,27,47590688,2939.9,16188,24,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAPE MAY,3680,NORTH WILDWOOD CITY,8531643,376.8,22643,63,9041308,387.2,23354,63,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,3780,OCEAN CITY,44199510,2143.9,20617,64,44979537,2104.5,21374,63,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAPE MAY,4700,SEA ISLE CITY,4150687,137,30297,61,3839104,149,25766,59,H. K-12|K-6,HK-12K-6
CAPE MAY,5060,STONE HARBOR BORO,2354956,97.3,24207,66,2288715,76.8,29790,67,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,5340,UPPER TWP,36749537,2377.3,15458,46,36100478,2277.9,15848,42,"K. K-12|K-8,751+",KK-12K-8751plus
CAPE MAY,5610,WEST CAPE MAY BORO,1137559,44.2,25760,59,1060856,39.2,27082,60,A. K-6|K-6,AK-6K-6
CAPE MAY,5790,WILDWOOD CITY,20718627,867.3,23890,45,20934479,813.1,25748,45,"L. K-12|K-12,0-1800",LK-12K-120-1800
CAPE MAY,5800,WILDWOOD CREST BORO,7032112,335.4,20967,58,7664556,337.2,22727,61,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,5840,WOODBINE BORO,5430415,285.5,19021,45,5847960,292.8,19973,49,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,540,BRIDGETON CITY,90868690,5351,16982,59,95809790,5556,17244,56,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,950,COMMERCIAL TWP,13515225,938,14409,9,14766164,971.7,15197,9,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,8094398,413.7,19566,10,8419102,744.2,11313,2,Q. COUNTY VOC,QCOUNTYVOC
CUMBERLAND,997,CUMBERLAND REGIONAL,24312981,1342.1,18115,16,24406501,1261.3,19350,24,"G. G9-12|7-12,9-12",GG9-127-129-12
CUMBERLAND,1020,DEERFIELD TWP,5710799,375,15230,19,5835937,392.3,14875,9,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,1120,DOWNE TWP,3895901,210.2,18534,40,4634844,245.7,18863,38,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,1460,FAIRFIELD TWP,9855744,640.7,15382,23,11176839,611.2,18288,52,"D. K-8|K-8,401-750",DK-8K-8401-750
CUMBERLAND,1820,GREENWICH TWP,1467129,82.3,17833,36,1371228,69.8,19653,47,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,2270,HOPEWELL TWP,8304580,547.8,15159,17,8673619,541.5,16017,20,"D. K-8|K-8,401-750",DK-8K-8401-750
CUMBERLAND,2570,LAWRENCE TWP,8912953,630.1,14146,8,9346547,662.5,14107,5,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,3050,MAURICE RIVER TWP,7783884,580.4,13411,4,8185701,564,14513,6,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,3230,MILLVILLE CITY,106990996,6647.4,16095,44,110852879,6533.3,16967,50,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,5070,STOW CREEK TWP,1972220,138.6,14230,11,2170523,138.9,15623,13,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,5300,UPPER DEERFIELD TWP,16663350,892.8,18664,82,15831709,939.9,16844,63,"E. K-8|K-8,751+",EK-8K-8751plus
CUMBERLAND,5390,VINELAND CITY,197522929,11679.1,16913,58,206776091,11588.8,17843,64,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,6028,VINELAND PUBLIC CHARTER SCHOOL,,,,,1086936,101.5,10710,3,O. CHARTER,OCHARTER
ESSEX,250,BELLEVILLE TOWN,63874694,4541.2,14066,6,67376636,4571.3,14739,5,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,410,BLOOMFIELD TWP,88196218,6023.5,14642,15,94265525,5962.9,15809,28,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,660,CALDWELL-WEST CALDWELL,40756464,2689,15157,18,42809646,2607.3,16419,28,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,760,CEDAR GROVE TWP,26755215,1636,16354,25,27073474,1663.1,16279,18,"L. K-12|K-12,0-1800",LK-12K-120-1800
ESSEX,1210,EAST ORANGE,245711464,11009.4,22318,101,263234669,11055.1,23811,105,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,1390,ESSEX CO VOC-TECH,42977928,2095.4,20511,12,50280024,2050.7,24519,15,Q. COUNTY VOC,QCOUNTYVOC
ESSEX,1400,ESSEX FELLS BORO,4274904,250.1,17090,36,4258562,243.7,17474,39,A. K-6|K-6,AK-6K-6
ESSEX,1465,FAIRFIELD TWP,10554356,742.9,14207,13,11063376,746.7,14817,17,A. K-6|K-6,AK-6K-6
ESSEX,1750,GLEN RIDGE BORO,28020449,1943.9,14415,7,29701012,1946.7,15257,10,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,2330,IRVINGTON TOWNSHIP,173472797,7920.3,21902,98,173610750,7688.1,22582,100,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,2730,LIVINGSTON TWP,100049719,5780.2,17309,62,106690005,5809.8,18364,72,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3190,MILLBURN TWP,85167576,4799.6,17745,73,86558283,4846.4,17860,65,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3310,MONTCLAIR TOWN,118057159,6754.5,17478,67,123052804,6257.5,19665,85,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3570,NEWARK CITY,1021822472,45675.4,22371,102,1037458044,44995.6,23057,103,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3630,NORTH CALDWELL BORO,11719504,622.4,18830,47,12087691,649,18625,45,A. K-6|K-6,AK-6K-6
ESSEX,3750,NUTLEY TOWN,63242025,4101.2,15420,29,63739935,4083.5,15609,23,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3880,CITY OF ORANGE TWP,103204050,5036.7,20490,90,106803857,5224,20445,90,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,4530,ROSELAND BORO,9048614,524.6,17248,38,8968590,517.1,17343,38,A. K-6|K-6,AK-6K-6
ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,110636381,6336.8,17459,66,121088255,6546.4,18497,75,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,5370,VERONA BORO,31915960,2163.4,14753,10,32957631,2113.5,15594,14,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,5630,WEST ESSEX REGIONAL,35444181,1673.1,21185,37,35346633,1591,22217,37,"F. G7-12|7-12,9-12",FG7-127-129-12
ESSEX,5680,WEST ORANGE TOWN,136698914,6580.8,20772,92,143066141,6739.6,21228,95,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,6016,ADELAIDE L. SANFORD CHARTER SCHOOL,2337142,192,12173,9,3335080,241.8,13795,19,O. CHARTER,OCHARTER
ESSEX,6020,PRIDE ACADEMY CHARTER SCHOOL,2552383,221.8,11506,5,3527625,230.2,15322,35,O. CHARTER,OCHARTER
ESSEX,6022,BURCH CHARTER SCHOOL OF EXCELLENCE,1443306,106.7,13527,23,2276920,160.2,14213,24,O. CHARTER,OCHARTER
ESSEX,6320,DISCOVERY CHARTER SCHOOL,954974,76,12565,14,1264368,85.7,14745,30,O. CHARTER,OCHARTER
ESSEX,6410,EAST ORANGE COMMUNITY CHARTER SCHOOL,7187882,500.7,14354,31,7740363,520,14885,33,O. CHARTER,OCHARTER
ESSEX,6665,GRAY CHARTER SCHOOL,4063576,289.1,14056,26,4496810,281.1,15995,42,O. CHARTER,OCHARTER
ESSEX,7100,LADY LIBERTY ACADEMY CHARTER SCHOOL,6583109,429.9,15313,39,7246083,432.7,16747,53,O. CHARTER,OCHARTER
ESSEX,7210,MARION P. THOMAS CHARTER SCHOOL,6336161,476.7,13291,19,8262148,513.3,16098,44,O. CHARTER,OCHARTER
ESSEX,7280,GREATER NEWARK CHARTER SCHOOL,2658406,208,12781,16,2752185,171.2,16072,43,O. CHARTER,OCHARTER
ESSEX,7290,NEW HORIZONS COMMUNITY CHARTER SCHOOL,6335365,454,13954,25,6545624,451.8,14489,28,O. CHARTER,OCHARTER
ESSEX,7320,NORTH STAR ACADEMY CHARTER SCHOOL OF NEW,11783372,756.1,15584,41,15127053,904.6,16723,52,O. CHARTER,OCHARTER
ESSEX,7325,TEAM ACADEMY CHARTER SCHOOL,11814749,736.7,16037,46,19147562,1068.8,17915,57,O. CHARTER,OCHARTER
ESSEX,7730,ROBERT TREAT ACADEMY CHARTER SCHOOL,6571800,449.8,14612,34,8088080,499.5,16193,45,O. CHARTER,OCHARTER
ESSEX,7735,MARIA L. VARISCO-ROGERS CHARTER SCHOOL,2565402,227.7,11266,3,3776487,304,12423,8,O. CHARTER,OCHARTER
ESSEX,8065,UNIVERSITY HEIGHTS CHARTER SCHOOL,3329938,212.1,15699,43,3417513,198.2,17240,55,O. CHARTER,OCHARTER
GLOUCESTER,860,CLAYTON BORO,19020744,1337.8,14218,5,21385935,1385.2,15439,10,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,870,CLEARVIEW REGIONAL,34668928,2429.7,14269,1,37183992,2485,14964,2,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,1100,DEPTFORD TWP,62956613,4444.4,14165,8,66238007,4367.1,15167,13,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,1180,EAST GREENWICH TWP,12228714,921,13278,5,13405359,983.8,13627,4,A. K-6|K-6,AK-6K-6
GLOUCESTER,1330,ELK TWP,5588347,379,14746,16,6095835,390.4,15613,22,A. K-6|K-6,AK-6K-6
GLOUCESTER,1590,FRANKLIN TWP,18315126,1462.5,12524,2,19561935,1437.9,13604,3,A. K-6|K-6,AK-6K-6
GLOUCESTER,1715,GATEWAY REGIONAL,19038179,930.8,20454,35,20729960,888.9,23321,42,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,1730,GLASSBORO,39387229,2281.8,17261,53,41153106,2174.2,18928,58,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,31664034,751.7,42124,2,32983995,762.2,43274,2,P. CSSD,PCSSD
GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,18280855,1061.1,17229,6,21113801,1162.9,18156,7,Q. COUNTY VOC,QCOUNTYVOC
GLOUCESTER,1830,GREENWICH TWP,11805185,642.4,18378,54,11504742,645.9,17813,42,"J. K-12|K-8,401-750",JK-12K-8401-750
GLOUCESTER,2070,HARRISON TWP,19432918,1523.9,12752,4,20313155,1555,13063,2,A. K-6|K-6,AK-6K-6
GLOUCESTER,2440,KINGSWAY REGIONAL,32308158,2164.7,14925,3,33038553,2245.8,14711,1,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,2750,LOGAN TWP,19774133,1278.2,15470,47,20278212,1262.3,16065,48,"K. K-12|K-8,751+",KK-12K-8751plus
GLOUCESTER,2990,MANTUA TWP,20947611,1567.2,13366,6,21969538,1492.6,14719,16,A. K-6|K-6,AK-6K-6
GLOUCESTER,3280,MONROE TWP,86366752,6097.7,14164,7,85424426,6073.1,14066,3,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,3490,NATIONAL PARK BORO,4496357,304.6,14763,17,4456722,318.2,14008,6,A. K-6|K-6,AK-6K-6
GLOUCESTER,4020,PAULSBORO BORO,22641378,1366.3,16572,30,22766958,1336.9,17030,27,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,4140,PITMAN BORO,24288615,1559.7,15572,15,25112381,1551.9,16182,17,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,4880,SOUTH HARRISON TWP,5200177,339.1,15337,23,5362123,366,14650,14,A. K-6|K-6,AK-6K-6
GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,29482734,1809.2,16296,11,31740136,1786,17771,12,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,5120,SWEDESBORO-WOOLWICH,21910618,1608.8,13619,10,24171143,1721.9,14038,7,A. K-6|K-6,AK-6K-6
GLOUCESTER,5500,WASHINGTON TWP,140359083,8784.5,15978,41,145128864,8681,16718,46,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,5590,WENONAH BORO,3087435,250.4,12329,1,3251382,257.3,12638,1,A. K-6|K-6,AK-6K-6
GLOUCESTER,5620,WEST DEPTFORD TWP,45218984,3252.9,13901,4,46574650,3225.8,14438,3,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
GLOUCESTER,5740,WESTVILLE BORO,5211586,338.7,15387,26,5455507,358.9,15203,18,A. K-6|K-6,AK-6K-6
GLOUCESTER,5860,WOODBURY CITY,29435014,1644.3,17902,38,28982239,1611.3,17986,36,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,5870,WOODBURY HEIGHTS BORO,3299183,245,13465,8,3503715,246.2,14232,10,A. K-6|K-6,AK-6K-6
HUDSON,220,BAYONNE CITY,144462894,8968.3,16108,45,140400900,9059.9,15497,19,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,1200,EAST NEWARK BORO,4647439,350.3,13267,2,4557737,353.4,12895,1,"I. K-12|K-8,0-400",IK-12K-80-400
HUDSON,1850,GUTTENBERG TOWN,16623826,1296.5,12822,4,17452578,1366.5,12771,3,"K. K-12|K-8,751+",KK-12K-8751plus
HUDSON,2060,HARRISON TOWN,43972767,2182.5,20148,63,48816083,2246.6,21728,65,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,2210,HOBOKEN CITY,58224521,2382.1,24443,68,59171892,2484.1,23820,68,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,2295,HUDSON COUNTY VOCATIONAL,52350066,1236.8,42327,21,54980231,1293.2,42516,21,Q. COUNTY VOC,QCOUNTYVOC
HUDSON,2390,JERSEY CITY,638038446,30216,21116,95,653619631,29830.8,21911,97,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,2410,KEARNY TOWN,81356133,5791.1,14048,5,87957730,5798.9,15168,14,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,3610,NORTH BERGEN TWP,109703610,7628.8,14380,11,121997154,7893.2,15456,17,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,4730,SECAUCUS TOWN,36348025,2130.7,17059,48,37983026,2170.9,17496,44,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,5240,UNION CITY,217266876,11514.6,18869,84,236585009,11967.6,19769,86,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,5580,WEEHAWKEN TWP,22703860,1207.1,18809,39,23352307,1251.6,18657,39,"L. K-12|K-12,0-1800",LK-12K-120-1800
HUDSON,5670,WEST NEW YORK TOWN,132372617,8033.8,16477,51,139080738,8211.3,16938,49,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,6030,THE ETHICAL COMMUNITY CHARTER SCHOOL,,,,,1469224,120,12244,7,O. CHARTER,OCHARTER
HUDSON,6235,LIBERTY ACADEMY CHARTER SCHOOL,4069836,286.4,14212,29,4409612,268,16453,47,O. CHARTER,OCHARTER
HUDSON,6420,ELYSIAN CHARTER SCHOOL OF HOBOKEN,4450289,271.7,16379,50,4604701,292.9,15721,36,O. CHARTER,OCHARTER
HUDSON,6720,HOBOKEN CHARTER SCHOOL,4641679,266.1,17446,57,4687402,273.6,17135,54,O. CHARTER,OCHARTER
HUDSON,6910,JERSEY CITY COMMUNITY CHARTER SCHOOL,9453789,577.6,16367,49,8324692,582.7,14287,25,O. CHARTER,OCHARTER
HUDSON,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,6392215,489.4,13062,18,6745927,518.2,13018,12,O. CHARTER,OCHARTER
HUDSON,7115,LEARNING COMMUNITY CHARTER SCHOOL,4587926,323.2,14197,28,5236687,454.4,11525,5,O. CHARTER,OCHARTER
HUDSON,7820,SCHOMBURG CHARTER SCHOOL,3443506,207.4,16607,51,3942255,208.3,18926,62,O. CHARTER,OCHARTER
HUDSON,7830,SOARING HEIGHTS IN JERSEY CITY CHARTER S,2595247,207.9,12485,11,2993794,213.4,14029,22,O. CHARTER,OCHARTER
HUDSON,8060,UNIVERSITY ACADEMY CHARTER SCHOOL,6014296,417.9,14392,32,5497549,414.6,13260,15,O. CHARTER,OCHARTER
HUNTERDON,20,ALEXANDRIA TWP,10580358,625.8,16907,41,10792794,616.6,17504,39,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,370,BETHLEHEM TWP,9793823,578,16944,42,10033278,557,18014,47,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,430,BLOOMSBURY BORO,2710070,189.9,14273,12,2537554,179.1,14165,4,"I. K-12|K-8,0-400",IK-12K-80-400
HUNTERDON,670,CALIFON BORO,2636166,153.3,17200,33,2577579,161.1,15999,19,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,910,CLINTON TOWN,8369671,536.6,15598,26,8896492,524.4,16966,32,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,920,CLINTON TWP,29043075,1758.6,16515,63,29368643,1729.6,16980,64,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,1040,DELAWARE TWP,9341335,462,20219,58,8750595,481,18191,49,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,1050,DELAWARE VALLEY REGIONAL,19176293,980.5,19558,29,18720544,983.9,19026,22,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,1160,EAST AMWELL TWP,7944804,489.6,16226,35,8105682,502.3,16137,22,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,1510,FLEMINGTON-RARITAN REG,59207425,3613.6,16384,58,60216411,3648.2,16506,55,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,1600,FRANKLIN TWP,6603372,351,18815,42,6875569,349.1,19693,48,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1680,FRENCHTOWN BORO,2953833,156.1,18929,43,2960327,153.9,19232,41,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1970,HAMPTON BORO,2915252,160.9,18113,38,3227151,148.6,21717,59,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2140,HIGH BRIDGE BORO,7660451,402.9,19014,44,7804032,399.1,19555,45,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2220,HOLLAND TWP,10737826,675.9,15887,29,11348112,663.2,17112,34,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,2300,HUNTERDON CENTRAL REG,61856841,3043.9,20321,33,64568621,3039.1,21246,35,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,2308,HUNTERDON CO VOCATIONAL,4806319,507.1,9478,1,4793755,544.4,8805,1,Q. COUNTY VOC,QCOUNTYVOC
HUNTERDON,2450,KINGWOOD TWP,7327847,458,15999,31,7358091,448.9,16392,28,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,2530,LAMBERTVILLE CITY,3341495,161.2,20735,53,3502297,160.8,21781,54,A. K-6|K-6,AK-6K-6
HUNTERDON,2590,LEBANON BORO,2449176,115,21297,56,2551282,116,21994,55,B. K-8|K-6,BK-8K-6
HUNTERDON,2600,LEBANON TWP,13626872,811.7,16789,68,13905885,773.7,17973,75,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,3180,MILFORD BORO,2211543,107.3,20609,54,2214448,113.1,19573,46,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,56362286,2959.5,19044,25,58276890,2846.4,20474,33,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,4350,READINGTON TWP,36509654,2042.1,17879,77,37779876,2097.4,18013,76,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,11494513,354,32469,47,10992177,345.7,31800,47,"F. G7-12|7-12,9-12",FG7-127-129-12
HUNTERDON,5050,STOCKTON BORO,749186,37.1,20197,52,760535,39.4,19292,49,A. K-6|K-6,AK-6K-6
HUNTERDON,5180,TEWKSBURY TWP,14007810,779.1,17979,51,14770143,781.9,18890,54,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,5270,UNION TWP,10841211,561.4,19312,56,10684127,539.3,19810,57,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,5600,WEST AMWELL TWP,4118103,267.5,15393,27,4263114,256.1,16647,33,A. K-6|K-6,AK-6K-6
MERCER,1245,EAST WINDSOR REGIONAL,88479895,5124.5,17266,61,87464016,5123.1,17072,52,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,1430,EWING TWP,67297733,3845,17503,69,67458890,3820.1,17659,61,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,1950,HAMILTON TWP,186791728,13160.8,14193,9,193873742,12980.3,14936,10,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,2280,HOPEWELL VALLEY REGIONAL,78798691,4030,19553,86,77127481,3999.6,19284,83,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,2580,LAWRENCE TWP,73611942,3955.5,18610,82,75322739,3982.7,18912,79,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,3103,MERCER CO SPECIAL SERVICE,43390176,733,59195,7,43941477,697.9,62962,7,P. CSSD,PCSSD
MERCER,3105,MERCER COUNTY VOCATIONAL,9596057,512.3,18733,7,10102993,523.6,19294,8,Q. COUNTY VOC,QCOUNTYVOC
MERCER,4255,PRINCETON REGIONAL,76782187,3443.2,22299,100,77967574,3463.6,22511,99,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,5210,TRENTON CITY,304258010,13761.8,22109,99,288853106,13727.4,21042,93,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,5510,ROBBINSVILLE TWP,39949027,2725.1,14659,8,41807614,2747,15219,9,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MERCER,5715,W WINDSOR-PLAINSBORO REG,160559564,9910.3,16201,47,164799364,9954.6,16555,42,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,6017,FOUNDATION ACADEMY CHARTER SCHOOL,1408507,124.3,11332,4,2678115,185.7,14424,27,O. CHARTER,OCHARTER
MERCER,6023,CAPITAL PREPARATORY CHARTER HIGH SCHOOL,2737824,173,15826,45,,,,,O. CHARTER,OCHARTER
MERCER,6025,PAUL ROBESON CHARTER SCHOOL FOR THE HUMA,2345724,141.1,16630,53,2738750,202,13559,17,O. CHARTER,OCHARTER
MERCER,6425,EMILY FISHER CHARTER SCHOOL OF ADVANCED,7091438,356,19920,60,8384213,449,18674,60,O. CHARTER,OCHARTER
MERCER,6810,INTERNATIONAL CHARTER SCHOOL OF TRENTON,1488570,89.6,16615,52,1544602,88.8,17391,56,O. CHARTER,OCHARTER
MERCER,7500,PACE CHARTER SCHOOL OF HAMILTON,1468016,116,12655,15,1480478,116,12763,11,O. CHARTER,OCHARTER
MERCER,7540,PRINCETON CHARTER SCHOOL,5218213,318.9,16362,48,4952393,344,14396,26,O. CHARTER,OCHARTER
MERCER,7901,TRENTON COMMUNITY CHARTER SCHOOL,9215641,605,15232,38,10066361,610,16502,48,O. CHARTER,OCHARTER
MERCER,8140,VILLAGE CHARTER SCHOOL,4445115,355.4,12506,12,5714785,362.8,15754,37,O. CHARTER,OCHARTER
MIDDLESEX,750,CARTERET BORO,59126945,3915,15103,24,59593816,3908,15249,15,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,970,CRANBURY TWP,18102780,894,20249,59,18651249,886.8,21033,59,"J. K-12|K-8,401-750",JK-12K-8401-750
MIDDLESEX,1140,DUNELLEN BORO,16412158,1122.7,14618,7,17299302,1143.7,15126,6,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,1170,EAST BRUNSWICK TWP,155576266,8950,17383,64,152843509,8855.4,17260,57,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,1290,EDISON TWP,215155758,14201.8,15150,25,223614786,14396.1,15533,21,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,2150,HIGHLAND PARK BORO,28801940,1488,19356,41,29158824,1500.2,19437,40,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,2370,JAMESBURG BORO,12972369,874.7,14831,14,13592219,883,15393,11,"J. K-12|K-8,401-750",JK-12K-8401-750
MIDDLESEX,3120,METUCHEN BORO,37166732,2082.8,17845,59,37518609,2126.9,17640,48,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MIDDLESEX,3140,MIDDLESEX BORO,32670585,2121.4,15400,24,33805257,2142.3,15780,20,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,49689372,2063.3,24082,17,49752534,2419,20568,10,Q. COUNTY VOC,QCOUNTYVOC
MIDDLESEX,3220,MILLTOWN BORO,14913592,973.9,15314,22,15179202,969,15664,16,"J. K-12|K-8,401-750",JK-12K-8401-750
MIDDLESEX,3290,MONROE TWP,97766887,5436.7,17983,78,101697732,5555.5,18306,68,"N. K-12|K-12,3500+",NK-12K-123500plus
