GROUP,CONAME,DIST,DISTNAME,PP111,RK111,PCT111,SBA11,PP211,RK211,PCT211,SBB11,PP311,RK311,PCT311,SBC11
A. K-6,HUNTERDON,2590,LEBANON BORO,857,46,0.043,0.423,818,45,0.041,0.420,838,44,0.040,0.367
A. K-6,HUNTERDON,5050,STOCKTON BORO,1015,51,0.064,0.521,1381,57,0.094,0.665,1421,57,0.091,0.623
A. K-6,HUNTERDON,5600,WEST AMWELL TWP,440,7,0.036,0.466,475,10,0.037,0.492,478,12,0.037,0.428
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,805,45,0.055,0.485,591,23,0.041,0.474,612,27,0.043,0.470
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,1042,53,0.054,0.406,1019,54,0.056,0.436,1022,55,0.054,0.409
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,,,0.000,0.000,,,0.000,0.000,,,0.000,0.000
A. K-6,MORRIS,3240,MINE HILL TWP,494,11,0.044,0.316,479,11,0.044,0.355,464,11,0.040,0.293
A. K-6,OCEAN,230,BEACH HAVEN BORO,1033,52,0.057,0.341,1107,55,0.056,0.370,605,24,0.034,0.240
A. K-6,OCEAN,320,BERKELEY TWP,688,36,0.058,0.357,722,35,0.060,0.406,784,41,0.061,0.454
A. K-6,OCEAN,1150,EAGLESWOOD TWP,794,43,0.053,0.543,798,42,0.055,0.520,666,32,0.049,0.431
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,1044,54,0.064,0.322,1287,56,0.079,0.441,881,47,0.057,0.305
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,609,26,0.052,0.560,775,40,0.063,0.612,608,26,0.049,0.644
A. K-6,OCEAN,2760,LONG BEACH ISLAND,1556,59,0.073,0.467,1911,58,0.079,0.528,1759,58,0.082,0.503
A. K-6,OCEAN,3800,OCEAN GATE BORO,576,21,0.043,0.292,681,30,0.044,0.315,594,22,0.041,0.344
A. K-6,OCEAN,3820,OCEAN TWP,785,42,0.052,0.424,706,34,0.044,0.375,935,54,0.059,0.453
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,710,39,0.049,0.533,750,37,0.055,0.560,736,39,0.055,0.525
A. K-6,OCEAN,5020,STAFFORD TWP,574,20,0.048,0.392,799,43,0.064,0.428,893,48,0.068,0.496
A. K-6,OCEAN,5220,TUCKERTON BORO,882,47,0.067,0.519,732,36,0.058,0.420,726,38,0.063,0.463
A. K-6,SUSSEX,1630,FREDON TWP,642,33,0.057,0.588,683,31,0.060,0.570,720,37,0.060,0.574
A. K-6,SUSSEX,1980,HAMPTON TWP,579,22,0.044,0.389,594,24,0.045,0.423,556,16,0.044,0.427
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,555,19,0.038,0.405,566,21,0.037,0.367,606,25,0.039,0.395
A. K-6,SUSSEX,5040,STILLWATER TWP,536,16,0.044,0.481,547,18,0.043,0.453,569,19,0.041,0.440
A. K-6,WARREN,400,BLAIRSTOWN TWP,317,4,0.030,0.362,385,6,0.033,0.418,326,5,0.029,0.336
A. K-6,WARREN,1620,FRANKLIN TWP,540,17,0.045,0.449,588,22,0.045,0.403,688,33,0.048,0.470
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,684,35,0.060,0.462,691,33,0.062,0.453,532,14,0.048,0.388
A. K-6,WARREN,2470,KNOWLTON TWP,503,12,0.041,0.438,544,17,0.043,0.459,494,13,0.037,0.355
A. K-6,WARREN,2970,MANSFIELD TWP,442,8,0.042,0.497,440,8,0.042,0.495,429,9,0.042,0.549
A. K-6,WARREN,5480,WASHINGTON BORO,504,13,0.043,0.466,532,14,0.047,0.519,588,21,0.049,0.476
A. K-6,WARREN,5530,WASHINGTON TWP,475,9,0.043,0.465,494,12,0.044,0.512,568,18,0.047,0.497
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,630,,,,643,,,,646,,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,667,,,,671,,,,667,,,
B. K-8 / 0 - 400,,,5. State average - All operating types,832,,,,852,,,,833,,,
B. K-8 / 0 - 400,,,6. State median - All operating types,727,,,,752,,,,729,,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,887,49,0.070,0.450,874,48,0.073,0.505,817,49,0.075,0.447
B. K-8 / 0 - 400,ATLANTIC,1540,FOLSOM BORO,473,17,0.053,0.459,526,19,0.056,0.493,616,26,0.054,0.394
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,710,38,0.044,0.449,671,31,0.044,0.346,744,42,0.048,0.489
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,663,32,0.063,0.554,727,38,0.063,0.499,701,37,0.059,0.475
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,860,46,0.038,0.372,971,55,0.041,0.353,1048,57,0.042,0.343
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,759,42,0.042,0.465,1187,59,0.062,0.559,1270,62,0.067,0.580
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,1460,65,0.087,0.527,1514,66,0.089,0.554,1705,65,0.104,0.601
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,886,48,0.059,0.517,783,44,0.050,0.453,715,38,0.055,0.415
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,719,39,0.044,0.353,700,33,0.039,0.362,487,12,0.033,0.267
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,484,18,0.037,0.343,534,20,0.041,0.383,538,21,0.045,0.369
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,628,27,0.040,0.329,1021,57,0.051,0.409,1098,58,0.053,0.374
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,1034,59,0.078,0.569,1106,58,0.082,0.543,1121,60,0.085,0.532
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,290,7,0.026,0.229,345,8,0.030,0.238,380,9,0.032,0.324
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,460,13,0.031,0.247,482,13,0.031,0.333,603,24,0.038,0.323
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,635,29,0.053,0.421,720,37,0.055,0.404,619,27,0.050,0.367
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,160,4,0.014,0.125,178,3,0.014,0.125,128,4,0.010,0.088
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,1463,66,0.047,0.329,1731,67,0.047,0.309,1833,66,0.046,0.318
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,1139,62,0.064,0.565,1258,61,0.070,0.601,1372,63,0.068,0.554
B. K-8 / 0 - 400,CAPE MAY,4701,SEA ISLE CITY,1568,67,0.047,0.485,2369,68,0.087,0.565,,,0.000,0.000
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,942,55,0.041,0.372,1261,62,0.043,0.335,1109,59,0.041,0.344
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,970,57,0.058,0.466,984,56,0.057,0.453,922,53,0.056,0.461
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,7,1,0.001,0.005,17,1,0.001,0.013,17,1,0.001,0.016
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,195,5,0.018,0.150,191,4,0.019,0.169,170,6,0.017,0.138
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,841,45,0.057,0.508,765,41,0.049,0.470,661,30,0.045,0.404
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,76,3,0.005,0.037,79,2,0.005,0.026,99,3,0.006,0.030
B. K-8 / 0 - 400,CUMBERLAND,3050,MAURICE RIVER TWP,820,44,0.072,0.530,704,34,0.059,0.520,748,43,0.062,0.480
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,472,16,0.042,0.306,515,16,0.047,0.363,527,18,0.049,0.363
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,257,6,0.026,0.253,230,5,0.026,0.237,155,5,0.016,0.145
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,1051,60,0.079,0.710,710,36,0.053,0.579,752,44,0.052,0.385
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,705,37,0.052,0.532,490,15,0.038,0.429,532,19,0.042,0.435
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,,,0.000,0.000,,,0.000,0.000,,,0.000,0.000
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,691,34,0.046,0.400,684,32,0.045,0.458,689,36,0.048,0.414
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,900,51,0.058,0.563,943,52,0.053,0.492,935,54,0.059,0.535
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,652,30,0.042,0.369,647,29,0.041,0.412,724,39,0.047,0.450
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,910,52,0.055,0.418,704,34,0.045,0.498,776,45,0.049,0.440
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,506,20,0.035,0.322,519,17,0.038,0.342,496,14,0.038,0.387
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,691,34,0.042,0.419,770,42,0.047,0.453,796,47,0.048,0.445
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,896,50,0.049,0.254,753,40,0.033,0.179,568,22,0.026,0.148
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,579,23,0.039,0.394,602,23,0.042,0.428,606,25,0.041,0.396
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,387,10,0.037,0.381,443,10,0.040,0.400,500,15,0.040,0.353
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,469,15,0.047,0.489,482,13,0.047,0.508,534,20,0.047,0.459
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,1113,61,0.069,0.545,1230,60,0.072,0.554,416,10,0.024,0.205
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,1234,64,0.065,0.214,1276,64,0.074,0.428,1504,64,0.081,0.521
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,468,14,0.038,0.378,464,12,0.039,0.399,505,16,0.041,0.349
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,741,40,0.043,0.257,781,43,0.042,0.280,667,32,0.036,0.236
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,704,36,0.051,0.416,827,47,0.057,0.438,799,48,0.054,0.402
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,627,26,0.051,0.477,591,22,0.045,0.412,433,11,0.035,0.371
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,883,47,0.065,0.497,802,45,0.062,0.576,639,28,0.052,0.517
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,1582,68,0.078,0.525,1383,65,0.074,0.524,1834,67,0.093,0.576
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,910,52,0.057,0.552,640,28,0.040,0.465,950,56,0.054,0.554
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,24,2,0.002,0.016,338,7,0.025,0.282,364,8,0.027,0.254
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,662,31,0.048,0.398,727,38,0.050,0.411,54,2,0.003,0.031
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,669,33,0.051,0.501,449,11,0.038,0.443,680,34,0.053,0.510
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,764,43,0.053,0.407,938,51,0.057,0.433,725,40,0.047,0.369
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,459,12,0.043,0.443,627,26,0.053,0.487,662,31,0.057,0.455
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,456,11,0.044,0.422,379,9,0.036,0.395,490,13,0.048,0.467
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,1164,63,0.071,0.537,819,46,0.051,0.386,911,52,0.058,0.411
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,551,21,0.046,0.448,619,24,0.049,0.458,731,41,0.055,0.442
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,923,54,0.057,0.510,965,54,0.060,0.544,790,46,0.053,0.543
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,745,41,0.061,0.572,879,49,0.069,0.592,842,51,0.067,0.512
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,292,8,0.028,0.367,333,6,0.029,0.396,332,7,0.034,0.452
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,991,58,0.092,0.536,930,50,0.087,0.552,840,50,0.074,0.493
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,351,9,0.021,0.227,1271,63,0.076,0.607,1260,61,0.074,0.607
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,576,22,0.042,0.550,623,25,0.044,0.452,678,33,0.047,0.561
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,634,28,0.051,0.483,519,17,0.040,0.441,649,29,0.050,0.432
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,963,56,0.074,0.564,964,53,0.073,0.559,936,55,0.072,0.542
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,494,19,0.040,0.401,566,21,0.043,0.412,599,23,0.045,0.434
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,608,24,0.048,0.377,633,27,0.047,0.396,683,35,0.049,0.370
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,617,25,0.049,0.520,647,29,0.055,0.563,520,17,0.041,0.426
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,630,,,,643,,,,646,,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,667,,,,671,,,,667,,,
C. K-8 / 401 - 750,,,5. State average - All operating types,832,,,,852,,,,833,,,
C. K-8 / 401 - 750,,,6. State median - All operating types,727,,,,752,,,,729,,,
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,785,50,0.055,0.537,854,54,0.058,0.580,958,61,0.064,0.517
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,,,0.000,0.000,12,1,0.001,0.005,36,2,0.002,0.011
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,692,41,0.061,0.558,674,39,0.061,0.532,697,38,0.062,0.540
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,686,40,0.051,0.392,732,43,0.052,0.452,777,47,0.055,0.433
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,903,56,0.064,0.510,917,58,0.061,0.517,950,59,0.059,0.504
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,1075,60,0.054,0.574,1084,62,0.055,0.534,957,60,0.052,0.464
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,513,18,0.043,0.369,545,23,0.043,0.385,525,19,0.040,0.350
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,694,42,0.052,0.456,485,19,0.035,0.338,489,16,0.034,0.307
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,715,44,0.059,0.535,733,44,0.058,0.589,586,24,0.047,0.455
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,330,8,0.030,0.341,427,13,0.037,0.390,488,14,0.037,0.379
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,1067,59,0.088,0.613,883,56,0.071,0.625,844,53,0.067,0.569
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,567,22,0.043,0.441,585,27,0.045,0.494,572,21,0.048,0.501
C. K-8 / 401 - 750,BURLINGTON,1030,DELANCO TWP,1040,58,0.083,0.563,1052,61,0.084,0.548,934,58,0.076,0.493
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,768,49,0.062,0.521,814,51,0.064,0.578,646,35,0.056,0.568
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,625,30,0.055,0.551,654,36,0.057,0.575,488,14,0.047,0.502
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,408,11,0.040,0.379,389,10,0.036,0.352,537,20,0.051,0.438
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,496,16,0.042,0.387,564,24,0.049,0.467,607,27,0.051,0.478
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,635,31,0.041,0.391,472,18,0.030,0.377,647,36,0.043,0.415
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,484,15,0.042,0.440,533,21,0.041,0.512,486,13,0.040,0.500
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,565,21,0.049,0.471,566,25,0.046,0.458,458,12,0.040,0.389
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,635,31,0.052,0.473,650,34,0.053,0.467,631,32,0.058,0.430
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,274,7,0.024,0.249,249,8,0.021,0.237,853,54,0.070,0.544
C. K-8 / 401 - 750,CAMDEN,5900,WOODLYNNE BORO,580,23,0.059,0.598,603,29,0.059,0.630,591,25,0.054,0.574
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,764,48,0.054,0.472,859,55,0.056,0.541,774,45,0.052,0.461
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,734,46,0.062,0.506,778,47,0.066,0.545,885,55,0.068,0.515
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,91,2,0.009,0.086,108,4,0.010,0.099,106,4,0.010,0.113
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,189,4,0.018,0.174,205,7,0.019,0.185,189,6,0.017,0.161
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,476,14,0.046,0.419,429,14,0.038,0.372,441,10,0.035,0.420
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,1208,61,0.077,0.569,1232,63,0.080,0.614,1173,62,0.072,0.539
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,640,33,0.049,0.463,641,32,0.047,0.467,612,29,0.043,0.426
C. K-8 / 401 - 750,HUNTERDON,370,BETHLEHEM TWP,130,3,0.010,0.080,142,5,0.010,0.079,146,5,0.010,0.083
C. K-8 / 401 - 750,HUNTERDON,910,CLINTON TOWN,669,36,0.055,0.549,42,2,0.003,0.038,,,0.000,0.000
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,556,20,0.038,0.393,424,12,0.030,0.352,498,17,0.033,0.343
C. K-8 / 401 - 750,HUNTERDON,1160,EAST AMWELL TWP,676,38,0.052,0.431,666,37,0.052,0.518,709,41,0.055,0.521
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,745,47,0.056,0.500,783,48,0.055,0.514,808,51,0.055,0.517
C. K-8 / 401 - 750,HUNTERDON,2450,KINGWOOD TWP,606,26,0.048,0.395,645,33,0.051,0.360,703,39,0.053,0.441
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,658,34,0.049,0.429,703,40,0.051,0.503,730,44,0.051,0.477
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,715,44,0.052,0.339,630,31,0.046,0.363,667,37,0.044,0.286
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,685,39,0.044,0.368,774,46,0.048,0.420,807,50,0.049,0.361
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,497,17,0.048,0.368,534,22,0.050,0.466,334,8,0.036,0.391
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,865,54,0.076,0.652,925,60,0.080,0.689,796,49,0.073,0.554
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,191,5,0.015,0.109,142,5,0.011,0.106,26,1,0.002,0.021
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,527,19,0.051,0.475,434,16,0.043,0.421,607,27,0.062,0.493
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,383,9,0.033,0.380,429,14,0.033,0.392,435,9,0.034,0.384
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,696,43,0.054,0.467,709,42,0.053,0.525,635,33,0.050,0.460
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,849,52,0.070,0.488,704,41,0.054,0.424,726,43,0.055,0.391
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,607,27,0.049,0.446,594,28,0.050,0.492,645,34,0.054,0.478
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,607,27,0.050,0.446,614,30,0.049,0.485,626,30,0.050,0.474
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,1554,62,0.119,0.639,792,50,0.059,0.448,775,46,0.061,0.454
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,589,24,0.059,0.571,569,26,0.057,0.568,573,22,0.057,0.523
C. K-8 / 401 - 750,OCEAN,2500,LAKEHURST BORO,611,29,0.053,0.547,652,35,0.053,0.600,585,23,0.048,0.492
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,228,6,0.017,0.163,282,9,0.020,0.190,247,7,0.017,0.165
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,427,12,0.043,0.418,414,11,0.040,0.403,456,11,0.042,0.397
C. K-8 / 401 - 750,SALEM,60,ALLOWAY TWP,427,12,0.045,0.419,442,17,0.046,0.461,517,18,0.049,0.417
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,661,35,0.046,0.426,785,49,0.051,0.409,715,42,0.047,0.444
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,41,1,0.003,0.031,44,3,0.003,0.031,46,3,0.004,0.031
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,888,55,0.068,0.522,846,53,0.067,0.557,909,56,0.071,0.480
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,944,57,0.069,0.548,918,59,0.061,0.515,839,52,0.060,0.521
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,674,37,0.050,0.511,739,45,0.052,0.527,788,48,0.052,0.520
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,858,53,0.064,0.480,887,57,0.065,0.493,912,57,0.065,0.482
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,396,10,0.034,0.358,490,20,0.039,0.402,601,26,0.046,0.373
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,599,25,0.052,0.342,668,38,0.056,0.420,627,31,0.054,0.362
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,835,51,0.068,0.513,839,52,0.063,0.374,708,40,0.058,0.429
