CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,enroll,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
3,290,50427594,25171765,23363391,1079798,728576,9904686,8236894,5005888,3650907,7854895,4308844,0,1559114,125685,2056,BERGEN COUNTY VOCATIONAL,BERGEN,J. VOC,8,,,1,BERGEN
3,300,45636168,27666152,26027656,1001961,636535,5934294,5168268,5697670,4907904,5317795,2995155,0,763789,500151,3509,BERGENFIELD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,440,14075882,8557261,8285043,260110,12108,1488102,1282880,2081204,1716955,1637203,939413,0,312112,3450,1201,BOGOTA BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,740,8057078,4874470,4739536,82352,52582,1104538,901411,1075597,949432,930263,420747,0,28089,0,575,CARLSTADT BORO,BERGEN,C. K-8 / 401 - 750,2,DE,,1,BERGEN
3,745,9301252,5577248,5306041,244428,26779,1132661,772716,1135315,856412,1028687,470699,30000,363211,6166,502,CARLSTADT-EAST RUTHERFORD,BERGEN,H. 7-12 / 9-12,5,CD,,1,BERGEN
3,890,33638490,21352782,20421121,378064,553597,4601534,3569646,3533306,3030513,3090391,1818577,0,883233,72715,2709,CLIFFSIDE PARK BORO,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,930,14311339,9026276,8638934,202009,185333,2078636,1640064,1641312,1455805,1494583,829343,0,69284,11061,1147,CLOSTER BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,990,20978586,11937238,11232546,392720,311972,3604369,3063214,2414783,2043777,2399027,1097784,0,623169,75599,1732,CRESSKILL BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,1070,9903722,5680013,5212006,250696,217311,1744977,1497264,1127585,974270,1173309,607296,1229,119623,0,662,DEMAREST BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1130,32693530,20104691,19194251,735107,175333,3583298,3350884,3961140,3448282,4179807,2547938,0,825734,141833,2806,DUMONT BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,1230,11927300,7430368,7169512,243709,17147,1704066,1364850,1470542,1112132,1240941,635801,0,53207,28190,705,EAST RUTHERFORD BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,1270,6836933,4058663,3785946,245367,27350,1062575,676901,900945,634804,765455,264400,0,23479,0,593,EDGEWATER BORO,BERGEN,A. K-6,1,DE,,1,BERGEN
3,1345,24310515,12663952,11959774,334169,370009,4090985,3196893,3497779,2744272,3382883,1968373,0,641735,172227,2311,ELMWOOD PARK,BERGEN,F. K-12 / 1801 - 3500,3,CD,,1,BERGEN
3,1360,15086560,8340740,8087373,198700,54667,2031640,1541488,2214064,2089745,1841184,1121156,0,641273,3259,1229,EMERSON BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,1370,45996679,25916966,24668951,836298,411717,8799438,6595610,4790253,4151449,5557265,1167376,0,827700,37451,2840,ENGLEWOOD CITY,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,1380,8785548,5018509,4685133,252522,80854,2056996,1607366,781402,545136,910324,486410,0,8281,26991,449,ENGLEWOOD CLIFFS BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1450,69359749,40665759,39580867,680519,404373,10986775,10017511,8195052,6892320,7357422,4892949,0,1455569,6900,4750,FAIR LAWN BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,1470,10847025,6092765,5756525,248757,87483,1187995,1056472,1859374,1556998,1545941,765751,7242,46107,2489,1048,FAIRVIEW BORO,BERGEN,D. K-8 / 751 +,2,A,,1,BERGEN
3,1550,46394245,27147813,26262596,648227,236990,7196250,6163919,5709371,4842530,5328509,3638157,0,919311,10904,3543,FORT LEE BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,1580,22845730,14784343,14019549,635490,129304,3242208,2977570,2423804,2082412,2270993,176119,0,121450,69826,1458,FRANKLIN LAKES BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,1700,62726376,39361513,37653996,1612029,95488,9302347,7743741,6537922,5312168,6586400,3759630,0,836689,526278,4576,GARFIELD CITY,BERGEN,G. K-12 / 3501 +,3,B,1,1,BERGEN
3,1760,35562401,20349586,18677032,1175868,496686,5753319,4955109,4545873,3741751,4102239,2515008,0,802875,8088,2482,GLEN ROCK BORO,BERGEN,F. K-12 / 1801 - 3500,3,J,,1,BERGEN
3,1860,72785180,48776808,46994783,1429424,352601,9040016,7889465,6732421,5897723,6801399,3630698,0,1434536,136928,5033,HACKENSACK CITY,BERGEN,G. K-12 / 3501 +,3,CD,,1,BERGEN
3,2050,8969022,5772831,5583942,161182,27707,1135320,916955,969826,756405,1006074,388078,0,84971,46093,712,HARRINGTON PARK BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2080,20113296,12233795,11770674,322012,141109,3088003,2640487,2151927,1698876,2088119,1071691,0,530907,0,1662,HASBROUCK HEIGHTS BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,2090,6795918,3328267,3183979,114243,30045,864429,710340,800239,630761,696123,235662,0,28240,0,486,HAWORTH BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2180,16555033,10047598,9602684,236179,208735,2593864,2004920,1887944,1583542,1887047,825085,0,127121,0,1445,HILLSDALE BORO,BERGEN,D. K-8 / 751 +,2,GH,,1,BERGEN
3,2200,8512424,5452000,5186792,133633,131575,1159870,1041420,962605,745734,837566,493377,0,97720,17814,673,HO HO KUS BORO,BERGEN,C. K-8 / 401 - 750,2,J,,1,BERGEN
3,2620,23495652,13333382,12829279,482026,22077,3580706,3286588,3235973,2751740,2583300,1492954,96684,627075,53154,1776,LEONIA BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,2710,10874534,6823706,6574867,222757,26082,1338001,990668,1349275,1011997,1237077,578977,0,25649,17125,988,LITTLE FERRY BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,2740,35705374,20842805,20056076,438063,348666,5466621,4599079,4476163,4090159,4197850,2215863,0,652422,19682,3218,LODI BOROUGH,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,2860,26782254,15588883,15038570,513679,36634,4297495,3965561,3528905,2891314,2133987,1273792,218000,793733,22399,2308,LYNDHURST TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,2900,46573015,26557943,25687570,686461,183912,6995242,5678632,5997442,4520940,5557304,1173405,0,1352631,348521,3438,MAHWAH TWP,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,3060,10700814,6774428,6307952,299478,166998,1544600,1319828,1177799,903438,1115460,590885,0,78904,4319,931,MAYWOOD BORO,BERGEN,D. K-8 / 751 +,2,FG,,1,BERGEN
3,3170,14938302,8321627,8009451,235467,76709,2479613,2056278,1962078,1659498,1584888,908381,0,584980,20379,1128,MIDLAND PARK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,3330,12568388,7785633,7380653,344879,60101,1824258,1530907,1589279,1433009,1284599,735523,0,83950,8590,1093,MONTVALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3350,5250839,3020655,2866241,127154,27260,1078921,607151,512119,401396,578892,323483,25017,31555,6878,273,MOONACHIE BORO,BERGEN,B. K-8 / 0 - 400,2,B,,1,BERGEN
3,3550,23738103,12251272,11821841,346325,83106,4020463,3316092,3082069,2726043,3565122,1886489,0,750069,77299,2129,NEW MILFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,3600,18200896,10886137,10190771,501345,194021,1893003,1595724,2743034,2268475,2183254,1005037,0,438081,0,1598,NORTH ARLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,3700,19870356,11533412,10956030,431804,145578,2215002,2021917,2135331,1845194,2834006,1386649,0,1120566,150744,1310,NORTHERN HIGHLANDS REG,BERGEN,H. 7-12 / 9-12,5,J,,1,BERGEN
3,3710,40590634,22639807,21111240,919156,609411,6155512,5211194,5041884,4046014,4543915,2576288,0,2167881,43940,2560,NORTHERN VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,3730,7165445,4341879,4009523,308629,23727,1094726,970195,970466,783532,675699,263407,0,81975,31002,617,NORTHVALE BORO,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,3740,7741649,4662844,4519108,117003,26733,1166018,839585,963524,809793,880365,550335,0,68897,19204,623,NORWOOD BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3760,22444384,13940002,13459719,403725,76558,2998720,2682292,3034223,2674786,2315916,1253621,0,107744,22629,1699,OAKLAND BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3850,10574045,6888347,6546915,212573,128859,1329350,1080301,1348458,1173278,946382,280555,0,61508,6709,872,OLD TAPPAN BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3870,8978836,5129646,4853801,237010,38835,1585518,1347279,1178340,986056,1040015,619568,0,15504,0,787,ORADELL BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,3910,19462974,12795269,11981954,580593,232722,1847643,1758571,2432618,1863363,1779327,1134794,0,495947,18454,1494,PALISADES PARK,BERGEN,E. K-12 / 0 - 1800,3,CD,,1,BERGEN
3,3930,60828603,33904835,32731139,1161080,12616,7812914,6857438,7507661,6416000,9907434,4981784,0,1357478,285321,4245,PARAMUS BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,3940,18932848,10463286,9640855,791546,30885,3569582,2879428,2387330,1850673,1804508,888733,0,699480,293741,1309,PARK RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,3960,33705410,18651047,16379368,415859,1855820,5906520,5168488,3489642,2944489,3778384,1986798,0,1863838,398030,1872,PASCACK VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4300,36878763,19358440,18150655,883865,323920,5624389,5234906,4151180,3381711,5007016,2170350,0,2679877,96513,2314,RAMAPO-INDIAN HILL REG,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4310,42394048,26375642,25806424,418808,150410,6693390,5582208,3791001,3088659,4484067,2735479,0,1007639,3249,3101,RAMSEY BORO,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,4370,31012565,20348824,19355480,640139,353205,4347736,4271773,2487916,1837290,2878396,1281021,0,857926,9828,1938,RIDGEFIELD BORO,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,4380,27446252,16923707,16580937,324123,18647,4104577,4007668,2899630,2453520,2564388,1576255,0,918442,50452,2157,RIDGEFIELD PARK TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,4390,74000985,43526051,41345435,1350331,830285,13479067,11899004,8021012,6712059,7517851,375209,0,1334334,249006,5709,RIDGEWOOD VILLAGE,BERGEN,G. K-12 / 3501 +,3,J,,1,BERGEN
3,4405,22681585,13114977,12097172,504921,512884,3200703,2799944,2822795,2512710,2498454,1282979,3235,1035549,41778,1616,RIVER DELL REGIONAL,BERGEN,H. 7-12 / 9-12,4,I,,1,BERGEN
3,4410,13151641,8160819,7507481,129453,523885,2134643,1984803,1616588,1425967,1239592,729908,0,0,0,1198,RIVER EDGE BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,4430,16895556,10026785,9699625,294406,32754,2033784,1777473,2270321,1775332,1994827,1085928,0,160022,48610,1376,RIVER VALE TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,4470,6620917,4229706,4064473,124094,41139,973648,763254,741226,578118,597489,295281,30296,46761,0,504,ROCHELLE PARK TWP,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,4600,32483276,19738798,18578124,721229,439445,3545183,3418884,4112967,3371309,4174773,2307771,0,854705,4894,2434,RUTHERFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,4610,22015857,12408816,12113754,185672,109390,3415600,2870880,2680159,2255877,2948645,1736313,45357,498839,38279,1728,SADDLE BROOK TWP,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4620,4592737,2444209,2300420,104038,39751,1283046,943721,420480,352585,394839,93714,0,47499,0,236,SADDLE RIVER BORO,BERGEN,A. K-6,1,J,,1,BERGEN
3,4870,4006993,2075649,1872855,104826,97968,692810,475592,479688,394204,644396,357221,24264,64727,4280,236,SOUTH HACKENSACK TWP,BERGEN,B. K-8 / 0 - 400,2,CD,,1,BERGEN
3,5150,69634624,41363768,39861312,1235595,266861,11841551,10000277,6988107,5701506,8202498,5120373,0,1196821,277120,4019,TEANECK TWP,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,5160,49087448,29836535,28661472,871637,303426,6645010,6121401,6193949,5801629,5245097,3351338,0,1142689,229478,3557,TENAFLY BORO,BERGEN,G. K-12 / 3501 +,3,I,,1,BERGEN
3,5330,17643392,10747358,9824473,704993,217892,2774645,2342739,1977048,1635046,2038305,1158181,0,106037,34066,1386,UPPER SADDLE RIVER BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5410,21112206,12767495,12139021,465419,163055,2915134,2565397,2595751,2029740,2131501,1252384,0,672688,93147,1582,WALDWICK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,5430,13145791,7353336,7128996,223688,652,1894022,1820342,1598623,1437454,1758441,890010,0,541369,28817,1141,WALLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,B,,1,BERGEN
3,5755,37900509,20222541,19348001,584499,290041,7753959,5990636,4517205,3809363,4241703,2170479,0,1160944,66382,2730,WESTWOOD REGIONAL,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,5830,12638682,7199154,6869567,193300,136287,1709287,1186600,1666647,1324089,1578222,857389,0,479453,35500,1143,WOOD-RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,5880,11650028,6624217,6271370,171473,181374,2155765,1710882,1453037,1184041,1315260,730821,0,100228,10852,846,WOODCLIFF LAKE BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5920,28815253,17211062,16304016,791718,115328,4871649,4260965,3517264,2918800,3092269,477773,0,115797,97107,2361,WYCKOFF TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
5,200,1790886,1008113,972833,31685,3595,310527,227694,215846,150801,244758,112227,0,11642,0,128,BASS RIVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,380,3557266,1913518,1806241,74779,32498,751085,534852,428695,281466,391791,177418,49575,13790,2000,227,BEVERLY CITY,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,475,29198294,16271119,15224283,614124,432712,4639796,4098808,2839257,2364312,4459441,2455764,0,793446,82801,2400,BORDENTOWN REGIONAL,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,600,28964063,16748152,15878607,466710,402835,4793977,4407497,3158572,2563830,3451092,1564212,0,752262,121793,1857,BURLINGTON CITY,BURLINGTON,F. K-12 / 1801 - 3500,3,B,1,1,BURLINGTON
5,605,39313731,29505847,28942790,300022,263035,1117859,939764,4279734,3304873,3461106,1836658,695256,159494,0,874,BURLINGTON CO SPEC SERV,BURLINGTON,I. CSSD,7,,,1,BURLINGTON
5,610,34286390,18275620,17346433,780257,148930,3369682,3129388,4897865,3897272,6099233,2923012,200000,1434714,1519345,1993,BURLINGTON CO VOCATIONAL,BURLINGTON,J. VOC,8,,,1,BURLINGTON
5,620,46826908,31522867,29484566,932638,1105663,5636141,4860843,4423289,3689491,4449035,603082,0,778665,314167,4055,BURLINGTON TWP,BURLINGTON,G. K-12 / 3501 +,3,FG,,1,BURLINGTON
5,830,5554538,3142536,2962101,116264,64171,963973,794505,777679,635334,637492,334732,0,15536,0,488,CHESTERFIELD TWP,BURLINGTON,A. K-6,1,GH,,1,BURLINGTON
5,840,32187758,18583122,17756476,648341,178305,4927735,3705781,3605638,3015968,3422421,1699300,0,1356648,67784,2420,CINNAMINSON TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1030,4976964,2894843,2800914,66105,27824,718612,596119,551269,357966,762961,417849,0,50142,0,397,DELANCO TWP,BURLINGTON,C. K-8 / 401 - 750,2,CD,,1,BURLINGTON
5,1060,32911960,19675469,18192735,883909,598825,4891851,4045524,3301581,2438797,4128652,910061,0,899239,42145,2935,DELRAN TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1250,8862174,5648649,5569062,78509,1078,926777,737860,1199836,1051032,977987,565425,0,108925,0,694,EASTAMPTON TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,1280,9943857,6091360,5931035,108342,51983,1426196,1210231,1223288,954364,1113078,661129,0,64914,71201,867,EDGEWATER PARK TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
5,1420,60786333,37846789,36452660,1032143,361986,8772564,6978678,6010878,5152699,7147409,4352290,0,516471,1147687,4804,EVESHAM TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,1520,19571269,11285686,10888695,267099,129892,2872288,2567420,2108703,1791545,2727869,1709722,0,576723,11607,1625,FLORENCE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,1910,8038051,5112180,4849166,226366,36648,979072,658072,999652,797617,791580,454576,0,128094,22736,696,HAINESPORT TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,2610,106820672,60454740,55757128,2394785,2302827,14999339,13955927,9732706,7188908,15512226,8399595,535131,5435816,340493,7235,LENAPE REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,GH,,1,BURLINGTON
5,2850,18286340,10739957,10317960,348575,73422,2629291,2486675,2447540,2098954,2322031,1028654,0,147521,88452,1686,LUMBERTON TWP,BURLINGTON,D. K-8 / 751 +,2,FG,,1,BURLINGTON
5,2960,8175696,4981583,4723847,229384,28352,1207461,887495,1022561,840527,961348,556324,0,0,0,688,MANSFIELD TWP,BURLINGTON,A. K-6,1,DE,,1,BURLINGTON
5,3010,26633796,15627389,15109713,417640,100036,4455511,3157369,2725345,2271209,2980273,1523477,0,723000,49335,2076,MAPLE SHADE TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,CD,,1,BURLINGTON
5,3070,6019860,3782209,3560281,132098,89830,802069,703710,717760,573617,616207,216902,0,101615,17975,558,MEDFORD LAKES BORO,BURLINGTON,C. K-8 / 401 - 750,2,I,,1,BURLINGTON
5,3080,36580590,22158886,21263592,593409,301885,5098880,4616875,4277938,3432026,4389358,2608519,0,130651,202783,3113,MEDFORD TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3360,56858584,33626832,31518418,569620,1538794,10211482,8388144,5213825,4518058,5793056,2977599,0,1788757,5224,4314,MOORESTOWN TWP,BURLINGTON,G. K-12 / 3501 +,3,I,,1,BURLINGTON
5,3430,15256851,9170361,8633520,136720,400121,2036811,1957487,2001078,1544104,1755125,1150653,0,293475,72381,1009,MOUNT HOLLY TWP,BURLINGTON,D. K-8 / 751 +,2,B,,1,BURLINGTON
5,3440,50605842,32788802,32060161,522040,206601,6423076,5817023,5161761,3961478,5515947,2963291,0,295428,365291,4342,MOUNT LAUREL TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3540,2918120,1860246,1744802,90151,25293,466542,326889,256937,181401,316525,114429,8300,9570,2740,164,NEW HANOVER TWP,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,3650,18217230,10961650,10079384,708665,173601,2538871,2313783,2181408,1921041,2410726,1100649,0,70615,857615,1149,NORTH HANOVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,3690,25823010,13634937,13002676,429258,203003,4242013,3907935,2983636,2588816,3949737,1953859,0,963486,578714,1817,NORTHERN BURLINGTON REG,BURLINGTON,H. 7-12 / 9-12,4,DE,,1,BURLINGTON
5,3920,11864071,7061826,6846534,168884,46408,1695324,1557654,1319949,1064950,1282614,693734,0,444354,0,953,PALMYRA BORO,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,4050,89312206,54099004,52056320,1429392,640834,15911737,13463874,8187704,7282951,8297953,4581605,0,910973,478006,5017,PEMBERTON TWP,BURLINGTON,G. K-12 / 3501 +,3,B,1,1,BURLINGTON
5,4320,24706049,12871261,11320552,1259526,291183,3667672,3251256,3426887,2929705,3412089,1582016,0,1229703,67755,2176,RANCOCAS VALLEY REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,DE,,1,BURLINGTON
5,4450,17649455,10973880,10355281,401412,217187,2108237,1912054,1878825,1587790,2042969,1146123,0,600812,165801,1364,RIVERSIDE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,B,,1,BURLINGTON
5,4460,3468057,2001388,1877321,92527,31540,650798,582074,387859,314591,375448,143749,0,52563,10802,269,RIVERTON,BURLINGTON,B. K-8 / 0 - 400,2,GH,,1,BURLINGTON
5,4740,11415078,7184201,6908034,162931,113236,1588341,1515341,1287204,1118273,1240048,824624,5000,108165,13408,936,SHAMONG TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
