GROUP,CONAME,DIST,DISTNAME,PP114,PP214,PP314
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,0.301,0.311,0.339
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,0.300,0.332,0.362
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,0.271,0.285,0.363
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,0.328,0.312,0.332
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,0.247,0.275,0.300
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,0.244,0.268,0.311
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,0.177,0.243,0.283
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,0.242,0.267,0.316
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,0.267,0.304,0.331
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,0.165,0.272,0.285
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,0.267,0.269,0.371
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,0.375,0.305,0.328
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,0.234,0.259,0.270
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,0.261,0.267,0.334
K. CHARTER,,,1. State average-Operating Type CHARTER,0.218,0.225,0.249
K. CHARTER,,,2. State median-Operating Type CHARTER,0.201,0.221,0.239
K. CHARTER,,,5. State average - All operating types,0.260,0.276,0.306
K. CHARTER,,,6. State median - All operating types,0.248,0.267,0.297
K. CHARTER,ATLANTIC,6612,Galloway Community CS,0.208,0.232,0.335
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,0.230,0.245,0.254
K. CHARTER,ATLANTIC,7420,Oceanside CS,0.239,0.222,0.210
K. CHARTER,ATLANTIC,7520,PleasanTech Academy CS,0.340,0.379,0.391
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,0.181,0.168,0.219
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,0.245,0.264,0.360
K. CHARTER,BERGEN,7890,Teaneck Community CS,0.131,0.126,0.187
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,,0.151,0.180
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,,,0.180
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,0.259,0.265,0.446
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,,0.176,0.242
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,0.253,0.267,0.254
K. CHARTER,CAMDEN,6215,Camden's Promise CS,0.291,0.273,0.311
K. CHARTER,CAMDEN,6232,Environment Community CS,0.244,0.288,0.362
K. CHARTER,CAMDEN,6240,Freedom Academy CS,0.208,0.272,0.217
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,0.265,0.192,0.323
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,0.314,0.316,0.319
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,,0.125,0.247
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,0.190,0.368,0.225
K. CHARTER,ESSEX,6020,Pride Academy Charter School,0.149,0.156,0.324
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,0.183,0.255,0.274
K. CHARTER,ESSEX,6037,Newark Legacy CS,,,0.216
K. CHARTER,ESSEX,6038,Visions Academy CS,,,0.222
K. CHARTER,ESSEX,6320,Discovery CS,0.171,0.134,0.095
K. CHARTER,ESSEX,6410,East Orange Community CS,0.228,0.230,0.232
K. CHARTER,ESSEX,6665,Gray CS,0.183,0.207,0.231
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,0.317,0.281,0.356
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,0.345,0.369,0.339
K. CHARTER,ESSEX,7280,Greater Newark CS,0.150,0.184,0.291
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,0.280,0.271,0.337
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,0.153,0.147,0.149
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,0.151,0.130,0.149
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,0.187,0.198,0.214
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,0.215,0.220,0.309
K. CHARTER,ESSEX,8065,University Heights CS,0.256,0.264,0.280
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,,0.337,0.266
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,,,0.302
K. CHARTER,HUDSON,6235,Liberty Academy CS,0.298,0.307,0.294
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,0.180,0.237,0.246
K. CHARTER,HUDSON,6720,Hoboken CS,0.238,0.247,0.302
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,0.217,0.256,0.285
K. CHARTER,HUDSON,6915,Jersey City Golden Door,0.193,0.211,0.219
K. CHARTER,HUDSON,7115,Learning Community CS,0.281,0.362,0.299
K. CHARTER,HUDSON,7820,Schomburg CS,0.230,0.269,0.235
K. CHARTER,HUDSON,7830,Soaring Heights CS,0.165,0.166,0.204
K. CHARTER,HUDSON,8060,University Academy CS,0.222,0.183,0.238
K. CHARTER,MERCER,6017,Foundation Academy CS,0.149,0.193,0.239
K. CHARTER,MERCER,6023,Capital Prep Charter School,0.215,,0.201
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,0.137,0.140,0.221
K. CHARTER,MERCER,6425,Emily Fisher CS of Adv. Studies,0.201,0.265,0.307
K. CHARTER,MERCER,6810,International CS of Trenton,0.171,0.154,0.200
K. CHARTER,MERCER,7500,Pace CS of Hamilton,0.131,0.138,0.324
K. CHARTER,MERCER,7540,Princeton CS,0.117,0.152,0.150
K. CHARTER,MERCER,7901,Trenton Community CS,0.280,0.265,0.294
K. CHARTER,MERCER,8140,Village CS,0.201,0.188,0.213
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,,,0.103
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,,,0.151
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,0.236,0.244,0.287
K. CHARTER,MONMOUTH,6010,Academy Charter High School,0.283,0.208,0.213
K. CHARTER,MONMOUTH,6740,Hope Academy CS,0.195,0.184,0.204
K. CHARTER,MONMOUTH,7720,The Red Bank CS,0.197,0.219,0.215
K. CHARTER,MORRIS,8050,Unity CS,0.155,0.187,0.240
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,0.183,0.238,0.184
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,0.097,0.112,0.243
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,0.169,0.182,0.204
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,0.147,0.230,0.238
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,0.213,0.243,0.212
K. CHARTER,UNION,6033,The Barack Obama Green Charter High Scho,,,0.204
K. CHARTER,UNION,6217,Central Jersey Arts CS,0.176,0.212,0.268
K. CHARTER,UNION,7600,Queen City Academy CS,0.143,0.132,0.196
K. CHARTER,UNION,8010,Union County TEAMS CS,0.241,0.268,0.398
K. CHARTER,WARREN,7727,Ridge and Valley CS,0.133,0.127,0.156
