GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,72,60,72503,58,86.9,32,67354,40
D. K-8 / 751 +,MONMOUTH,5230,UNION BEACH,91.1,19,63515,30,93,20,69735,47
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,76.6,50,64078,31,83.1,41,58356,11
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,71.8,61,59152,16,65.5,76,60927,20
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,71.3,64,66025,37,81.2,46,64405,28
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,66.9,73,61995,23,59.6,84,60789,19
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,65.7,74,67823,42,64.4,77,70383,50
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,83.5,33,75245,68,116.7,8,84585,84
D. K-8 / 751 +,MORRIS,3100,MENDHAM TWP,69,69,69420,50,71.4,66,67360,41
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,65.2,76,78450,72,55.6,87,76900,68
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,45.7,88,64522,34,63.9,78,68000,46
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,67.7,72,69360,49,68.3,74,72718,59
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,81.9,39,68321,43,117,7,62515,24
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,89,23,76860,70,86.9,32,79133,73
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,62.5,80,81404,77,63.1,79,80240,76
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,98.1,11,57645,12,85.9,35,58985,13
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,72.1,59,66390,38,73.8,58,72650,58
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,82.4,36,72760,61,73.4,60,72245,57
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,73.4,55,83940,81,98.7,17,83343,83
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,120.6,4,73690,63,123.4,5,78515,70
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,57.7,86,71850,56,66.9,75,81371,77
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,85,30,55837,6,92.1,22,60470,18
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,60.1,83,68963,47,60.3,81,66717,38
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,93.3,14,57783,13,85.5,36,61167,22
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,65,78,74485,66,61.2,80,67380,42
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,82.2,37,61753,22,91.6,24,54636,4
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,88.7,24,62885,28,83.7,39,66330,35
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,76.7,49,59374,17,88.5,29,59374,14
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,77.6,46,57472,11,77.5,50,63324,25
E. K-12 / 0 - 1800,,,K-12 Average,74.7,,75915,,79.1,,77008,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,70.2,28,63784,18,69.2,29,63784,18
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,95.3,6,89096,45,94.7,7,85024,45
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,89.3,8,72125,33,87.1,12,74125,34
E. K-12 / 0 - 1800,BERGEN,2080,HASBROUCK HEIGHTS BORO,83,16,79220,44,88.8,10,83570,44
E. K-12 / 0 - 1800,BERGEN,2620,LEONIA BORO,62.5,40,60520,14,63.7,36,63097,16
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,68.1,33,71669,32,63.1,38,66502,23
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,101.1,5,59625,11,105.8,3,49450,3
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,65.6,36,62010,16,68.4,30,62010,14
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,71.5,27,71114,30,65.9,33,73133,30
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,60.2,42,75750,41,62.6,40,75750,39
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,77.9,22,73702,36,77.7,21,65022,19
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,86,10,71590,31,87.6,11,73190,31
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,112.2,1,72617,34,111.9,2,66099,22
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,81,19,66643,21,79.5,18,66643,24
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,68.4,32,55701,4,66.9,31,53705,5
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,91.6,7,74273,37,92.3,8,74173,35
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,75.6,24,58700,10,72.4,26,61100,11
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,83.3,15,56131,6,72.5,25,60425,9
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,108,2,46838,1,86.4,13,48639,2
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,62.3,41,69117,24,63,39,65456,21
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,67.9,34,60200,13,70.9,28,62000,13
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,85.9,11,52123,3,95.5,6,48445,1
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,78.4,21,73584,35,79,19,73584,32
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,69.1,31,63995,19,76.8,22,65112,20
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,85.3,12,59823,12,78.5,20,63160,17
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,81.9,17,56178,7,85.1,15,57325,7
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,105.6,4,51750,2,104,5,51750,4
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,63.6,39,74836,39,60.6,41,67645,25
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,88.9,9,70056,28,104.3,4,74456,37
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,36.1,44,64470,20,47.4,44,72500,29
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,83.7,14,67918,22,81.4,16,68350,26
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,79.7,20,69500,25,80.5,17,75000,38
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,53.5,43,69700,26,52.3,43,68550,27
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,77.6,23,74733,38,85.2,14,81760,43
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,30.4,45,75927,42,30.4,45,77777,40
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,66.8,35,56100,5,64.9,34,59298,8
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,65.3,37,67959,23,72.2,27,69688,28
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,64.3,38,75375,40,64.5,35,79735,42
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,72.6,26,58474,9,55.3,42,61714,12
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,106.7,3,75950,43,123.7,1,78206,41
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,75.6,24,70343,29,90.1,9,74045,33
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,69.4,29,56935,8,63.7,36,55705,6
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,81.9,17,62755,17,75.6,24,60953,10
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,84.4,13,61746,15,75.8,23,62987,15
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,69.2,30,69800,27,66.5,32,74400,36
F. K-12 / 1801 - 350,,,K-12 Average,74.7,,75915,,79.1,,77008,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,85.7,24,75271,47,91.6,20,77076,49
F. K-12 / 1801 - 3500,BERGEN,300,BERGENFIELD BORO,74.6,45,71490,34,62,62,70540,28
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,97.3,8,87460,64,108.2,3,92020,66
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,104.2,3,84325,62,93.4,18,84450,62
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,98,6,57711,5,94.5,17,59950,5
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,49.9,68,62446,15,58.8,64,66940,19
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,78.5,38,73634,40,76.2,48,70707,29
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,101.7,4,90061,68,114,2,96761,68
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,86.8,22,88025,67,88.1,26,76785,46
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,96.9,9,72400,37,98,13,74340,40
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,89.6,16,56190,3,94.7,16,60385,6
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,78.4,40,69758,30,75.3,50,74152,38
F. K-12 / 1801 - 3500,BERGEN,4370,RIDGEFIELD BORO,59.8,63,88003,66,55.5,67,93511,67
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,70.9,51,74588,42,81,37,75861,45
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,86.6,23,81582,58,89.6,24,80942,58
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,82.3,30,75450,48,76.9,43,79475,55
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,55.4,66,64466,20,58.9,63,66763,17
F. K-12 / 1801 - 3500,BURLINGTON,600,BURLINGTON CITY,63.9,58,58798,8,68.4,58,61968,9
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,85.4,26,67275,26,82.4,34,71055,31
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,93.8,11,66600,24,96,15,68850,22
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,82.7,29,59082,10,97,14,62952,11
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,76.5,42,61000,13,87.4,28,66763,17
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,62.4,61,69816,31,57.8,65,69816,25
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,89.3,17,77049,51,103.4,6,77049,48
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,85.6,25,80300,57,72.8,54,80300,57
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,74.6,45,58937,9,73.7,53,63666,13
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,71.2,49,82150,59,69.5,56,84461,63
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,88.7,19,49630,1,98.6,11,55724,2
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,80,37,101411,69,84.1,32,104108,69
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,81.3,33,67540,27,81.5,36,68440,21
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,76.4,43,73571,39,82.2,35,74295,39
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,70.5,52,71911,36,76.9,43,71439,32
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,90.7,14,79835,56,106.4,4,79234,54
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,96.4,10,77210,52,86,29,74983,42
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,81,34,86965,63,87.9,27,89387,65
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,54.3,67,87680,65,46.7,68,88818,64
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,105.1,2,57836,7,116.7,1,60547,7
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,87.7,20,57742,6,84.5,31,60708,8
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,90.7,14,79663,54,90,22,80207,56
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,78.2,41,64200,19,77.2,42,69880,26
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,91.5,13,64080,18,99.3,10,74850,41
F. K-12 / 1801 - 3500,MIDDLESEX,4970,SPOTSWOOD BORO,75.7,44,74600,43,102.4,8,77000,47
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,32.1,69,74640,44,33.4,69,73140,35
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,99.9,5,75125,46,104.8,5,75125,44
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,84.2,27,71675,35,82.8,33,71675,33
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,82.1,31,65315,21,76.7,46,67744,20
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,114.3,1,83018,61,102,9,77348,51
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,68.8,55,73140,38,76.3,47,82925,59
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,57.4,65,82700,60,64.6,59,77800,52
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,66,57,70769,33,68.6,57,70769,30
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,80.4,36,53531,2,77.4,41,54565,1
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,57.7,64,63885,17,57.4,66,64865,14
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,97.9,7,63690,16,103.3,7,66385,16
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,81,34,76303,50,74.8,51,75080,43
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,89.3,17,60250,12,90,22,62032,10
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,67.5,56,60184,11,78.5,40,69321,23
F. K-12 / 1801 - 3500,SALEM,4150,PITTSGROVE TWP,78.5,38,62445,14,92.7,19,62973,12
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,69.5,54,65738,22,76.8,45,65515,15
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,71.2,49,73835,41,79.2,39,79030,53
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,81.7,32,77950,53,90.5,21,83950,61
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,61,62,79785,55,64.1,60,83150,60
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,63.3,60,69505,29,63.8,61,72424,34
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,87.4,21,75770,49,88.7,25,59935,4
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,92.6,12,74826,45,98.1,12,77273,50
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,73.6,48,68004,28,74.6,52,69410,24
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,74.4,47,56454,4,81,37,56454,3
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,63.8,59,66039,23,76,49,73861,37
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,83.9,28,67223,25,85.9,30,70178,27
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,70.5,52,70326,32,70.6,55,73665,36
G. K-12 / 3501 +,,,K-12 Average,74.7,,75915,,79.1,,77008,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,101.4,15,89813,97,106.4,14,81415,70
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,78,55,59433,3,84.4,53,56395,2
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,95.6,22,66849,21,110.9,9,66717,18
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,56.5,104,56891,2,63.3,102,59608,7
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,72.9,75,79205,67,80.8,62,75410,46
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,84.9,39,78013,61,85.4,49,76500,50
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,83.1,42,82940,83,85.7,48,80628,67
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,77.5,62,91076,100,90.1,36,93855,100
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,68.1,84,64240,16,67.2,92,64712,16
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,92.4,28,85374,88,89.1,40,93810,99
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,67.5,87,96646,105,72.8,81,104734,106
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,80.6,49,61650,11,84.1,54,59500,6
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,94.2,24,63083,13,94.3,31,62250,11
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,63.4,95,75330,47,71.3,84,67968,21
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,50.1,105,81610,78,51.8,105,80910,68
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,108.2,7,65000,17,104,18,60826,8
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,65.9,91,75273,46,67.7,91,74000,40
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,77.8,57,87518,95,73.3,80,88948,92
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,102,13,80925,73,107.7,13,81675,72
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,68.5,82,78400,63,66.6,95,78000,56
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,67.6,85,60150,6,86.2,47,63101,13
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,83,43,74312,45,82.5,59,74959,44
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,62.4,97,72818,43,63.9,101,69833,28
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,84.3,41,81340,76,88.1,44,81990,73
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,75,69,71500,40,84.1,54,65100,17
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,67.4,88,87287,93,70.5,86,93759,98
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,80.5,50,89908,98,82.6,58,91417,95
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,77.7,58,84410,86,79.4,66,85168,84
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,77.6,61,87742,96,78.1,69,92184,97
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,65.5,93,85279,87,70.8,85,85279,86
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,34.6,106,90991,99,37.7,106,90982,94
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,81.9,45,70819,37,88.5,42,70254,31
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,57,103,75755,48,65,99,74313,42
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,79.1,54,83495,85,80.1,65,82995,76
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,66.7,90,83104,84,67.1,93,88550,91
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,94.6,23,70396,35,97.5,27,75561,47
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,117.3,4,62286,12,113.9,6,55000,1
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,76.5,64,78865,66,80.5,63,78865,61
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,136.4,2,99817,106,145.4,2,96937,103
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,62,98,91360,101,68.7,88,98135,104
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,108.4,6,75911,52,103.8,19,75891,48
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,138.4,1,73700,44,141.7,3,76400,49
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,113.8,5,70628,36,113.9,6,69100,25
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,79.5,52,80822,72,84.9,51,85088,83
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,90.6,31,77197,57,95.9,29,79468,63
G. K-12 / 3501 +,MERCER,1430,EWING TWP,76.3,65,77833,60,78.5,68,79405,62
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,76.3,65,63883,15,81,61,68409,22
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,68.6,81,77036,55,69.4,87,83832,79
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,57.1,102,81770,79,62.6,103,79470,64
G. K-12 / 3501 +,MERCER,4255,PRINCETON REGIONAL,58.3,101,80932,74,61.5,104,84724,82
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,65.7,92,82801,82,74.6,75,85996,87
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,85.9,37,81590,77,91.2,34,81590,71
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,103.5,12,75759,49,112.8,8,78474,59
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,84.4,40,69775,33,87.3,46,77140,53
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,98.5,20,91965,102,101.8,22,99326,105
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,73.6,72,77406,58,73.5,78,80059,66
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,60,100,82119,80,66.4,97,83182,77
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,104.7,10,67167,22,108,12,68646,23
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,105.5,8,68389,27,108.9,11,69088,24
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,79.2,53,67650,24,89.5,38,71900,34
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,91.3,30,75860,50,99,26,78219,57
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,93.8,25,77063,56,96.8,28,74925,43
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,89.9,32,65772,20,99.8,24,71939,35
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,88.7,35,78246,62,92.1,32,75096,45
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,99.6,18,80270,69,117.4,5,87144,88
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,65.5,93,60698,8,66.6,95,62686,12
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,92.8,27,85580,89,100,23,85240,85
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,77.7,58,76295,53,90.1,36,79625,65
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,69.7,77,60300,7,73.5,78,64450,15
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,69.2,79,71245,38,71.4,83,71750,33
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,77.7,58,71300,39,74.1,77,70120,30
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,100,17,68921,29,99.8,24,73082,38
G. K-12 / 3501 +,MORRIS,2380,JEFFERSON TWP,73,74,68050,26,79,67,73581,39
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,63,96,69600,31,64.4,100,77325,54
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,60.7,99,76671,54,67,94,82653,75
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,87.6,36,70150,34,87.5,45,71305,32
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,67.2,89,87315,94,68,89,92050,96
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,82.7,44,80815,71,83.9,56,80915,69
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,80.7,48,86237,91,84.8,52,87937,90
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,80.4,51,61403,9,80.4,64,61350,9
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,89.5,34,69703,32,90.4,35,74275,41
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,105.4,9,56392,1,106.4,14,58847,4
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,72.3,76,59565,4,74.3,76,58465,3
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,118.8,3,63195,14,121.5,4,59130,5
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,93.5,26,78847,65,106.1,16,76550,51
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,74.5,70,93996,104,105.3,17,95746,102
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,68.4,83,92262,103,88.2,43,95207,101
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,69.6,78,75860,50,74.8,74,76990,52
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,67.6,85,82650,81,71.9,82,90000,93
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,74.2,71,68413,28,76.4,72,67838,20
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,77.9,56,72736,42,78.1,69,77344,55
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,102,13,86284,92,102,21,87211,89
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,77.4,63,72670,41,76.7,71,72620,37
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,100.2,16,67810,25,102.2,20,72145,36
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,97.2,21,80163,68,147.7,1,82586,74
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,75.7,67,86195,90,66,98,78333,58
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,81,47,61549,10,83.8,57,61679,10
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,73.5,73,78559,64,89.2,39,84094,80
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,85.6,38,80426,70,89,41,83643,78
