GROUP,CONAME,DIST,DISTNAME,PP19,RK19,PCT19,SBA9,PP29,RK29,PCT29,SBB9,PP39,RK39,PCT39,SBC9
A. K-6,OCEAN,320,BERKELEY TWP,1141,28,0.096,0.797,992,21,0.082,0.765,1163,28,0.090,0.775
A. K-6,OCEAN,1150,EAGLESWOOD TWP,1597,58,0.107,0.854,1801,59,0.123,0.912,1522,55,0.112,0.891
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,1486,55,0.091,0.821,1454,53,0.089,0.738,1528,57,0.100,0.875
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,1132,26,0.097,0.810,1088,26,0.088,0.813,1000,22,0.081,0.848
A. K-6,OCEAN,2760,LONG BEACH ISLAND,1531,57,0.072,0.810,1469,55,0.061,0.782,1435,48,0.067,0.836
A. K-6,OCEAN,3800,OCEAN GATE BORO,1350,45,0.101,0.793,1611,57,0.104,0.817,1401,46,0.097,0.885
A. K-6,OCEAN,3820,OCEAN TWP,1451,53,0.096,0.863,1076,25,0.068,0.817,1509,54,0.095,0.876
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,1187,30,0.082,0.642,844,10,0.061,0.588,772,7,0.058,0.561
A. K-6,OCEAN,5020,STAFFORD TWP,1411,47,0.118,0.871,1314,39,0.105,0.918,1200,30,0.091,0.928
A. K-6,OCEAN,5220,TUCKERTON BORO,1023,19,0.078,0.880,950,16,0.075,0.899,806,9,0.070,0.817
A. K-6,SUSSEX,1630,FREDON TWP,1234,36,0.110,0.697,1261,33,0.110,0.687,1264,34,0.105,0.687
A. K-6,SUSSEX,1980,HAMPTON TWP,1418,49,0.109,0.808,1435,51,0.110,0.797,1497,53,0.118,0.808
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,1440,50,0.099,0.864,1409,49,0.093,0.839,1447,49,0.093,0.863
A. K-6,SUSSEX,5040,STILLWATER TWP,1347,44,0.112,0.846,1467,54,0.114,0.837,1571,58,0.114,0.838
A. K-6,WARREN,400,BLAIRSTOWN TWP,776,4,0.074,0.813,887,13,0.075,0.868,885,16,0.078,0.827
A. K-6,WARREN,1620,FRANKLIN TWP,1122,25,0.094,0.864,1288,35,0.099,0.830,1394,45,0.097,0.886
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,1278,39,0.111,0.821,1353,45,0.121,0.859,1433,47,0.129,0.866
A. K-6,WARREN,2470,KNOWLTON TWP,1367,46,0.112,0.691,1420,50,0.111,0.803,1494,52,0.113,0.801
A. K-6,WARREN,2970,MANSFIELD TWP,831,8,0.078,0.844,840,9,0.080,0.866,812,11,0.079,0.821
A. K-6,WARREN,5480,WASHINGTON BORO,1030,20,0.089,0.855,1039,23,0.091,0.854,1134,25,0.094,0.890
A. K-6,WARREN,5530,WASHINGTON TWP,1253,38,0.112,0.862,1269,34,0.113,0.869,1338,44,0.111,0.868
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,1109,,,,1140,,,,1151,,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,1185,,,,1197,,,,1197,,,
B. K-8 / 0 - 400,,,5. State average - All operating types,1156,,,,1199,,,,1181,,,
B. K-8 / 0 - 400,,,6. State median - All operating types,1195,,,,1243,,,,1238,,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,1379,54,0.108,0.803,1425,59,0.120,0.838,1317,46,0.121,0.805
B. K-8 / 0 - 400,ATLANTIC,1540,FOLSOM BORO,949,21,0.107,0.815,860,13,0.092,0.776,956,17,0.083,0.643
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,1450,60,0.090,0.724,1013,24,0.067,0.632,1099,27,0.071,0.677
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,1215,39,0.115,0.820,1342,52,0.117,0.822,1434,56,0.121,0.829
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,2121,69,0.094,0.903,2195,69,0.092,0.888,1731,68,0.069,0.923
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,1355,53,0.076,0.769,1473,61,0.076,0.784,1516,63,0.080,0.818
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,1671,67,0.100,0.811,1670,67,0.098,0.821,1471,60,0.090,0.811
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,936,18,0.062,0.577,1242,40,0.079,0.656,1168,37,0.089,0.675
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,1031,25,0.063,0.730,1109,30,0.062,0.706,1171,38,0.079,0.805
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,1186,36,0.091,0.803,1168,36,0.091,0.811,1155,34,0.096,0.788
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,38,1,0.002,0.032,52,1,0.003,0.031,75,1,0.004,0.049
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,720,7,0.055,0.422,766,10,0.057,0.455,738,9,0.056,0.431
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,936,18,0.083,0.785,940,20,0.083,0.766,860,14,0.072,0.677
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,847,12,0.057,0.771,866,15,0.056,0.754,1028,22,0.065,0.743
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,647,6,0.054,0.386,1092,29,0.083,0.580,1077,25,0.087,0.654
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,775,9,0.065,0.673,986,22,0.075,0.749,1097,26,0.083,0.756
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,60,2,0.002,0.035,71,2,0.002,0.039,76,2,0.002,0.044
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,1092,30,0.062,0.727,1122,33,0.062,0.738,1205,39,0.060,0.693
B. K-8 / 0 - 400,CAPE MAY,4701,SEA ISLE CITY,593,4,0.018,0.181,844,12,0.031,0.282,,,0.000,0.000
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,1325,47,0.058,0.621,1253,41,0.043,0.549,1141,31,0.042,0.656
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,856,13,0.051,0.719,863,14,0.050,0.719,758,11,0.046,0.703
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,1191,37,0.088,0.724,918,19,0.072,0.691,1065,24,0.085,0.745
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,924,17,0.086,0.680,889,17,0.088,0.665,980,19,0.096,0.715
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,731,8,0.049,0.501,739,9,0.047,0.528,856,13,0.058,0.493
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,863,14,0.059,0.598,201,3,0.012,0.169,167,3,0.010,0.131
B. K-8 / 0 - 400,CUMBERLAND,3050,MAURICE RIVER TWP,1080,28,0.094,0.825,1157,35,0.097,0.825,1314,45,0.109,0.811
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,1089,29,0.096,0.697,1026,25,0.093,0.711,1100,28,0.102,0.730
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,955,22,0.098,0.688,877,16,0.098,0.626,712,8,0.075,0.546
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,1379,54,0.103,0.741,1226,39,0.092,0.628,1050,23,0.072,0.601
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,1620,64,0.119,0.824,1026,25,0.079,0.667,701,7,0.056,0.619
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,1391,57,0.101,0.745,1286,45,0.092,0.771,1308,44,0.107,0.769
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,1209,38,0.080,0.864,1110,31,0.073,0.855,1139,30,0.079,0.853
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,1286,42,0.083,0.730,1338,50,0.075,0.755,1152,33,0.073,0.804
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,1075,27,0.069,0.682,976,21,0.061,0.644,1147,32,0.074,0.802
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,448,3,0.027,0.272,442,4,0.029,0.289,471,4,0.030,0.324
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,1651,66,0.115,0.874,1626,65,0.118,0.899,1511,62,0.116,0.881
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,1181,34,0.072,0.731,1271,43,0.078,0.767,1348,50,0.081,0.784
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,1691,68,0.092,0.712,2093,68,0.091,0.890,1586,64,0.074,0.940
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,1308,45,0.088,0.782,1330,49,0.093,0.823,1401,52,0.095,0.810
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,1337,50,0.129,0.813,1420,58,0.128,0.888,1442,57,0.117,0.831
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,1105,31,0.110,0.833,1081,28,0.106,0.819,1163,36,0.101,0.780
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,1339,51,0.083,0.812,1430,60,0.083,0.784,1457,58,0.085,0.835
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,1297,43,0.068,0.790,1312,48,0.076,0.792,1389,51,0.075,0.800
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,1231,40,0.100,0.819,1294,46,0.108,0.825,1229,41,0.100,0.803
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,1161,33,0.068,0.743,1342,52,0.071,0.680,1159,35,0.062,0.725
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,1254,41,0.090,0.762,1294,46,0.089,0.730,1121,29,0.076,0.682
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,1045,26,0.086,0.825,1118,32,0.085,0.826,1226,40,0.100,0.793
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,1402,58,0.104,0.808,1503,62,0.115,0.808,1479,61,0.121,0.797
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,965,23,0.047,0.640,705,7,0.037,0.641,949,16,0.048,0.679
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,1584,63,0.098,0.868,1188,38,0.075,0.803,1609,67,0.092,0.921
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,941,20,0.075,0.636,1011,23,0.076,0.644,1016,21,0.075,0.616
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,784,10,0.057,0.584,809,11,0.056,0.567,905,15,0.055,0.557
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,841,11,0.064,0.583,531,6,0.044,0.478,741,10,0.058,0.526
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,1183,35,0.082,0.777,1362,54,0.083,0.811,1324,47,0.085,0.790
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,1156,32,0.109,0.797,1254,42,0.107,0.825,1405,54,0.121,0.808
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,604,5,0.058,0.460,477,5,0.045,0.387,612,5,0.061,0.466
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,1638,65,0.099,0.748,1382,56,0.085,0.679,1403,53,0.089,0.748
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,1384,56,0.116,0.839,1521,63,0.121,0.808,1601,65,0.120,0.854
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,1472,61,0.090,0.814,1398,57,0.087,0.747,1420,55,0.095,0.809
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,1329,48,0.109,0.778,1339,51,0.104,0.787,1346,49,0.107,0.799
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,1343,52,0.129,0.799,1378,55,0.119,0.749,1326,48,0.136,0.821
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,965,23,0.090,0.654,1027,27,0.097,0.666,1008,20,0.089,0.615
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,1313,46,0.077,0.841,1186,37,0.071,0.783,1279,43,0.075,0.842
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,872,15,0.064,0.558,714,8,0.050,0.524,778,12,0.053,0.553
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,1329,48,0.106,0.860,1147,34,0.089,0.806,963,18,0.074,0.659
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,1526,62,0.118,0.805,1638,66,0.123,0.888,1465,59,0.113,0.848
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,1416,59,0.116,0.792,1527,64,0.117,0.802,1607,66,0.122,0.894
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,1302,44,0.103,0.862,1284,44,0.096,0.840,1273,42,0.092,0.817
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,911,16,0.072,0.761,905,18,0.078,0.772,657,6,0.051,0.516
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,1109,,,,1140,,,,1151,,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,1185,,,,1197,,,,1197,,,
C. K-8 / 401 - 750,,,5. State average - All operating types,1156,,,,1199,,,,1181,,,
C. K-8 / 401 - 750,,,6. State median - All operating types,1195,,,,1243,,,,1238,,,
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,1327,45,0.094,0.834,1435,49,0.097,0.841,1402,51,0.093,0.806
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,1449,61,0.095,0.832,1536,61,0.095,0.838,1387,49,0.073,0.797
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,1100,13,0.097,0.845,1219,23,0.111,0.910,1185,18,0.105,0.838
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,1380,54,0.102,0.854,1651,63,0.118,0.882,1584,63,0.111,0.852
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,1299,42,0.092,0.789,1471,57,0.098,0.864,1578,62,0.098,0.870
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,1159,17,0.058,0.693,1215,22,0.062,0.697,1297,37,0.071,0.692
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,1121,14,0.093,0.793,1063,11,0.084,0.780,941,5,0.072,0.748
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,1424,57,0.106,0.820,1298,37,0.093,0.788,1323,38,0.091,0.735
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,1046,10,0.086,0.764,1108,14,0.088,0.775,1196,23,0.096,0.789
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,1266,39,0.114,0.830,1271,34,0.109,0.807,1427,53,0.109,0.795
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,1253,38,0.103,0.828,1299,38,0.105,0.840,1244,29,0.098,0.827
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,1187,25,0.091,0.783,1146,17,0.087,0.780,1188,19,0.099,0.810
C. K-8 / 401 - 750,BURLINGTON,1030,DELANCO TWP,1192,28,0.095,0.830,901,5,0.072,0.649,973,8,0.079,0.653
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,1422,56,0.116,0.845,1514,59,0.119,0.876,1279,33,0.111,0.872
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,1152,15,0.101,0.812,1147,18,0.099,0.798,1004,11,0.096,0.808
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,1029,9,0.102,0.827,1027,8,0.095,0.799,1044,13,0.100,0.770
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,1234,33,0.105,0.722,1070,13,0.093,0.786,980,9,0.082,0.756
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,1189,27,0.077,0.754,931,6,0.060,0.682,1098,15,0.073,0.746
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,1375,52,0.119,0.833,1444,51,0.111,0.840,1360,45,0.113,0.846
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,775,1,0.067,0.561,824,2,0.067,0.583,844,1,0.074,0.576
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,1180,22,0.097,0.829,1187,19,0.098,0.802,1158,17,0.106,0.781
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,1170,19,0.103,0.795,1232,26,0.103,0.788,1192,21,0.098,0.750
C. K-8 / 401 - 750,CAMDEN,5900,WOODLYNNE BORO,1236,35,0.125,0.753,1267,33,0.124,0.766,1053,14,0.096,0.646
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,1338,48,0.095,0.788,1417,48,0.093,0.791,1281,34,0.087,0.767
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,1320,44,0.112,0.781,1392,45,0.118,0.820,1343,41,0.103,0.796
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,886,3,0.088,0.660,1121,15,0.100,0.796,947,7,0.087,0.728
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,775,1,0.075,0.758,834,3,0.077,0.798,880,2,0.081,0.778
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,1018,6,0.098,0.750,1062,10,0.094,0.736,1234,27,0.097,0.721
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,1232,32,0.078,0.789,1136,16,0.074,0.833,1238,28,0.076,0.810
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,1375,52,0.105,0.851,1397,46,0.103,0.867,1446,55,0.102,0.871
C. K-8 / 401 - 750,HUNTERDON,370,BETHLEHEM TWP,1432,59,0.108,0.642,1516,60,0.104,0.691,1253,30,0.087,0.719
C. K-8 / 401 - 750,HUNTERDON,910,CLINTON TOWN,1242,36,0.101,0.909,1249,27,0.093,0.872,1268,32,0.094,0.861
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,1354,50,0.092,0.792,1066,12,0.075,0.788,1374,46,0.092,0.809
C. K-8 / 401 - 750,HUNTERDON,1160,EAST AMWELL TWP,1186,23,0.091,0.845,1210,21,0.094,0.846,1226,25,0.095,0.837
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,1218,29,0.092,0.872,1319,41,0.093,0.842,1416,52,0.097,0.862
C. K-8 / 401 - 750,HUNTERDON,2450,KINGWOOD TWP,1329,47,0.106,0.875,1437,50,0.113,0.890,1466,56,0.110,0.855
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,1248,37,0.092,0.780,1274,36,0.093,0.757,1397,50,0.097,0.829
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,1019,7,0.075,0.662,1252,28,0.092,0.746,1257,31,0.082,0.721
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,1328,46,0.085,0.842,1303,39,0.081,0.814,1377,48,0.083,0.837
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,1187,25,0.115,0.809,1226,24,0.116,0.815,891,4,0.097,0.768
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,1064,11,0.093,0.773,944,7,0.081,0.774,983,10,0.090,0.799
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,1267,40,0.097,0.842,1256,29,0.099,0.841,1231,26,0.097,0.813
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,958,5,0.093,0.827,819,1,0.082,0.814,942,6,0.096,0.789
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,1443,60,0.124,0.838,1447,53,0.112,0.826,1375,47,0.106,0.794
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,1170,19,0.091,0.750,1264,32,0.095,0.684,1333,40,0.105,0.784
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,1168,18,0.096,0.706,1632,62,0.126,0.856,1501,60,0.113,0.899
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,1228,31,0.099,0.727,1350,43,0.115,0.805,1355,43,0.114,0.777
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,1589,63,0.130,0.839,1451,54,0.116,0.807,1473,58,0.118,0.825
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,1179,21,0.090,0.679,1479,58,0.110,0.806,1348,42,0.106,0.763
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,1234,33,0.123,0.785,1196,20,0.120,0.794,1038,12,0.103,0.755
C. K-8 / 401 - 750,OCEAN,2500,LAKEHURST BORO,1369,51,0.118,0.869,1383,44,0.112,0.860,1468,57,0.120,0.848
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,1425,58,0.107,0.833,1452,55,0.103,0.836,1480,59,0.101,0.820
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,894,4,0.090,0.765,893,4,0.087,0.771,887,3,0.082,0.754
C. K-8 / 401 - 750,SALEM,60,ALLOWAY TWP,1025,8,0.108,0.847,1046,9,0.108,0.864,1119,16,0.107,0.834
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,1281,41,0.088,0.828,1314,40,0.086,0.863,1292,36,0.086,0.890
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,1522,62,0.113,0.861,1444,51,0.107,0.843,1191,20,0.091,0.847
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,1306,43,0.100,0.825,1347,42,0.106,0.850,1285,35,0.100,0.823
