CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,enroll,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
1,4180,63232887,35257902,32868526,2225260,164116,11176834,10317609,7466505,5880108,8173624,4173750,0,939016,500520,3276,PLEASANTVILLE CITY,ATLANTIC,G. K-12 / 3501 +,3,A,1,1,ATLANTIC
1,4240,1710078,1040192,929930,36231,74031,275125,235893,212162,153697,167782,75294,11715,4932,4899,106,PORT REPUBLIC CITY,ATLANTIC,B. K-8 / 0 - 400,2,FG,,1,ATLANTIC
1,4800,12215531,7621573,7147473,324925,149175,1835015,1600935,1300891,1007788,1236572,621744,0,112966,51945,1133,SOMERS POINT CITY,ATLANTIC,D. K-8 / 751 +,2,CD,,1,ATLANTIC
1,5350,11767429,7676743,7448577,159427,68739,1320985,1174460,1391699,1161951,1170604,39624,0,80655,4895,984,VENTNOR CITY,ATLANTIC,D. K-8 / 751 +,2,B,,1,ATLANTIC
1,5760,2585319,1660684,1614798,31641,14245,263743,231772,360847,296125,291541,161644,0,8504,0,244,WEYMOUTH TWP,ATLANTIC,B. K-8 / 0 - 400,2,B,,1,ATLANTIC
3,40,11995443,6796234,6177827,300820,317587,2068464,1658835,1493526,1228535,1534296,688760,0,102853,303168,948,ALLENDALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,80,3168424,1856205,1679103,129700,47402,606155,545375,330749,298662,325666,121133,0,49645,0,141,ALPINE BORO,BERGEN,B. K-8 / 0 - 400,2,I,,1,BERGEN
3,285,52791191,30243339,26830449,573713,2839177,11087380,10235753,5164450,3199432,5828323,1397869,190973,57972,11838,856,BERGEN CO SPECIAL SERVICE,BERGEN,I. CSSD,7,,,1,BERGEN
3,290,44597868,25210144,23787267,984063,438814,7353452,6384548,4372422,2752050,4586693,2390565,200000,1482786,9884,2018,BERGEN COUNTY VOCATIONAL,BERGEN,J. VOC,8,,,1,BERGEN
3,300,45256391,27411621,25708806,1398119,304696,6202431,5258566,5435673,4661200,5296326,2979575,0,672904,366806,3555,BERGENFIELD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,440,13627913,8318950,7836015,472970,9965,1427171,1175737,1850057,1528203,1699902,929899,30000,301833,95280,1199,BOGOTA BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,740,7875052,4920396,4780270,87030,53096,801322,701519,940084,803451,1018692,399116,0,20762,28864,582,CARLSTADT BORO,BERGEN,C. K-8 / 401 - 750,2,DE,,1,BERGEN
3,745,8593823,5170938,4833351,319257,18330,1005591,658783,1046642,674797,991856,374786,0,350320,36186,493,CARLSTADT-EAST RUTHERFORD,BERGEN,H. 7-12 / 9-12,5,CD,,1,BERGEN
3,890,32996846,21239117,19599105,479981,564694,4277939,3339041,3453808,2892622,3352756,1813390,0,973362,0,2622,CLIFFSIDE PARK BORO,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,930,13851627,8596308,8083492,401260,111556,2055050,1640442,1646104,1400228,1510682,756680,0,63120,68054,1176,CLOSTER BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,990,20016334,11465116,10922722,290842,251552,3436091,2910403,2335858,2004016,1966024,994922,0,601336,0,1680,CRESSKILL BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,1070,9254295,5240976,4794503,340444,106029,1502455,1282031,1079784,852403,1162608,592094,16221,116225,0,656,DEMAREST BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1130,33363650,20579805,19689584,731760,158461,3599162,3335791,3895703,3390500,4441446,2563577,0,810849,186011,2803,DUMONT BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,1230,11595911,7300674,7020225,259099,21350,1616283,1315524,1339647,970025,1259227,624717,0,61280,20668,674,EAST RUTHERFORD BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,1270,6062793,3506542,3296664,194981,14897,1147090,719053,692220,518916,653926,285114,0,32597,0,486,EDGEWATER BORO,BERGEN,A. K-6,1,DE,,1,BERGEN
3,1345,22788210,11537909,10787812,512870,237227,3859277,2968257,3292935,2487649,3218775,1875042,0,549816,10575,2299,ELMWOOD PARK,BERGEN,F. K-12 / 1801 - 3500,3,CD,,1,BERGEN
3,1360,14287116,7750706,7348747,322631,79328,1863550,1371884,2072807,1971696,1928957,1075529,0,662890,178674,1220,EMERSON BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,1370,46674061,25721913,24347057,595355,779501,8840199,5734339,5547804,4836535,5660470,983301,59079,796865,248399,2734,ENGLEWOOD CITY,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,1380,8532483,5405091,4571492,727894,105705,1571220,1302749,718652,497635,805035,461680,0,23889,4222,430,ENGLEWOOD CLIFFS BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1450,67357439,38477661,37186334,833566,457761,11372488,10334701,7957658,6456002,7689304,4991301,0,1225921,216600,4788,FAIR LAWN BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,1470,10750144,5989480,5548559,283820,102101,1042423,876227,1881337,1448598,1678100,749629,2986,48030,6382,1016,FAIRVIEW BORO,BERGEN,D. K-8 / 751 +,2,A,,1,BERGEN
3,1550,42087191,24427233,23550843,643683,232707,6007053,5134761,5286502,4486680,5419797,3514965,0,934643,48786,3482,FORT LEE BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,1580,23214496,14809661,14164641,550994,94026,3371595,3097675,2473780,2101053,2413831,120512,0,141998,26151,1492,FRANKLIN LAKES BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,1700,59134500,36688303,34851122,1684807,152374,9020959,7515049,5923287,4855683,6608998,3756615,0,786265,31603,4509,GARFIELD CITY,BERGEN,G. K-12 / 3501 +,3,B,1,1,BERGEN
3,1760,34976396,19615415,18039143,1099183,477089,5601570,4766472,4550724,3479618,4395691,2528199,0,805344,57985,2529,GLEN ROCK BORO,BERGEN,F. K-12 / 1801 - 3500,3,J,,1,BERGEN
3,1860,67749641,44317605,42402178,1628513,286914,8093007,6744307,6214735,5199751,7949152,3697756,0,1146143,507417,4902,HACKENSACK CITY,BERGEN,G. K-12 / 3501 +,3,CD,,1,BERGEN
3,2050,8651469,5488069,5269028,178154,40887,1056848,833335,1019260,807796,1001744,370049,0,85548,40702,721,HARRINGTON PARK BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2080,19355738,11545292,11157183,326847,61262,2363329,1852776,2882967,2377463,2059826,943502,0,482776,0,1614,HASBROUCK HEIGHTS BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,2090,6814650,4156015,3991565,126296,38154,962199,800387,878028,719984,769939,351122,0,48468,5936,506,HAWORTH BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2180,15695008,9499258,8952023,332103,215132,2457949,1830867,1762562,1466976,1866860,751279,0,96834,0,1461,HILLSDALE BORO,BERGEN,D. K-8 / 751 +,2,GH,,1,BERGEN
3,2200,8083203,5123895,4827756,135322,160817,1070546,968617,906804,692351,884184,473291,0,95060,14560,662,HO HO KUS BORO,BERGEN,C. K-8 / 401 - 750,2,J,,1,BERGEN
3,2620,22648036,13334870,12930737,361812,42321,2818440,2568642,3075395,2608781,2628521,1432551,101596,650752,12992,1754,LEONIA BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,2710,10186167,6636133,6363208,203528,69397,759120,492708,1645366,1288673,1105571,488306,0,23737,17125,969,LITTLE FERRY BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,2740,34873539,20165092,19163303,678096,323693,5105888,4365563,4397686,3938610,4560895,2171151,0,564015,21559,3199,LODI BOROUGH,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,2860,25662933,15083599,14527840,406046,149713,4048152,3647002,3314492,2676765,2026224,1185149,204000,774617,0,2505,LYNDHURST TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,2900,44701033,26327182,25595439,520435,211308,6812538,5682651,5472956,4379872,4628278,1022653,10200,1337937,629198,3484,MAHWAH TWP,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,3060,10622820,6526752,6007539,321039,198174,1497120,1261206,1313675,975894,1217668,622055,0,65470,11247,907,MAYWOOD BORO,BERGEN,D. K-8 / 751 +,2,FG,,1,BERGEN
3,3170,14596781,8235458,7803280,328798,103380,2312373,1997161,1937356,1631949,1489833,777195,0,630030,69732,1124,MIDLAND PARK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,3330,11864111,7408227,7029805,314825,63597,1651187,1395924,1508757,1363876,1233636,686256,0,61771,2193,1063,MONTVALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3350,4946651,2896293,2669453,197338,29502,1024778,577349,488037,374970,451751,210168,55652,26849,108139,277,MOONACHIE BORO,BERGEN,B. K-8 / 0 - 400,2,B,,1,BERGEN
3,3550,22667877,11724757,11274254,329895,120608,3611090,2922987,3303028,2746408,3242616,1841722,0,723127,48513,2116,NEW MILFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,3600,18399509,10812891,9870492,623900,318499,1984089,1644672,2607200,2085526,2481521,996141,0,466454,33232,1610,NORTH ARLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,3700,19857376,11381613,10201068,1034292,146253,2157157,1901011,2203379,1912147,2903051,1358277,0,1179402,360450,1319,NORTHERN HIGHLANDS REG,BERGEN,H. 7-12 / 9-12,5,J,,1,BERGEN
3,3710,39929608,22062045,20260118,1078614,723313,6517776,5659615,4283454,3499086,4727217,2532367,0,2236263,47538,2553,NORTHERN VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,3730,6895984,4210552,3936871,225337,48344,1056477,860101,949331,787269,601728,205220,0,76999,140862,622,NORTHVALE BORO,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,3740,7720215,4479088,4250619,201504,26965,1057125,679278,959503,793793,1102482,676101,0,122018,23215,634,NORWOOD BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3760,21902664,13648502,13102087,451701,94714,2826286,2534566,2990663,2629055,2275035,1204672,0,121352,2273,1679,OAKLAND BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3850,10030831,6435725,6091472,222081,122172,1268613,949952,1257136,1072134,1017365,309834,0,51992,66612,861,OLD TAPPAN BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3870,8830318,4967731,4653908,275701,38122,1536413,1226912,1189823,971440,1094211,603729,0,12590,0,790,ORADELL BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,3910,18338331,11966670,11225958,446539,294173,1771127,1618654,2344021,1783831,1938813,1133770,0,515547,41420,1419,PALISADES PARK,BERGEN,E. K-12 / 0 - 1800,3,CD,,1,BERGEN
3,3930,58055536,31617154,30556405,1024725,36024,8810803,7608059,6637383,5607734,8729806,4496971,0,1296999,258686,4247,PARAMUS BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,3940,17978020,9715077,9234062,451867,29148,3315048,2659343,2411928,1774777,1827656,830938,0,702834,70993,1316,PARK RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,3960,32165253,17781038,15619510,517196,1644332,5794508,5075604,3124123,2529750,3663590,1891737,0,1729578,320013,1868,PASCACK VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4300,36220705,18668581,17576511,731958,360112,5732424,5389888,3915290,2751005,5083943,2116005,0,2754095,76617,2299,RAMAPO-INDIAN HILL REG,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4310,41875783,25645728,24725221,699139,221368,6542775,5206972,4407306,3218973,4196871,2236076,0,1045980,59913,3109,RAMSEY BORO,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,4370,30148159,19360128,18263154,716971,380003,4217538,4093882,2698456,2004779,2776863,1229887,74596,941313,90259,1972,RIDGEFIELD BORO,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,4380,27122225,16107070,15507666,579294,20110,4358611,4204434,2863077,2434530,2897550,1430930,0,868597,512379,2112,RIDGEFIELD PARK TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,4390,71838472,41845648,40223333,858147,764168,12649936,11194420,8017236,6715683,7842861,503332,0,1393604,88920,5644,RIDGEWOOD VILLAGE,BERGEN,G. K-12 / 3501 +,3,J,,1,BERGEN
3,4405,22211629,12860549,11800272,554684,505593,3210086,2697994,2619381,2306316,2466265,1255974,0,1050348,136713,1536,RIVER DELL REGIONAL,BERGEN,H. 7-12 / 9-12,4,I,,1,BERGEN
3,4410,12626536,7689029,7282960,216884,189185,2201179,1976662,1542729,1318643,1215706,721965,0,0,0,1158,RIVER EDGE BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,4430,16098327,9717240,9283820,261725,171695,2047438,1698841,2234289,1682637,1940191,1113830,0,159169,108147,1405,RIVER VALE TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,4470,6639221,4155561,3999221,114961,41379,1020814,811511,767780,601091,650729,287259,26173,63707,45776,506,ROCHELLE PARK TWP,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,4600,31134803,18646377,17486168,858814,301395,3397991,3280443,3788216,3140292,4431788,2332874,0,808025,53221,2464,RUTHERFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,4610,20925204,11869602,11476913,285671,107018,3215326,2598481,2463398,2047877,2759432,1633939,78468,523177,80637,1719,SADDLE BROOK TWP,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4620,4421010,2270322,2108120,104275,57927,1202809,890757,440910,365230,465432,177466,0,39133,0,239,SADDLE RIVER BORO,BERGEN,A. K-6,1,J,,1,BERGEN
3,4870,3807418,1915929,1733055,80019,102855,676089,451867,468445,379933,630450,332001,22332,77212,0,227,SOUTH HACKENSACK TWP,BERGEN,B. K-8 / 0 - 400,2,CD,,1,BERGEN
3,5150,66672376,38668650,37369295,1071673,227682,11396084,9770143,6356535,5191360,9008465,5550026,0,1205559,440436,3940,TEANECK TWP,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,5160,47987790,30074787,28271753,1528990,274044,5843914,5070633,5630994,4999075,5165202,3190094,0,1246706,0,3504,TENAFLY BORO,BERGEN,G. K-12 / 3501 +,3,I,,1,BERGEN
3,5330,17067917,10350671,9577095,530471,243105,2690687,2203991,1932822,1578094,1992384,1033969,0,101353,74347,1383,UPPER SADDLE RIVER BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5410,20758203,12715986,11804700,686255,225031,2851930,2333588,2408613,1874092,2114574,1182500,0,636501,163433,1582,WALDWICK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,5430,12248927,6696997,6532591,163607,799,1843203,1738438,1580576,1401838,1573347,782435,5000,549804,28931,1124,WALLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,B,,1,BERGEN
3,5755,35780388,18981331,17845131,693378,442822,7061935,5591134,4146017,3483036,4220609,2031553,0,1140289,77663,2715,WESTWOOD REGIONAL,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,5830,12243851,6866716,6505080,194847,166789,1593419,1092614,1634862,1294051,1661286,882495,0,482283,2000,1185,WOOD-RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,5880,11202387,6216643,5930132,166471,120040,1929398,1519661,1463825,1149175,1496286,794583,0,94958,14345,834,WOODCLIFF LAKE BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5920,28297906,16946566,15548121,1273713,124732,4333802,3539341,3540509,2868407,3247305,1357338,0,100867,87693,2391,WYCKOFF TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
5,200,1793105,945932,911038,30014,4880,394566,331027,163880,103112,242128,139123,32158,12065,0,107,BASS RIVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,380,3347249,1749569,1556606,43861,36992,807021,548358,358628,206886,378860,195918,0,11234,7329,221,BEVERLY CITY,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,475,28064901,15341189,14347806,817210,176173,4538237,3956813,2776336,2217794,4471131,2276354,0,753746,73249,2434,BORDENTOWN REGIONAL,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,600,27372774,16187203,15029254,803154,354795,4219547,3900035,2943802,2358444,3243840,1406855,0,719694,56176,1897,BURLINGTON CITY,BURLINGTON,F. K-12 / 1801 - 3500,3,B,1,1,BURLINGTON
5,605,38718095,29268416,28737143,374073,157200,934983,814658,3846801,3134372,3421431,1812790,696758,113816,0,937,BURLINGTON CO SPEC SERV,BURLINGTON,I. CSSD,7,,,1,BURLINGTON
5,610,33911531,18333389,17400588,765445,167356,3155021,2988993,4725308,3629637,6283668,2953189,0,1406894,776340,1949,BURLINGTON CO VOCATIONAL,BURLINGTON,J. VOC,8,,,1,BURLINGTON
5,620,44335124,29604746,27061912,1304758,1238076,5213843,4559440,4534311,3769719,4130816,298448,0,851408,125590,4169,BURLINGTON TWP,BURLINGTON,G. K-12 / 3501 +,3,FG,,1,BURLINGTON
5,830,4984183,2733976,2557727,103462,72787,907826,664291,663415,516800,643388,304497,0,17074,8090,440,CHESTERFIELD TWP,BURLINGTON,A. K-6,1,GH,,1,BURLINGTON
5,840,30453985,17598287,16760218,645012,193057,4659643,3490439,3353918,2837153,3317534,1495456,0,1278026,66809,2386,CINNAMINSON TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1030,4898579,2818298,2681759,100276,36263,752983,636738,559593,464571,719461,405491,0,47137,0,390,DELANCO TWP,BURLINGTON,C. K-8 / 401 - 750,2,CD,,1,BURLINGTON
5,1060,31059368,18708831,17297878,996157,414796,4485009,3875351,3031498,2296727,3900730,883604,0,920230,30936,2892,DELRAN TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1250,8733319,5420947,5254871,156182,9894,917604,691705,1194995,1009413,1045642,545185,0,154131,0,710,EASTAMPTON TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,1280,9591581,5691543,5436389,119046,49227,1411728,1190601,1168582,960890,1210398,635662,35000,46862,4318,836,EDGEWATER PARK TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
5,1420,59397624,36900467,35049605,1453028,397834,8257747,6522933,5854361,4837948,7358271,4185508,0,526186,309332,4882,EVESHAM TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,1520,19230532,11070112,10634221,268134,167757,2702288,2400158,2200287,1852771,2655534,1600491,40128,562183,77068,1636,FLORENCE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,1910,7710670,4751964,4547826,182440,21698,1088241,736902,955248,775777,763873,420982,0,118769,21120,674,HAINESPORT TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,2610,101708059,56300279,51892800,2106368,2301111,14393649,13008956,9689821,7504272,15056015,8006246,668914,5140397,576381,7272,LENAPE REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,GH,,1,BURLINGTON
5,2850,17692513,10580255,10111251,377669,91335,2344305,2206745,2327037,1998635,2302404,988024,0,138512,39404,1697,LUMBERTON TWP,BURLINGTON,D. K-8 / 751 +,2,FG,,1,BURLINGTON
5,2960,7799589,4533366,4348114,153489,31763,1460571,1128779,956911,787152,848741,454850,0,0,24726,730,MANSFIELD TWP,BURLINGTON,A. K-6,1,DE,,1,BURLINGTON
5,3010,24551817,14579823,13921957,539882,117984,3812909,2810202,2605719,2176885,2728942,1375057,0,722766,180415,2008,MAPLE SHADE TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,CD,,1,BURLINGTON
5,3070,5662795,3528218,3364161,86609,77448,751342,680148,695314,575481,602200,227938,0,85720,40970,559,MEDFORD LAKES BORO,BURLINGTON,C. K-8 / 401 - 750,2,I,,1,BURLINGTON
5,3080,35350196,21889721,20987613,566405,335703,4736658,4187180,4348832,3510036,3751352,1903685,0,127349,205656,3079,MEDFORD TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3360,55528619,31935260,29567964,744119,1623177,10551275,8763225,5089576,4327587,5958109,2766742,0,1768760,32518,4368,MOORESTOWN TWP,BURLINGTON,G. K-12 / 3501 +,3,I,,1,BURLINGTON
5,3430,15768079,9143213,8210501,280316,652396,2262332,2196203,1818725,1533682,2087218,1193295,0,299126,23368,990,MOUNT HOLLY TWP,BURLINGTON,D. K-8 / 751 +,2,B,,1,BURLINGTON
5,3440,48967681,31176647,30084322,926162,166163,6308817,5680161,5076075,3858436,5728409,2888613,0,287034,440210,4348,MOUNT LAUREL TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3540,2642812,1504122,1329163,31535,24272,549992,402974,229289,167390,330582,116749,7000,21827,0,162,NEW HANOVER TWP,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,3650,17497546,10446850,9682443,601056,163351,2400525,2189770,2052292,1792999,2479955,1047401,0,66022,1235815,1108,NORTH HANOVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,3690,25729362,13824671,13180553,417725,226393,4254030,3942277,2804584,2412176,3871164,1796628,3418,927398,516121,1794,NORTHERN BURLINGTON REG,BURLINGTON,H. 7-12 / 9-12,4,DE,,1,BURLINGTON
5,3920,11828740,7048903,6844384,148046,56473,1651522,1239041,1266528,1018597,1382442,675733,0,425719,45377,950,PALMYRA BORO,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,4050,89930635,53591277,51026891,1897357,667029,15422136,13326291,7903741,6916946,9479373,5380909,0,919365,1172966,5139,PEMBERTON TWP,BURLINGTON,G. K-12 / 3501 +,3,B,1,1,BURLINGTON
5,4320,23654951,12098244,10603648,1155559,339037,3579913,3097787,3303144,2695676,3354525,1425757,0,1239663,150886,2235,RANCOCAS VALLEY REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,DE,,1,BURLINGTON
5,4450,16436469,10072550,9660444,382944,29162,1902157,1693806,1837612,1486216,1961735,1069632,0,624530,75699,1375,RIVERSIDE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,B,,1,BURLINGTON
5,4460,3399415,2057787,1945419,73016,39352,522426,471792,384321,308503,367421,125850,0,67460,36257,260,RIVERTON,BURLINGTON,B. K-8 / 0 - 400,2,GH,,1,BURLINGTON
5,4740,11154851,6908262,6644601,159882,103779,1476034,1381376,1278106,1088759,1365164,820005,5000,120738,16046,925,SHAMONG TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
