CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
3,1700,61853459,38777279,37337073,1179768,260438,9816234,8313174,5931958,4902807,6358046,3570235,0,816392,678902,4736,GARFIELD CITY,BERGEN,G. K-12 / 3501 +,3,B,1,1,BERGEN
3,1760,35200192,19743934,18212949,989570,541415,5623268,4786896,5040739,4299394,4002540,2522691,0,782780,163305,2434,GLEN ROCK BORO,BERGEN,F. K-12 / 1801 - 3500,3,J,,1,BERGEN
3,1860,74074586,47902779,46446072,1067602,389105,10805142,9363407,7186799,6394818,6953991,3992405,0,1225657,87670,5132,HACKENSACK CITY,BERGEN,G. K-12 / 3501 +,3,CD,,1,BERGEN
3,2050,8767067,5658179,5509848,125629,22702,1194139,1000616,915790,727261,939034,408143,0,59924,12353,688,HARRINGTON PARK BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2080,20328360,12582255,11948798,477543,155914,3184474,2568600,2090270,1644788,1899738,1012207,0,542128,2650,1710,HASBROUCK HEIGHTS BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,2090,6838829,4463346,4285490,123094,54762,866876,681682,666270,386817,813933,190696,0,28404,6999,463,HAWORTH BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2180,16678720,10166511,9761874,242840,161797,2711649,2076234,1935370,1628031,1710764,578912,0,138679,19431,1407,HILLSDALE BORO,BERGEN,D. K-8 / 751 +,2,GH,,1,BERGEN
3,2200,8225207,5203181,4926554,163915,112712,1165045,1059322,1051783,821813,773991,361518,0,29366,0,659,HO HO KUS BORO,BERGEN,C. K-8 / 401 - 750,2,J,,1,BERGEN
3,2620,23663194,13816625,13477887,334413,4325,3300966,2996491,3188912,2769211,2577017,1092735,0,696198,0,1796,LEONIA BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,2710,10137315,6422384,6213525,166174,42685,1199044,996371,1265647,942955,1079689,588299,0,43320,9000,967,LITTLE FERRY BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,2740,36058644,21058865,20130727,492435,435703,5508912,4539934,4630043,4157173,4672038,2095620,0,536559,34435,3274,LODI BOROUGH,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,2860,28824850,16484172,15937370,480736,66066,4653531,4129475,3657773,2866284,2715767,1379095,276000,809259,0,2312,LYNDHURST TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,2900,44917204,25695263,24815674,690026,189563,6857034,5714926,5526007,4508294,5506609,868134,0,1226679,174704,3369,MAHWAH TWP,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,3060,10368650,6675436,6278194,237101,160141,1525933,1298551,1117933,885252,971460,545369,0,71634,0,927,MAYWOOD BORO,BERGEN,D. K-8 / 751 +,2,FG,,1,BERGEN
3,3170,14333664,8187166,7873125,226907,87134,2248420,1923395,1977260,1680300,1426823,814608,0,486986,26901,1083,MIDLAND PARK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,3330,12400363,7658626,7250287,344174,64165,1810087,1520980,1575131,1450602,1270822,764849,0,84962,0,1093,MONTVALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3350,5328151,2999799,2842737,131757,25305,1147042,601300,541891,423845,573148,351821,30038,31926,35846,278,MOONACHIE BORO,BERGEN,B. K-8 / 0 - 400,2,B,,1,BERGEN
3,3550,23515072,12509861,12059461,356543,93857,3672423,3132969,3190613,2783949,3380507,1910657,0,689531,164603,2132,NEW MILFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,3600,19048754,11473490,10281951,805487,386052,2023598,1641937,2460518,2026724,2570870,1076868,0,471856,20259,1618,NORTH ARLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,3700,19168684,11210669,10700490,371260,138919,2223558,1861827,2253946,1922401,2311296,1243043,0,1136809,13781,1304,NORTHERN HIGHLANDS REG,BERGEN,H. 7-12 / 9-12,5,J,,1,BERGEN
3,3710,41337988,23756859,22049101,1138169,569589,6316810,5516436,4943409,4098344,4163655,2639701,0,2121500,183070,2559,NORTHERN VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,3730,7263104,4318669,3941985,345098,31586,1232128,1018027,980148,800756,653008,270113,0,77965,16193,587,NORTHVALE BORO,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,3740,7479001,4587402,4264426,296402,26574,1238615,973162,827924,534868,787953,458418,0,37108,35521,611,NORWOOD BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3760,21777741,13475249,12856175,552856,66218,3020527,2737847,3046516,2697072,2083725,1181367,0,105428,40696,1692,OAKLAND BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3850,10350772,6839401,6557004,154803,127594,1341245,1103892,1281335,1114653,829765,264169,0,59027,12204,821,OLD TAPPAN BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3870,8916565,5449053,5137734,242815,68504,1325251,1112659,1195956,970232,908775,537859,0,9092,0,798,ORADELL BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,3910,18938330,12694730,11978946,507057,208727,1726571,1650687,2222628,1802882,1751674,1080937,0,430557,0,1536,PALISADES PARK,BERGEN,E. K-12 / 0 - 1800,3,CD,,1,BERGEN
3,3930,59043415,33011003,31596158,1376826,38019,7666052,6727777,7309792,6134931,9455824,4959795,0,1291754,289733,4161,PARAMUS BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,3940,18894651,10357198,9883870,434963,38365,3707362,3072059,2334791,1873482,1814827,918793,0,671711,118659,1300,PARK RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,3960,34827293,19450242,17282696,379700,1787846,6211358,5563597,3222189,2709095,3861141,2074850,0,2062622,84086,2054,PASCACK VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4300,36386829,18831166,17929822,677254,224090,6002859,5703095,4078444,3389266,4807986,2188212,0,2609200,214948,2330,RAMAPO-INDIAN HILL REG,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4310,43064313,26457799,25703502,596169,158128,6953913,5624637,4012165,3253571,4567171,2718710,0,1029123,51608,3057,RAMSEY BORO,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,4370,29956179,19425425,18561963,615292,248170,4435049,4378648,2623090,1906222,2637179,1144511,0,764379,10153,1881,RIDGEFIELD BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4380,28129143,16725233,16567693,142389,15151,4560323,4477652,3377196,2856331,2528089,1503448,0,912228,0,2224,RIDGEFIELD PARK TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,4390,73549971,44365686,42445971,941620,978095,13012179,11726801,7337666,6413518,7383338,302720,0,1323661,256552,5716,RIDGEWOOD VILLAGE,BERGEN,G. K-12 / 3501 +,3,J,,1,BERGEN
3,4405,22333506,12891648,11766551,610566,514531,2908219,2516683,2842307,2546588,2647237,1263057,35205,1002885,145786,1619,RIVER DELL REGIONAL,BERGEN,H. 7-12 / 9-12,4,I,,1,BERGEN
3,4410,13598135,8741746,8407916,202831,130999,2088177,1943871,1493199,1324283,1270066,751010,0,0,0,1197,RIVER EDGE BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,4430,17028892,10294254,9754983,331536,207735,2260274,1816441,2473919,1833893,1869693,1018970,0,130752,13632,1399,RIVER VALE TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,4470,6390906,4078846,3954152,86773,37921,903960,722679,748879,619328,601418,284057,20374,35601,2081,452,ROCHELLE PARK TWP,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,4600,31248559,19149928,18124259,612253,413416,3877261,3712733,3702930,3032044,3649219,1674312,0,821830,40419,2434,RUTHERFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,4610,22524040,12900621,12387004,357553,156064,3681224,3044580,2694950,2187662,2714117,1529565,0,511733,32405,1734,SADDLE BROOK TWP,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4620,4650045,2555283,2421655,81970,51658,1246352,1018312,448321,372153,358295,165456,0,38723,13450,231,SADDLE RIVER BORO,BERGEN,A. K-6,1,J,,1,BERGEN
3,4870,3862516,2020908,1839639,87866,93403,635117,390273,460577,345871,670918,399411,10835,56665,0,219,SOUTH HACKENSACK TWP,BERGEN,B. K-8 / 0 - 400,2,CD,,1,BERGEN
3,5150,64245707,36547076,35790520,536223,220333,11012326,9165408,6964063,5898339,8937830,5767147,0,784367,136594,3955,TEANECK TWP,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,5160,47543614,29714438,27510174,1916913,287351,6005858,5456554,5805042,5466855,4890921,3094058,0,1094396,644363,3593,TENAFLY BORO,BERGEN,G. K-12 / 3501 +,3,I,,1,BERGEN
3,5330,17510095,10439260,9488628,816782,133850,2765534,2384856,2015456,1675797,2172015,1133597,0,117830,136327,1379,UPPER SADDLE RIVER BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5410,21576686,13188462,12513574,540222,134666,2849153,2486367,2598085,2044102,2223228,1303738,0,686661,174461,1593,WALDWICK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,5430,12187903,6779368,6623980,154588,800,1697679,1624012,1574678,1429531,1632204,795730,0,503974,19100,1169,WALLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,B,,1,BERGEN
3,5755,38046039,20297032,19259471,733497,304064,7882708,6070638,4754466,4032413,4086667,2124418,0,1016407,135530,2725,WESTWOOD REGIONAL,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,5830,12495564,6953791,6638483,208342,106966,1833702,1284716,1720950,1393335,1521642,863459,0,457674,128790,1147,WOOD-RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,5880,11188233,6285005,5793330,182770,308905,2139467,1725006,1481437,1220548,1224532,393894,0,56133,400502,815,WOODCLIFF LAKE BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5920,28609981,16915049,16116910,689807,108332,4644572,4234459,3657700,3086686,3274742,479577,31463,78972,206171,2326,WYCKOFF TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
5,200,1728622,987243,938878,29830,18535,277957,206148,222321,159222,229312,99088,0,11789,4005,119,BASS RIVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,380,3564105,2085123,2013556,60823,10744,599343,501315,522585,341806,317397,147398,30484,4609,2294,252,BEVERLY CITY,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,475,28256392,15620629,14673073,536179,411377,4360703,3859637,2908572,2421538,4315471,2432658,0,833797,210760,2409,BORDENTOWN REGIONAL,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,600,27746138,16061741,15186010,545955,329776,4722874,4315440,3034272,2538031,3179624,1447842,0,677680,181431,1875,BURLINGTON CITY,BURLINGTON,E. K-12 / 0 - 1800,3,B,1,1,BURLINGTON
5,605,43203642,26250054,25156178,550199,543677,7205309,7001823,3879263,3169208,3458925,1908563,2196330,193111,9481,827,BURLINGTON CO SPEC SERV,BURLINGTON,I. CSSD,7,,,1,BURLINGTON
5,610,31929890,16883817,16199813,649985,34019,3348375,3214230,4271357,3472461,5944707,2741099,0,1471465,749774,1958,BURLINGTON CO VOCATIONAL,BURLINGTON,J. VOC,8,,,1,BURLINGTON
5,620,45215686,31304484,29296108,682442,1325934,5130422,4458032,3287173,2481722,4818319,513750,0,675288,50453,4104,BURLINGTON TWP,BURLINGTON,G. K-12 / 3501 +,3,FG,,1,BURLINGTON
5,830,5910697,3265506,3143853,115693,5960,1039560,902919,827661,660104,756328,446484,0,1233,0,554,CHESTERFIELD TWP,BURLINGTON,A. K-6,1,GH,,1,BURLINGTON
5,840,31030822,17751280,17099720,451097,200463,4686174,3688856,3519246,3041232,3355094,1712856,0,1415008,58501,2339,CINNAMINSON TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1030,4748463,2803669,2727995,44582,31092,755105,625197,506035,356734,647115,370592,0,34754,0,386,DELANCO TWP,BURLINGTON,B. K-8 / 0 - 400,2,CD,,1,BURLINGTON
5,1060,31490378,18788642,17465473,821250,501919,4670799,4116022,3223505,2514263,3885413,953564,0,904653,66827,2913,DELRAN TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1250,7887633,5060818,4939784,116079,4955,922445,835252,1045975,926657,813166,426357,0,45228,0,683,EASTAMPTON TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,1280,9919689,6105806,5977940,83138,44728,1434684,1182598,1252193,949982,1035720,613698,0,67589,13563,849,EDGEWATER PARK TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
5,1420,57991080,37021574,35850468,781825,389281,8003119,6683301,5860249,5066988,6738692,4020452,0,343796,11948,4725,EVESHAM TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,1520,19551602,11244298,10860400,231049,152849,2714411,2423500,2163627,1833817,2921048,1637222,0,508218,0,1605,FLORENCE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,1910,7254664,4549856,4376751,134183,38922,1039515,748080,838192,682710,787075,422766,0,37980,0,700,HAINESPORT TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,2610,103057798,60308750,55996023,1818720,2494007,14520835,13523345,8965326,7070409,13819196,7468425,0,4994010,738843,7330,LENAPE REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,GH,,1,BURLINGTON
5,2850,17332208,10374311,10058892,295000,20419,2362005,2257344,2224469,1932915,2277761,957958,0,93662,21240,1652,LUMBERTON TWP,BURLINGTON,D. K-8 / 751 +,2,FG,,1,BURLINGTON
5,2960,7690721,4506092,4347815,131012,27265,1311167,844665,944353,777650,925958,555322,0,0,7780,710,MANSFIELD TWP,BURLINGTON,A. K-6,1,DE,,1,BURLINGTON
5,3010,25093539,14974253,14467519,374342,132392,3779634,2720482,2694832,2260254,2898126,1516126,0,638513,18775,2133,MAPLE SHADE TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,CD,,1,BURLINGTON
5,3070,5730783,3675697,3508830,77943,88924,761235,628219,727758,607734,527831,295462,0,38261,7680,544,MEDFORD LAKES BORO,BURLINGTON,C. K-8 / 401 - 750,2,I,,1,BURLINGTON
5,3080,35160732,21544430,20625907,322756,595767,4793789,4320980,3921340,3370702,4450268,2705012,0,8676,145372,3065,MEDFORD TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3360,53553261,32041325,29953670,624529,1463126,9275623,7747077,5018596,4287969,5509902,3022341,0,1513561,0,4253,MOORESTOWN TWP,BURLINGTON,G. K-12 / 3501 +,3,I,,1,BURLINGTON
5,3430,14310183,8602247,8205934,136592,259721,1969385,1835524,1921003,1597474,1590362,1093384,0,227186,11555,985,MOUNT HOLLY TWP,BURLINGTON,D. K-8 / 751 +,2,B,,1,BURLINGTON
5,3440,50883055,33545875,32688628,554516,302731,6059888,5698503,5001001,3951663,5611131,3105315,0,218780,408083,4302,MOUNT LAUREL TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3540,2728764,1386815,1333147,41802,11866,561375,426560,431848,214364,309249,118536,0,35577,9200,174,NEW HANOVER TWP,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,3650,18391618,11247836,10531846,437333,278657,2611228,2340415,2018955,1816877,2388255,1081442,0,69497,674494,1184,NORTH HANOVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,3690,25222530,13667967,12869065,587981,210921,4266912,3920161,2727428,2430256,3525555,1875543,0,978795,238030,1862,NORTHERN BURLINGTON REG,BURLINGTON,H. 7-12 / 9-12,4,DE,,1,BURLINGTON
5,3920,11540718,6938581,6719657,152915,66009,1661359,1462512,1168041,984703,1386352,636931,0,372503,18326,938,PALMYRA BORO,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,4050,89125806,55024911,52701056,1773450,550405,15824907,14043468,7387144,6555432,9260820,5211786,0,921364,943455,4959,PEMBERTON TWP,BURLINGTON,G. K-12 / 3501 +,3,B,1,1,BURLINGTON
5,4320,23438263,12751798,11667444,852167,232187,3107926,2713707,3058578,2624527,3383708,1555553,0,1088541,33703,2089,RANCOCAS VALLEY REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,DE,,1,BURLINGTON
5,4450,16445178,9997937,9563073,241999,192865,2025556,1851598,1896173,1642676,1883423,1072291,0,604547,0,1390,RIVERSIDE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,B,,1,BURLINGTON
5,4460,3198983,1776063,1672217,83150,20696,559769,470529,384024,303223,427270,144703,0,51857,7981,279,RIVERTON,BURLINGTON,B. K-8 / 0 - 400,2,GH,,1,BURLINGTON
5,4740,10926239,6741677,6492211,137695,111771,1497183,1403162,1300621,1128041,1267516,814512,3000,109607,0,914,SHAMONG TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
5,4930,10196170,6385724,5922299,375033,88392,1436862,1197455,1241194,1017369,1036675,542624,0,95714,97655,794,SOUTHAMPTON TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
