GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,55,75,0.008,56,74,0.007,68,81,0.007
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,56,77,0.005,48,65,0.003,24,24,0.002
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,44,63,0.004,49,67,0.004,45,63,0.003
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,41,56,0.003,27,37,0.002,38,51,0.003
D. K-8 / 751 +,MIDDLESEX,2370,JAMESBURG BORO,43,60,0.004,74,80,0.007,32,37,0.003
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,89,86,0.006,133,86,0.009,39,52,0.002
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,41,56,0.003,43,58,0.003,73,82,0.005
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,44,63,0.004,40,54,0.004,44,59,0.004
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,27,38,0.002,23,32,0.002,23,21,0.002
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,15,15,0.001,17,21,0.001,21,18,0.002
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,18,22,0.002,41,56,0.003,27,29,0.002
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,47,69,0.004,14,13,0.001,37,49,0.003
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,29,40,0.003,19,24,0.002,56,76,0.004
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,22,30,0.002,21,28,0.002,20,15,0.002
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,34,49,0.003,45,61,0.004,31,36,0.002
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,19,23,0.002,28,39,0.002,18,10,0.001
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,46,67,0.004,41,56,0.003,73,82,0.006
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,31,44,0.003,38,52,0.003,46,65,0.003
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,24,33,0.002,19,24,0.002,35,41,0.002
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,17,20,0.001,14,13,0.001,11,3,0.001
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,16,17,0.001,15,16,0.001,23,21,0.002
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,48,71,0.004,65,77,0.005,25,25,0.002
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,30,42,0.002,19,24,0.001,34,38,0.002
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,60,78,0.006,13,11,0.001,28,32,0.002
D. K-8 / 751 +,MORRIS,3100,MENDHAM TWP,21,28,0.001,35,48,0.002,36,44,0.002
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,15,15,0.001,6,2,0.000,34,38,0.002
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,44,63,0.003,45,61,0.003,40,54,0.003
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,13,11,0.001,14,13,0.001,20,15,0.001
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,13,11,0.001,28,39,0.002,44,59,0.003
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,62,79,0.006,23,32,0.002,51,73,0.004
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,36,52,0.003,38,52,0.003,27,29,0.002
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,34,49,0.004,47,64,0.004,28,32,0.002
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,17,20,0.001,10,5,0.001,19,12,0.001
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,85,85,0.007,207,88,0.016,200,88,0.014
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,6,3,0.000,48,65,0.003,50,69,0.003
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,55,75,0.005,50,69,0.004,61,80,0.005
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,20,26,0.001,26,35,0.002,29,35,0.002
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,31,44,0.003,31,45,0.003,39,52,0.003
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,22,30,0.002,34,47,0.002,22,19,0.001
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,82,84,0.007,69,79,0.006,50,69,0.004
D. K-8 / 751 +,SUSSEX,2030,HARDYSTON TWP,90,87,0.008,81,82,0.007,55,75,0.004
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,25,35,0.002,28,39,0.002,56,76,0.004
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,64,80,0.006,103,85,0.010,35,41,0.003
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,16,17,0.001,31,45,0.003,46,65,0.004
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,19,23,0.002,40,54,0.004,43,56,0.004
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,43,60,0.004,86,83,0.007,34,38,0.003
E. K-12 / 0 - 1800,,,1. State average - Operating Type K-12,36,,,37,,,36,,
E. K-12 / 0 - 1800,,,2. State median - Operating Type K-12,27,,,29,,,31,,
E. K-12 / 0 - 1800,,,5. State average - All operating types,37,,,39,,,37,,
E. K-12 / 0 - 1800,,,6. State median - All operating types,31,,,33,,,35,,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,79,42,0.007,78,45,0.007,79,46,0.006
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,21,16,0.002,25,19,0.002,18,9,0.001
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,18,13,0.001,20,14,0.002,19,12,0.002
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,40,31,0.003,40,32,0.003,36,29,0.002
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,5,3,0.000,33,26,0.003,44,37,0.004
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,27,21,0.002,41,33,0.003,28,21,0.002
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,34,27,0.002,20,14,0.001,60,42,0.003
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,118,45,0.007,117,47,0.007,121,47,0.007
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,69,39,0.005,64,42,0.005,41,34,0.003
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,69,39,0.005,41,33,0.003,69,45,0.005
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,,,0.000,3,2,0.000,4,3,0.000
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,29,24,0.003,39,31,0.004,34,26,0.003
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,23,19,0.002,28,22,0.002,36,29,0.002
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,39,30,0.003,36,28,0.003,32,24,0.003
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,28,22,0.002,14,8,0.001,26,18,0.002
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,21,16,0.002,35,27,0.003,18,9,0.001
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,14,12,0.001,15,12,0.001,17,8,0.001
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,35,29,0.003,13,6,0.001,37,31,0.003
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,93,44,0.007,69,43,0.006,43,36,0.004
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,46,33,0.002,74,44,0.003,18,9,0.001
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,80,43,0.006,104,46,0.006,65,44,0.005
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,5,3,0.001,21,16,0.002,15,5,0.001
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,11,9,0.001,11,4,0.001,24,17,0.002
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,4,1,0.000,2,1,0.000,2,1,0.000
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,4,1,0.000,14,8,0.001,15,5,0.001
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,77,41,0.006,43,36,0.003,50,39,0.004
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,21,16,0.002,21,16,0.002,26,18,0.002
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,18,13,0.001,44,37,0.003,34,26,0.002
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,24,20,0.002,22,18,0.002,30,22,0.003
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,12,11,0.001,11,4,0.001,16,7,0.001
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,64,37,0.004,29,23,0.002,31,23,0.001
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,65,38,0.005,27,21,0.002,23,15,0.002
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,18,13,0.001,37,29,0.003,37,31,0.003
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,28,22,0.002,50,39,0.003,34,26,0.002
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,61,35,0.004,18,13,0.001,61,43,0.004
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,32,26,0.002,54,40,0.003,42,35,0.002
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,207,46,0.018,58,41,0.004,55,40,0.004
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,11,9,0.001,8,3,0.001,3,2,0.000
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,6,6,0.000,14,8,0.001,21,13,0.001
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,63,36,0.005,32,24,0.003,21,13,0.002
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,34,27,0.002,41,33,0.002,58,41,0.003
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,7,7,0.001,14,8,0.001,7,4,0.001
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,31,25,0.003,25,19,0.002,40,33,0.003
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,10,8,0.001,32,24,0.003,23,15,0.002
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,5,3,0.000,13,6,0.001,26,18,0.002
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,52,34,0.004,45,38,0.003,49,38,0.004
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,42,32,0.003,38,30,0.003,32,24,0.002
F. K-12 / 1801 - 350,,,1. State average - Operating Type K-12,36,,,37,,,36,,
F. K-12 / 1801 - 350,,,2. State median - Operating Type K-12,27,,,29,,,31,,
F. K-12 / 1801 - 350,,,5. State average - All operating types,37,,,39,,,37,,
F. K-12 / 1801 - 350,,,6. State median - All operating types,31,,,33,,,35,,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,40,46,0.003,41,49,0.003,49,58,0.003
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,12,8,0.001,13,7,0.001,33,33,0.003
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,12,8,0.001,11,6,0.001,28,25,0.002
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,62,58,0.006,102,64,0.010,33,33,0.004
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,21,25,0.001,223,67,0.013,74,64,0.004
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,27,33,0.002,39,45,0.003,31,28,0.002
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,29,37,0.002,40,48,0.003,20,15,0.002
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,12,8,0.001,10,4,0.001,33,33,0.002
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,1,1,0.000,7,1,0.001,8,2,0.001
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,80,63,0.006,34,41,0.003,51,59,0.004
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,14,15,0.001,18,15,0.001,38,41,0.003
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,23,29,0.002,17,12,0.001,20,15,0.002
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,21,25,0.002,24,27,0.002,23,20,0.001
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,9,5,0.001,10,4,0.001,7,1,0.001
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,18,20,0.001,13,7,0.001,21,18,0.002
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,70,60,0.005,52,55,0.004,97,65,0.006
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,18,20,0.002,19,19,0.002,20,15,0.002
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,14,15,0.001,16,10,0.001,23,20,0.002
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,21,25,0.002,22,23,0.002,34,37,0.003
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,25,30,0.002,22,23,0.002,28,25,0.002
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,25,30,0.002,7,1,0.001,21,18,0.001
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,27,33,0.002,27,32,0.002,37,39,0.002
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,14,15,0.001,26,29,0.002,12,5,0.001
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,71,61,0.006,31,36,0.003,36,38,0.003
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,13,12,0.001,19,19,0.001,19,9,0.001
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,27,33,0.002,30,34,0.002,30,27,0.002
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,31,39,0.003,31,36,0.003,37,39,0.003
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,45,48,0.003,62,60,0.004,52,60,0.003
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,20,23,0.002,39,45,0.003,19,9,0.001
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,32,40,0.003,20,22,0.001,33,33,0.002
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,54,53,0.005,54,56,0.005,44,51,0.004
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,47,51,0.004,50,54,0.004,45,53,0.003
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,11,6,0.001,8,3,0.001,8,2,0.001
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,50,52,0.004,39,45,0.003,45,53,0.003
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,271,66,0.012,115,65,0.007,106,66,0.005
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,73,62,0.005,65,62,0.005,45,53,0.003
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,26,32,0.003,19,19,0.002,31,28,0.003
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,41,47,0.003,36,43,0.003,40,45,0.003
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,34,41,0.003,31,36,0.003,32,31,0.002
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,13,12,0.001,17,12,0.002,17,7,0.002
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,157,65,0.006,159,66,0.006,138,67,0.005
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,11,6,0.001,17,12,0.001,19,9,0.001
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,,,0.000,31,36,0.002,42,48,0.003
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,16,18,0.001,24,27,0.002,26,24,0.002
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,4,2,0.000,13,7,0.001,19,9,0.002
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,34,41,0.003,57,59,0.004,42,48,0.003
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,21,25,0.002,18,15,0.001,19,9,0.001
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,45,48,0.003,64,61,0.005,46,56,0.003
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,54,53,0.004,30,34,0.002,56,63,0.004
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,34,41,0.003,32,40,0.003,31,28,0.002
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,8,3,0.001,26,29,0.002,10,4,0.001
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,17,19,0.002,23,26,0.002,23,20,0.002
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,13,12,0.001,18,15,0.001,14,6,0.001
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,12,8,0.001,34,41,0.003,24,23,0.002
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,61,57,0.005,54,56,0.004,46,56,0.003
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,60,56,0.005,18,15,0.001,44,51,0.003
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,23,0.001,22,23,0.002,32,31,0.002
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,30,38,0.002,26,29,0.002,40,45,0.003
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,64,59,0.005,43,52,0.003,40,45,0.003
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,34,41,0.003,16,10,0.001,39,43,0.003
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,58,55,0.005,42,50,0.004,39,43,0.003
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,19,22,0.001,27,32,0.002,19,9,0.001
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,8,3,0.001,38,44,0.003,18,8,0.001
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,119,64,0.009,56,58,0.004,53,62,0.003
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,37,45,0.003,45,53,0.003,43,50,0.003
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,45,48,0.004,81,63,0.006,52,60,0.004
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,27,33,0.002,42,50,0.003,38,41,0.003
G. K-12 / 3501 +,,,1. State average - Operating Type K-12,36,,,37,,,36,,
G. K-12 / 3501 +,,,2. State median - Operating Type K-12,27,,,29,,,31,,
G. K-12 / 3501 +,,,5. State average - All operating types,37,,,39,,,37,,
G. K-12 / 3501 +,,,6. State median - All operating types,31,,,33,,,35,,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,178,106,0.010,55,88,0.003,101,106,0.005
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,28,54,0.003,25,41,0.002,32,60,0.002
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,56,87,0.006,32,61,0.003,31,54,0.003
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,164,105,0.008,96,102,0.005,50,89,0.003
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,24,41,0.002,25,41,0.002,35,67,0.002
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,48,81,0.003,37,69,0.003,58,92,0.004
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,28,54,0.002,18,16,0.001,27,45,0.002
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,26,50,0.002,22,27,0.002,31,54,0.002
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,24,41,0.002,27,49,0.002,37,71,0.003
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,18,21,0.001,19,22,0.001,19,17,0.001
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,20,27,0.002,13,5,0.001,15,7,0.001
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,84,100,0.005,63,93,0.004,78,101,0.004
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,15,13,0.001,27,49,0.002,24,32,0.002
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,26,50,0.002,31,60,0.003,21,24,0.002
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,57,88,0.005,67,97,0.005,100,105,0.007
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,20,27,0.001,20,24,0.001,17,11,0.001
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,85,101,0.007,75,98,0.006,84,103,0.007
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,59,91,0.003,64,94,0.003,63,95,0.003
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,19,26,0.002,23,30,0.002,20,20,0.002
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,14,9,0.001,15,10,0.001,25,34,0.002
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,41,73,0.003,66,96,0.005,41,76,0.003
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,30,61,0.002,24,36,0.002,27,45,0.002
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,11,4,0.001,10,1,0.001,13,5,0.001
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,23,37,0.002,24,36,0.002,18,15,0.001
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,24,41,0.002,27,49,0.002,24,32,0.002
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,97,102,0.008,87,101,0.007,46,84,0.004
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,101,103,0.006,108,105,0.006,87,104,0.004
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,57,88,0.004,49,84,0.003,64,96,0.004
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,26,50,0.002,38,72,0.003,33,62,0.002
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,40,71,0.003,62,91,0.004,43,82,0.003
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,21,31,0.001,25,41,0.002,25,34,0.002
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,49,83,0.003,45,78,0.002,75,100,0.004
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,46,78,0.004,36,68,0.003,42,78,0.003
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,24,41,0.002,26,45,0.002,23,27,0.001
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,40,71,0.003,37,69,0.003,42,78,0.003
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,9,2,0.001,14,7,0.001,31,54,0.002
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,15,13,0.001,18,16,0.002,17,11,0.001
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,30,61,0.003,27,49,0.003,35,67,0.003
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,36,69,0.003,37,69,0.003,31,54,0.002
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,18,21,0.002,16,13,0.002,16,9,0.001
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,20,27,0.001,29,55,0.002,25,34,0.001
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,22,34,0.002,21,26,0.002,23,27,0.002
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,83,99,0.008,86,100,0.008,74,99,0.006
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,45,77,0.003,44,77,0.003,52,90,0.003
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,20,27,0.002,15,10,0.001,20,20,0.001
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,24,41,0.002,39,73,0.003,30,50,0.002
G. K-12 / 3501 +,MERCER,1430,EWING TWP,2,1,0.000,30,57,0.002,30,50,0.002
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,11,4,0.001,20,24,0.002,20,20,0.002
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,28,54,0.002,45,78,0.003,40,72,0.002
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,51,85,0.004,13,5,0.001,19,17,0.001
G. K-12 / 3501 +,MERCER,4255,PRINCETON,25,47,0.002,30,57,0.002,31,54,0.002
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,48,81,0.003,42,74,0.003,26,44,0.002
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,21,31,0.002,18,16,0.001,48,86,0.004
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,28,54,0.003,25,41,0.002,40,72,0.003
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,29,60,0.002,24,36,0.002,25,34,0.002
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,24,41,0.002,30,57,0.002,23,27,0.002
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,30,61,0.002,48,82,0.004,27,45,0.002
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,18,21,0.001,23,30,0.001,17,11,0.001
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,28,54,0.002,33,63,0.003,25,34,0.002
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,17,18,0.001,23,30,0.002,25,34,0.002
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,15,13,0.001,28,54,0.002,15,7,0.001
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,23,37,0.002,27,49,0.002,25,34,0.002
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,21,31,0.002,22,27,0.002,21,24,0.002
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,9,2,0.001,14,7,0.001,9,1,0.001
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,72,96,0.006,46,80,0.004,59,93,0.005
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,14,9,0.001,24,36,0.002,23,27,0.002
