GROUP,CONAME,DIST,DISTNAME,PP13,RK13,PCT13,SBA3,PP23,RK23,PCT23,SBB3,PP33,RK33,PCT33,SBC3
A. K-6,,,1. State average - Operating Type K-6,7033,,,,7249,,,,7586,,,
A. K-6,,,2. State median - Operating Type K-6,7532,,,,7775,,,,8270,,,
A. K-6,,,5. State average - All operating types,7538,,,,7764,,,,8058,,,
A. K-6,,,6. State median - All operating types,7312,,,,7445,,,,7809,,,
A. K-6,BERGEN,1270,EDGEWATER BORO,5703,5,0.459,0.953,5901,5,0.584,0.971,5327,1,0.560,0.957
A. K-6,BERGEN,3870,ORADELL BORO,6435,15,0.576,0.943,6737,14,0.559,0.922,7187,14,0.568,0.928
A. K-6,BERGEN,4410,RIVER EDGE BORO,7027,25,0.618,0.962,7112,21,0.607,0.941,7715,23,0.618,0.952
A. K-6,BERGEN,4620,SADDLE RIVER BORO,10482,53,0.521,0.948,11181,56,0.512,0.955,10322,55,0.494,0.950
A. K-6,BURLINGTON,200,BASS RIVER TWP,7860,35,0.543,0.951,7704,27,0.529,0.914,8291,31,0.535,0.913
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,5675,4,0.532,0.963,6043,6,0.535,0.964,6198,6,0.538,0.968
A. K-6,BURLINGTON,2960,MANSFIELD TWP,6122,10,0.565,0.965,6343,9,0.572,0.926,6637,9,0.551,0.931
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,8898,50,0.573,0.936,9044,48,0.587,0.950,9225,47,0.574,0.945
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,8037,38,0.615,0.980,8231,37,0.609,0.969,8348,33,0.572,0.943
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,6038,9,0.555,0.946,6770,16,0.582,0.941,7880,26,0.574,0.897
A. K-6,CAMDEN,5560,WATERFORD TWP,6536,16,0.539,0.972,6845,18,0.532,0.970,7677,21,0.548,0.968
A. K-6,CAPE MAY,710,CAPE MAY CITY,11069,54,0.575,0.943,12585,58,0.587,0.934,11600,57,0.576,0.929
A. K-6,CAPE MAY,2840,LOWER TWP,7425,29,0.604,0.959,7798,31,0.610,0.956,7870,25,0.594,0.967
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,13220,59,0.631,0.947,9228,50,0.580,0.939,7549,20,0.562,0.942
A. K-6,ESSEX,1400,ESSEX FELLS BORO,8927,51,0.592,0.955,10616,54,0.588,0.925,10582,56,0.594,0.948
A. K-6,ESSEX,1465,FAIRFIELD TWP,7702,32,0.611,0.944,7930,32,0.580,0.948,8492,36,0.600,0.940
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,8223,39,0.612,0.950,8600,44,0.595,0.922,9291,48,0.589,0.940
A. K-6,ESSEX,4530,ROSELAND BORO,7532,30,0.620,0.975,8175,35,0.626,0.977,8391,34,0.605,0.973
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,5738,6,0.591,0.945,5581,2,0.594,0.946,5846,4,0.577,0.931
A. K-6,GLOUCESTER,1330,ELK TWP,6375,13,0.618,0.975,6676,12,0.612,0.968,7194,15,0.603,0.959
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,5773,7,0.580,0.930,6108,7,0.572,0.929,6358,7,0.551,0.919
A. K-6,GLOUCESTER,2070,HARRISON TWP,6009,8,0.612,0.947,6144,8,0.608,0.938,6626,8,0.614,0.931
A. K-6,GLOUCESTER,2990,MANTUA TWP,6717,18,0.610,0.966,7420,25,0.620,0.953,7682,22,0.616,0.962
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,7363,27,0.600,0.954,7745,29,0.592,0.950,8550,37,0.581,0.946
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,4535,1,0.554,0.943,4564,1,0.537,0.948,5620,2,0.537,0.926
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,5448,2,0.603,0.972,5835,3,0.630,0.962,5807,3,0.576,0.956
A. K-6,GLOUCESTER,5590,WENONAH BORO,6252,12,0.611,0.963,6754,15,0.625,0.957,7085,12,0.611,0.941
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,8626,44,0.666,0.972,8492,41,0.670,0.972,8869,40,0.643,0.964
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,8027,37,0.646,0.977,7733,28,0.629,0.969,8292,32,0.609,0.950
A. K-6,HUNTERDON,2530,LAMBERTVILLE CITY,8871,48,0.630,0.956,8567,42,0.648,0.962,9796,53,0.624,0.944
A. K-6,HUNTERDON,2590,LEBANON BORO,11331,55,0.508,0.967,10650,55,0.465,0.950,8962,43,0.458,0.924
A. K-6,HUNTERDON,5050,STOCKTON BORO,8879,49,0.598,0.944,7775,30,0.529,0.942,7716,24,0.576,0.896
A. K-6,HUNTERDON,5600,WEST AMWELL TWP,7911,36,0.595,0.963,8164,34,0.601,0.952,9079,45,0.600,0.951
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,8528,42,0.631,0.968,8317,39,0.633,0.961,8601,38,0.629,0.958
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,7762,33,0.504,0.942,8588,43,0.520,0.913,9352,50,0.483,0.863
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,12162,58,0.652,0.974,9825,51,0.651,0.982,9575,52,0.604,0.945
A. K-6,MORRIS,3240,MINE HILL TWP,5582,3,0.561,0.900,5880,4,0.592,0.944,5912,5,0.550,0.915
A. K-6,OCEAN,230,BEACH HAVEN BORO,11616,56,0.636,0.960,13980,59,0.682,0.954,14424,59,0.632,0.961
A. K-6,OCEAN,320,BERKELEY TWP,6806,21,0.560,0.949,6671,11,0.554,0.905,7108,13,0.542,0.931
A. K-6,OCEAN,1150,EAGLESWOOD TWP,8807,47,0.597,0.955,8213,36,0.627,0.951,8911,41,0.599,0.928
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,8603,43,0.583,0.943,9908,53,0.620,0.952,8072,29,0.573,0.919
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,7393,28,0.601,0.979,7391,24,0.603,0.967,7490,19,0.594,0.968
A. K-6,OCEAN,2760,LONG BEACH ISLAND,11941,57,0.552,0.936,11642,57,0.541,0.940,11714,58,0.533,0.929
A. K-6,OCEAN,3800,OCEAN GATE BORO,7136,26,0.509,0.942,8903,47,0.589,0.933,7961,27,0.526,0.923
A. K-6,OCEAN,3820,OCEAN TWP,8370,41,0.564,0.961,8453,40,0.564,0.947,9175,46,0.564,0.943
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,7806,34,0.551,0.977,7947,33,0.548,0.979,8478,35,0.550,0.972
A. K-6,OCEAN,5020,STAFFORD TWP,6694,17,0.545,0.954,6692,13,0.535,0.922,7332,16,0.534,0.934
A. K-6,OCEAN,5220,TUCKERTON BORO,6393,14,0.597,0.972,6822,17,0.613,0.971,6639,10,0.576,0.950
A. K-6,SUSSEX,1630,FREDON TWP,6228,11,0.524,0.923,6362,10,0.525,0.912,6850,11,0.539,0.920
A. K-6,SUSSEX,1980,HAMPTON TWP,8766,46,0.630,0.979,8647,45,0.603,0.935,8952,42,0.621,0.964
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,9034,52,0.616,0.965,9830,52,0.602,0.959,9882,54,0.579,0.944
A. K-6,SUSSEX,5040,STILLWATER TWP,8300,40,0.613,0.977,8814,46,0.615,0.973,9325,49,0.611,0.970
A. K-6,WARREN,400,BLAIRSTOWN TWP,6761,19,0.615,0.954,7105,20,0.580,0.915,7443,18,0.566,0.927
A. K-6,WARREN,1620,FRANKLIN TWP,8718,45,0.628,0.955,9093,49,0.590,0.909,9507,51,0.583,0.958
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,6816,22,0.579,0.942,7694,26,0.589,0.937,8270,30,0.596,0.934
A. K-6,WARREN,2470,KNOWLTON TWP,7692,31,0.587,0.964,8240,38,0.568,0.970,8978,44,0.615,0.966
A. K-6,WARREN,2970,MANSFIELD TWP,6854,23,0.680,0.955,6891,19,0.674,0.963,7430,17,0.666,0.972
A. K-6,WARREN,5480,WASHINGTON BORO,6915,24,0.631,0.969,7173,23,0.622,0.947,8628,39,0.640,0.943
A. K-6,WARREN,5530,WASHINGTON TWP,6770,20,0.572,0.955,7163,22,0.566,0.966,8010,28,0.579,0.987
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,7260,,,,7494,,,,7907,,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,7365,,,,7584,,,,7989,,,
B. K-8 / 0 - 400,,,5. State average - All operating types,7538,,,,7764,,,,8058,,,
B. K-8 / 0 - 400,,,6. State median - All operating types,7312,,,,7445,,,,7809,,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,6055,7,0.533,0.971,6454,7,0.516,0.958,7054,12,0.504,0.956
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,8609,46,0.565,0.950,8664,42,0.557,0.907,9003,45,0.589,0.965
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,7313,19,0.609,0.968,7736,32,0.606,0.969,8328,32,0.594,0.967
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,11786,62,0.531,0.931,12102,63,0.498,0.888,11984,63,0.489,0.871
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,10243,59,0.534,0.948,9846,57,0.544,0.946,10818,60,0.560,0.972
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,8396,42,0.476,0.910,8855,46,0.556,0.919,8852,43,0.489,0.915
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,8004,36,0.565,0.966,7133,19,0.527,0.846,6894,10,0.535,0.916
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,7076,14,0.575,0.973,6572,8,0.567,0.968,7434,18,0.533,0.936
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,7669,29,0.489,0.961,10081,58,0.586,0.964,10132,57,0.543,0.921
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,5989,6,0.523,0.942,6714,9,0.563,0.950,7344,17,0.576,0.964
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,11794,63,0.580,0.929,11411,61,0.503,0.871,11341,62,0.476,0.838
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,8373,40,0.589,0.940,7924,34,0.580,0.918,7859,25,0.571,0.927
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,7093,15,0.649,0.959,6270,5,0.609,0.962,6489,6,0.591,0.939
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,8305,39,0.556,0.922,8753,45,0.576,0.900,8758,40,0.582,0.938
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,7456,24,0.567,0.961,7531,27,0.563,0.962,8769,41,0.560,0.940
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,7882,34,0.627,0.971,7386,24,0.597,0.942,8001,27,0.617,0.927
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,19857,66,0.559,0.912,21249,66,0.526,0.878,23266,66,0.535,0.887
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,10088,58,0.560,0.943,10217,59,0.543,0.923,11012,61,0.530,0.918
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,13685,65,0.553,0.932,16053,65,0.543,0.861,16201,65,0.541,0.879
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,10957,61,0.583,0.966,11726,62,0.603,0.958,10363,59,0.517,0.925
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,9573,55,0.654,0.970,9585,55,0.642,0.974,9140,47,0.669,0.977
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,6496,9,0.639,0.967,7019,18,0.648,0.970,7491,19,0.621,0.962
