GROUP,CONAME,DIST,DISTNAME,PP19,RK19,PCT19,SBA9,PP29,RK29,PCT29,SBB9,PP39,RK39,PCT39,SBC9
A. K-6,HUNTERDON,5050,STOCKTON BORO,150,1,0.010,0.120,137,2,0.009,0.132,890,16,0.066,0.495
A. K-6,HUNTERDON,5600,WEST AMWELL TWP,1423,46,0.107,0.787,1402,47,0.103,0.781,1313,43,0.087,0.725
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,1355,41,0.100,0.790,1212,35,0.092,0.712,1184,31,0.087,0.699
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,730,6,0.047,0.570,263,3,0.016,0.226,365,2,0.019,0.269
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,1532,52,0.082,0.642,788,7,0.052,0.474,812,7,0.051,0.460
A. K-6,MORRIS,3240,MINE HILL TWP,676,4,0.068,0.467,860,14,0.087,0.611,940,18,0.087,0.666
A. K-6,OCEAN,230,BEACH HAVEN BORO,1141,29,0.062,0.765,925,20,0.045,0.720,531,3,0.023,0.598
A. K-6,OCEAN,320,BERKELEY TWP,1062,25,0.087,0.779,1045,25,0.087,0.749,1283,39,0.098,0.798
A. K-6,OCEAN,1150,EAGLESWOOD TWP,1626,58,0.110,0.849,1503,50,0.115,0.856,1462,49,0.098,0.808
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,1459,47,0.099,0.811,1518,52,0.095,0.875,1610,56,0.114,0.889
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,1032,24,0.084,0.838,1049,27,0.086,0.811,1070,26,0.085,0.790
A. K-6,OCEAN,2760,LONG BEACH ISLAND,1465,49,0.068,0.834,1270,41,0.059,0.694,1302,41,0.059,0.775
A. K-6,OCEAN,3800,OCEAN GATE BORO,1377,42,0.098,0.812,1153,33,0.076,0.733,1434,47,0.095,0.831
A. K-6,OCEAN,3820,OCEAN TWP,1416,45,0.095,0.905,1362,45,0.091,0.904,1359,44,0.083,0.889
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,851,13,0.060,0.621,881,16,0.061,0.631,867,11,0.056,0.622
A. K-6,OCEAN,5020,STAFFORD TWP,1153,30,0.094,0.894,1179,34,0.094,0.898,1201,33,0.087,0.922
A. K-6,OCEAN,5220,TUCKERTON BORO,853,14,0.080,0.872,815,11,0.073,0.878,768,4,0.067,0.818
A. K-6,SUSSEX,1630,FREDON TWP,1212,35,0.102,0.694,1294,43,0.107,0.720,1277,36,0.100,0.716
A. K-6,SUSSEX,1980,HAMPTON TWP,1639,59,0.118,0.855,1627,55,0.113,0.857,1645,57,0.114,0.868
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,1494,51,0.102,0.865,1660,56,0.102,0.852,1719,58,0.101,0.886
A. K-6,SUSSEX,5040,STILLWATER TWP,1569,56,0.116,0.839,1541,54,0.107,0.826,1525,52,0.100,0.790
A. K-6,WARREN,400,BLAIRSTOWN TWP,866,15,0.079,0.797,912,19,0.074,0.816,991,21,0.075,0.822
A. K-6,WARREN,1620,FRANKLIN TWP,1381,43,0.099,0.839,1359,44,0.088,0.842,1457,48,0.089,0.860
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,1539,54,0.131,0.868,1675,57,0.128,0.882,1770,59,0.128,0.914
A. K-6,WARREN,2470,KNOWLTON TWP,1487,50,0.113,0.822,1538,53,0.106,0.804,1570,55,0.108,0.820
A. K-6,WARREN,2970,MANSFIELD TWP,850,12,0.084,0.841,830,12,0.081,0.874,872,13,0.078,0.823
A. K-6,WARREN,5480,WASHINGTON BORO,1019,23,0.093,0.872,869,15,0.075,0.796,817,8,0.061,0.728
A. K-6,WARREN,5530,WASHINGTON TWP,1297,39,0.110,0.878,1379,46,0.109,0.852,1511,50,0.109,0.871
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,1136,,,,1152,,,,1193,,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,1174,,,,1184,,,,1219,,,
B. K-8 / 0 - 400,,,5. State average - All operating types,1177,,,,1191,,,,1223,,,
B. K-8 / 0 - 400,,,6. State median - All operating types,1233,,,,1229,,,,1259,,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,1389,48,0.122,0.814,1396,51,0.112,0.821,1370,48,0.098,0.809
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,1045,24,0.069,0.694,1130,31,0.073,0.668,1173,34,0.077,0.751
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,1412,52,0.118,0.812,1304,46,0.102,0.811,1305,45,0.093,0.783
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,1873,66,0.084,0.860,2114,66,0.087,0.904,1880,66,0.077,0.967
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,1527,57,0.080,0.782,1337,47,0.074,0.768,1436,52,0.074,0.760
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,1579,60,0.090,0.751,1022,23,0.064,0.660,1470,56,0.081,0.810
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,1359,46,0.096,0.654,1185,37,0.088,0.667,1051,22,0.082,0.748
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,925,17,0.075,0.704,957,18,0.083,0.760,1045,21,0.075,0.718
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,1233,40,0.079,0.496,1009,22,0.059,0.441,853,14,0.046,0.547
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,1086,27,0.095,0.790,1117,29,0.094,0.797,1156,33,0.091,0.789
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,55,1,0.003,0.033,56,1,0.002,0.034,56,2,0.002,0.033
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,783,11,0.055,0.433,1282,45,0.094,0.699,1268,40,0.092,0.708
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,704,7,0.064,0.691,834,14,0.081,0.739,847,12,0.077,0.730
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,747,9,0.050,0.592,739,6,0.049,0.576,743,6,0.049,0.538
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,1445,55,0.110,0.658,1229,41,0.092,0.694,1147,32,0.073,0.690
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,1083,26,0.086,0.688,1050,25,0.085,0.584,977,19,0.075,0.641
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,79,2,0.002,0.047,1158,35,0.029,0.498,964,17,0.022,0.534
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,1163,34,0.065,0.761,1218,40,0.065,0.756,1300,44,0.063,0.747
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,1090,28,0.044,0.560,301,3,0.010,0.143,46,1,0.002,0.025
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,830,13,0.044,0.714,1092,27,0.056,0.682,872,15,0.044,0.791
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,1163,34,0.080,0.746,1279,44,0.086,0.735,1251,39,0.091,0.775
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,952,20,0.094,0.686,1056,26,0.098,0.701,1060,24,0.088,0.727
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,716,8,0.053,0.503,752,9,0.059,0.543,792,11,0.052,0.504
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,164,3,0.011,0.148,131,2,0.009,0.128,140,3,0.009,0.116
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,1132,32,0.112,0.731,1211,39,0.101,0.722,1274,41,0.100,0.706
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,932,18,0.096,0.559,698,5,0.077,0.498,783,9,0.072,0.526
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,1024,23,0.088,0.574,1008,20,0.080,0.602,1102,29,0.073,0.631
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,755,10,0.056,0.583,795,11,0.055,0.572,757,7,0.053,0.592
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,1530,58,0.108,0.829,1421,54,0.101,0.789,1282,42,0.089,0.748
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,933,19,0.072,0.785,1121,30,0.079,0.840,1075,26,0.071,0.851
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,1638,64,0.081,0.803,1620,62,0.074,0.791,1521,61,0.072,0.844
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,1150,33,0.072,0.725,1153,34,0.070,0.678,1485,57,0.083,0.820
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,417,4,0.029,0.272,450,4,0.030,0.291,439,4,0.029,0.341
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,1622,62,0.120,0.902,1417,53,0.099,0.891,1108,30,0.074,0.860
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,1224,38,0.081,0.803,1243,43,0.080,0.792,1296,43,0.076,0.791
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,1627,63,0.077,0.851,1620,62,0.073,0.802,1493,58,0.082,0.826
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,1406,51,0.101,0.833,1343,48,0.095,0.807,1359,47,0.087,0.808
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,1121,31,0.098,0.680,1458,55,0.130,0.888,1445,54,0.105,0.833
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,1355,45,0.083,0.793,865,15,0.048,0.549,1041,20,0.055,0.584
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,1304,43,0.081,0.831,1147,33,0.067,0.777,1350,46,0.067,0.763
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,1059,25,0.095,0.700,1025,24,0.086,0.693,1053,23,0.078,0.626
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,1111,30,0.058,0.628,1199,38,0.070,0.754,1191,36,0.062,0.751
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,1432,54,0.103,0.813,1490,57,0.102,0.800,1454,55,0.091,0.748
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,971,21,0.080,0.753,1139,32,0.090,0.702,1385,49,0.097,0.764
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,1672,65,0.132,0.829,1608,61,0.135,0.841,1548,63,0.132,0.813
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,916,16,0.050,0.696,743,7,0.044,0.669,850,13,0.045,0.665
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,1416,53,0.091,0.800,1485,56,0.094,0.807,1513,60,0.093,0.835
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,1099,29,0.081,0.657,1095,28,0.083,0.666,1097,28,0.085,0.648
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,883,15,0.060,0.580,917,17,0.065,0.581,964,17,0.059,0.547
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,1366,47,0.105,0.837,819,13,0.060,0.521,777,8,0.056,0.486
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,1197,36,0.088,0.819,1008,20,0.080,0.815,1122,31,0.090,0.805
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,1282,42,0.118,0.843,1239,42,0.117,0.770,1221,38,0.112,0.788
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,506,5,0.047,0.414,745,8,0.064,0.513,653,5,0.053,0.456
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,1351,44,0.090,0.738,1347,49,0.083,0.729,1438,53,0.079,0.742
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,1561,59,0.120,0.837,1555,59,0.113,0.846,1663,65,0.112,0.857
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,1487,56,0.103,0.820,1726,64,0.101,0.693,1560,64,0.108,0.804
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,1398,49,0.106,0.771,1387,50,0.111,0.803,1427,51,0.107,0.768
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,1248,41,0.113,0.684,1408,52,0.114,0.654,1512,59,0.115,0.779
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,982,22,0.092,0.717,879,16,0.086,0.695,1072,25,0.099,0.775
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,1221,37,0.073,0.833,1855,65,0.116,0.783,1203,37,0.076,0.847
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,796,12,0.057,0.562,799,12,0.063,0.576,885,16,0.066,0.621
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,877,14,0.067,0.657,989,19,0.074,0.710,1079,27,0.071,0.686
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,1399,50,0.115,0.822,1539,58,0.113,0.836,1541,62,0.113,0.836
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,1618,61,0.124,0.887,1596,60,0.124,0.884,1387,50,0.105,0.883
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,1232,39,0.097,0.838,1182,36,0.095,0.817,1175,35,0.084,0.810
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,679,6,0.059,0.531,773,10,0.058,0.535,788,10,0.052,0.508
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,1136,,,,1152,,,,1193,,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,1174,,,,1184,,,,1219,,,
C. K-8 / 401 - 750,,,5. State average - All operating types,1177,,,,1191,,,,1223,,,
C. K-8 / 401 - 750,,,6. State median - All operating types,1233,,,,1229,,,,1259,,,
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,1452,57,0.101,0.847,1422,51,0.102,0.865,1386,43,0.092,0.817
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,902,7,0.087,0.788,900,7,0.086,0.755,957,9,0.074,0.608
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,1237,32,0.075,0.713,1306,39,0.072,0.750,1338,41,0.069,0.741
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,1168,25,0.104,0.843,1191,30,0.103,0.826,1212,28,0.097,0.835
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,1602,65,0.119,0.883,1590,65,0.113,0.846,1586,63,0.106,0.821
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,1452,57,0.096,0.852,1570,62,0.103,0.892,1470,54,0.085,0.840
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,1263,34,0.079,0.692,1184,28,0.072,0.666,1185,26,0.070,0.624
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,1057,16,0.083,0.794,1022,14,0.077,0.767,1072,19,0.078,0.791
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,835,3,0.057,0.581,1110,23,0.074,0.661,1135,24,0.064,0.649
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,1248,33,0.100,0.781,1150,24,0.090,0.763,1240,30,0.091,0.741
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,1364,47,0.110,0.817,1295,38,0.103,0.749,1270,34,0.088,0.718
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,875,4,0.072,0.646,736,2,0.058,0.619,779,1,0.055,0.587
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,1370,48,0.097,0.827,1184,28,0.084,0.723,1240,30,0.086,0.787
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,1357,46,0.117,0.886,1359,43,0.111,0.892,1412,47,0.109,0.905
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,975,11,0.094,0.815,970,11,0.091,0.826,1016,12,0.089,0.804
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,1118,21,0.106,0.836,1073,21,0.098,0.811,1054,17,0.088,0.775
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,775,1,0.071,0.650,901,8,0.080,0.711,952,8,0.078,0.765
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,1101,19,0.074,0.778,1058,18,0.077,0.744,895,5,0.061,0.651
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,1347,43,0.107,0.842,1321,40,0.099,0.823,1424,48,0.098,0.815
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,948,9,0.076,0.611,883,6,0.071,0.623,926,6,0.067,0.575
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,1174,26,0.104,0.819,1257,35,0.104,0.747,1240,30,0.100,0.805
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,1129,22,0.108,0.802,862,5,0.080,0.705,966,10,0.086,0.727
C. K-8 / 401 - 750,CAMDEN,5900,WOODLYNNE BORO,1008,13,0.097,0.628,721,1,0.071,0.482,780,2,0.067,0.478
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,1060,18,0.074,0.723,1214,33,0.080,0.702,1271,35,0.083,0.772
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,1382,51,0.114,0.825,1283,37,0.102,0.749,837,4,0.074,0.585
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,899,6,0.088,0.734,1055,17,0.094,0.764,1034,14,0.087,0.759
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,823,2,0.078,0.751,775,3,0.074,0.759,815,3,0.068,0.739
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,933,8,0.074,0.665,907,9,0.078,0.681,934,7,0.076,0.657
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,1150,23,0.101,0.832,1180,27,0.109,0.838,1315,39,0.117,0.803
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,1212,29,0.076,0.817,1176,26,0.076,0.693,1245,33,0.075,0.769
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,1433,55,0.105,0.849,1534,58,0.100,0.867,1566,61,0.101,0.866
C. K-8 / 401 - 750,HUNTERDON,370,BETHLEHEM TWP,1561,64,0.105,0.707,1373,47,0.093,0.667,1035,15,0.065,0.633
C. K-8 / 401 - 750,HUNTERDON,910,CLINTON-GLEN GARDNER,1192,27,0.093,0.852,1267,36,0.098,0.856,1319,40,0.096,0.867
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,1392,52,0.093,0.825,1549,60,0.094,0.851,1464,52,0.086,0.810
C. K-8 / 401 - 750,HUNTERDON,1160,EAST AMWELL TWP,1279,35,0.097,0.864,1441,53,0.098,0.858,1435,49,0.092,0.829
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,1333,39,0.097,0.844,1363,44,0.094,0.851,1509,59,0.094,0.852
C. K-8 / 401 - 750,HUNTERDON,2450,KINGWOOD TWP,1459,60,0.112,0.892,1498,56,0.109,0.886,1585,62,0.104,0.876
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,1336,41,0.095,0.825,1501,57,0.100,0.853,1519,60,0.093,0.838
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,1335,40,0.097,0.826,1493,55,0.100,0.858,1500,58,0.095,0.831
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,1233,31,0.091,0.737,1231,34,0.096,0.773,1278,36,0.084,0.724
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,1372,50,0.086,0.828,1371,46,0.085,0.854,1398,45,0.077,0.825
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,979,12,0.092,0.819,993,12,0.089,0.809,1031,13,0.082,0.798
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,1211,28,0.098,0.852,1196,31,0.094,0.853,1231,29,0.092,0.826
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,950,10,0.098,0.809,1065,20,0.093,0.797,1076,20,0.087,0.789
C. K-8 / 401 - 750,MONMOUTH,3500,NEPTUNE CITY,1117,20,0.109,0.818,1159,25,0.111,0.805,1134,23,0.100,0.767
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,1346,42,0.106,0.815,1333,41,0.100,0.741,1312,37,0.094,0.771
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,1355,45,0.107,0.774,1356,42,0.097,0.804,1312,37,0.097,0.775
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,1057,16,0.088,0.846,1041,15,0.091,0.804,996,11,0.083,0.791
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,1436,56,0.110,0.809,932,10,0.069,0.551,1038,16,0.072,0.612
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,1427,54,0.116,0.840,1053,16,0.080,0.767,1395,44,0.101,0.776
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,1456,59,0.122,0.841,1393,50,0.116,0.826,1367,42,0.106,0.812
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,1413,53,0.108,0.756,1561,61,0.112,0.794,1492,57,0.104,0.783
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,1048,14,0.108,0.794,1013,13,0.097,0.753,1066,18,0.098,0.755
C. K-8 / 401 - 750,OCEAN,2500,LAKEHURST BORO,1502,63,0.134,0.852,1589,64,0.133,0.835,1484,55,0.119,0.849
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,1476,61,0.102,0.851,1546,59,0.101,0.846,1613,64,0.099,0.831
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,890,5,0.083,0.757,1058,18,0.096,0.788,1106,22,0.096,0.791
C. K-8 / 401 - 750,SALEM,60,ALLOWAY TWP,1157,24,0.113,0.865,1210,32,0.113,0.836,1197,27,0.104,0.849
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,1371,49,0.087,0.878,1427,52,0.088,0.815,1410,46,0.085,0.874
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,1050,15,0.086,0.840,819,4,0.068,0.820,1166,25,0.089,0.849
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,1353,44,0.109,0.875,1090,22,0.081,0.775,1438,50,0.102,0.838
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,1281,36,0.092,0.733,1464,54,0.099,0.739,1463,51,0.105,0.783
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,1298,38,0.085,0.868,1380,48,0.087,0.876,1490,56,0.089,0.859
