GROUP,CONAME,DIST,DISTNAME,PP113,RK113,PCT113,PP213,RK213,PCT213,PP313,RK313,PCT313
A. K-6,,,1. State average - Operating Type K-6,31,,,36,,,35,,
A. K-6,,,2. State median - Operating Type K-6,23,,,46,,,37,,
A. K-6,,,5. State average - All operating types,242,,,255,,,277,,
A. K-6,,,6. State median - All operating types,175,,,188,,,206,,
A. K-6,BERGEN,1270,EDGEWATER BORO,77,39,0.006,56,29,0.006,,,0.000
A. K-6,BERGEN,3870,ORADELL BORO,11,12,0.001,18,11,0.002,16,13,0.001
A. K-6,BERGEN,4410,RIVER EDGE BORO,,,0.000,,,0.000,,,0.000
A. K-6,BERGEN,4620,SADDLE RIVER BORO,168,41,0.008,171,39,0.008,169,41,0.008
A. K-6,BURLINGTON,200,BASS RIVER TWP,99,40,0.007,100,37,0.007,106,39,0.007
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,2,1,0.000,16,10,0.001,13,8,0.001
A. K-6,BURLINGTON,2960,MANSFIELD TWP,,,0.000,,,0.000,,,0.000
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,59,35,0.004,53,26,0.003,74,31,0.005
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,,,0.000,,,0.000,,,0.000
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,8,7,0.001,,,0.000,18,15,0.001
A. K-6,CAMDEN,5560,WATERFORD TWP,,,0.000,,,0.000,,,0.000
A. K-6,CAPE MAY,710,CAPE MAY CITY,181,43,0.009,138,38,0.006,213,42,0.011
A. K-6,CAPE MAY,2840,LOWER TWP,,,0.000,,,0.000,,,0.000
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,14,15,0.001,9,4,0.001,5,3,0.000
A. K-6,ESSEX,1400,ESSEX FELLS BORO,13,14,0.001,42,19,0.002,14,9,0.001
A. K-6,ESSEX,1465,FAIRFIELD TWP,,,0.000,,,0.000,,,0.000
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,5,4,0.000,,,0.000,2,1,0.000
A. K-6,ESSEX,4530,ROSELAND BORO,23,21,0.002,47,22,0.004,22,16,0.002
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,,,0.000,,,0.000,,,0.000
A. K-6,GLOUCESTER,1330,ELK TWP,12,13,0.001,11,6,0.001,14,9,0.001
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,10,9,0.001,11,6,0.001,14,9,0.001
A. K-6,GLOUCESTER,2070,HARRISON TWP,,,0.000,,,0.000,,,0.000
A. K-6,GLOUCESTER,2990,MANTUA TWP,20,17,0.002,24,14,0.002,28,19,0.002
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,22,20,0.002,22,13,0.002,34,21,0.002
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,,,0.000,,,0.000,,,0.000
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,17,16,0.002,27,15,0.003,8,5,0.001
A. K-6,GLOUCESTER,5590,WENONAH BORO,40,25,0.004,46,20,0.004,46,23,0.004
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,26,24,0.002,46,20,0.004,84,37,0.006
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,45,28,0.004,47,22,0.004,52,25,0.004
A. K-6,HUNTERDON,2530,LAMBERTVILLE CITY,9,8,0.001,9,4,0.001,11,7,0.001
A. K-6,HUNTERDON,2590,LEBANON BORO,52,32,0.002,47,22,0.002,47,24,0.002
A. K-6,HUNTERDON,5050,STOCKTON BORO,,,0.000,,,0.000,,,0.000
A. K-6,HUNTERDON,5600,WEST AMWELL TWP,,,0.000,,,0.000,,,0.000
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,48,29,0.004,53,26,0.004,53,26,0.004
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,42,26,0.003,56,29,0.003,66,30,0.003
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,10,9,0.001,19,12,0.001,17,14,0.001
A. K-6,MORRIS,3240,MINE HILL TWP,59,35,0.006,85,35,0.009,26,18,0.002
A. K-6,OCEAN,230,BEACH HAVEN BORO,24,23,0.001,80,34,0.004,74,31,0.003
A. K-6,OCEAN,320,BERKELEY TWP,23,21,0.002,6,2,0.000,6,4,0.000
A. K-6,OCEAN,1150,EAGLESWOOD TWP,,,0.000,,,0.000,,,0.000
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,63,38,0.004,66,33,0.004,81,35,0.006
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,6,5,0.001,3,1,0.000,3,2,0.000
A. K-6,OCEAN,2760,LONG BEACH ISLAND,7,6,0.000,,,0.000,14,9,0.001
A. K-6,OCEAN,3800,OCEAN GATE BORO,3,3,0.000,,,0.000,28,19,0.002
A. K-6,OCEAN,3820,OCEAN TWP,44,27,0.003,95,36,0.006,76,33,0.005
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,,,0.000,7,3,0.000,8,5,0.001
A. K-6,OCEAN,5020,STAFFORD TWP,,,0.000,,,0.000,,,0.000
A. K-6,OCEAN,5220,TUCKERTON BORO,180,42,0.017,192,40,0.017,159,40,0.014
A. K-6,SUSSEX,1630,FREDON TWP,56,33,0.005,54,28,0.004,105,38,0.008
A. K-6,SUSSEX,1980,HAMPTON TWP,49,31,0.004,39,18,0.003,63,29,0.004
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,10,9,0.001,11,6,0.001,24,17,0.001
A. K-6,SUSSEX,5040,STILLWATER TWP,59,35,0.004,65,32,0.005,79,34,0.005
A. K-6,WARREN,400,BLAIRSTOWN TWP,2,1,0.000,13,9,0.001,54,27,0.004
A. K-6,WARREN,1620,FRANKLIN TWP,48,29,0.003,62,31,0.004,82,36,0.005
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,21,19,0.002,33,16,0.003,,,0.000
A. K-6,WARREN,2470,KNOWLTON TWP,56,33,0.004,51,25,0.004,56,28,0.004
A. K-6,WARREN,2970,MANSFIELD TWP,,,0.000,,,0.000,,,0.000
A. K-6,WARREN,5480,WASHINGTON BORO,,,0.000,,,0.000,,,0.000
A. K-6,WARREN,5530,WASHINGTON TWP,20,17,0.002,34,17,0.003,40,22,0.003
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,76,,,85,,,98,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,80,,,88,,,99,,
B. K-8 / 0 - 400,,,5. State average - All operating types,242,,,255,,,277,,
B. K-8 / 0 - 400,,,6. State median - All operating types,175,,,188,,,206,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,33,17,0.003,41,20,0.003,83,24,0.006
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,39,19,0.003,30,13,0.002,42,16,0.003
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,30,15,0.002,33,18,0.003,46,18,0.003
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,281,57,0.013,411,59,0.017,451,61,0.018
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,115,31,0.006,84,28,0.005,104,29,0.005
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,259,54,0.015,221,51,0.014,278,53,0.015
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,18,11,0.001,29,12,0.002,18,7,0.001
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,90,27,0.007,83,27,0.007,93,27,0.007
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,205,50,0.013,202,48,0.012,156,38,0.008
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,186,46,0.016,201,47,0.017,245,51,0.019
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,3,1,0.000,,,0.000,,,0.000
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,41,20,0.003,40,19,0.003,40,15,0.003
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,130,36,0.012,154,40,0.015,202,45,0.018
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,376,59,0.025,419,60,0.028,433,59,0.029
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,11,6,0.001,16,8,0.001,17,6,0.001
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,131,37,0.010,116,33,0.009,120,32,0.009
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,331,58,0.009,439,61,0.011,477,62,0.011
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,250,53,0.014,273,55,0.015,319,55,0.015
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,148,44,0.006,77,25,0.003,148,36,0.005
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,274,56,0.015,256,54,0.013,377,56,0.019
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,13,8,0.001,23,11,0.002,18,7,0.001
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,9,5,0.001,8,5,0.001,43,17,0.004
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,16,10,0.001,21,9,0.002,30,9,0.002
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,8,4,0.001,,,0.000,88,25,0.006
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,100,28,0.010,120,34,0.010,67,21,0.005
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,41,20,0.004,46,22,0.005,46,18,0.004
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,41,20,0.004,32,16,0.003,39,14,0.003
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,124,33,0.009,110,30,0.008,188,43,0.013
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,,,0.000,,,0.000,,,0.000
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,144,42,0.011,172,42,0.012,189,44,0.013
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,129,35,0.006,188,45,0.009,166,40,0.008
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,114,30,0.007,115,32,0.007,91,26,0.005
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,142,41,0.010,172,42,0.012,180,42,0.012
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,262,55,0.019,238,52,0.017,275,52,0.018
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,235,51,0.015,254,53,0.016,278,53,0.016
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,535,63,0.025,550,63,0.025,421,58,0.023
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,,,0.000,8,5,0.001,33,12,0.002
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,145,43,0.013,167,41,0.015,214,48,0.016
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,423,60,0.026,393,58,0.022,504,64,0.027
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,195,49,0.012,206,49,0.012,212,47,0.011
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,187,47,0.017,191,46,0.016,223,50,0.017
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,485,62,0.025,460,62,0.027,493,63,0.026
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,27,12,0.002,22,10,0.002,206,46,0.013
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,80,26,0.007,109,29,0.009,122,33,0.008
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,137,39,0.011,124,35,0.010,151,37,0.013
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,243,52,0.013,319,56,0.019,450,60,0.024
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,461,61,0.030,391,57,0.025,415,57,0.025
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,,,0.000,6,3,0.000,5,1,0.000
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,11,6,0.001,6,3,0.000,13,4,0.001
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,7,3,0.000,5,2,0.000,6,2,0.000
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,70,24,0.005,72,24,0.006,65,20,0.005
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,74,25,0.007,41,20,0.004,72,23,0.007
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,42,23,0.004,55,23,0.005,107,30,0.009
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,160,45,0.011,177,44,0.011,222,49,0.012
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,124,33,0.009,146,38,0.011,138,35,0.009
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,15,9,0.001,14,7,0.001,15,5,0.001
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,137,39,0.010,151,39,0.012,165,39,0.012
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,37,18,0.003,79,26,0.006,68,22,0.005
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,132,38,0.012,124,35,0.012,126,34,0.012
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,189,48,0.011,210,50,0.013,174,41,0.011
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,28,13,0.002,32,16,0.002,38,13,0.003
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,123,32,0.009,135,37,0.010,99,28,0.006
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,108,29,0.009,110,30,0.008,118,31,0.009
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,31,16,0.002,30,13,0.002,32,10,0.002
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,29,14,0.002,30,13,0.002,32,10,0.002
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,3,1,0.000,2,1,0.000,6,2,0.000
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,76,,,85,,,98,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,80,,,88,,,99,,
C. K-8 / 401 - 750,,,5. State average - All operating types,242,,,255,,,277,,
C. K-8 / 401 - 750,,,6. State median - All operating types,175,,,188,,,206,,
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,104,38,0.007,106,34,0.008,190,52,0.013
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,84,30,0.008,92,28,0.009,147,42,0.011
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,109,41,0.007,139,47,0.008,123,34,0.006
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,26,9,0.002,28,8,0.002,28,3,0.002
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,43,13,0.003,30,9,0.002,38,8,0.003
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,178,56,0.012,191,55,0.013,192,53,0.011
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,14,3,0.001,10,1,0.001,27,2,0.002
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,87,33,0.007,148,50,0.011,160,45,0.012
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,61,18,0.004,61,17,0.004,111,31,0.006
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,45,14,0.004,79,20,0.006,103,29,0.008
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,133,44,0.011,131,46,0.010,156,43,0.011
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,61,18,0.005,83,22,0.006,65,17,0.005
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,79,27,0.006,89,25,0.006,72,21,0.005
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,66,21,0.006,105,33,0.009,69,19,0.005
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,54,15,0.005,104,32,0.010,139,39,0.012
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,70,22,0.007,49,12,0.004,68,18,0.006
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,,,0.000,25,6,0.002,45,11,0.004
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,162,51,0.011,22,5,0.002,34,7,0.002
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,87,33,0.007,93,29,0.007,114,32,0.008
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,74,24,0.006,121,41,0.010,144,41,0.010
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,18,6,0.002,27,7,0.002,29,4,0.002
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,,,0.000,,,0.000,50,13,0.004
C. K-8 / 401 - 750,CAMDEN,5900,WOODLYNNE BORO,42,12,0.004,34,10,0.003,58,15,0.005
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,34,10,0.002,79,20,0.005,20,1,0.001
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,13,2,0.001,21,4,0.002,58,15,0.005
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,64,20,0.006,65,19,0.006,73,22,0.006
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,57,16,0.005,52,14,0.005,99,26,0.008
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,105,39,0.008,103,31,0.009,110,30,0.009
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,17,4,0.001,15,3,0.001,31,6,0.003
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,83,29,0.005,52,14,0.003,29,4,0.002
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,99,36,0.007,122,42,0.008,137,37,0.009
C. K-8 / 401 - 750,HUNTERDON,370,BETHLEHEM TWP,166,53,0.011,206,57,0.014,201,55,0.013
C. K-8 / 401 - 750,HUNTERDON,910,CLINTON-GLEN GARDNER,177,55,0.014,185,54,0.014,203,57,0.015
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,218,61,0.015,236,62,0.014,314,64,0.019
