GROUP,CONAME,DIST,DISTNAME,PP115,PP215,PP315
A. K-6,HUNTERDON,2590,LEBANON BORO,0,0,30
A. K-6,HUNTERDON,5050,STOCKTON BORO,0,0,0
A. K-6,HUNTERDON,5600,WEST AMWELL TWP,0,0,16
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,38,265,92
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,0,0,0
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,0,0,0
A. K-6,MORRIS,3240,MINE HILL TWP,0,0,23
A. K-6,OCEAN,230,BEACH HAVEN BORO,145,165,0
A. K-6,OCEAN,320,BERKELEY TWP,392,258,52
A. K-6,OCEAN,1150,EAGLESWOOD TWP,0,0,0
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,27,0,0
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,2,25,6
A. K-6,OCEAN,2760,LONG BEACH ISLAND,172,79,121
A. K-6,OCEAN,3800,OCEAN GATE BORO,163,0,0
A. K-6,OCEAN,3820,OCEAN TWP,86,0,40
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,0,0,0
A. K-6,OCEAN,5020,STAFFORD TWP,74,351,192
A. K-6,OCEAN,5220,TUCKERTON BORO,72,0,0
A. K-6,SUSSEX,1630,FREDON TWP,21,39,91
A. K-6,SUSSEX,1980,HAMPTON TWP,19,30,0
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,0,0,17
A. K-6,SUSSEX,5040,STILLWATER TWP,77,50,0
A. K-6,WARREN,400,BLAIRSTOWN TWP,9,4,0
A. K-6,WARREN,1620,FRANKLIN TWP,0,0,0
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,0,0,0
A. K-6,WARREN,2470,KNOWLTON TWP,0,5,0
A. K-6,WARREN,2970,MANSFIELD TWP,4,37,0
A. K-6,WARREN,5480,WASHINGTON BORO,0,0,0
A. K-6,WARREN,5530,WASHINGTON TWP,44,64,0
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,71,74,75
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,35,57,71
B. K-8 / 0 - 400,,,5. State average - All operating types,59,89,75
B. K-8 / 0 - 400,,,6. State median - All operating types,43,61,59
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,0,0,0
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,165,0,0
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,0,0,0
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,41,314,421
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,129,165,0
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,0,107,0
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,9,78,19
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,0,8,76
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,53,51,273
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,29,193,47
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,0,0,0
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,0,0,0
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,31,117,85
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,42,27,0
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,36,46,312
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,0,0,0
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,151,851,672
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,76,125,278
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,101,148,103
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,0,193,171
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,0,0,0
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,0,0,0
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,0,0,0
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,0,0,0
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,552,723,0
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,468,196,0
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,79,66,56
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,0,0,0
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,0,0,0
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,0,0,0
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,0,0,0
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,0,0,0
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,0,0,0
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,413,65,179
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,12,47,84
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,0,441,0
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,0,0,0
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,0,0,0
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,165,0,0
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,30,22,70
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,64,113,0
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,5,0,0
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,0,0,418
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,0,97,53
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,30,114,0
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,0,147,0
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,75,39,249
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,0,0,0
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,430,1368,165
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,0,0,0
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,211,186,164
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,44,0,0
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,29,245,202
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,39,152,0
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,128,147,0
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,0,127,0
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,85,38,91
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,24,10,59
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,0,20,20
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,93,130,97
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,8,34,0
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,0,0,96
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,0,0,0
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,0,15,0
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,232,316,0
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,0,0,0
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,71,74,75
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,35,57,71
C. K-8 / 401 - 750,,,5. State average - All operating types,59,89,75
C. K-8 / 401 - 750,,,6. State median - All operating types,43,61,59
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,0,18,20
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,25,59,284
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,24,101,588
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,54,38,0
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,0,104,0
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,0,107,0
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,45,64,0
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,18,22,72
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,15,0,0
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,0,47,55
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,28,96,108
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,58,4,27
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,5,42,0
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,0,14,0
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,0,0,0
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,14,0,0
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,0,0,0
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,0,0,0
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,11,0,15
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,0,32,141
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,5,20,0
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,0,42,0
C. K-8 / 401 - 750,CAMDEN,5900,WOODLYNNE BORO,33,0,0
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,0,0,0
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,236,63,0
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,4,0,87
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,24,56,11
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,0,0,0
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,930,46,0
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,171,26,0
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,30,83,0
C. K-8 / 401 - 750,HUNTERDON,370,BETHLEHEM TWP,26,0,0
C. K-8 / 401 - 750,HUNTERDON,910,CLINTON-GLEN GARDNER,0,0,0
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,0,19,0
C. K-8 / 401 - 750,HUNTERDON,1160,EAST AMWELL TWP,33,87,72
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,9,7,0
C. K-8 / 401 - 750,HUNTERDON,2450,KINGWOOD TWP,104,80,78
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,0,26,31
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,0,37,5
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,201,6,0
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,0,0,0
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,28,134,164
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,33,0,0
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,0,11,0
C. K-8 / 401 - 750,MONMOUTH,3500,NEPTUNE CITY,0,0,62
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,120,0,176
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,11,0,0
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,0,4,0
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,0,489,58
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,101,80,54
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,0,72,0
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,29,253,171
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,34,63,9
C. K-8 / 401 - 750,OCEAN,2500,LAKEHURST BORO,0,42,50
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,29,10,79
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,22,11,0
C. K-8 / 401 - 750,SALEM,60,ALLOWAY TWP,9,84,83
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,60,128,145
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,29,0,0
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,0,49,78
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,217,24,0
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,4,109,0
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,176,12,0
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,0,21,32
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,0,144,58
D. K-8 / 751 +,,,1. State average - Operating Type K-8,71,74,75
D. K-8 / 751 +,,,2. State median - Operating Type K-8,35,57,71
D. K-8 / 751 +,,,5. State average - All operating types,59,89,75
D. K-8 / 751 +,,,6. State median - All operating types,43,61,59
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,64,0,0
D. K-8 / 751 +,ATLANTIC,570,BRIGANTINE CITY,50,64,57
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,17,37,21
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,3,42,47
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,46,134,53
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,64,153,34
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,30,25,20
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,6,7,16
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,73,210,114
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,74,17,0
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,22,0,0
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,0,5,0
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,157,78,78
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,14,100,0
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,9,0,0
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,0,0,0
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,0,18,0
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,24,20,14
D. K-8 / 751 +,BERGEN,3850,OLD TAPPAN BORO,15,0,0
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,10,154,37
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,99,24,61
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,492,118,0
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,89,114,139
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,16,25,121
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,3,2,30
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,13,43,63
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,47,76,48
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,12,135,7
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,95,227,49
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,0,50,0
D. K-8 / 751 +,BURLINGTON,4930,SOUTHAMPTON TWP,123,65,87
D. K-8 / 751 +,BURLINGTON,5130,TABERNACLE TWP,0,57,0
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,0,0,0
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,203,19,130
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,35,27,80
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,45,28,1
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,11,60,107
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,18,7,0
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,23,42,48
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,100,241,19
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,100,141,0
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,95,76,210
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,6,53,78
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,71,44,64
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,66,89,55
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,40,9,28
D. K-8 / 751 +,MIDDLESEX,2370,JAMESBURG BORO,0,0,0
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,52,125,52
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,76,130,87
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,12,61,0
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,21,37,6
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,2,7,8
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,484,173,203
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,122,52,407
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,40,23,19
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,9,11,5
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,4,4,0
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,45,38,41
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,26,0,23
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,28,20,71
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,159,83,0
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,0,5,0
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,37,126,11
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,59,0,0
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,0,72,90
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,17,25,0
D. K-8 / 751 +,MORRIS,3100,MENDHAM TWP,13,26,66
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,112,9,6
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,25,299,283
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,6,64,0
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,27,17,88
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,171,57,115
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,1,13,0
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,3,44,336
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,0,54,0
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,0,0,13
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,11,60,0
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,20,15,16
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,8,123,127
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,78,17,217
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,167,94,141
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,59,123,0
D. K-8 / 751 +,SUSSEX,2030,HARDYSTON TWP,45,141,56
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,7,136,23
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,15,0,0
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,0,0,0
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,24,51,0
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,75,0,0
E. K-12 / 0 - 1800,,,1. State average - Operating Type K-12,48,82,66
E. K-12 / 0 - 1800,,,2. State median - Operating Type K-12,35,54,37
E. K-12 / 0 - 1800,,,5. State average - All operating types,59,89,75
E. K-12 / 0 - 1800,,,6. State median - All operating types,43,61,59
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,7,28,0
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,59,109,15
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,28,292,3
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,25,112,0
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,13,19,0
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,0,87,0
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,91,26,23
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,5,168,0
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,19,26,80
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,110,95,13
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,16,56,10
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,112,38,0
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,97,18,17
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,0,2,16
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,20,306,11
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,0,19,23
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,12,12,26
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,7,8,82
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,18,6,9
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,3,75,47
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,60,59,63
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,38,26,24
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,28,77,164
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,12,22,9
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,85,35,14
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,149,2,40
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,0,23,3
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,26,20,0
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,55,4,0
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,190,155,82
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,11,356,184
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,18,389,60
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,21,66,7
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,0,0,0
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,25,4,40
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,8,108,32
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,10,52,0
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,34,26,7
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,107,65,24
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,10,32,33
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,143,82,9
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,0,14,0
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,69,59,53
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,0,0,0
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,112,161,0
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,19,20,18
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,216,67,44
F. K-12 / 1801 - 350,,,1. State average - Operating Type K-12,48,82,66
F. K-12 / 1801 - 350,,,2. State median - Operating Type K-12,35,54,37
F. K-12 / 1801 - 350,,,5. State average - All operating types,59,89,75
F. K-12 / 1801 - 350,,,6. State median - All operating types,43,61,59
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,50,21,46
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,0,0,0
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,4,30,4
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,0,0,0
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,148,1,0
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,67,85,0
