GROUP,CONAME,DIST,DISTNAME,PP111,RK111,PCT111,SBA11,PP211,RK211,PCT211,SBB11,PP311,RK311,PCT311,SBC11
A. K-6,HUNTERDON,2590,LEBANON BORO,1001,54,0.045,0.439,1021,55,0.045,0.523,834,44,0.043,0.394
A. K-6,HUNTERDON,5050,STOCKTON BORO,1355,57,0.091,0.671,1116,56,0.076,0.551,288,5,0.021,0.208
A. K-6,HUNTERDON,5600,WEST AMWELL TWP,524,15,0.039,0.409,523,18,0.039,0.376,580,20,0.038,0.430
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,558,19,0.041,0.446,567,23,0.043,0.490,551,18,0.040,0.433
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,894,50,0.058,0.490,731,39,0.044,0.415,861,47,0.044,0.338
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,,,0.000,0.000,,,0.000,0.000,,,0.000,0.000
A. K-6,MORRIS,3240,MINE HILL TWP,431,10,0.043,0.441,422,9,0.042,0.443,478,13,0.044,0.344
A. K-6,OCEAN,230,BEACH HAVEN BORO,656,33,0.036,0.245,524,19,0.026,0.256,742,38,0.033,0.218
A. K-6,OCEAN,320,BERKELEY TWP,791,43,0.065,0.441,763,42,0.063,0.432,850,45,0.065,0.466
A. K-6,OCEAN,1150,EAGLESWOOD TWP,901,51,0.061,0.501,449,12,0.034,0.395,510,16,0.034,0.388
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,377,6,0.026,0.166,217,3,0.014,0.099,285,4,0.020,0.139
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,545,17,0.044,0.518,566,21,0.046,0.550,624,23,0.049,0.596
A. K-6,OCEAN,2760,LONG BEACH ISLAND,2124,58,0.098,0.590,1624,58,0.076,0.526,1661,58,0.076,0.514
A. K-6,OCEAN,3800,OCEAN GATE BORO,595,24,0.042,0.380,462,14,0.031,0.366,636,25,0.042,0.416
A. K-6,OCEAN,3820,OCEAN TWP,904,52,0.061,0.454,948,52,0.063,0.488,973,54,0.060,0.453
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,780,40,0.055,0.562,762,41,0.053,0.595,708,33,0.046,0.499
A. K-6,OCEAN,5020,STAFFORD TWP,789,42,0.064,0.505,821,44,0.066,0.514,993,55,0.072,0.517
A. K-6,OCEAN,5220,TUCKERTON BORO,599,26,0.056,0.444,660,31,0.059,0.537,691,31,0.060,0.453
A. K-6,SUSSEX,1630,FREDON TWP,692,37,0.058,0.516,731,39,0.060,0.565,750,39,0.059,0.550
A. K-6,SUSSEX,1980,HAMPTON TWP,598,25,0.043,0.433,659,30,0.046,0.454,680,29,0.047,0.470
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,629,30,0.043,0.428,686,33,0.042,0.454,704,32,0.041,0.412
A. K-6,SUSSEX,5040,STILLWATER TWP,624,28,0.046,0.486,709,35,0.049,0.498,730,36,0.048,0.445
A. K-6,WARREN,400,BLAIRSTOWN TWP,368,5,0.033,0.365,386,6,0.031,0.333,391,7,0.030,0.338
A. K-6,WARREN,1620,FRANKLIN TWP,681,36,0.049,0.545,835,46,0.054,0.572,850,45,0.052,0.572
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,556,18,0.047,0.369,389,7,0.030,0.251,412,8,0.030,0.252
A. K-6,WARREN,2470,KNOWLTON TWP,612,27,0.047,0.450,638,27,0.044,0.281,671,28,0.046,0.441
A. K-6,WARREN,2970,MANSFIELD TWP,426,9,0.042,0.548,398,8,0.039,0.506,449,10,0.040,0.506
A. K-6,WARREN,5480,WASHINGTON BORO,506,13,0.046,0.457,518,17,0.045,0.530,532,17,0.040,0.434
A. K-6,WARREN,5530,WASHINGTON TWP,527,16,0.044,0.521,566,21,0.045,0.511,613,22,0.044,0.519
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,624,,,,641,,,,668,,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,646,,,,660,,,,702,,,
B. K-8 / 0 - 400,,,5. State average - All operating types,809,,,,837,,,,860,,,
B. K-8 / 0 - 400,,,6. State median - All operating types,714,,,,731,,,,758,,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,840,46,0.074,0.477,1098,55,0.088,0.527,1133,57,0.081,0.493
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,714,39,0.047,0.435,713,34,0.046,0.448,725,36,0.047,0.479
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,714,39,0.059,0.491,798,42,0.063,0.496,897,44,0.064,0.492
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,879,47,0.040,0.385,848,46,0.035,0.364,1158,58,0.047,0.435
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,1268,59,0.066,0.614,1108,56,0.061,0.594,1111,54,0.058,0.556
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,1823,65,0.103,0.595,1225,60,0.077,0.546,1830,65,0.101,0.608
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,586,22,0.041,0.464,404,9,0.030,0.366,327,8,0.025,0.268
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,961,53,0.078,0.572,912,50,0.079,0.600,1013,50,0.073,0.480
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,682,34,0.043,0.383,745,39,0.043,0.464,1011,49,0.054,0.459
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,518,17,0.045,0.339,547,16,0.046,0.451,587,24,0.046,0.395
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,1092,56,0.054,0.405,996,52,0.044,0.265,932,46,0.039,0.226
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,1163,58,0.082,0.558,1176,58,0.086,0.641,1128,56,0.082,0.544
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,293,7,0.027,0.295,364,7,0.035,0.399,350,10,0.032,0.338
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,557,21,0.037,0.307,546,15,0.036,0.406,551,18,0.037,0.386
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,341,9,0.026,0.237,652,27,0.049,0.404,927,45,0.059,0.476
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,119,4,0.009,0.096,136,3,0.011,0.109,91,4,0.007,0.075
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,1661,63,0.047,0.320,2067,65,0.051,0.343,2192,66,0.050,0.300
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,1273,60,0.071,0.605,1312,61,0.070,0.613,1367,61,0.066,0.558
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,1012,55,0.041,0.393,1341,62,0.045,0.398,1189,59,0.040,0.309
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,1100,57,0.058,0.433,1163,57,0.060,0.517,1052,53,0.053,0.315
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,19,1,0.001,0.016,19,1,0.001,0.021,18,1,0.001,0.021
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,177,5,0.017,0.161,184,4,0.017,0.165,195,5,0.016,0.155
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,646,28,0.048,0.429,702,32,0.055,0.464,446,13,0.029,0.313
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,60,3,0.004,0.021,60,2,0.004,0.019,60,2,0.004,0.018
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,526,19,0.052,0.375,667,29,0.056,0.420,678,30,0.053,0.404
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,250,6,0.026,0.193,252,6,0.028,0.246,291,7,0.027,0.173
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,719,42,0.062,0.634,720,35,0.057,0.511,707,34,0.047,0.424
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,520,18,0.038,0.440,621,25,0.043,0.478,544,17,0.038,0.412
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,,,0.000,0.000,,,0.000,0.000,82,3,0.006,0.044
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,673,32,0.052,0.544,825,45,0.058,0.472,764,39,0.051,0.433
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,965,54,0.048,0.487,1056,54,0.048,0.443,1380,62,0.065,0.517
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,714,39,0.045,0.430,773,41,0.047,0.485,710,35,0.040,0.427
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,676,33,0.047,0.492,710,33,0.048,0.394,667,29,0.045,0.421
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,586,22,0.043,0.399,607,22,0.042,0.428,583,23,0.039,0.361
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,720,43,0.047,0.458,815,44,0.052,0.474,941,47,0.055,0.480
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,397,11,0.019,0.095,631,26,0.028,0.099,499,15,0.028,0.110
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,415,12,0.030,0.276,452,11,0.032,0.303,415,11,0.026,0.241
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,486,16,0.042,0.406,422,10,0.038,0.386,536,16,0.039,0.338
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,747,44,0.046,0.407,615,23,0.034,0.404,1124,55,0.059,0.506
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,1324,62,0.082,0.608,1390,63,0.081,0.589,1607,63,0.080,0.507
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,423,13,0.038,0.378,497,13,0.042,0.393,577,21,0.043,0.359
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,702,37,0.037,0.241,741,37,0.043,0.301,773,40,0.040,0.269
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,688,35,0.050,0.336,740,36,0.051,0.430,777,41,0.048,0.376
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,629,26,0.052,0.608,525,14,0.041,0.521,450,14,0.031,0.369
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,622,25,0.049,0.481,580,20,0.049,0.494,581,22,0.049,0.452
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,1693,64,0.093,0.561,1603,64,0.096,0.606,1650,64,0.087,0.582
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,706,38,0.045,0.482,799,43,0.050,0.515,799,42,0.049,0.513
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,372,10,0.027,0.303,365,8,0.028,0.322,335,9,0.026,0.293
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,54,2,0.004,0.037,186,5,0.013,0.114,232,6,0.014,0.111
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,668,31,0.051,0.535,746,40,0.055,0.576,740,37,0.054,0.533
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,818,45,0.060,0.368,604,21,0.048,0.263,706,33,0.057,0.394
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,634,27,0.058,0.445,616,24,0.058,0.433,615,26,0.057,0.422
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,476,14,0.044,0.453,547,16,0.047,0.414,567,20,0.046,0.374
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,880,48,0.058,0.421,944,51,0.058,0.381,1026,51,0.057,0.380
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,701,36,0.054,0.461,741,37,0.054,0.450,762,38,0.051,0.426
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,943,52,0.065,0.568,869,47,0.051,0.442,605,25,0.042,0.408
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,885,49,0.067,0.558,877,49,0.070,0.581,952,48,0.071,0.563
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,337,8,0.031,0.387,479,12,0.039,0.406,551,18,0.042,0.387
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,930,51,0.087,0.553,873,48,0.085,0.587,886,43,0.082,0.528
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,1291,61,0.077,0.636,1193,59,0.074,0.605,1267,60,0.080,0.641
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,660,30,0.047,0.419,653,28,0.051,0.436,655,28,0.049,0.568
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,612,24,0.047,0.403,674,30,0.050,0.456,687,31,0.045,0.356
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,927,50,0.076,0.529,1016,53,0.075,0.553,1048,52,0.077,0.554
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,540,20,0.041,0.443,574,19,0.044,0.449,423,12,0.032,0.338
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,651,29,0.051,0.415,683,31,0.055,0.444,694,32,0.049,0.399
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,481,15,0.042,0.421,557,18,0.042,0.444,648,27,0.042,0.424
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,624,,,,641,,,,668,,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,646,,,,660,,,,702,,,
C. K-8 / 401 - 750,,,5. State average - All operating types,809,,,,837,,,,860,,,
C. K-8 / 401 - 750,,,6. State median - All operating types,714,,,,731,,,,758,,,
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,822,58,0.057,0.511,827,57,0.059,0.553,777,46,0.052,0.484
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,546,18,0.053,0.464,523,17,0.050,0.506,618,25,0.048,0.386
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,680,43,0.041,0.354,1161,63,0.064,0.411,1243,63,0.064,0.437
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,664,39,0.059,0.510,640,31,0.055,0.530,740,40,0.059,0.564
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,764,51,0.057,0.485,687,37,0.049,0.403,761,44,0.051,0.405
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,880,62,0.058,0.537,807,55,0.053,0.457,794,50,0.046,0.423
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,879,61,0.055,0.529,798,52,0.048,0.505,741,41,0.044,0.477
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,593,28,0.047,0.434,568,20,0.043,0.441,623,27,0.045,0.435
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,412,9,0.028,0.235,463,12,0.031,0.258,503,14,0.028,0.255
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,549,19,0.044,0.467,615,27,0.048,0.464,642,30,0.047,0.459
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,460,12,0.037,0.414,491,14,0.039,0.439,542,16,0.037,0.361
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,750,47,0.061,0.582,800,54,0.063,0.557,895,58,0.063,0.574
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,628,35,0.044,0.472,618,28,0.044,0.491,698,35,0.048,0.496
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,624,33,0.054,0.524,710,41,0.058,0.542,702,36,0.054,0.572
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,604,29,0.058,0.537,583,23,0.055,0.554,622,26,0.054,0.530
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,543,17,0.052,0.559,584,24,0.053,0.548,572,17,0.048,0.500
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,559,22,0.051,0.486,569,21,0.050,0.493,584,20,0.048,0.450
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,611,31,0.041,0.436,599,26,0.044,0.485,607,24,0.041,0.435
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,490,15,0.039,0.499,509,16,0.038,0.494,584,20,0.040,0.492
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,575,24,0.046,0.462,560,19,0.045,0.491,581,19,0.042,0.411
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,641,37,0.057,0.520,709,40,0.059,0.568,796,51,0.064,0.506
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,787,52,0.075,0.635,734,45,0.068,0.578,38,2,0.003,0.036
C. K-8 / 401 - 750,CAMDEN,5900,WOODLYNNE BORO,541,16,0.052,0.603,309,6,0.031,0.334,56,4,0.005,0.053
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,749,46,0.052,0.466,786,50,0.052,0.481,759,43,0.049,0.459
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,867,60,0.072,0.538,224,5,0.018,0.165,128,7,0.011,0.112
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,112,4,0.011,0.116,119,4,0.011,0.125,124,6,0.010,0.121
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,236,6,0.022,0.189,313,7,0.030,0.264,314,9,0.026,0.213
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,452,10,0.036,0.346,416,10,0.036,0.352,431,11,0.035,0.338
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,666,40,0.058,0.455,586,25,0.054,0.425,540,15,0.048,0.638
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,88,3,0.006,0.047,1290,64,0.083,0.588,1453,64,0.087,0.550
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,592,27,0.043,0.446,647,35,0.042,0.425,666,32,0.043,0.424
C. K-8 / 401 - 750,HUNTERDON,370,BETHLEHEM TWP,144,5,0.010,0.069,43,3,0.003,0.023,3,1,0.000,0.001
C. K-8 / 401 - 750,HUNTERDON,910,CLINTON-GLEN GARDNER,,,0.000,0.000,,,0.000,0.000,,,0.000,0.000
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,571,23,0.038,0.368,631,30,0.038,0.410,602,23,0.035,0.357
C. K-8 / 401 - 750,HUNTERDON,1160,EAST AMWELL TWP,719,45,0.054,0.535,787,51,0.054,0.523,843,55,0.054,0.502
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,755,48,0.055,0.571,784,49,0.054,0.560,862,56,0.054,0.532
C. K-8 / 401 - 750,HUNTERDON,2450,KINGWOOD TWP,669,42,0.051,0.390,732,44,0.053,0.468,790,49,0.052,0.473
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,806,54,0.057,0.570,759,47,0.050,0.574,804,53,0.049,0.530
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,576,25,0.042,0.428,644,33,0.043,0.451,679,34,0.043,0.446
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,612,32,0.045,0.346,720,43,0.056,0.396,767,45,0.050,0.380
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,763,49,0.048,0.385,853,59,0.053,0.422,925,60,0.051,0.389
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,793,53,0.074,0.588,834,58,0.075,0.614,962,61,0.077,0.585
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,24,1,0.002,0.020,39,2,0.003,0.031,77,5,0.006,0.061
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,590,26,0.061,0.526,581,22,0.051,0.469,655,31,0.053,0.504
C. K-8 / 401 - 750,MONMOUTH,3500,NEPTUNE CITY,489,14,0.048,0.503,492,15,0.047,0.536,578,18,0.051,0.487
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,452,10,0.036,0.348,471,13,0.035,0.383,476,12,0.034,0.380
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,608,30,0.048,0.496,698,38,0.050,0.504,712,37,0.053,0.533
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,822,58,0.068,0.540,880,60,0.077,0.586,813,54,0.068,0.530
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,667,41,0.051,0.442,708,39,0.052,0.409,738,39,0.051,0.386
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,652,38,0.053,0.497,547,18,0.042,0.440,724,38,0.052,0.502
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,635,36,0.053,0.487,646,34,0.054,0.517,666,32,0.052,0.478
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,763,49,0.058,0.453,809,56,0.058,0.476,881,57,0.061,0.483
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,625,34,0.065,0.543,681,36,0.065,0.571,623,27,0.057,0.496
C. K-8 / 401 - 750,OCEAN,2500,LAKEHURST BORO,552,21,0.049,0.541,626,29,0.052,0.573,590,22,0.047,0.517
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,355,7,0.025,0.235,328,8,0.021,0.212,279,8,0.017,0.154
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,383,8,0.036,0.369,403,9,0.037,0.408,417,10,0.036,0.410
C. K-8 / 401 - 750,SALEM,60,ALLOWAY TWP,484,13,0.047,0.439,452,11,0.042,0.426,476,12,0.041,0.395
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,716,44,0.046,0.423,799,53,0.049,0.438,803,52,0.049,0.464
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,40,2,0.003,0.029,38,1,0.003,0.036,43,3,0.003,0.032
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,906,63,0.073,0.551,711,42,0.053,0.460,1028,62,0.073,0.524
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,911,64,0.065,0.555,954,62,0.064,0.602,779,47,0.056,0.535
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,818,57,0.054,0.535,742,46,0.047,0.496,744,42,0.044,0.451
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,811,56,0.060,0.431,910,61,0.065,0.488,924,59,0.063,0.464
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,549,19,0.045,0.431,643,32,0.044,0.410,641,29,0.047,0.439
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,807,55,0.064,0.405,762,48,0.060,0.416,785,48,0.058,0.435
D. K-8 / 751 +,,,1. State average - Operating Type K-8,624,,,,641,,,,668,,,
D. K-8 / 751 +,,,2. State median - Operating Type K-8,646,,,,660,,,,702,,,
D. K-8 / 751 +,,,5. State average - All operating types,809,,,,837,,,,860,,,
D. K-8 / 751 +,,,6. State median - All operating types,714,,,,731,,,,758,,,
