GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,73.6,57,57092,9,66.3,66,59080,10
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,67.3,69,63447,24,64.8,70,61717,21
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,80.7,41,65295,32,75.2,49,65295,35
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,51.9,88,62665,21,62.2,74,67459,43
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,63.5,78,69403,48,69.5,64,71648,59
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,101.7,14,82625,79,101.6,14,81748,75
D. K-8 / 751 +,MORRIS,3100,MENDHAM TWP,66,72,57000,8,79.3,39,61690,20
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,62,79,83113,81,57.7,80,85200,82
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,61.1,80,69475,49,50.9,86,66632,38
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,64.5,76,71690,56,63.9,71,63475,28
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,115.2,7,66140,36,114.4,7,65989,37
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,96.7,20,82330,78,74.5,52,80165,73
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,66.9,70,81512,76,70.6,62,81009,74
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,111.1,11,62500,20,98.8,15,61800,23
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,70.7,62,76828,65,64.9,69,76828,68
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,64.1,77,77135,67,74.5,52,79063,71
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,88.8,25,80145,74,86.4,27,72395,61
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,116.7,6,79890,72,102.5,13,79890,72
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,64.6,74,77555,68,68.5,65,83182,80
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,93.5,22,56330,6,81.3,34,69950,52
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,58.4,83,65216,31,59.6,78,71891,60
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,81.9,38,65605,33,73.8,56,64598,34
D. K-8 / 751 +,SUSSEX,2030,HARDYSTON TWP,85.6,32,56870,7,95.7,19,60241,14
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,52.6,87,67145,40,53.8,83,73305,63
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,93.1,24,54636,2,153.6,2,57087,4
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,72.8,58,66595,37,73.3,57,62450,25
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,77,48,59374,12,82.7,32,60313,15
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,75.6,53,62084,18,86.5,26,64084,30
E. K-12 / 0 - 1800,,,K-12 Average,79.2,,76929,,79.4,,75105,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,72.8,26,69185,30,63.5,37,69751,30
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,100.6,6,77814,40,68.5,31,72825,37
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,79.9,20,68750,26,75.6,21,72250,35
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,60,41,55769,6,55.5,43,56688,8
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,107.5,4,51400,2,95.1,4,51150,3
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,89.7,12,66377,21,1588,1,77606,43
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,64.3,36,72945,35,69,30,73040,38
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,59.2,42,84860,46,57.8,41,92100,47
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,60.1,40,75750,37,52.8,44,74563,42
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,82.1,17,67405,23,76.3,19,65643,19
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,90.7,11,69140,29,80.7,17,65190,18
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,112.2,2,67132,22,88.6,8,63168,17
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,63,38,60443,12,64.5,35,62783,16
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,89.1,13,65387,19,86.6,10,67929,25
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,62.3,39,51904,4,71.9,26,53933,5
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,92.6,9,77444,38,89.1,7,71918,33
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,76.1,24,61669,14,86.3,11,61094,14
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,78.7,22,56370,7,83.6,14,58450,10
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,93.8,8,49773,1,91.7,5,49973,1
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,64.9,35,67567,24,71,27,67090,22
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,69.6,30,59500,10,70.8,28,59500,11
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,105.2,5,51842,3,83,15,51076,2
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,71.1,29,71883,33,55.7,42,65915,20
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,78.6,23,65866,20,76.7,18,71047,32
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,72.2,28,63573,16,76.2,20,67821,24
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,83.5,15,57325,9,66.8,33,55698,6
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,108.6,3,52805,5,111.7,3,51680,4
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,67.3,32,70950,32,74.8,23,72526,36
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,95.9,7,69505,31,81.3,16,68194,26
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,90.9,10,78000,41,89.8,6,73600,39
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,45.8,46,72500,34,46.5,46,69618,28
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,79.1,21,68350,25,73.2,25,66600,21
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,81.9,18,78500,43,74.8,23,74510,41
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,48.4,45,74353,36,51.7,45,74128,40
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,83.5,15,78295,42,60.1,39,71938,34
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,30.7,47,77777,39,35.2,47,77777,44
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,57.7,44,62503,15,58.1,40,60341,12
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,67.6,31,69104,28,66.4,34,70582,31
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,66.1,34,85670,47,68,32,85272,46
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,81.3,19,61550,13,88.6,8,61969,15
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,58.7,43,64144,17,86,12,57879,9
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,126.4,1,78748,44,123.1,2,80548,45
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,88.2,14,69035,27,84.5,13,68685,27
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,64.1,37,56935,8,61.8,38,56010,7
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,75.1,25,60342,11,69.6,29,60455,13
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,72.7,27,64472,18,74.9,22,67543,23
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,67,33,81850,45,64.5,35,69675,29
F. K-12 / 1801 - 350,,,K-12 Average,79.2,,76929,,79.4,,75105,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,86.8,23,79296,51,65.6,56,79296,53
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,116.1,1,95515,66,100.6,8,99200,67
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,87.6,20,75425,36,86.6,26,68930,24
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,105.4,4,57933,4,117.1,2,56819,3
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,56.9,64,66815,17,66.1,55,66663,19
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,75.1,48,74180,31,74.4,38,76717,44
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,81.4,33,94770,65,69.7,49,75410,43
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,63.5,58,63939,13,64.6,57,65374,17
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,115.6,2,98661,67,114.1,3,96519,66
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,85.9,26,78432,46,117.8,1,68000,23
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,97.2,13,74340,32,87.5,24,72535,36
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,84.9,29,58028,5,82.1,32,59565,8
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,73.8,49,75635,37,69.3,50,73643,37
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,80.7,35,75861,39,76.7,35,78516,50
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,85.4,27,79333,52,75.3,37,81671,59
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,80.9,34,83100,55,68.2,53,70594,28
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,63.5,58,69530,23,66.7,54,67876,21
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,76.8,44,68259,22,104.2,6,65265,16
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,92.4,15,76254,40,91.9,18,77194,46
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,97.4,12,67229,20,84.3,29,65632,18
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,91.3,16,66775,16,85.3,28,64888,15
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,62.2,62,79893,53,106.5,4,79594,55
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,101.7,7,60017,6,91.3,20,71549,31
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,73.2,51,80300,54,90.6,21,79472,54
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,82.4,32,62848,11,87.4,25,59227,6
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,67.2,55,83844,59,69.3,50,89380,62
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,103.2,6,56037,1,88.3,23,53257,1
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,85,28,93432,64,93.1,15,94672,65
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,88.7,19,71198,27,99.5,9,70196,26
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,77.4,43,77606,44,76.7,35,81800,60
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,78.8,38,74923,35,70.2,46,71439,29
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,100.9,9,78277,45,88.8,22,74901,38
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,87.1,22,78643,47,79.8,33,78665,52
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,90,18,91867,63,79.3,34,92967,64
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,42.6,66,84771,62,45,66,89593,63
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,98.7,11,61491,8,103.5,7,62586,11
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,80.7,35,60438,7,86.3,27,61011,9
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,86.5,24,83153,58,93.8,13,77876,47
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,76.3,45,63710,12,72.7,42,63585,14
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,95.4,14,65455,14,91.4,19,59556,7
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,33.5,67,67955,21,35.5,67,67955,22
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,107.1,3,76450,42,94.8,11,74950,39
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,77.5,42,74460,33,73.3,39,74990,40
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,79.9,37,70192,24,82.7,31,71680,32
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,100.6,10,77507,43,93,17,77991,48
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,71.6,54,76277,41,63.8,60,75242,42
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,78.4,40,83150,56,58.8,62,78088,49
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,64.1,57,83961,60,64.2,59,79992,56
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,61.8,63,70555,26,64.6,57,71529,30
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,84.2,30,57704,3,70,48,55519,2
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,55.7,65,66940,18,54.3,65,71772,33
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,105.2,5,66440,15,97.4,10,67000,20
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,78.7,39,75760,38,71.1,45,69341,25
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,83.8,31,61903,9,93.9,12,58853,5
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,71.9,53,74042,30,69.2,52,63526,13
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,75.2,47,62628,10,71.7,43,62565,10
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,76.2,46,79030,49,73.1,40,77154,45
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,87.2,21,84350,61,93.4,14,86860,61
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,63.2,60,83150,56,57.2,63,81138,58
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,63,61,78962,48,56.7,64,78532,51
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,90.9,17,67095,19,83.3,30,63030,12
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,101.6,8,79084,50,93.1,15,80421,57
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,73.7,50,71678,28,70.1,47,70321,27
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,78.4,40,57241,2,71.7,43,57778,4
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,72.1,52,74851,34,62.7,61,71963,34
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,86,25,70242,25,104.3,5,72448,35
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,67,56,73395,29,72.9,41,75010,41
G. K-12 / 3501 +,,,K-12 Average,79.2,,76929,,79.4,,75105,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,98.3,24,89613,93,103.6,13,93916,99
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,84.4,48,63928,10,79.3,50,62829,9
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,113.3,8,69249,24,105.5,11,69390,29
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,61.3,101,57510,2,71.2,76,57530,6
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,71.7,81,72950,40,79.3,50,72464,42
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,77.5,71,71640,35,76.6,63,77035,65
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,86.2,43,76200,50,87.5,30,77200,70
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,75.9,75,79033,65,102.2,16,79200,73
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,81.2,57,94666,102,78.8,55,94666,100
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,66.8,89,66162,15,64.1,92,67900,21
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,85.4,44,89168,91,81.9,41,96878,103
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,66.3,92,95461,103,66.1,86,92539,97
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,83.7,50,64075,11,83.1,37,66725,18
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,101.4,21,62899,8,104.4,12,68075,22
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,73.5,79,80343,71,75.3,69,73968,50
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,56.1,105,82914,77,59.5,101,85409,87
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,120,4,60743,5,94.4,25,60617,8
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,65.6,96,62373,7,58,103,63700,11
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,74.2,76,92237,98,79.9,46,89948,95
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,110.4,11,81600,74,97.1,23,77300,71
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,62.1,98,76100,49,63.9,93,80750,78
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,89.1,40,65858,14,78.9,54,0,1
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,77.5,71,75472,47,74.3,72,74472,54
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,60.7,102,68602,22,61.2,99,68601,25
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,97.1,29,81990,75,96.4,24,81990,81
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,94,32,77629,59,81.4,44,71100,33
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,65.9,93,93759,101,63.7,95,95567,101
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,78.9,64,93362,100,75.7,67,93362,98
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,81.1,58,85168,84,75.9,66,85395,86
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,82.2,53,92184,97,79.9,46,95814,102
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,78.5,65,85187,85,68.7,80,76407,61
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,39.7,106,90982,94,59.9,100,90982,96
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,91.2,38,71473,33,79.3,50,71400,35
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,65.9,93,70392,30,65.5,88,67240,19
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,81,60,87717,88,85.9,33,89010,94
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,66.6,90,88525,90,66.3,84,84974,84
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,95.8,30,78921,64,92.6,26,75271,58
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,101.9,19,56250,1,99.4,19,55875,4
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,79.3,63,78865,63,73.1,74,77110,67
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,135,3,92513,99,131.2,4,71103,34
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,70.9,85,100235,105,76.4,64,98435,104
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,108.8,12,72892,39,110.3,8,76917,63
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,139.8,1,79975,69,129.4,6,79485,75
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,120,4,67378,20,130.7,5,72398,41
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,83.9,49,79364,66,,,,
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,98.2,25,79833,67,90.8,27,71777,38
G. K-12 / 3501 +,MERCER,1430,EWING TWP,71.6,82,80917,72,70.6,78,72314,40
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,81.1,58,73094,41,76.3,65,66194,16
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,69.1,87,71872,37,66.3,84,76350,60
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,60.6,103,78270,61,59.4,102,73699,46
G. K-12 / 3501 +,MERCER,4255,PRINCETON,59,104,83762,80,57.9,104,84684,83
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,82.4,51,82796,76,67.1,83,82796,82
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,93.5,33,84940,82,87,31,85840,88
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,136.3,2,81345,73,143.6,2,81345,80
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,82.3,52,85943,86,79.1,53,71416,36
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,101.7,20,96197,104,103,15,98786,105
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,78.2,67,80059,70,75.6,68,80059,76
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,68.8,88,84981,83,67.9,82,84981,85
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,98,26,69919,28,101.5,17,68872,26
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,104.4,17,73567,43,97.9,22,71425,37
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,92.4,35,70350,29,86.1,32,75150,57
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,100.4,22,75860,48,760.2,1,51273,2
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,92.3,36,69525,25,88.8,29,73103,45
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,105.6,15,74297,45,99.4,19,74192,53
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,92,37,77706,60,81.9,41,78037,72
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,108.8,12,83080,78,103.2,14,80082,77
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,70.7,86,67345,19,73,75,68205,23
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,110.7,10,83400,79,108.8,9,86050,89
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,85,47,78285,62,79.8,49,79305,74
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,76.6,74,65300,13,75,71,64500,14
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,71.6,82,69800,26,68.4,81,70775,32
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,71.4,84,69900,27,65.5,88,69875,31
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,102.9,18,73642,44,90.3,28,71792,39
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,61.6,100,76650,53,56.6,105,74165,52
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,65.6,96,76326,51,65.1,91,76522,62
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,82.1,54,70570,31,78.4,56,66490,17
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,66.5,91,89430,92,63.3,96,87694,92
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,80.9,61,77390,56,77.3,60,75120,56
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,81.8,55,77552,57,70.7,77,67674,20
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,77,73,63384,9,74.3,72,64008,13
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,88.6,42,72625,38,82.2,40,77179,69
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,106.7,14,60502,4,98,21,57034,5
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,73.8,78,58409,3,65.5,88,55493,3
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,119.7,6,61160,6,117.1,7,63195,10
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,99.2,23,67700,21,76.9,61,59700,7
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,104.6,16,101782,106,83.7,36,87948,93
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,88.9,41,91122,95,77.5,59,77038,66
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,74.1,77,76990,55,63.8,94,76990,64
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,71.8,80,91400,96,62.6,98,73800,47
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,78.4,66,71481,34,69,79,73840,49
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,78,69,77586,58,78,57,77120,68
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,90.2,39,76527,52,79.9,46,76051,59
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,77.9,70,73565,42,77.6,58,74565,55
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,97.2,28,67190,18,83.1,37,69310,28
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,119.2,7,84063,81,101.2,18,80763,79
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,61.7,99,79959,68,63,97,73026,44
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,81.4,56,64562,12,75.2,70,63804,12
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,97.4,27,88051,89,84.6,35,86810,90
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,85.4,44,76763,54,76.8,62,72735,43
