GROUP,CONAME,DIST,DISTNAME,PP115,PP215,PP315
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,3,67,0
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,30,0,73
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,6,11,0
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,10,0,0
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,101,52,0
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,36,77,37
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,1,17,18
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,23,0,0
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,2,17,0
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,24,50,33
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,35,88,103
F. K-12 / 1801 - 3500,BURLINGTON,600,BURLINGTON CITY,66,97,16
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,28,25,31
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,14,23,6
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,24,9,0
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,44,26,55
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,163,47,33
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,47,68,89
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,20,20,55
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,94,108,8
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,44,5,18
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,32,44,0
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,20,25,121
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,226,103,0
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,49,127,6
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,29,41,28
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,259,249,239
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,52,49,8
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,79,41,25
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,59,126,256
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,3,0,54
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,14,36,11
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,0,0,0
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,108,16,8
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,5,3,0
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,122,69,785
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,20,7,21
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,6,4,3
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,16,23,6
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,87,53,6
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,55,57,48
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,13,0,0
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,73,3,12
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,33,96,0
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,107,24,19
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,90,42,34
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,111,162,168
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,33,15,0
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,25,22,32
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,306,162,50
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,66,4,31
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,40,47,44
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,32,106,47
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,140,214,0
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,27,39,1
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,22,0,0
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,232,96,32
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,8,14,13
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,91,16,52
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,0,0,0
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,83,244,238
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,89,84,146
G. K-12 / 3501 +,,,1. State average - Operating Type K-12,53,48,41
G. K-12 / 3501 +,,,2. State median - Operating Type K-12,35,35,24
G. K-12 / 3501 +,,,5. State average - All operating types,69,59,50
G. K-12 / 3501 +,,,6. State median - All operating types,49,44,45
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,77,50,72
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,46,20,32
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,63,39,20
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,20,127,262
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,143,30,77
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,2,24,49
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,3,1,0
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,115,143,53
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,27,17,56
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,67,70,163
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,44,45,0
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,69,35,6
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,65,179,0
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,78,12,14
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,1,0,2
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,95,190,101
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,84,41,39
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,81,137,156
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,28,45,0
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,64,8,109
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,246,63,0
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,17,26,78
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,162,151,24
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,190,137,47
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,22,15,0
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,20,23,7
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,51,42,15
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,45,44,2
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,1,2,5
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,18,60,78
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,1,0,0
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,18,12,16
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,11,23,5
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,67,65,57
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,0,0,0
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,102,66,46
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,113,65,60
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,3,2,2
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,1,0,34
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,16,8,11
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,32,40,51
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,353,118,0
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,20,18,18
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,138,104,96
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,25,7,2
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,90,88,5
G. K-12 / 3501 +,MERCER,1430,EWING TWP,6,7,3
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,32,36,33
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,12,14,104
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,21,12,3
G. K-12 / 3501 +,MERCER,4255,PRINCETON REGIONAL,19,21,0
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,17,5,7
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,9,3,23
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,78,135,0
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,8,9,4
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,46,93,77
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,47,2,1
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,200,102,8
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,58,30,57
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,85,58,19
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,51,44,64
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,16,60,9
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,34,21,50
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,86,106,0
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,81,3,0
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,80,66,5
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,183,142,0
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,71,9,11
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,24,21,35
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,28,24,22
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,128,38,96
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,21,25,11
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,60,67,9
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,49,14,40
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,105,98,48
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,20,52,117
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,18,11,8
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,126,143,58
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,19,45,18
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,63,63,50
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,29,10,12
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,68,54,54
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,41,16,15
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,15,10,21
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,17,26,13
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,22,11,21
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,35,40,94
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,18,37,1
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,16,35,35
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,26,22,19
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,24,28,10
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,50,20,9
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,36,25,22
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,0,0,29
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,4,24,17
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,38,39,24
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,2,14,0
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,87,35,21
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,20,25,48
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,62,101,54
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,18,7,1
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,60,167,7
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,57,132,119
G. K-12 / 3501 +,UNION,5290,UNION TWP,70,54,35
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,6,6,0
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,20,28,24
H. 7-12 / 9-12,,,1. State average - Operating Type 7-12,128,98,126
H. 7-12 / 9-12,,,2. State median - Operating Type 7-12,79,62,73
H. 7-12 / 9-12,,,3. State average - Operating Type 9-12,108,87,61
H. 7-12 / 9-12,,,4. State median - Operating Type 9-12,65,82,42
H. 7-12 / 9-12,,,5. State average - All operating types,69,59,50
H. 7-12 / 9-12,,,6. State median - All operating types,49,44,45
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,55,103,138
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,71,58,53
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,12,132,0
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,115,11,85
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,17,72,42
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,213,41,23
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,42,92,38
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,26,90,0
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,47,101,0
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,319,128,105
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,31,16,0
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,18,161,8
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,31,124,74
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,163,234,292
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,141,41,57
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,31,39,37
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,31,221,0
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,79,62,40
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,333,6,504
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,14,10,0
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,216,44,0
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,94,248,0
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,145,170,170
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,76,6,11
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,235,0,0
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,256,44,14
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,0,0,0
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,22,53,0
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,103,84,55
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,25,83,2
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,334,460,374
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,255,0,7
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,65,43,125
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,169,81,36
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,160,29,73
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,12,0,0
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,266,263,224
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,67,23,45
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,19,14,9
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,174,181,185
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,18,129,63
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,164,95,42
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,30,87,0
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,17,54,22
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,52,23,26
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,45,49,0
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,73,100,57
I. CSSD,,,1. State average -  Operating Type CSSD,257,265,125
I. CSSD,,,2. State median - Operating Type CSSD,155,114,96
I. CSSD,,,5. State average - All operating types,69,59,50
I. CSSD,,,6. State median - All operating types,49,44,45
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,128,104,279
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,17,173,0
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,0,12,0
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,181,335,0
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,774,942,44
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,61,106,96
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,379,114,0
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,0,0,0
J. VOC,,,1. State average - Operating Type VOC,223,179,108
J. VOC,,,2. State median - Operating Type VOC,117,86,99
J. VOC,,,5. State average - All operating types,69,59,50
J. VOC,,,6. State median - All operating types,49,44,45
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,89,54,422
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,61,330,0
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,763,383,0
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,192,271,23
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,169,715,323
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,191,39,129
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,305,11,0
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,116,265,99
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,0,0,0
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,137,18,0
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,31,85,71
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,117,0,0
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,6,0,0
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,49,52,5
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,369,77,164
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,473,100,60
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,73,53,110
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,31,115,0
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,150,61,8
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,70,195,0
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,74,87,0
K. CHARTER,,,1. State average-Operating Type CHARTER,191,173,155
K. CHARTER,,,2. State median-Operating Type CHARTER,110,127,121
K. CHARTER,,,5. State average - All operating types,69,59,50
K. CHARTER,,,6. State median - All operating types,49,44,45
K. CHARTER,ATLANTIC,6612,Galloway Community CS,258,144,95
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,84,0,0
K. CHARTER,ATLANTIC,7420,Oceanside CS,367,362,69
K. CHARTER,ATLANTIC,7520,PleasanTech Academy CS,61,273,30
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,110,51,0
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,125,42,170
K. CHARTER,BERGEN,7890,Teaneck Community CS,530,0,0
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,0,0,0
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,,0,0
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,0,793,804
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,31,138,627
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,61,211,219
K. CHARTER,CAMDEN,6215,Camden's Promise CS,0,0,0
K. CHARTER,CAMDEN,6232,Environment Community CS,106,0,530
K. CHARTER,CAMDEN,6240,Freedom Academy CS,0,0,0
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,233,84,411
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,0,4,60
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,0,14,19
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,0,0,192
K. CHARTER,ESSEX,6020,Pride Academy Charter School,656,7,63
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,0,0,108
K. CHARTER,ESSEX,6029,Newark Educators Charter School,0,0,0
K. CHARTER,ESSEX,6037,Newark Legacy CS,,0,0
K. CHARTER,ESSEX,6038,Visions Academy CS,,274,0
K. CHARTER,ESSEX,6320,Discovery CS,0,0,40
K. CHARTER,ESSEX,6410,East Orange Community CS,0,0,94
K. CHARTER,ESSEX,6665,Gray CS,0,0,0
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,90,89,117
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,35,20,46
K. CHARTER,ESSEX,7280,Greater Newark CS,0,0,211
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,370,304,231
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,498,16,50
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,41,320,186
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,583,178,129
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,381,235,301
K. CHARTER,ESSEX,8065,University Heights CS,0,0,0
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,0,0,0
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,,865,321
K. CHARTER,HUDSON,6235,Liberty Academy CS,0,0,0
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,19,0,69
K. CHARTER,HUDSON,6720,Hoboken CS,0,0,55
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,60,44,39
K. CHARTER,HUDSON,6915,Jersey City Golden Door,7,0,24
K. CHARTER,HUDSON,7115,Learning Community CS,0,116,
K. CHARTER,HUDSON,7820,Schomburg CS,267,36,26
K. CHARTER,HUDSON,7830,Soaring Heights CS,0,0,0
K. CHARTER,HUDSON,8060,University Academy CS,91,4,57
K. CHARTER,MERCER,6017,Foundation Academy CS,25,20,0
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,0,0,0
K. CHARTER,MERCER,6425,Emily Fisher CS of Adv. Studies,149,189,230
K. CHARTER,MERCER,6810,International CS of Trenton,0,0,0
K. CHARTER,MERCER,7500,Pace CS of Hamilton,0,0,0
K. CHARTER,MERCER,7540,Princeton CS,111,48,58
K. CHARTER,MERCER,8140,Village CS,0,0,0
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,,50,50
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,,0,185
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,191,83,39
K. CHARTER,MONMOUTH,6010,Academy Charter High School,453,308,904
K. CHARTER,MONMOUTH,6740,Hope Academy CS,0,0,0
K. CHARTER,MONMOUTH,7720,The Red Bank CS,0,0,0
K. CHARTER,MORRIS,8050,Unity CS,0,54,0
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,364,337,190
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,205,214,182
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,40,0,0
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,0,0,0
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,0,921,163
K. CHARTER,UNION,6033,The Barack Obama Green Charter High Scho,,0,125
K. CHARTER,UNION,6217,Central Jersey Arts CS,32,482,131
K. CHARTER,UNION,7600,Queen City Academy CS,50,0,0
K. CHARTER,UNION,8010,Union County TEAMS CS,0,0,0
K. CHARTER,WARREN,7727,Ridge and Valley CS,14,0,0
