CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,enroll,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
1,1790,50900125,27867912,26445747,1408011,14154,5463882,5230926,6157863,5064510,8651450,4449663,0,2730729,513184,3726,GREATER EGG HARBOR REG,ATLANTIC,H. 7-12 / 9-12,5,CD,,1,ATLANTIC
1,1940,35485942,21881693,20417549,1178815,285329,5387984,5037433,3592358,2826450,4514315,2186538,0,68775,114859,3257,HAMILTON TWP,ATLANTIC,D. K-8 / 751 +,2,CD,,1,ATLANTIC
1,1960,37108392,23115040,22317572,731918,65550,4896096,4423291,4147972,3021776,4016626,1596826,0,601245,69500,3543,HAMMONTON TOWN,ATLANTIC,G. K-12 / 3501 +,3,B,,1,ATLANTIC
1,2680,12869786,7571653,7330246,215171,26236,1934042,1837747,1594638,1162114,1642111,726361,0,127343,29000,906,LINWOOD CITY,ATLANTIC,D. K-8 / 751 +,2,GH,,1,ATLANTIC
1,2910,21945035,12949648,12483369,449079,17200,3204640,2901475,1800146,1393498,2540298,1229248,0,1162229,80700,1516,MAINLAND REGIONAL,ATLANTIC,H. 7-12 / 9-12,5,DE,,1,ATLANTIC
1,3020,9424064,5341532,5117189,223363,980,1559613,1316672,873303,684190,1494715,568080,78928,64545,104900,508,MARGATE CITY,ATLANTIC,C. K-8 / 401 - 750,2,DE,,1,ATLANTIC
1,3480,8580939,5553871,5415200,109306,29365,1014833,913222,1030594,859936,933142,527199,29000,19499,0,713,MULLICA TWP,ATLANTIC,C. K-8 / 401 - 750,2,B,,1,ATLANTIC
1,3720,12348620,8428866,8157329,199285,72252,1364103,1245317,1315140,969530,1158422,568922,15000,67089,60000,1069,NORTHFIELD CITY,ATLANTIC,D. K-8 / 751 +,2,DE,,1,ATLANTIC
1,4180,64867640,38375398,35916132,1599329,859937,9664020,8468021,5497826,4304254,9902155,4420486,0,976423,926350,3536,PLEASANTVILLE CITY,ATLANTIC,G. K-12 / 3501 +,3,A,1,1,ATLANTIC
1,4240,1802174,1082353,1043353,15500,23500,350271,269516,185757,122575,178841,83529,0,4951,0,122,PORT REPUBLIC CITY,ATLANTIC,B. K-8 / 0 - 400,2,FG,,1,ATLANTIC
1,4800,13558779,8477077,8074946,285743,116388,2035397,1776251,1412990,1163863,1418111,745119,30000,139918,10000,1056,SOMERS POINT CITY,ATLANTIC,D. K-8 / 751 +,2,CD,,1,ATLANTIC
1,5350,12065108,7869240,7621640,177100,70500,1575323,1327373,1447827,1217427,1157556,183979,0,13961,25000,1000,VENTNOR CITY,ATLANTIC,D. K-8 / 751 +,2,B,,1,ATLANTIC
1,5760,2769124,1710845,1659576,34369,16900,345211,310239,351112,273787,353143,172643,0,8814,0,203,WEYMOUTH TWP,ATLANTIC,B. K-8 / 0 - 400,2,B,,1,ATLANTIC
3,40,13640265,7143674,6449723,352921,341030,2358049,1777640,1575021,1143061,2164736,760936,0,148542,166768,934,ALLENDALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,80,3670989,2052179,1836029,150650,65500,845256,729856,286097,271097,417739,140996,0,63974,0,151,ALPINE BORO,BERGEN,B. K-8 / 0 - 400,2,I,,1,BERGEN
3,285,53197508,29184665,25773300,739025,2672340,12376065,11585547,4862835,3361228,5961375,1934001,80000,60158,0,696,BERGEN CO SPECIAL SERVICE,BERGEN,I. CSSD,7,,,1,BERGEN
3,290,55940984,27607623,25523151,1221480,862992,10688482,8723365,4978499,3587073,9689947,5056996,0,1974458,0,2202,BERGEN COUNTY VOCATIONAL,BERGEN,J. VOC,8,,,1,BERGEN
3,300,48899558,28721525,26899714,1401042,420769,6264107,5245302,6165735,5306875,6489129,3096289,0,909027,263379,3430,BERGENFIELD BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,440,13523339,8573751,8034383,295621,243747,1552741,1247119,1830632,1390986,1279347,239557,0,286868,6867,1163,BOGOTA BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,740,8379587,5233650,5026821,167829,39000,872706,718456,1121847,967847,1080377,447377,10000,19366,0,591,CARLSTADT BORO,BERGEN,C. K-8 / 401 - 750,2,DE,,1,BERGEN
3,745,9478820,5613797,5348797,237650,27350,1237344,733745,1034210,613312,1208925,412204,5000,365724,0,545,CARLSTADT-EAST RUTHERFORD,BERGEN,H. 7-12 / 9-12,5,CD,,1,BERGEN
3,890,34361736,22507476,21638193,419595,449688,4268975,3181218,3748018,2836049,2887838,1528738,0,717496,0,2885,CLIFFSIDE PARK BORO,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,930,15369229,9536533,9088733,235150,212650,2298582,1911232,1780277,1566501,1670764,883314,0,81429,0,1134,CLOSTER BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,990,22289006,13318517,12778178,357339,183000,3396716,2941706,2596649,2290316,2379935,1197697,0,597190,6000,1691,CRESSKILL BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,1070,10948714,6584337,6158252,234113,191972,1843738,1547611,1089903,924153,1215824,558972,28850,121215,0,634,DEMAREST BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1130,34911635,21595924,20866563,555034,174327,3695190,3462910,4325406,3802056,4395140,2636090,0,849765,10090,2765,DUMONT BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,1230,12104997,7395468,7166233,180670,48565,2002417,1552233,1308497,1103004,1322633,613596,0,38446,0,738,EAST RUTHERFORD BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,1270,7087897,4136914,4025804,77300,33810,1201628,886522,835018,617928,841476,274779,0,41123,0,695,EDGEWATER BORO,BERGEN,A. K-6,1,DE,,1,BERGEN
3,1345,23115842,12148048,11347771,393935,406342,3910276,3163953,3240525,2695073,3139463,1708113,0,661720,0,2444,ELMWOOD PARK,BERGEN,F. K-12 / 1801 - 3500,3,CD,,1,BERGEN
3,1360,15269656,8327870,7963389,252536,111945,2110365,1484371,2225922,2093169,1922249,1122849,0,657146,4000,1235,EMERSON BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,1370,49768808,26939766,25872668,780181,286917,9074029,6394083,5522891,4828613,7078045,969955,0,1017233,0,2912,ENGLEWOOD CITY,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,1380,8312488,4437720,4126820,185100,125800,2171729,1753506,859978,586203,814835,359739,0,8937,0,453,ENGLEWOOD CLIFFS BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1450,71096694,42145530,41074302,565936,505292,11136551,9970865,8020991,6869464,7660567,4919911,0,1494470,230000,4685,FAIR LAWN BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,1470,10755959,6223257,5949857,196200,77200,1088328,1012293,1792296,1440916,1481799,572323,10000,49157,5000,1194,FAIRVIEW BORO,BERGEN,D. K-8 / 751 +,2,A,,1,BERGEN
3,1550,48259159,29076376,27961995,831140,283241,8004407,6925839,5493300,4568617,4534526,1688379,0,1044796,0,3676,FORT LEE BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,1580,24760059,15881139,14915521,874618,91000,3723768,3443893,2449282,2093866,2556855,230137,0,145742,108626,1404,FRANKLIN LAKES BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,1700,63354930,39558589,38607445,765222,185922,10261599,8516479,5950925,4728099,6308242,3503142,0,1039371,256732,4864,GARFIELD CITY,BERGEN,G. K-12 / 3501 +,3,B,1,1,BERGEN
3,1760,37484780,21008896,18953848,1041458,1013590,6618500,4527594,4665203,3971710,4389762,1518845,0,799007,0,2458,GLEN ROCK BORO,BERGEN,F. K-12 / 1801 - 3500,3,J,,1,BERGEN
3,1860,77179487,51042636,49523291,1072345,447000,11324132,9796232,5962601,5051001,7721071,4181071,0,1127866,286293,5144,HACKENSACK CITY,BERGEN,G. K-12 / 3501 +,3,CD,,1,BERGEN
3,2050,8976492,5733786,5591362,113804,28620,1233217,1051207,935955,744830,974339,368787,0,99195,0,691,HARRINGTON PARK BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2080,20712777,12343591,11934195,351026,58370,3355177,2799780,2236701,1788355,2126224,1007714,0,622176,0,1752,HASBROUCK HEIGHTS BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,2090,7155401,4417414,4266014,110099,41301,1138790,932817,777657,505964,765037,92784,0,56504,0,458,HAWORTH BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2180,17633537,10442820,9802347,351273,289200,3069084,2280011,1946700,1587313,1948637,583267,0,136559,0,1398,HILLSDALE BORO,BERGEN,D. K-8 / 751 +,2,GH,,1,BERGEN
3,2200,8585493,5359910,5034904,133256,191750,1271420,1142642,1019103,833292,867436,422783,0,63013,0,639,HO HO KUS BORO,BERGEN,C. K-8 / 401 - 750,2,J,,1,BERGEN
3,2620,25219082,14699263,14078433,602526,18304,3599254,3202827,3422569,2821391,2694536,987887,0,685744,131000,1804,LEONIA BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,2710,10036536,6545607,6262155,222165,61287,1168899,921447,1083660,805765,1055299,570828,0,54987,0,972,LITTLE FERRY BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,2740,39396517,23342354,22537832,424415,380107,5975352,4933571,4895561,4426255,4283618,2209989,0,661148,0,3303,LODI BOROUGH,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,2860,30118547,17414926,16978107,388319,48500,4811464,4351904,3811385,3139088,2764831,1417290,235000,833719,0,2380,LYNDHURST TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,2900,48491015,27395910,26511743,698746,185421,7797290,6205513,5958062,4631692,5860443,890049,0,1353037,0,3333,MAHWAH TWP,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,3060,10357091,6642243,6246387,209156,186700,1368702,935311,1186582,886690,1069871,534740,0,83888,0,918,MAYWOOD BORO,BERGEN,D. K-8 / 751 +,2,FG,,1,BERGEN
3,3170,15687923,8642584,8240179,333230,69175,2731659,2291059,2046298,1666246,1686839,813249,0,552708,0,1095,MIDLAND PARK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,3330,13226383,8121550,7704105,323060,94385,1957121,1649692,1712250,1536313,1327358,791034,0,106699,2300,1092,MONTVALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3350,5370712,3039156,2939779,78147,21230,1067870,485529,513759,387507,628518,367549,27585,50839,0,283,MOONACHIE BORO,BERGEN,B. K-8 / 0 - 400,2,B,,1,BERGEN
3,3550,24994966,12963778,12315602,508306,139870,4055903,3286669,3463950,2887965,3639412,1967079,0,788827,77500,2090,NEW MILFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,3600,19732175,11796488,11308904,287516,200068,2113927,1795701,2669442,2226511,2343848,1142891,0,477215,0,1706,NORTH ARLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,3700,21251939,12142360,11431914,575406,135040,2816357,2464978,2019558,1658055,2941244,1304828,0,1295730,120000,1409,NORTHERN HIGHLANDS REG,BERGEN,H. 7-12 / 9-12,5,J,,1,BERGEN
3,3710,42960368,24105325,22347835,1146764,610726,6595625,5612930,5032190,4074508,4823894,2668477,0,2366870,115624,2745,NORTHERN VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,3730,7755315,4523118,4290718,210800,21600,1285491,1082631,1056673,823716,800814,309989,0,87000,64751,592,NORTHVALE BORO,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,3740,8281823,5042873,4764467,225921,52485,1255829,917230,1033541,722699,911380,520989,0,38200,11462,685,NORWOOD BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3760,22938568,14101677,13512288,518653,70736,3238972,2864713,3182123,2833844,2260859,1294695,0,99275,8575,1696,OAKLAND BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3850,12157963,7642718,7281910,209628,151180,1502978,1142577,1523564,1230349,1395069,367331,0,93633,0,820,OLD TAPPAN BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3870,9503335,5688422,5291617,297792,99013,1417253,1149531,1287842,1053910,1068021,584531,0,12735,0,829,ORADELL BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,3910,19287894,12807522,11954265,591867,261390,1678481,1561669,2171590,1686644,1997281,983646,0,520001,46480,1610,PALISADES PARK,BERGEN,E. K-12 / 0 - 1800,3,CD,,1,BERGEN
3,3930,62919935,34809934,33406381,1352353,51200,8370098,7240053,7403663,6541577,10751158,5260519,0,1194252,678000,4150,PARAMUS BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,3940,21017078,11538314,10885078,529751,123485,4211237,3316697,2448293,1889347,2104668,931239,0,704039,22333,1295,PARK RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,3960,37524323,20244597,17651234,435918,2157445,6802482,5899543,3807083,2843378,4442207,2255387,0,2214795,47850,2062,PASCACK VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4300,39554284,20824174,19570791,751046,502337,6143345,5711266,4385722,3544802,5254513,2383125,0,2860612,90000,2343,RAMAPO-INDIAN HILL REG,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4310,45679824,28341658,27553367,619399,168892,7253302,6034860,4299115,3425452,4570706,1008120,0,1152767,54000,3053,RAMSEY BORO,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,4370,29562770,18294264,17346868,508855,438541,4652053,4556357,2607395,1915600,2920207,1234117,0,959828,0,1833,RIDGEFIELD BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4380,28731263,17313987,17040352,262010,11625,4674085,4589282,2970122,2375933,2767351,1533323,0,961757,0,2333,RIDGEFIELD PARK TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,4390,76815617,46023207,44340642,999883,682682,13038506,11598605,7781725,6535714,8491418,349223,0,1311186,0,5739,RIDGEWOOD VILLAGE,BERGEN,G. K-12 / 3501 +,3,J,,1,BERGEN
3,4405,23706996,13629279,12605541,419368,604370,2982025,2467042,3209303,2783334,2664055,1391022,0,1214562,0,1711,RIVER DELL REGIONAL,BERGEN,H. 7-12 / 9-12,4,I,,1,BERGEN
3,4410,14500682,9364124,8852785,279229,232110,2162856,1835837,1680060,1438895,1282633,731961,0,0,0,1187,RIVER EDGE BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,4430,17925408,10849735,10307779,329058,212898,2283127,1868838,2510108,1917795,2157388,1139070,0,125050,0,1375,RIVER VALE TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,4470,6166727,3987501,3888851,56703,41947,829643,677740,746416,624653,577540,283744,0,23557,0,495,ROCHELLE PARK TWP,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,4600,32727800,19937284,18872553,691303,373428,3907987,3777463,3876748,3123700,4093231,1835212,0,840279,0,2440,RUTHERFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,4610,23052150,12827667,12312025,331692,183950,4087810,3300177,2542949,2060089,2986251,1656689,0,588158,14000,1741,SADDLE BROOK TWP,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4620,5048920,2626973,2488611,81692,56670,1522058,1105643,440352,396652,417286,164789,0,38602,0,232,SADDLE RIVER BORO,BERGEN,A. K-6,1,J,,1,BERGEN
3,4870,4298383,2292325,2123146,65350,103829,768679,453792,424858,347018,718704,432704,13400,61476,0,225,SOUTH HACKENSACK TWP,BERGEN,B. K-8 / 0 - 400,2,CD,,1,BERGEN
3,5150,68110840,42461160,40836209,1380422,244529,10572356,8417355,6307300,5054282,7761487,4473826,0,996094,22500,3807,TEANECK TWP,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,5160,50764345,31303425,29709224,1176130,418071,6183809,5814167,6130746,5700724,5947600,3615648,0,1166974,0,3635,TENAFLY BORO,BERGEN,G. K-12 / 3501 +,3,I,,1,BERGEN
3,5330,18624316,10939324,10143291,544373,251660,3072144,2605292,2197685,1767493,2282186,1236092,0,132976,15000,1387,UPPER SADDLE RIVER BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5410,22833321,13720084,13050274,502865,166945,3202694,2757640,2671256,2111029,2461492,1363655,0,745663,37000,1588,WALDWICK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,5430,12826203,6971757,6799107,150350,22300,1928948,1816898,1699346,1478771,1697329,836908,0,528823,9000,1178,WALLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,B,,1,BERGEN
3,5755,42055597,22516695,21529245,570616,416834,8552171,6417792,5038741,4093726,4652125,2336142,0,1275692,88638,2722,WESTWOOD REGIONAL,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,5830,13243144,7327262,6891875,294291,141096,1848935,1276090,1765096,1385815,1791859,896408,0,503725,0,1171,WOOD-RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,5880,11844503,6582601,6157407,196104,229090,2182753,1757040,1556753,1240109,1400251,474549,0,121140,0,820,WOODCLIFF LAKE BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5920,31183532,18259218,17026374,1104478,128366,5049575,4380068,4020367,3298697,3713493,598924,32100,100332,0,2239,WYCKOFF TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
5,200,1992063,1135406,1048959,36053,50394,357360,241427,229643,154459,254996,103813,0,14658,0,135,BASS RIVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,380,4121870,2389397,2182976,116500,89921,801834,575409,497502,383702,405772,120432,15000,5744,6000,283,BEVERLY CITY,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,475,29401762,16252272,15266506,562218,423548,4529259,3838105,2947525,2460791,4505663,2593198,0,904686,255000,2470,BORDENTOWN REGIONAL,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,600,29633890,16732373,15762786,548049,421538,5240339,4799718,3269769,2649645,3616003,1568023,0,708719,30000,1899,BURLINGTON CITY,BURLINGTON,F. K-12 / 1801 - 3500,3,B,1,1,BURLINGTON
5,605,41423407,25660457,24986039,429046,245372,7351931,7186418,3916956,3070522,3972842,1941147,357210,150833,0,805,BURLINGTON CO SPEC SERV,BURLINGTON,I. CSSD,7,,,1,BURLINGTON
5,610,33006754,17381924,16687969,638590,55365,3374239,3200700,4303762,3427219,6401541,2924602,0,1531872,0,2000,BURLINGTON CO VOCATIONAL,BURLINGTON,J. VOC,8,,,1,BURLINGTON
5,620,47990918,32143011,30053523,795465,1294023,5458085,4690642,4755993,3923665,4933082,590606,0,700747,57409,4093,BURLINGTON TWP,BURLINGTON,G. K-12 / 3501 +,3,FG,,1,BURLINGTON
5,830,6772202,3726350,3576850,143800,5700,1112056,993956,872433,704233,1027316,584316,0,10987,0,598,CHESTERFIELD TWP,BURLINGTON,A. K-6,1,GH,,1,BURLINGTON
5,840,32801915,18557478,17793689,519197,244592,4907187,3582402,3587184,3009098,3873722,1786789,0,1500651,72500,2329,CINNAMINSON TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1030,5167083,2882182,2744212,87775,50195,834871,623397,583919,408996,824540,388540,1000,37494,0,387,DELANCO TWP,BURLINGTON,B. K-8 / 0 - 400,2,CD,,1,BURLINGTON
5,1060,32809973,18466550,17233991,694588,537971,5068488,4374854,3427201,2502290,4902933,932722,0,927598,17550,2955,DELRAN TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1250,8054020,5264711,5190694,64017,10000,954967,846427,1014702,904787,776897,457226,0,42743,0,672,EASTAMPTON TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,1280,10582722,6405484,6246235,106130,53119,1577296,1356223,1347428,1039956,1143439,664931,0,84747,46000,875,EDGEWATER PARK TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
5,1420,59777663,37946907,36938045,620893,387969,8050391,6726597,5879332,5071675,6993335,4020305,0,384538,10000,4726,EVESHAM TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,1520,20544030,11912150,11451604,294945,165601,2743478,2379204,2200494,1874046,3179480,1754770,0,508428,0,1640,FLORENCE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,1910,7788076,4849008,4563677,243650,41681,1126809,842034,870474,709679,829574,416796,0,110889,0,710,HAINESPORT TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,2610,112880326,65716653,61665133,1172242,2879278,16715969,15194132,10848538,8345035,14353616,7257262,0,4959510,0,7409,LENAPE REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,GH,,1,BURLINGTON
5,2850,19658289,11643818,11303233,290914,49671,2850502,2673778,2512774,2096611,2500299,1113209,0,150896,85500,1642,LUMBERTON TWP,BURLINGTON,D. K-8 / 751 +,2,FG,,1,BURLINGTON
5,2960,8203188,5060448,4779961,244095,36392,1280457,854201,979004,759550,879221,521530,0,0,8500,709,MANSFIELD TWP,BURLINGTON,A. K-6,1,DE,,1,BURLINGTON
5,3010,27281927,16497015,15957171,389739,150105,3760036,2916438,2908893,2393430,3314462,1511068,0,660456,0,2179,MAPLE SHADE TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,CD,,1,BURLINGTON
5,3070,6307715,3901226,3714621,85586,101019,921219,710053,771617,612345,679051,329162,0,34603,2750,541,MEDFORD LAKES BORO,BURLINGTON,C. K-8 / 401 - 750,2,I,,1,BURLINGTON
5,3080,36577533,21955606,21078556,549760,327290,4953255,4549580,4344385,3532534,4678448,2821083,0,90203,215860,3049,MEDFORD TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3360,54627532,32832370,30359276,1063462,1409632,9402586,7741218,5049505,4199412,5558203,2587180,0,1540643,10000,4163,MOORESTOWN TWP,BURLINGTON,G. K-12 / 3501 +,3,I,,1,BURLINGTON
5,3430,15727713,9562718,8982117,194454,386147,2118706,2034910,1853576,1525960,1926745,1146092,0,265969,90950,1054,MOUNT HOLLY TWP,BURLINGTON,D. K-8 / 751 +,2,B,,1,BURLINGTON
5,3440,53761751,35037638,34126281,673707,237650,6547792,6079123,5580812,4277422,5825184,3090707,0,239252,439689,4307,MOUNT LAUREL TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3540,2913506,1673840,1603940,51950,17950,540339,372309,275335,126960,401922,198055,0,20761,0,195,NEW HANOVER TWP,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,3650,20508059,12671299,12004392,451121,215786,2909233,2506088,2142185,1843377,2643308,1122040,0,92118,343500,1243,NORTH HANOVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,3690,25573133,13881496,12964867,469358,447271,4079383,3476266,2762674,2318891,3705851,1793365,0,1086833,205824,1953,NORTHERN BURLINGTON REG,BURLINGTON,H. 7-12 / 9-12,4,DE,,1,BURLINGTON
5,3920,12719172,7514156,7077737,298264,138155,1820904,1500271,1336392,1097964,1566043,787299,0,464044,276142,948,PALMYRA BORO,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,4050,93104762,54740832,52310410,1737416,693006,17669518,14286874,7906589,6749272,10653659,5725234,0,1097119,483457,4803,PEMBERTON TWP,BURLINGTON,G. K-12 / 3501 +,3,B,1,1,BURLINGTON
5,4320,25749968,13823494,12429961,1102533,291000,3202378,2813228,3344115,2679865,4093466,1757466,0,1261193,0,2050,RANCOCAS VALLEY REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,DE,,1,BURLINGTON
5,4450,18143371,11049499,10434860,406354,208285,2074639,1842554,2099417,1749758,2221990,1151553,0,653724,27500,1412,RIVERSIDE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,B,,1,BURLINGTON
5,4460,3360650,1925558,1847326,57771,20461,556183,489729,398365,310774,413981,156311,0,66563,13000,282,RIVERTON,BURLINGTON,B. K-8 / 0 - 400,2,GH,,1,BURLINGTON
5,4740,11814478,7336609,7078991,129989,127629,1663456,1477509,1345594,1137614,1351682,868022,0,117136,40000,919,SHAMONG TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
5,4930,10900805,6873616,6202409,458864,212343,1524524,1235063,1272282,1036382,1128682,575232,0,101702,34500,805,SOUTHAMPTON TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
