CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
CAMDEN,6024,CAMDEN'S PRIDE CHARTER SCHOOL,1531858,130,11784,6,3148838,167.1,18844,66,O. CHARTER,OCHARTER
CAMDEN,6027,INSTITUTE OF EXCELLENCE CHARTER SCHOOL,2417529,236,10244,2,3639524,320,11374,8,O. CHARTER,OCHARTER
CAMDEN,6212,CAMDEN ACADEMY CHARTER HIGH SCHOOL,8145927,413,19724,63,7253851,409.2,17727,60,O. CHARTER,OCHARTER
CAMDEN,6215,CAMDEN'S PROMISE CHARTER SCHOOL,8310994,374,22222,64,9538591,398.7,23924,69,O. CHARTER,OCHARTER
CAMDEN,6232,ENVIRONMENT COMMUNITY OPPORTUNITY CHARTE,2877116,229.7,12525,9,2468258,195.9,12600,13,O. CHARTER,OCHARTER
CAMDEN,6240,FREEDOM ACADEMY CHARTER SCHOOL,3598212,198,18173,58,3307722,236,14016,21,O. CHARTER,OCHARTER
CAMDEN,6325,D.U.E. SEASON CHARTER SCHOOL,6681891,477.6,13990,21,8973913,499,17986,61,O. CHARTER,OCHARTER
CAMDEN,7109,LEAP ACADEMY UNIVERSITY HIGH CHARTER SCH,12352165,777.7,15884,39,14610973,836,17478,59,O. CHARTER,OCHARTER
CAPE MAY,170,AVALON BORO,3889434,96.9,40152,67,4108874,103,39898,67,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,710,CAPE MAY CITY,3398398,177.9,19100,48,3467480,154.2,22493,56,A. K-6|K-6,AK-6K-6
CAPE MAY,715,CAPE MAY CO SPECIAL SERV,13440287,251,53537,6,14146055,229.6,61624,6,P. CSSD,PCSSD
CAPE MAY,720,CAPE MAY CO VOCATIONAL,18235112,705.2,25857,18,16934090,691,24506,18,Q. COUNTY VOC,QCOUNTYVOC
CAPE MAY,1080,DENNIS TWP,17446972,913.3,19104,57,16473135,872.8,18875,54,"J. K-12|K-8,401-750",JK-12K-8401-750
CAPE MAY,2820,LOWER CAPE MAY REGIONAL,32735912,1680,19486,27,31863981,1662.7,19165,26,"F. G7-12|7-12,9-12",FG7-127-129-12
CAPE MAY,2840,LOWER TWP,30367752,1908.1,15915,24,28005770,1867.7,14995,20,A. K-6|K-6,AK-6K-6
CAPE MAY,3130,MIDDLE TWP,47590688,2939.9,16188,22,45367829,2868,15819,23,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAPE MAY,3680,NORTH WILDWOOD CITY,9041308,387.2,23354,62,9071685,373.4,24296,63,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,3780,OCEAN CITY,44979537,2104.5,21374,61,41902098,2059.8,20343,62,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAPE MAY,4700,SEA ISLE CITY,3839104,149,25766,58,3831720,157,24406,57,H. K-12|K-6,HK-12K-6
CAPE MAY,5060,STONE HARBOR BORO,2288715,76.8,29790,66,2351605,94.8,24818,64,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,5340,UPPER TWP,36100478,2277.9,15848,41,34940901,2191.3,15945,45,"K. K-12|K-8,751+",KK-12K-8751plus
CAPE MAY,5610,WEST CAPE MAY BORO,1060856,39.2,27082,59,1154375,44,26236,60,A. K-6|K-6,AK-6K-6
CAPE MAY,5790,WILDWOOD CITY,20934479,813.1,25748,47,21196464,798.9,26532,47,"L. K-12|K-12,0-1800",LK-12K-120-1800
CAPE MAY,5800,WILDWOOD CREST BORO,7664556,337.2,22727,60,7336798,318.9,23006,59,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,5840,WOODBINE BORO,5847960,292.8,19973,48,5821885,286.7,20304,54,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,540,BRIDGETON CITY,95809790,5556,17244,55,91510864,5652.6,16189,40,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,950,COMMERCIAL TWP,14766164,971.7,15197,10,14712534,930.6,15809,21,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,8419102,744.2,11313,2,7806605,581.5,13424,2,Q. COUNTY VOC,QCOUNTYVOC
CUMBERLAND,997,CUMBERLAND REGIONAL,24406501,1261.3,19350,24,24071691,1239.2,19426,31,"G. G9-12|7-12,9-12",GG9-127-129-12
CUMBERLAND,1020,DEERFIELD TWP,5835937,392.3,14875,8,5723611,383.2,14935,12,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,1120,DOWNE TWP,4634844,245.7,18863,37,3676884,201.8,18222,38,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,1460,FAIRFIELD TWP,11176839,611.2,18288,54,10110065,637.9,15849,26,"D. K-8|K-8,401-750",DK-8K-8401-750
CUMBERLAND,1820,GREENWICH TWP,1371228,69.8,19653,46,1327705,75.9,17503,32,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,2270,HOPEWELL TWP,8673619,541.5,16017,22,8600340,543.4,15827,22,"D. K-8|K-8,401-750",DK-8K-8401-750
CUMBERLAND,2570,LAWRENCE TWP,9346547,662.5,14107,6,9544902,574,16629,34,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,3050,MAURICE RIVER TWP,8185701,564,14513,5,8173449,531.1,15389,13,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,3230,MILLVILLE CITY,110852879,6533.3,16967,49,111475704,6474.7,17217,60,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,5070,STOW CREEK TWP,2170523,138.9,15623,12,1961553,139.3,14081,5,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,5300,UPPER DEERFIELD TWP,15831709,939.9,16844,63,15600792,914.8,17054,69,"E. K-8|K-8,751+",EK-8K-8751plus
CUMBERLAND,5390,VINELAND CITY,206776091,11588.8,17843,64,200238002,11675.7,17150,57,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,6028,VINELAND PUBLIC CHARTER SCHOOL,1086936,101.5,10710,3,1531779,147.8,10362,4,O. CHARTER,OCHARTER
ESSEX,250,BELLEVILLE TOWN,67376636,4571.3,14739,5,66415045,4622.8,14367,8,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,410,BLOOMFIELD TWP,94265525,5962.9,15809,28,92103030,6052.1,15218,26,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,660,CALDWELL-WEST CALDWELL,42809646,2607.3,16419,26,42554027,2632.7,16163,28,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,760,CEDAR GROVE TWP,27073474,1663.1,16279,20,26408464,1530.7,17253,30,"L. K-12|K-12,0-1800",LK-12K-120-1800
ESSEX,1210,EAST ORANGE,263234669,11055.1,23811,105,250310347,11002.8,22750,103,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,1390,ESSEX CO VOC-TECH,50280024,2050.7,24519,15,44349711,2023,21923,13,Q. COUNTY VOC,QCOUNTYVOC
ESSEX,1400,ESSEX FELLS BORO,4258562,243.7,17474,39,4293364,241.1,17805,43,A. K-6|K-6,AK-6K-6
ESSEX,1465,FAIRFIELD TWP,11063376,746.7,14817,17,10780140,703.1,15332,22,A. K-6|K-6,AK-6K-6
ESSEX,1750,GLEN RIDGE BORO,29701012,1946.7,15257,10,28248997,1923.2,14689,7,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,2330,IRVINGTON TOWNSHIP,173610750,7688.1,22582,100,168935421,7997,21125,95,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,2730,LIVINGSTON TWP,106690005,5809.8,18364,72,103852060,5862.2,17716,67,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3190,MILLBURN TWP,86558283,4846.4,17860,65,86103414,4950.9,17392,62,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3310,MONTCLAIR TOWN,123052804,6257.5,19665,85,120045805,6742,17806,71,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3570,NEWARK CITY,1037458044,44995.6,23057,103,962229754,44331,21706,98,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3630,NORTH CALDWELL BORO,12087691,649,18625,45,11695480,678,17249,38,A. K-6|K-6,AK-6K-6
ESSEX,3750,NUTLEY TOWN,63739935,4083.5,15609,23,63879275,3999.3,15973,38,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3880,CITY OF ORANGE TWP,106803857,5224,20445,90,100412081,5299.3,18948,85,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,4530,ROSELAND BORO,8968590,517.1,17343,38,8415663,511.5,16454,30,A. K-6|K-6,AK-6K-6
ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,121088255,6546.4,18497,75,118450174,6619,17895,73,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,5370,VERONA BORO,32957631,2113.5,15594,13,33201687,2185.8,15190,14,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,5630,WEST ESSEX REGIONAL,35346633,1591,22217,37,37479633,1612.1,23249,41,"F. G7-12|7-12,9-12",FG7-127-129-12
ESSEX,5680,WEST ORANGE TOWN,143066141,6739.6,21228,95,144436017,6801.4,21236,96,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,6016,ADELAIDE L. SANFORD CHARTER SCHOOL,3335080,241.8,13795,19,4468849,286.7,15587,41,O. CHARTER,OCHARTER
ESSEX,6020,PRIDE ACADEMY CHARTER SCHOOL,3527625,230.2,15322,35,3746188,238.8,15690,44,O. CHARTER,OCHARTER
ESSEX,6022,BURCH CHARTER SCHOOL OF EXCELLENCE,2276920,160.2,14213,24,2563991,212.5,12066,11,O. CHARTER,OCHARTER
ESSEX,6029,NEWARK EDUCATORS CHARTER SCHOOL,3203812,194.2,16496,48,3794522,248.7,15255,35,O. CHARTER,OCHARTER
ESSEX,6037,NEWARK LEGACY CHARTER SCHOOL,,,,,1932374,116,16658,53,O. CHARTER,OCHARTER
ESSEX,6038,VISIONS ACADEMY CHARTER HIGH SCHOOL,,,,,2388690,147.3,16216,48,O. CHARTER,OCHARTER
ESSEX,6320,DISCOVERY CHARTER SCHOOL,1264368,85.7,14745,30,1290275,75,17204,55,O. CHARTER,OCHARTER
ESSEX,6410,EAST ORANGE COMMUNITY CHARTER SCHOOL,7740363,520,14885,33,7745384,489.9,15811,45,O. CHARTER,OCHARTER
ESSEX,6665,GRAY CHARTER SCHOOL,4496810,281.1,15995,42,4485067,270.4,16588,51,O. CHARTER,OCHARTER
ESSEX,7100,LADY LIBERTY ACADEMY CHARTER SCHOOL,7246083,432.7,16747,53,7452532,453.7,16426,49,O. CHARTER,OCHARTER
ESSEX,7210,MARION P. THOMAS CHARTER SCHOOL,8262148,513.3,16098,44,9439988,546.1,17287,56,O. CHARTER,OCHARTER
ESSEX,7280,GREATER NEWARK CHARTER SCHOOL,2752185,171.2,16072,43,2433177,168.1,14475,27,O. CHARTER,OCHARTER
ESSEX,7290,NEW HORIZONS COMMUNITY CHARTER SCHOOL,6545624,451.8,14489,28,7279967,451.3,16132,47,O. CHARTER,OCHARTER
ESSEX,7320,NORTH STAR ACADEMY CHARTER SCHOOL OF NEW,15127053,904.6,16723,52,21201050,1256.1,16878,54,O. CHARTER,OCHARTER
ESSEX,7325,TEAM ACADEMY CHARTER SCHOOL,19147562,1068.8,17915,57,23278752,1279,18200,62,O. CHARTER,OCHARTER
ESSEX,7730,ROBERT TREAT ACADEMY CHARTER SCHOOL,8088080,499.5,16193,45,8054535,524.9,15345,36,O. CHARTER,OCHARTER
ESSEX,7735,MARIA L. VARISCO-ROGERS CHARTER SCHOOL,3776487,304,12423,8,4946609,366,13515,17,O. CHARTER,OCHARTER
ESSEX,8065,UNIVERSITY HEIGHTS CHARTER SCHOOL,3417513,198.2,17240,55,3714753,223.2,16641,52,O. CHARTER,OCHARTER
GLOUCESTER,860,CLAYTON BORO,21385935,1385.2,15439,11,21961937,1376,15961,21,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,870,CLEARVIEW REGIONAL,37183992,2485,14964,2,36235200,2536.3,14287,2,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,1100,DEPTFORD TWP,66238007,4367.1,15167,13,65973680,4440.4,14858,15,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,1180,EAST GREENWICH TWP,13405359,983.8,13627,4,13209369,1013.6,13032,2,A. K-6|K-6,AK-6K-6
GLOUCESTER,1330,ELK TWP,6095835,390.4,15613,22,5435152,389.2,13966,13,A. K-6|K-6,AK-6K-6
GLOUCESTER,1590,FRANKLIN TWP,19561935,1437.9,13604,3,19012782,1440.2,13201,3,A. K-6|K-6,AK-6K-6
GLOUCESTER,1715,GATEWAY REGIONAL,20729960,888.9,23321,42,18976992,865.4,21930,39,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,1730,GLASSBORO,41153106,2174.2,18928,57,39575295,2277.5,17377,49,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,32983995,762.2,43274,2,33280634,692.5,48060,2,P. CSSD,PCSSD
GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,21113801,1162.9,18156,7,22898397,1233.1,18569,8,Q. COUNTY VOC,QCOUNTYVOC
GLOUCESTER,1830,GREENWICH TWP,11504742,645.9,17813,43,11889709,618.2,19233,57,"J. K-12|K-8,401-750",JK-12K-8401-750
GLOUCESTER,2070,HARRISON TWP,20313155,1555,13063,2,19986552,1501.7,13309,6,A. K-6|K-6,AK-6K-6
GLOUCESTER,2440,KINGSWAY REGIONAL,33038553,2245.8,14711,1,31917931,2266.1,14085,1,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,2750,LOGAN TWP,20278212,1262.3,16065,47,18631520,1218.7,15289,31,"K. K-12|K-8,751+",KK-12K-8751plus
GLOUCESTER,2990,MANTUA TWP,21969538,1492.6,14719,16,20936592,1441,14529,17,A. K-6|K-6,AK-6K-6
GLOUCESTER,3280,MONROE TWP,85424426,6073.1,14066,3,86974506,6132.8,14182,4,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,3490,NATIONAL PARK BORO,4456722,318.2,14008,6,4358175,292.9,14881,19,A. K-6|K-6,AK-6K-6
GLOUCESTER,4020,PAULSBORO BORO,22766958,1336.9,17030,28,22174084,1271.6,17438,31,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,4140,PITMAN BORO,25112381,1551.9,16182,19,24475771,1578.8,15503,12,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,4880,SOUTH HARRISON TWP,5362123,366,14650,14,5015990,377.7,13282,5,A. K-6|K-6,AK-6K-6
GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,31740136,1786,17771,12,29944467,1783.3,16791,10,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,5120,SWEDESBORO-WOOLWICH,24171143,1721.9,14038,7,23866370,1757.7,13578,8,A. K-6|K-6,AK-6K-6
GLOUCESTER,5500,WASHINGTON TWP,145128864,8681,16718,46,141224530,8433.9,16745,51,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,5590,WENONAH BORO,3251382,257.3,12638,1,3201746,254.3,12593,1,A. K-6|K-6,AK-6K-6
GLOUCESTER,5620,WEST DEPTFORD TWP,46574650,3225.8,14438,3,44879273,3148.9,14252,4,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
GLOUCESTER,5740,WESTVILLE BORO,5455507,358.9,15203,18,5521961,338.6,16309,28,A. K-6|K-6,AK-6K-6
GLOUCESTER,5860,WOODBURY CITY,28982239,1611.3,17986,37,28625607,1557.9,18374,36,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,5870,WOODBURY HEIGHTS BORO,3503715,246.2,14232,10,3609366,233.4,15465,23,A. K-6|K-6,AK-6K-6
HUDSON,220,BAYONNE CITY,140400900,9059.9,15497,19,133904304,9295.3,14406,9,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,1200,EAST NEWARK BORO,4557737,353.4,12895,1,4674713,325.9,14344,8,"I. K-12|K-8,0-400",IK-12K-80-400
HUDSON,1850,GUTTENBERG TOWN,17452578,1366.5,12771,3,16192232,1401.1,11556,1,"K. K-12|K-8,751+",KK-12K-8751plus
HUDSON,2060,HARRISON TOWN,48816083,2246.6,21728,63,44069576,2309.6,19081,60,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,2210,HOBOKEN CITY,59171892,2484.1,23820,66,58381305,2445.8,23870,66,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,2295,HUDSON COUNTY VOCATIONAL,54980231,1293.2,42516,21,50201909,1286.4,39024,21,Q. COUNTY VOC,QCOUNTYVOC
HUDSON,2390,JERSEY CITY,653619631,29830.8,21911,97,643441251,28728.5,22397,101,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,2410,KEARNY TOWN,87957730,5798.9,15168,14,87263721,5509.8,15838,36,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,3610,NORTH BERGEN TWP,121997154,7893.2,15456,17,116665543,8156.7,14303,7,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,4730,SECAUCUS TOWN,37983026,2170.9,17496,43,37867491,2192.4,17272,45,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,5240,UNION CITY,236585009,11967.6,19769,86,232436204,12274,18937,84,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,5580,WEEHAWKEN TWP,23352307,1251.6,18657,40,23779872,1282.7,18539,37,"L. K-12|K-12,0-1800",LK-12K-120-1800
HUDSON,5670,WEST NEW YORK TOWN,139080738,8211.3,16938,48,136439341,8402.6,16238,42,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,6030,THE ETHICAL COMMUNITY CHARTER SCHOOL,1469224,120,12244,7,1730043,160,10813,5,O. CHARTER,OCHARTER
HUDSON,6036,HOBOKEN DUAL LANGUAGE CHARTER SCHOOL,,,,,1638388,149.5,10962,6,O. CHARTER,OCHARTER
HUDSON,6235,LIBERTY ACADEMY CHARTER SCHOOL,4409612,268,16453,47,3931346,270.3,14544,28,O. CHARTER,OCHARTER
HUDSON,6420,ELYSIAN CHARTER SCHOOL OF HOBOKEN,4604701,292.9,15721,36,4151091,284.2,14607,29,O. CHARTER,OCHARTER
HUDSON,6720,HOBOKEN CHARTER SCHOOL,4687402,273.6,17135,54,5016535,273.8,18321,63,O. CHARTER,OCHARTER
HUDSON,6910,JERSEY CITY COMMUNITY CHARTER SCHOOL,8324692,582.7,14287,25,8294320,587.5,14117,22,O. CHARTER,OCHARTER
HUDSON,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,6745927,518.2,13018,12,6715218,488.4,13750,19,O. CHARTER,OCHARTER
HUDSON,7115,LEARNING COMMUNITY CHARTER SCHOOL,5236687,454.4,11525,5,5671674,476.1,11913,10,O. CHARTER,OCHARTER
HUDSON,7820,SCHOMBURG CHARTER SCHOOL,3942255,208.3,18926,62,3885584,236.5,16430,50,O. CHARTER,OCHARTER
HUDSON,7830,SOARING HEIGHTS IN JERSEY CITY CHARTER S,2993794,213.4,14029,22,2441997,217,11252,7,O. CHARTER,OCHARTER
HUDSON,8060,UNIVERSITY ACADEMY CHARTER SCHOOL,5497549,414.6,13260,15,5847277,419.5,13939,20,O. CHARTER,OCHARTER
HUNTERDON,20,ALEXANDRIA TWP,10792794,616.6,17504,40,10618334,589.2,18021,50,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,370,BETHLEHEM TWP,10033278,557,18014,49,10237659,542,18889,55,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,430,BLOOMSBURY BORO,2537554,179.1,14165,3,2670810,193,13838,2,"I. K-12|K-8,0-400",IK-12K-80-400
HUNTERDON,670,CALIFON BORO,2577579,161.1,15999,18,2583452,153.5,16826,29,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,910,CLINTON TOWN,8896492,524.4,16966,33,8450966,510.9,16541,30,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,920,CLINTON TWP,29368643,1729.6,16980,64,29333245,1686.5,17393,73,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,1040,DELAWARE TWP,8750595,481,18191,51,9133699,464.6,19658,59,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,1050,DELAWARE VALLEY REGIONAL,18720544,983.9,19026,22,18541229,1020.4,18170,13,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,1160,EAST AMWELL TWP,8105682,502.3,16137,24,8121107,477.4,17012,37,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,1510,FLEMINGTON-RARITAN REG,60216411,3648.2,16506,55,58337744,3640.5,16025,47,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,1600,FRANKLIN TWP,6875569,349.1,19693,47,6144972,310.2,19813,49,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1680,FRENCHTOWN BORO,2960327,153.9,19232,40,2779622,165.4,16801,28,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1970,HAMPTON BORO,3227151,148.6,21717,58,3275104,130.2,25148,66,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2140,HIGH BRIDGE BORO,7804032,399.1,19555,44,7761374,391.4,19829,50,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2220,HOLLAND TWP,11348112,663.2,17112,35,11264751,657.9,17123,38,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,2300,HUNTERDON CENTRAL REG,64568621,3039.1,21246,35,60726898,2953.1,20564,33,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,2308,HUNTERDON CO VOCATIONAL,4793755,544.4,8805,1,4417485,503.8,8768,1,Q. COUNTY VOC,QCOUNTYVOC
HUNTERDON,2450,KINGWOOD TWP,7358091,448.9,16392,28,7371574,429.3,17170,41,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,2530,LAMBERTVILLE CITY,3502297,160.8,21781,53,3258802,184.2,17694,42,A. K-6|K-6,AK-6K-6
HUNTERDON,2590,LEBANON BORO,2551282,116,21994,54,2594598,106,24477,58,B. K-8|K-6,BK-8K-6
HUNTERDON,2600,LEBANON TWP,13905885,773.7,17973,47,13102442,763.6,17159,40,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,3180,MILFORD BORO,2214448,113.1,19573,45,2211605,120.1,18417,39,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,58276890,2846.4,20474,33,53751773,2849.5,18863,22,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,4350,READINGTON TWP,37779876,2097.4,18013,75,33834439,2039.5,16589,61,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,10992177,345.7,31800,47,10820219,361.6,29921,47,"F. G7-12|7-12,9-12",FG7-127-129-12
HUNTERDON,5050,STOCKTON BORO,760535,39.4,19292,49,803456,41.2,19507,51,A. K-6|K-6,AK-6K-6
HUNTERDON,5180,TEWKSBURY TWP,14770143,781.9,18890,56,13315209,749.6,17763,47,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,5270,UNION TWP,10684127,539.3,19810,59,10339392,521.3,19833,60,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,5600,WEST AMWELL TWP,4263114,256.1,16647,33,4592383,247.5,18557,47,A. K-6|K-6,AK-6K-6
MERCER,1245,EAST WINDSOR REGIONAL,87464016,5123.1,17072,51,84495932,5109.1,16538,49,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,1430,EWING TWP,67458890,3820.1,17659,61,65027003,3782.4,17192,58,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,1950,HAMILTON TWP,193873742,12980.3,14936,10,185048800,12765,14497,10,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,2280,HOPEWELL VALLEY REGIONAL,77127481,3999.6,19284,83,77599843,3894.3,19926,89,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,2580,LAWRENCE TWP,75322739,3982.7,18912,79,72295874,4004.9,18052,75,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,3103,MERCER CO SPECIAL SERVICE,43941477,697.9,62962,7,41660187,661,63022,7,P. CSSD,PCSSD
MERCER,3105,MERCER COUNTY VOCATIONAL,10102993,523.6,19294,8,9406288,540.5,17402,6,Q. COUNTY VOC,QCOUNTYVOC
MERCER,4255,PRINCETON REGIONAL,77967574,3463.6,22511,99,78060264,3458.6,22570,102,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,5210,TRENTON CITY,288853106,13727.4,21042,93,276937777,13615.3,20340,93,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,5510,ROBBINSVILLE TWP,41807614,2747,15219,9,39940837,2834.5,14091,3,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MERCER,5715,W WINDSOR-PLAINSBORO REG,164799364,9954.6,16555,42,160408690,9882.4,16232,41,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,6017,FOUNDATION ACADEMY CHARTER SCHOOL,2678115,185.7,14424,27,3150995,201.2,15662,43,O. CHARTER,OCHARTER
MERCER,6025,PAUL ROBESON CHARTER SCHOOL FOR THE HUMA,2738750,202,13559,17,3604881,274.9,13115,16,O. CHARTER,OCHARTER
MERCER,6425,EMILY FISHER CHARTER SCHOOL OF ADVANCED,8384213,449,18674,60,8394578,416.9,20136,68,O. CHARTER,OCHARTER
MERCER,6810,INTERNATIONAL CHARTER SCHOOL OF TRENTON,1544602,88.8,17391,56,1678137,89.6,18736,65,O. CHARTER,OCHARTER
MERCER,7500,PACE CHARTER SCHOOL OF HAMILTON,1480478,116,12763,11,1393776,110,12671,14,O. CHARTER,OCHARTER
MERCER,7540,PRINCETON CHARTER SCHOOL,4952393,344,14396,26,5088590,343.9,14797,31,O. CHARTER,OCHARTER
MERCER,8140,VILLAGE CHARTER SCHOOL,5714785,362.8,15754,37,5567332,357.7,15566,40,O. CHARTER,OCHARTER
MIDDLESEX,750,CARTERET BORO,59593816,3908,15249,15,58880610,3877,15187,23,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,970,CRANBURY TWP,18651249,886.8,21033,61,17608065,879.9,20012,61,"J. K-12|K-8,401-750",JK-12K-8401-750
MIDDLESEX,1140,DUNELLEN BORO,17299302,1143.7,15126,6,16891661,1131.4,14930,5,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,1170,EAST BRUNSWICK TWP,152843509,8855.4,17260,56,148509950,8597.9,17273,61,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,1290,EDISON TWP,223614786,14396.1,15533,21,216276934,14398.8,15021,17,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,2150,HIGHLAND PARK BORO,29158824,1500.2,19437,42,29968166,1489.5,20120,42,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,2370,JAMESBURG BORO,13592219,883,15393,12,12794943,893.6,14318,7,"J. K-12|K-8,401-750",JK-12K-8401-750
MIDDLESEX,3120,METUCHEN BORO,37518609,2126.9,17640,47,36011703,2068.3,17411,50,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
