GROUP,CONAME,DIST,DISTNAME,PP19,RK19,PCT19,SBA9,PP29,RK29,PCT29,SBB9,PP39,RK39,PCT39,SBC9
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,1188,36,0.075,0.803,1416,54,0.091,0.800,1453,59,0.093,0.826
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,1011,22,0.076,0.644,1099,28,0.081,0.657,1138,27,0.081,0.650
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,809,11,0.056,0.567,883,15,0.060,0.580,915,16,0.055,0.552
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,531,6,0.044,0.478,1366,48,0.105,0.837,763,9,0.056,0.498
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,1362,52,0.083,0.811,1197,37,0.088,0.819,1254,39,0.083,0.791
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,1254,40,0.107,0.825,1282,43,0.118,0.843,1348,47,0.119,0.807
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,477,5,0.045,0.387,506,5,0.047,0.414,686,6,0.060,0.484
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,1382,54,0.085,0.679,1351,45,0.090,0.738,1382,52,0.080,0.730
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,1521,61,0.121,0.808,1561,60,0.120,0.837,1612,66,0.115,0.851
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,1398,55,0.087,0.747,1487,57,0.103,0.820,1487,60,0.105,0.783
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,1339,49,0.104,0.787,1398,50,0.106,0.771,1406,55,0.107,0.766
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,1378,53,0.119,0.749,1248,42,0.113,0.684,1244,37,0.109,0.666
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,1186,35,0.071,0.783,1221,38,0.073,0.833,1301,44,0.076,0.845
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,714,8,0.050,0.524,796,12,0.057,0.562,861,14,0.065,0.595
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,1147,32,0.089,0.806,877,14,0.067,0.657,1148,30,0.089,0.824
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,1638,64,0.123,0.888,1399,51,0.115,0.822,1433,58,0.110,0.827
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,1527,62,0.117,0.802,1618,62,0.124,0.887,1573,65,0.123,0.900
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,1284,42,0.096,0.840,1232,40,0.097,0.838,1277,40,0.091,0.825
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,905,17,0.078,0.772,679,6,0.059,0.531,738,8,0.054,0.520
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,1140,,,,1136,,,,1171,,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,1198,,,,1174,,,,1223,,,
C. K-8 / 401 - 750,,,5. State average - All operating types,1198,,,,1178,,,,1195,,,
C. K-8 / 401 - 750,,,6. State median - All operating types,1243,,,,1234,,,,1247,,,
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,1435,51,0.097,0.841,1452,57,0.101,0.847,1426,54,0.098,0.810
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,860,4,0.092,0.776,902,7,0.087,0.788,953,8,0.084,0.651
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,1536,63,0.095,0.838,1237,32,0.075,0.713,1347,41,0.073,0.784
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,1219,25,0.111,0.910,1168,24,0.104,0.843,1206,26,0.100,0.835
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,1651,65,0.118,0.882,1602,65,0.119,0.883,1638,65,0.115,0.863
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,1471,59,0.098,0.864,1452,57,0.096,0.852,1458,58,0.084,0.848
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,1215,24,0.062,0.697,1263,34,0.079,0.692,1294,34,0.071,0.682
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,1063,13,0.084,0.780,1057,17,0.083,0.794,1078,18,0.083,0.796
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,1298,38,0.093,0.788,835,3,0.057,0.581,1105,19,0.071,0.651
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,1108,16,0.088,0.775,1248,33,0.100,0.781,1304,36,0.097,0.818
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,1271,35,0.109,0.807,1364,47,0.110,0.817,1391,47,0.106,0.779
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,1299,39,0.105,0.840,875,4,0.072,0.646,1055,16,0.087,0.699
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,1146,19,0.087,0.780,1370,48,0.097,0.827,1262,29,0.101,0.837
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,1514,61,0.119,0.876,1357,46,0.117,0.886,1346,40,0.112,0.891
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,1147,20,0.099,0.798,975,11,0.094,0.815,1000,11,0.091,0.816
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,1027,9,0.095,0.799,1118,21,0.106,0.836,1132,21,0.097,0.794
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,1070,15,0.093,0.786,775,1,0.071,0.650,922,6,0.080,0.758
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,931,6,0.060,0.682,1101,20,0.074,0.778,1123,20,0.075,0.752
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,1444,53,0.111,0.840,1347,43,0.107,0.842,1251,28,0.096,0.801
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,824,2,0.067,0.583,948,9,0.076,0.611,959,9,0.071,0.599
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,1187,21,0.098,0.802,1174,25,0.104,0.819,1194,24,0.097,0.777
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,1232,28,0.103,0.788,1129,22,0.108,0.802,918,5,0.083,0.687
C. K-8 / 401 - 750,CAMDEN,5900,WOODLYNNE BORO,1267,34,0.124,0.766,1008,14,0.097,0.628,753,1,0.068,0.465
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,1417,50,0.093,0.791,1060,19,0.074,0.723,1194,24,0.076,0.748
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,1392,47,0.118,0.820,1382,51,0.114,0.825,1393,48,0.118,0.816
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,1121,17,0.100,0.796,899,6,0.088,0.734,1068,17,0.095,0.759
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,834,3,0.077,0.798,823,2,0.078,0.751,832,2,0.074,0.763
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,1062,12,0.094,0.736,933,8,0.074,0.665,1012,13,0.076,0.635
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,1136,18,0.074,0.833,1212,28,0.076,0.817,1352,43,0.074,0.806
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,1397,48,0.103,0.867,1433,55,0.105,0.849,1451,57,0.100,0.866
C. K-8 / 401 - 750,HUNTERDON,370,BETHLEHEM TWP,1516,62,0.104,0.691,1561,64,0.105,0.707,1365,44,0.087,0.797
C. K-8 / 401 - 750,HUNTERDON,910,CLINTON-GLEN GARDNER,1249,29,0.093,0.872,1192,26,0.093,0.852,1223,27,0.084,0.846
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,1066,14,0.075,0.788,1392,52,0.093,0.825,1420,53,0.092,0.814
C. K-8 / 401 - 750,HUNTERDON,1160,EAST AMWELL TWP,1210,23,0.094,0.846,1279,35,0.097,0.864,1314,37,0.093,0.833
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,1319,42,0.093,0.842,1333,39,0.097,0.844,1450,56,0.099,0.863
C. K-8 / 401 - 750,HUNTERDON,2450,KINGWOOD TWP,1437,52,0.113,0.890,1459,60,0.112,0.892,1530,62,0.107,0.870
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,1320,43,0.090,0.813,1336,41,0.095,0.825,1513,61,0.093,0.856
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,1274,37,0.093,0.757,1335,40,0.097,0.826,1459,59,0.093,0.828
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,1252,30,0.092,0.746,1233,31,0.091,0.737,1287,32,0.082,0.750
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,1303,40,0.081,0.814,1372,50,0.086,0.828,1382,45,0.081,0.825
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,1226,26,0.116,0.815,1220,29,0.126,0.830,940,7,0.097,0.803
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,944,7,0.081,0.774,979,12,0.092,0.819,998,10,0.088,0.800
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,1256,31,0.099,0.841,1211,27,0.098,0.852,1268,30,0.101,0.830
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,819,1,0.082,0.814,950,10,0.098,0.809,1053,15,0.095,0.783
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,1447,55,0.112,0.826,1346,42,0.106,0.815,1321,38,0.097,0.771
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,1264,33,0.095,0.684,1355,45,0.107,0.774,1349,42,0.097,0.767
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,1013,8,0.082,0.854,1057,17,0.088,0.846,900,4,0.081,0.796
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,1632,64,0.126,0.856,1436,56,0.110,0.809,1289,33,0.088,0.730
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,1350,45,0.115,0.805,1427,54,0.116,0.840,1302,35,0.104,0.769
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,1451,56,0.116,0.807,1456,59,0.122,0.841,1387,46,0.117,0.837
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,1479,60,0.110,0.806,1413,53,0.108,0.756,1467,60,0.111,0.803
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,1196,22,0.120,0.794,1048,15,0.108,0.794,1036,14,0.098,0.755
C. K-8 / 401 - 750,OCEAN,2500,LAKEHURST BORO,1383,46,0.112,0.860,1502,63,0.134,0.852,1438,55,0.124,0.857
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,1452,57,0.103,0.836,1476,61,0.102,0.851,1538,63,0.102,0.821
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,893,5,0.087,0.771,890,5,0.083,0.757,1000,11,0.094,0.794
C. K-8 / 401 - 750,SALEM,60,ALLOWAY TWP,1046,11,0.108,0.864,1157,23,0.113,0.865,1145,23,0.108,0.845
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,1314,41,0.086,0.863,1371,49,0.087,0.878,1336,39,0.086,0.883
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,1444,53,0.107,0.843,1050,16,0.086,0.840,1136,22,0.088,0.842
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,1347,44,0.106,0.850,1353,44,0.109,0.875,1395,49,0.105,0.840
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,1271,35,0.084,0.747,1281,36,0.092,0.733,1284,31,0.094,0.755
