GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,186.8,44,117746,49,184.2,46,123188,55
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,146.4,77,126450,67,145.3,78,128915,70
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,168.1,62,122366,58,165.9,60,126771,65
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,192.8,37,120965,54,175,51,123384,56
D. K-8 / 751 +,MORRIS,3100,MENDHAM TWP,142.8,78,125312,64,158.4,69,142850,80
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,185.8,45,109000,31,184.8,43,120541,52
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,196.5,32,133900,77,208.9,25,128448,67
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,221.3,16,119009,50,211.9,23,123622,57
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,167.8,64,107174,27,167.8,59,109317,30
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,341.7,1,107777,29,522,1,110500,33
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,185.6,46,120537,53,229.3,11,123024,54
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,214.8,19,121044,55,222.3,15,99000,12
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,183.4,50,105797,24,179.9,49,120231,50
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,140.6,79,126699,68,135.6,81,129233,72
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,312.7,3,132709,76,233,9,121432,53
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,158.7,70,128978,70,141.5,79,125607,63
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,229.9,10,139329,80,218,17,145219,83
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,246.5,7,125533,65,192.6,39,118525,47
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,199,26,129672,73,203.1,30,124186,60
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,205.2,22,95680,7,256,4,96297,8
D. K-8 / 751 +,SUSSEX,2030,HARDYSTON TWP,181.8,52,93750,6,254,5,102999,19
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,183.6,49,109574,36,187.6,41,111633,36
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,183.2,51,122031,56,,,,
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,226,13,85746,2,194,38,86275,4
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,225.8,14,83738,1,217.5,18,84994,3
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,194.7,36,95945,8,237,8,88400,5
E. K-12 / 0 - 1800,,,K-12 Average,175.1,,119489,,175.3,,119645,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,157.2,15,105074,13,181.9,4,105037,9
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,174.1,6,138831,45,153.6,14,122031,31
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,125.2,32,139723,46,107.5,44,142298,47
E. K-12 / 0 - 1800,BERGEN,2080,HASBROUCK HEIGHTS BORO,198.1,1,117007,25,210.3,2,122477,32
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,150.8,18,122375,33,140.3,26,119750,29
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,115.7,38,103000,9,117.4,39,108000,15
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,131,29,104579,12,166.3,11,107045,13
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,112,43,125033,35,111.1,42,128209,40
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,158,13,119839,27,156.5,12,115000,23
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,191.3,3,115621,24,212.6,1,118710,26
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,149.6,19,128476,39,150.2,19,125726,37
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,113.3,41,114817,22,124.7,32,114377,22
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,177.3,5,109375,17,192.6,3,112397,20
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,161.3,10,129478,41,179.1,5,95000,4
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,124.8,33,100565,5,118.5,38,92399,2
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,153.9,16,104015,10,154.3,13,109240,18
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,151.6,17,127025,38,151.4,16,124430,36
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,121.3,35,108468,16,121.6,35,110800,19
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,160,12,93217,2,173.7,8,95081,5
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,121.5,34,101610,6,120.5,37,92805,3
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,187.4,4,120000,28,135.6,29,119516,28
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,133.8,27,101817,7,152,15,106079,12
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,112.1,42,110078,19,121.6,35,108506,17
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,141,23,115157,23,140,27,119203,27
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,132.7,28,106420,14,123.6,33,108212,16
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,126,30,131132,43,130.2,31,142264,46
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,160.4,11,111005,20,143.4,23,105503,10
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,140,25,128887,40,141.2,25,131091,41
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,143.4,21,121340,30,143.9,21,123948,35
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,164.7,8,109500,18,178.1,7,113000,21
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,106.7,44,107176,15,117,40,104781,8
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,114,40,97901,4,123.1,34,97901,7
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,143.2,22,121444,31,146.5,20,123863,34
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,103.8,45,117477,26,114.5,41,115116,24
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,140.6,24,126027,37,151.3,17,132561,43
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,88.7,46,138086,44,100.5,46,132169,42
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,157.5,14,112632,21,167.3,10,116512,25
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,125.3,31,130063,42,143.1,24,134873,44
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,117.4,36,141818,47,111,43,140517,45
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,114.7,39,91742,1,104.3,45,92195,1
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,69.2,47,93498,3,82.2,47,96849,6
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,134,26,104563,11,136.9,28,105995,11
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,191.5,2,121456,32,178.5,6,125806,38
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,162.3,9,124457,34,143.9,21,121913,30
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,168.1,7,120563,29,169.3,9,123146,33
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,148.3,20,125891,36,150.3,18,125891,39
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,116.8,37,102500,8,134,30,107635,14
F. K-12 / 1801 - 350,,,K-12 Average,175.1,,119489,,175.3,,119645,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,145.5,50,101792,9,156.2,39,102500,8
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,213.9,3,146379,66,232.3,2,150379,66
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,162,32,137622,61,158.2,38,123772,39
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,159.3,37,118780,25,173.1,20,122118,35
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,161.8,34,128859,56,146.5,49,122616,38
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,162.6,31,132105,59,160.1,35,140452,63
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,129.3,58,120324,34,132.1,59,123812,40
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,182.4,16,130850,57,185,13,134750,61
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,155.6,43,127706,51,147.6,47,132775,59
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,168.6,24,128500,55,177.7,17,117000,28
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,188.5,12,124800,47,169,26,125915,50
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,189.7,11,141314,63,175.6,19,138315,62
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,127.6,60,120541,37,138.1,56,122071,34
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,151.2,46,128456,54,154.8,40,115737,24
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,124.2,64,123900,43,123.2,62,124697,47
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,129.5,57,90500,2,154.1,43,100960,5
F. K-12 / 1801 - 3500,BURLINGTON,600,BURLINGTON CITY,145.2,51,119862,30,138.6,55,124756,48
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,157.1,40,119075,27,183.5,15,115701,23
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,164.2,27,98172,5,172.8,21,102445,7
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,164.2,27,116882,23,164.8,31,116475,25
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,111.1,65,121413,39,106.6,66,121431,33
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,157.8,39,120175,32,146.6,48,105971,10
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,163.5,29,112732,17,165.2,30,115000,21
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,181.8,17,119065,26,200.2,8,115130,22
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,124.8,62,101018,7,109.9,65,89003,2
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,133.6,55,112160,16,148,46,102057,6
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,217.3,2,108529,11,216.4,5,107656,13
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,170.4,21,121494,40,172.2,22,123994,42
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,183.7,14,127977,52,170.4,24,124500,46
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,210.9,4,144468,65,194.3,10,148415,65
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,131,56,120219,33,142.4,53,123928,41
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,203.1,6,110295,12,221.9,3,116635,26
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,205.4,5,110750,13,189.5,11,113959,17
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,109.8,66,151012,67,134.9,57,154221,67
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,140.2,54,124731,46,119.3,63,127610,53
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,182.9,15,143411,64,215.1,6,127788,54
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,253.5,1,114419,20,238.8,1,118700,30
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,150.4,47,111845,15,150.8,45,114081,18
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,161.5,35,114923,21,165.5,29,114923,20
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,197.7,7,113907,19,170.3,25,114657,19
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,90.4,67,120100,31,95.8,67,118954,31
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,155.2,44,119390,29,160.1,35,122150,36
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,178.4,18,122347,41,196.7,9,127317,52
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,168.9,23,120420,35,176.1,18,124060,43
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,128.6,59,111834,14,134.8,58,107587,12
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,161.2,36,119241,28,143.5,51,118557,29
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,159.3,37,128403,53,154.6,42,128403,55
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,165.5,25,131000,58,159.1,37,132000,58
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,193.3,8,136151,60,187.9,12,122287,37
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,191.2,10,94288,4,213.2,7,98097,4
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,176,19,126994,50,170.7,23,124470,45
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,187.2,13,124377,45,184.1,14,126857,51
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,192.2,9,124877,48,217.9,4,130850,57
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,156,42,101124,8,161.6,33,104888,9
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,126.4,61,85330,1,125.7,60,87550,1
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,169.8,22,140948,62,162.8,32,142907,64
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,156.7,41,123090,42,181,16,128872,56
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,171.9,20,115497,22,160.5,34,116689,27
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,140.9,53,120621,38,144.4,50,124424,44
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,148.1,49,126028,49,154.8,40,133223,60
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,162,32,99500,6,167.9,28,106148,11
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,124.8,62,118482,24,125.1,61,111428,15
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,163.1,30,124230,44,168,27,125646,49
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,164.4,26,93956,3,117.7,64,93956,3
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,152,45,107850,10,152.5,44,111250,14
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,148.9,48,113820,18,143.1,52,121166,32
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,141.2,52,120435,36,139.2,54,113788,16
G. K-12 / 3501 +,,,K-12 Average,175.1,,119489,,175.3,,119645,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,152.3,92,125100,67,159.1,89,132000,80
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,210.3,37,96703,1,202.7,44,101264,5
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,198.8,46,100664,3,199.9,47,102551,9
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,122.1,104,113009,22,147.2,98,116878,33
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,157.3,90,120450,50,167,82,127061,64
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,203.7,40,134795,95,193.8,52,137864,95
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,193.1,58,129403,75,229.5,20,141462,101
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,185.8,69,138300,101,214.5,32,143350,103
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,146.7,96,142884,105,173.2,74,149663,105
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,180.7,74,132976,90,185.9,62,137292,94
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,229.2,21,141487,102,219.4,28,143114,102
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,182,73,132397,88,174.7,73,139795,97
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,150.1,94,137519,99,149,94,140072,99
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,194.5,53,113556,24,204.3,42,115254,29
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,164.9,83,117940,38,185.1,64,122145,50
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,146.1,98,118545,42,152.5,92,116298,32
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,134.1,102,100209,2,144,99,98924,2
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,93.6,106,103935,9,88.8,105,105540,12
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,263.8,4,133233,93,273.9,2,134957,91
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,223.8,26,101124,4,240,12,101566,7
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,213.2,35,108150,12,197.3,51,110000,20
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,152.2,93,110222,16,148.6,95,109192,18
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,149.7,95,117500,37,147.7,96,115163,27
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,199.4,45,101294,5,191.6,55,108232,17
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,254.6,9,144128,106,245.2,8,137871,96
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,186.5,66,116043,30,226.3,23,124328,58
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,184.8,70,121964,57,166.4,83,121895,49
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,171.1,79,117250,35,169,78,119100,38
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,182.6,71,120801,53,175.4,72,122747,52
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,196.7,51,137322,98,177.4,69,134447,90
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,218.2,31,123687,63,,,,
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,95.8,105,103694,8,98.6,104,102182,8
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,214.3,33,120021,49,221.8,25,113328,23
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,138,101,104604,10,121.7,103,101518,6
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,169.7,80,126564,71,155.3,91,127312,66
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,186.4,67,131716,87,199.8,48,132153,81
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,219.4,30,102064,7,198.5,49,97516,1
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,266.8,3,117071,33,298.1,1,124284,57
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,187.8,64,125367,70,187,60,125742,61
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,232.6,17,123211,61,236.2,15,119745,42
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,163.4,84,129016,74,161.1,86,134052,89
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,203.2,42,130283,81,186,61,128065,69
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,201.9,43,121900,56,193.4,53,108200,16
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,157.9,88,134064,94,177,70,132523,84
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,133.2,103,131477,85,143.8,100,136304,92
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,187.8,64,130000,78,188.8,59,133929,88
G. K-12 / 3501 +,MERCER,1430,EWING TWP,195.9,52,131200,83,192.8,54,131200,76
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,219.9,28,112243,19,220,27,111121,21
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,152.9,91,128539,73,170.4,76,131163,75
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,158.8,86,129644,76,166.3,84,129367,71
G. K-12 / 3501 +,MERCER,4255,PRINCETON REGIONAL,141.2,100,142338,104,147.4,97,145807,104
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,197.3,49,119936,48,207.4,37,117463,34
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,257.6,6,131707,86,246.8,7,132869,85
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,179.9,75,125009,66,178.5,68,127399,67
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,207.6,38,114288,26,180.7,67,119915,43
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,308.4,1,120509,51,258.6,6,119391,40
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,258.4,5,116340,31,267.9,4,120556,45
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,194.1,55,115919,28,204.5,41,123215,54
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,168.8,81,114350,27,169,78,119737,41
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,229.1,22,136192,96,235.9,16,140041,98
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,256.6,7,125185,68,264.4,5,123380,55
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,237.9,11,113847,25,216.9,30,116050,31
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,233.4,15,122335,58,233.6,18,120944,47
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,197.6,48,106125,11,197.8,50,109657,19
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,205.8,39,111345,17,191.2,56,113084,22
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,214.8,32,121260,54,210,34,120392,44
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,190.2,60,108889,13,185.2,63,99108,3
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,200,44,133103,91,227.9,21,132404,83
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,237.1,12,120757,52,239.1,13,120700,46
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,172.3,78,124572,65,156,90,121043,48
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,162.3,85,112815,21,159.8,87,115815,30
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,194.1,55,136958,97,206.8,38,136958,93
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,158,87,123235,62,167.5,81,129300,70
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,211.5,36,137995,100,206.5,39,131862,79
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,188.1,63,123878,64,189.3,58,123878,56
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,203.5,41,118065,39,189.8,57,118541,37
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,227.7,24,118414,41,241.6,10,122249,51
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,229.9,19,127156,72,272.6,3,131606,77
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,188.9,61,116381,32,182.1,65,114749,25
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,231.8,18,119791,47,238.6,14,124462,59
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,256.6,7,130135,79,240.9,11,129575,72
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,198.3,47,102026,6,170,77,103341,10
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,219.7,29,117433,36,204.3,42,114676,24
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,229.5,20,118200,40,229.9,19,119150,39
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,233.7,14,117091,34,235.4,17,115245,28
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,232.8,16,119431,46,216.5,31,127214,65
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,143.4,99,109730,15,133.8,102,107670,14
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,197.1,50,131200,83,208.7,35,133367,87
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,165.8,82,122405,59,152.2,93,127000,63
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,194.4,54,119136,44,201.7,46,125043,60
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,228,23,133228,92,243.5,9,132878,86
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,182.6,71,111793,18,159.5,88,108000,15
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,243.1,10,121672,55,207.8,36,122952,53
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,213.9,34,115992,29,217.5,29,101196,4
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,227.6,25,119280,45,172.7,75,107053,13
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,173.4,77,118660,43,168.2,80,117471,35
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,188.7,62,132842,89,175.5,71,129942,73
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,307.4,2,109213,14,220.6,26,103878,11
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,186.4,67,125192,69,206,40,126140,62
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,178.2,76,130200,80,202.7,44,130200,74
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,192.1,59,113483,23,182.1,65,115052,26
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,223.4,27,131087,82,224.1,24,131618,78
