GROUP,CONAME,DIST,DISTNAME,FARAT0019,RK0019,FARAT0119,RK0119
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,15.2,12,12.9,28
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,14.2,19,13.6,23
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,11.3,37,11.8,39
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,14.6,15,16.6,7
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,14.7,14,16.9,2
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,11.3,37,12.7,33
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,12.4,29,12.6,34
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,12,33,12.9,28
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,14.4,18,15.2,12
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,11.1,42,12.9,28
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,15.4,10,16.8,5
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,12.2,31,14.5,17
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,11.3,37,10.9,42
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,9.2,46,9,47
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,9,47,10.1,44
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,12,33,12.4,35
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,15.6,8,15,13
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,15.5,9,13.4,24
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,16,6,16.5,8
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,13.8,23,13.7,22
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,12,33,14.3,20
F. K-12 / 1801 - 350,,,K-12 Average,16,,15.9,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,11.6,59,12.7,55
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,16.2,15,16.8,12
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,13.8,40,13.8,45
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,12.3,57,12.1,58
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,17.2,13,16.5,15
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,15.7,19,15.5,25
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,13.7,43,14.1,40
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,14.4,34,14.2,39
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,12.6,54,11.9,59
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,14.4,34,15.4,27
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,15.2,26,13.9,42
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,17.4,10,16.4,17
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,11.4,62,12.4,56
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,13.6,45,14,41
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,11.6,59,10.9,66
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,11.4,62,13.2,50
F. K-12 / 1801 - 3500,BURLINGTON,600,BURLINGTON CITY,15.4,24,15.9,23
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,14.6,31,17.6,9
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,12.9,52,13.6,46
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,13.4,50,13.6,46
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,10.8,66,10.5,67
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,18.3,4,16.8,12
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,12.3,57,12.8,54
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,15.3,25,16.8,12
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,13.5,49,11.8,61
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,13.8,40,16,21
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,19.2,2,19.6,3
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,17.8,8,17.3,10
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,16.1,16,15.3,28
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,17.9,6,16.5,15
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,10.9,65,11.5,64
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,17.6,9,20.3,2
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,15.2,26,14.5,34
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,9.8,67,11.7,62
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,17.3,11,15.3,28
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,13.6,45,17,11
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,22.7,1,21.4,1
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,13.6,45,13.6,46
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,14.5,33,15,31
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,15.7,19,13.9,42
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,14.3,36,14.5,34
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,14,39,14.7,32
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,15.7,19,18.3,5
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,14.3,36,14.3,37
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,11,64,11.3,65
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,14.1,38,13.2,50
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,13.6,45,14.4,36
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,15.7,19,14.6,33
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,18,5,18,8
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,17.9,6,19.3,4
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,18.4,3,18.3,5
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,15.8,18,16,21
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,17.3,11,18.2,7
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,15.5,23,16.4,17
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,12.6,54,12.9,53
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,17,14,16.1,20
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,13.8,40,16.3,19
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,14.8,29,13.9,42
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,12.4,56,13.3,49
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,13.7,43,14.3,37
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,14.6,31,15.8,24
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,11.5,61,11.6,63
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,14.9,28,15.1,30
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,15.9,17,11.9,59
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,14.8,29,15.5,25
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,12.9,52,12.2,57
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,13.1,51,13.2,50
G. K-12 / 3501 +,,,K-12 Average,16,,15.9,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,17.1,61,18,47
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,18,46,17.3,56
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,15.1,88,15.2,81
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,15.4,84,17.5,52
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,14.5,91,15.2,81
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,18.2,42,17.9,48
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,16.5,68,19.5,29
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,17.5,56,20.2,15
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,12.4,102,15.2,81
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,16.5,68,17.2,60
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,18.9,28,18.7,39
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,17.6,55,17.8,50
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,13.8,98,13.4,96
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,16.6,67,17.2,60
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,14.8,89,16.9,65
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,16.5,68,16.7,68
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,11.9,103,12.1,102
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,11.1,105,10.9,104
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,23.1,4,24,4
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,18.7,33,20.2,15
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,21.6,10,20.7,11
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,14.2,93,13.3,98
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,14,96,14.3,91
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,20.7,15,20.7,11
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,21.4,11,19.9,22
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,16.4,71,21.1,9
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,19,27,17.2,60
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,15.3,85,15.6,78
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,15.7,79,14.9,86
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,18,46,15.7,76
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,20.4,17,,
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,8.7,106,9.2,105
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,18.8,32,18.6,40
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,15.8,77,13.5,95
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,15.8,77,14.5,89
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,18.6,35,19.9,22
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,18.9,28,17.4,55
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,20.7,15,24.8,2
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,17.3,57,17.5,52
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,18.2,42,18.1,46
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,17.9,51,17.3,56
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,17.3,57,15.7,76
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,15.2,86,14.8,87
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,13.4,100,14.5,89
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,11.9,103,12.7,101
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,15.7,79,15.9,73
G. K-12 / 3501 +,MERCER,1430,EWING TWP,18.1,44,18.9,36
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,18.9,28,19,34
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,15.2,86,17.3,56
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,15.5,83,15.9,73
G. K-12 / 3501 +,MERCER,4255,PRINCETON REGIONAL,14.5,91,15.4,79
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,17.3,57,17,63
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,21.7,9,20.6,13
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,14.8,89,14.3,91
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,18.4,40,16,72
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,26.5,2,22.3,8
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,24.2,3,23.7,5
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,18.5,39,19.6,28
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,14.1,94,13.8,94
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,18.9,28,19.8,25
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,22.1,8,23,7
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,19.1,26,17.5,52
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,19.5,22,20,21
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,15.9,74,15.3,80
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,19.2,24,17.3,56
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,18.6,35,18.4,44
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,20.8,14,20.1,18
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,18.7,33,20.2,15
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,19.2,24,19.7,27
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,15.9,74,15.1,85
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,15.7,79,16.1,70
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,18.1,44,20.1,18
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,12.8,101,12.8,100
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,20.2,19,20.5,14
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,18.6,35,18.5,41
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,16.8,65,15.9,73
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,22.6,6,24.4,3
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,20.3,18,25.3,1
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,16.7,66,16.8,67
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,20.1,20,20.9,10
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,21.1,12,20.1,18
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,17.1,61,14.8,87
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,21.1,12,19.5,29
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,18,46,17.9,48
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,18.6,35,19.2,32
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,20.1,20,19.4,31
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,13.7,99,11.8,103
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,18,46,18.9,36
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,14.1,94,13.4,96
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,17.9,51,17.8,50
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,22.3,7,23.7,5
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,16.3,72,15.2,81
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,22.8,5,19.9,22
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,18,46,18.5,41
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,17.2,60,14,93
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,15.9,74,16.7,68
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,17.9,51,17,63
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,29.2,1,19.8,25
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,17,63,19,34
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,16.3,72,18.3,45
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,16.9,64,16.1,70
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,18.3,41,18.5,41
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,13.9,97,13,99
G. K-12 / 3501 +,UNION,5290,UNION TWP,17.9,51,18.9,36
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,19.4,23,19.2,32
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,15.7,79,16.9,65
H. 7-12 / 9-12,,,7-12 Average,12.8,,13.2,
H. 7-12 / 9-12,,,9-12 Average,11.8,,11.8,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,10,36,11,29
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,14.5,5,14.1,7
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,8.8,44,6.2,47
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,13.3,11,12.9,16
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,12,21,11.9,22
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,8.9,42,10.1,37
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,9.2,41,9.1,41
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,11.2,28,11.6,26
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,17.6,1,17.7,2
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,12.1,19,13,14
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,10.9,30,10.8,32
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,9.6,39,10.4,36
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,12.2,18,12,21
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,7.3,46,7.1,46
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,16,2,17.5,3
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,10.1,35,9.3,39
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,11.6,27,13.8,9
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,13.2,12,13.2,12
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,8.9,42,8.8,43
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,13.7,8,13.5,10
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,13.2,12,12.7,18
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,11.2,28,11.8,24
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,13.4,10,14.1,7
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,12.1,19,11,29
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,9.7,38,9.5,38
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,12.9,15,12.9,16
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,12,21,15.8,4
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,10.9,30,10.7,33
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,10,36,11,29
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,10.3,34,9.3,39
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,8.5,45,8.6,44
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,12,21,11.9,22
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,14.4,6,13,14
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,14.7,4,14.9,6
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,13.7,8,12.2,19
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,12.8,16,13.2,12
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,14.1,7,15.1,5
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,11.7,26,12.1,20
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,11.9,24,11.5,27
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,10.6,32,10.5,35
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,12.4,17,13.3,11
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,10.6,32,10.7,33
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,13,14,11.4,28
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,9.4,40,9.1,41
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,7,47,7.7,45
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,11.8,25,11.7,25
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,15.9,3,18.3,1
I. CSSD,,,CSSD Average,14.9,,14.3,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,14.8,3,17.5,2
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,18.6,1,17.8,1
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,14.8,3,13.8,5
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,13.1,5,14,4
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,10.8,8,9.9,7
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,17.9,2,16.7,3
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,11.9,7,12.5,6
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,12,6,8.5,8
J. VOC,,,VOCATIONAL Average,11.5,,11.5,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,12,8,16.6,2
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,16.5,1,17.9,1
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,15,2,15.3,3
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,10.5,14,10,14
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,10.2,15,10.2,13
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,5.8,19,5.5,20
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,13.2,4,12.5,6
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,11,13,11.5,8
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,11.7,9,11.1,12
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,5.7,21,7.4,18
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,6,18,6.2,19
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,11.3,12,9.4,15
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,14.1,3,13.3,5
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,7,16,8.3,16
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,12.4,7,11.4,10
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,13,5,14.3,4
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,5.8,19,5.5,20
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,6.9,17,8.2,17
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,12.5,6,11.2,11
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,11.6,10,11.6,7
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,11.5,11,11.5,8
K. CHARTER,,,CHARTER Average,10,,10.6,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,8.7,39,12,19
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,7.5,44,10.1,34
K. CHARTER,ATLANTIC,7420,Oceanside CS,6.2,54,,
K. CHARTER,ATLANTIC,7520,PleasanTech Academy CS,8.7,39,9.2,40
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,20,11,20,6
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,10,33,9,42
K. CHARTER,BERGEN,7890,Teaneck Community CS,12.5,21,12.5,18
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,7.7,43,8.7,43
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,6.5,53,,
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,21.2,8,27.2,3
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,12.3,23,10.3,33
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,19.2,13,17.2,10
K. CHARTER,CAMDEN,6215,Camden's Promise CS,14.1,17,18.1,8
K. CHARTER,CAMDEN,6232,Environment Community CS,48.3,2,11.7,22
K. CHARTER,CAMDEN,6240,Freedom Academy CS,11.5,25,11,28
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,20.3,10,18.8,7
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,5.1,61,9.5,38
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,5.3,60,11.7,22
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,5,62,5.3,62
K. CHARTER,ESSEX,6020,Pride Academy Charter School,9.3,36,10,36
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,4.9,63,4.9,64
