GROUP,CONAME,DIST,DISTNAME,PP17,RK17,PCT17,SBA7,PP27,RK27,PCT27,SBB7,PP37,RK37,PCT37,SBC7
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,1579,33,0.072,0.540,1447,31,0.069,0.522,2007,44,0.079,0.446
A. K-6,ESSEX,1400,ESSEX FELLS BORO,2391,54,0.160,0.903,2288,53,0.152,0.942,2384,53,0.139,0.869
A. K-6,ESSEX,1465,FAIRFIELD TWP,1319,22,0.111,0.850,1362,25,0.108,0.791,1553,31,0.117,0.791
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,1590,34,0.112,0.829,1501,33,0.112,0.851,1935,43,0.126,0.859
A. K-6,ESSEX,4530,ROSELAND BORO,1232,18,0.097,0.712,1272,19,0.105,0.750,1283,19,0.105,0.698
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,1207,17,0.121,0.835,1115,13,0.115,0.822,1067,13,0.115,0.787
A. K-6,GLOUCESTER,1330,ELK TWP,1320,23,0.118,0.933,1185,14,0.115,0.867,1427,24,0.125,0.928
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,1191,16,0.112,0.864,968,7,0.097,0.874,1158,15,0.106,0.830
A. K-6,GLOUCESTER,2070,HARRISON TWP,833,5,0.087,0.865,926,6,0.094,0.913,917,8,0.088,0.866
A. K-6,GLOUCESTER,2990,MANTUA TWP,1368,26,0.122,0.895,1327,24,0.121,0.888,1503,29,0.125,0.876
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,1139,13,0.100,0.554,1108,12,0.090,0.567,1102,14,0.085,0.512
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,905,7,0.096,0.723,857,3,0.105,0.736,883,6,0.099,0.667
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,909,8,0.095,0.673,875,4,0.097,0.655,635,2,0.074,0.596
A. K-6,GLOUCESTER,5590,WENONAH BORO,1063,11,0.104,0.635,1201,16,0.117,0.685,1001,10,0.095,0.615
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,773,2,0.064,0.525,919,5,0.071,0.547,1015,11,0.074,0.547
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,968,10,0.083,0.564,979,8,0.079,0.571,1020,12,0.078,0.530
A. K-6,HUNTERDON,2530,LAMBERTVILLE CITY,1894,49,0.105,0.664,1668,40,0.118,0.674,1658,34,0.102,0.609
A. K-6,HUNTERDON,2590,LEBANON BORO,3646,58,0.182,0.738,4714,60,0.211,0.761,4708,59,0.201,0.730
A. K-6,HUNTERDON,5050,STOCKTON BORO,1348,25,0.092,0.978,1315,23,0.089,0.957,1247,17,0.091,0.906
A. K-6,HUNTERDON,5600,WEST AMWELL TWP,1406,28,0.109,0.653,1544,34,0.116,0.736,1602,32,0.115,0.705
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,1127,12,0.077,0.684,1263,18,0.093,0.747,826,4,0.056,0.541
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,3384,57,0.186,0.744,3011,57,0.196,0.751,3102,57,0.177,0.715
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,1177,15,0.070,0.942,1411,29,0.076,0.997,1789,40,0.087,0.873
A. K-6,MORRIS,3240,MINE HILL TWP,822,4,0.076,0.542,497,1,0.050,0.397,462,1,0.046,0.390
A. K-6,OCEAN,230,BEACH HAVEN BORO,2406,55,0.122,0.920,2112,49,0.116,0.930,2492,55,0.129,0.944
A. K-6,OCEAN,320,BERKELEY TWP,1620,36,0.134,0.960,1601,36,0.132,0.977,1701,36,0.133,0.956
A. K-6,OCEAN,1150,EAGLESWOOD TWP,1393,27,0.095,0.657,1487,32,0.101,0.834,883,6,0.065,0.541
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,811,3,0.050,0.643,1002,9,0.068,0.673,866,5,0.063,0.615
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,1866,47,0.151,0.836,1913,46,0.155,0.811,2030,46,0.162,0.812
A. K-6,OCEAN,2760,LONG BEACH ISLAND,4116,60,0.170,0.957,3056,58,0.141,0.949,3429,58,0.149,0.924
A. K-6,OCEAN,3800,OCEAN GATE BORO,2514,56,0.162,0.819,2624,55,0.187,0.841,2469,54,0.171,0.822
A. K-6,OCEAN,3820,OCEAN TWP,1788,45,0.112,0.833,2143,50,0.144,0.884,2276,49,0.146,0.877
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,2089,52,0.152,0.663,2332,54,0.164,0.686,2364,52,0.165,0.693
A. K-6,OCEAN,5020,STAFFORD TWP,1953,50,0.156,0.951,2185,51,0.178,0.964,2232,48,0.176,0.956
A. K-6,OCEAN,5220,TUCKERTON BORO,1243,19,0.098,0.661,1287,21,0.120,0.806,1474,27,0.130,0.772
A. K-6,SUSSEX,1630,FREDON TWP,1669,39,0.146,0.791,1546,35,0.130,0.778,1490,28,0.125,0.794
A. K-6,SUSSEX,1980,HAMPTON TWP,1260,20,0.096,0.738,1286,20,0.093,0.801,1441,25,0.102,0.816
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,942,9,0.062,0.533,1220,17,0.083,0.601,1407,23,0.090,0.563
A. K-6,SUSSEX,5040,STILLWATER TWP,1591,35,0.124,0.931,1722,42,0.127,0.938,1771,39,0.125,0.931
A. K-6,WARREN,400,BLAIRSTOWN TWP,1784,44,0.152,0.938,1708,41,0.155,0.945,2074,47,0.169,0.962
A. K-6,WARREN,1620,FRANKLIN TWP,1512,32,0.116,0.885,1644,39,0.118,0.915,1701,36,0.108,0.875
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,717,1,0.064,0.613,726,2,0.062,0.590,777,3,0.062,0.604
A. K-6,WARREN,2470,KNOWLTON TWP,1432,29,0.112,0.755,1405,27,0.107,0.751,1452,26,0.106,0.765
A. K-6,WARREN,2970,MANSFIELD TWP,1328,24,0.127,0.979,1291,22,0.128,0.967,1376,20,0.127,0.960
A. K-6,WARREN,5480,WASHINGTON BORO,1671,40,0.146,0.897,1406,28,0.128,0.911,1637,33,0.130,0.837
A. K-6,WARREN,5530,WASHINGTON TWP,1775,42,0.158,0.892,2009,48,0.170,0.910,2302,50,0.179,0.911
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,1598,,,,1556,,,,1652,,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,1527,,,,1541,,,,1625,,,
B. K-8 / 0 - 400,,,5. State average - All operating types,1897,,,,1815,,,,1900,,,
B. K-8 / 0 - 400,,,6. State median - All operating types,1591,,,,1601,,,,1660,,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,1449,26,0.122,0.901,1179,17,0.104,0.772,1439,20,0.112,0.773
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,2020,47,0.133,0.780,2523,58,0.166,0.845,2209,56,0.150,0.769
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,1043,15,0.091,0.885,1152,16,0.096,0.931,1528,26,0.112,0.898
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,4210,67,0.176,0.883,4159,67,0.188,0.882,4834,66,0.199,0.864
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,2227,52,0.116,0.563,2167,54,0.113,0.524,1716,35,0.090,0.455
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,2015,46,0.119,0.686,1781,38,0.101,0.614,2017,46,0.106,0.590
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,2361,55,0.150,0.712,1993,53,0.141,0.837,2033,48,0.140,0.718
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,1501,31,0.120,0.829,1622,30,0.132,0.828,1611,29,0.121,0.747
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,1999,44,0.112,0.701,2454,57,0.156,0.760,1909,44,0.128,0.689
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,2161,51,0.168,0.894,1685,33,0.147,0.840,1737,36,0.146,0.881
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,1527,34,0.076,0.588,1749,36,0.086,0.551,2516,59,0.097,0.503
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,776,7,0.057,0.699,930,8,0.065,0.830,862,5,0.065,0.632
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,1037,13,0.091,0.620,663,4,0.061,0.536,944,8,0.076,0.574
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,1663,37,0.108,0.804,1894,46,0.127,0.820,1823,42,0.119,0.794
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,1327,22,0.101,0.898,1532,26,0.116,0.870,1648,33,0.120,0.863
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,1382,23,0.106,0.739,1223,18,0.097,0.812,1369,19,0.099,0.737
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,4015,66,0.108,0.822,4054,66,0.114,0.730,4876,67,0.124,0.777
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,2701,60,0.150,0.790,2799,61,0.155,0.822,3048,64,0.151,0.787
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,3485,65,0.120,0.606,3236,64,0.131,0.604,3038,63,0.109,0.557
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,2331,54,0.134,0.809,2689,60,0.143,0.780,2584,60,0.144,0.723
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,1120,16,0.087,0.685,1489,23,0.102,0.774,1506,23,0.106,0.791
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,765,6,0.076,0.713,743,6,0.073,0.790,909,7,0.085,0.823
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,2979,62,0.190,0.754,1865,43,0.139,0.755,2182,55,0.133,0.696
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,1634,35,0.099,0.819,1928,50,0.131,0.860,2084,52,0.128,0.829
B. K-8 / 0 - 400,CUMBERLAND,3050,MAURICE RIVER TWP,955,11,0.080,0.857,641,2,0.056,0.653,771,2,0.065,0.648
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,563,1,0.051,0.547,613,1,0.060,0.615,712,1,0.063,0.626
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,587,3,0.065,0.495,1028,12,0.106,0.653,1032,11,0.095,0.651
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,920,10,0.069,0.724,1066,14,0.092,0.646,1068,13,0.079,0.626
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,1038,14,0.080,0.792,1404,21,0.104,0.802,1441,21,0.103,0.742
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,1467,29,0.105,0.862,1597,29,0.113,0.830,1515,24,0.111,0.879
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,2130,49,0.140,0.864,1975,51,0.152,0.940,1786,39,0.143,0.933
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,2375,56,0.133,0.851,2670,59,0.132,0.964,2092,54,0.114,0.832
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,3173,63,0.199,0.889,3003,63,0.189,0.930,2657,61,0.170,0.926
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,1484,30,0.096,0.475,1362,19,0.095,0.446,1359,18,0.093,0.443
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,1453,27,0.106,0.785,1889,45,0.140,0.874,2076,51,0.152,0.865
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,2008,45,0.123,0.946,1917,48,0.126,0.949,2091,53,0.133,0.942
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,1432,25,0.062,0.389,1534,27,0.073,0.462,967,9,0.062,0.438
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,1503,32,0.105,0.669,1688,34,0.122,0.702,1792,40,0.115,0.598
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,902,9,0.082,0.942,952,9,0.083,0.851,1188,15,0.091,0.786
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,721,5,0.071,0.643,782,7,0.077,0.636,851,4,0.075,0.770
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,2510,59,0.146,0.887,2396,55,0.146,0.772,2417,58,0.140,0.766
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,3357,64,0.195,0.856,3668,65,0.227,0.879,3925,65,0.208,0.816
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,1786,41,0.149,0.836,1810,41,0.162,0.910,2025,47,0.169,0.953
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,2790,61,0.148,0.788,2975,62,0.156,0.826,2950,62,0.148,0.834
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,2281,53,0.156,0.936,1914,47,0.138,0.957,2268,57,0.147,0.814
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,1146,17,0.087,0.732,956,10,0.079,0.698,973,10,0.078,0.727
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,1749,40,0.134,0.780,1694,35,0.133,0.809,1519,25,0.130,0.764
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,1234,19,0.066,0.497,1499,24,0.082,0.461,1625,31,0.081,0.459
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,1397,24,0.088,0.811,1627,31,0.104,0.766,1613,30,0.103,0.776
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,967,12,0.072,0.559,988,11,0.073,0.532,1039,12,0.074,0.683
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,576,2,0.040,0.477,704,5,0.048,0.615,825,3,0.050,0.510
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,850,8,0.071,0.720,1569,28,0.120,0.913,1235,17,0.090,0.760
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,1720,39,0.105,0.863,1661,32,0.122,0.954,1663,34,0.110,0.913
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,1194,18,0.102,0.797,1059,13,0.098,0.796,1203,16,0.106,0.853
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,653,4,0.062,0.612,644,3,0.059,0.708,886,6,0.077,0.776
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,1678,38,0.104,0.896,1768,37,0.117,0.927,1970,45,0.114,0.893
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,1522,33,0.121,0.866,1473,22,0.113,0.877,1554,28,0.111,0.866
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,2039,48,0.127,0.839,1924,49,0.133,0.840,1765,37,0.124,0.849
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,1853,43,0.144,0.887,1833,42,0.139,0.890,1794,41,0.137,0.876
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,1306,21,0.113,0.932,1066,14,0.097,0.844,1162,14,0.102,0.870
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,2482,57,0.148,0.829,2405,56,0.144,0.827,1872,43,0.110,0.727
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,2130,49,0.149,0.874,1874,44,0.135,0.919,1645,32,0.124,0.848
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,1793,42,0.140,0.925,1805,40,0.138,0.839,1785,38,0.139,0.847
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,2486,58,0.187,0.890,1985,52,0.164,0.844,2069,50,0.158,0.842
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,1455,28,0.111,0.774,1502,25,0.115,0.767,1480,22,0.116,0.716
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,1295,20,0.097,0.784,1367,20,0.107,0.817,1544,27,0.110,0.790
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,1641,36,0.141,0.796,1787,39,0.155,0.842,2056,49,0.151,0.811
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,1598,,,,1556,,,,1652,,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,1527,,,,1541,,,,1625,,,
C. K-8 / 401 - 750,,,5. State average - All operating types,1897,,,,1815,,,,1900,,,
C. K-8 / 401 - 750,,,6. State median - All operating types,1591,,,,1601,,,,1660,,,
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,2201,57,0.149,0.923,2243,57,0.156,0.850,2249,56,0.155,0.926
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,1558,36,0.166,0.914,1612,40,0.156,0.856,1746,38,0.154,0.878
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,2408,62,0.149,0.907,2368,60,0.144,0.903,2592,60,0.140,0.844
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,1079,8,0.098,0.927,1091,10,0.097,0.889,1281,15,0.106,0.900
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,1568,37,0.112,0.816,1591,34,0.119,0.821,1216,12,0.086,0.823
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,2261,58,0.151,0.858,2455,63,0.162,0.871,2441,58,0.141,0.839
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,3582,65,0.183,0.781,3250,65,0.202,0.806,3871,65,0.211,0.807
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,1289,16,0.102,0.808,1455,24,0.114,0.838,1521,28,0.117,0.852
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,1462,28,0.105,0.822,1471,25,0.100,0.786,2037,52,0.130,0.819
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,1547,35,0.122,0.898,1609,39,0.129,0.910,1788,42,0.133,0.898
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,1573,38,0.135,0.886,1734,47,0.140,0.827,1829,44,0.140,0.842
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,1347,19,0.108,0.720,1592,35,0.130,0.785,1339,17,0.111,0.730
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,1513,31,0.115,0.784,1598,37,0.113,0.799,1369,19,0.110,0.817
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,1063,7,0.083,0.796,1223,15,0.106,0.905,1260,14,0.105,0.887
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,946,5,0.082,0.672,1068,9,0.103,0.719,1186,9,0.108,0.747
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,1260,14,0.117,0.877,1155,12,0.110,0.825,1313,16,0.113,0.771
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,1541,34,0.134,0.787,1541,31,0.140,0.876,1527,30,0.132,0.762
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,1580,41,0.101,0.832,2062,53,0.139,0.888,2053,53,0.138,0.852
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,1324,17,0.102,0.696,1475,26,0.117,0.769,1419,24,0.108,0.698
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,1369,20,0.111,0.822,1508,29,0.121,0.840,1528,31,0.112,0.802
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,1735,45,0.143,0.820,1801,50,0.160,0.827,1803,43,0.147,0.796
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,1423,24,0.119,0.898,1234,16,0.118,0.962,1401,21,0.127,0.962
C. K-8 / 401 - 750,CAMDEN,5900,WOODLYNNE BORO,1380,22,0.135,0.938,1289,20,0.124,0.853,1342,18,0.122,0.842
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,1998,51,0.131,0.901,1754,48,0.122,0.883,1926,49,0.122,0.881
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,1099,10,0.093,0.861,1022,6,0.084,0.896,983,4,0.083,0.877
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,1772,47,0.158,0.858,813,3,0.080,0.727,995,5,0.089,0.725
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,1173,12,0.108,0.929,1157,13,0.110,0.910,1215,11,0.108,0.875
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,667,1,0.059,0.677,689,1,0.054,0.714,820,2,0.062,0.694
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,2383,61,0.155,0.786,2404,61,0.152,0.826,2647,62,0.145,0.803
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,1941,49,0.143,0.918,2156,55,0.158,0.922,2658,63,0.183,0.914
C. K-8 / 401 - 750,HUNTERDON,370,BETHLEHEM TWP,2026,53,0.139,0.878,1962,52,0.132,0.947,1969,50,0.125,0.820
C. K-8 / 401 - 750,HUNTERDON,910,CLINTON-GLEN GARDNER,2174,56,0.163,0.925,2103,54,0.164,0.955,1646,36,0.113,0.905
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,1430,25,0.100,0.817,1558,33,0.104,0.714,1849,45,0.120,0.789
C. K-8 / 401 - 750,HUNTERDON,1160,EAST AMWELL TWP,1453,27,0.113,0.888,1616,41,0.122,0.912,1748,39,0.123,0.896
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,1966,50,0.139,0.940,1651,42,0.120,0.895,1786,41,0.122,0.908
C. K-8 / 401 - 750,HUNTERDON,2450,KINGWOOD TWP,1487,29,0.117,0.871,1516,30,0.116,0.867,1583,34,0.111,0.827
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,2270,59,0.155,0.905,2198,56,0.156,0.895,2221,55,0.136,0.866
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,1498,30,0.109,0.814,1541,31,0.112,0.776,1872,46,0.120,0.808
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,1580,41,0.117,0.812,1282,19,0.095,0.724,1551,32,0.099,0.733
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,2034,54,0.127,0.879,1935,51,0.122,0.854,2100,54,0.123,0.879
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,1159,11,0.110,0.857,748,2,0.077,0.744,619,1,0.064,0.706
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,1588,43,0.137,0.884,1487,28,0.139,0.885,1561,33,0.138,0.845
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,1218,13,0.096,0.913,1328,21,0.107,0.875,1413,23,0.112,0.913
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,850,2,0.085,0.697,986,5,0.102,0.708,1371,20,0.123,0.766
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,1530,32,0.118,0.901,2263,58,0.179,0.956,2466,59,0.181,0.943
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,1578,40,0.119,0.904,1703,43,0.135,0.902,1984,51,0.143,0.805
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,1576,39,0.128,0.900,1704,44,0.142,0.883,1501,27,0.136,0.907
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,1327,18,0.103,0.827,1423,22,0.109,0.863,1715,37,0.117,0.839
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,1019,6,0.087,0.805,1108,11,0.090,0.843,1080,7,0.086,0.799
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,1816,48,0.145,0.836,1424,23,0.119,0.778,1490,26,0.126,0.805
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,857,3,0.064,0.448,1035,7,0.079,0.556,883,3,0.067,0.507
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,1261,15,0.127,0.867,1041,8,0.108,0.619,1203,10,0.113,0.593
C. K-8 / 401 - 750,OCEAN,2500,LAKEHURST BORO,1380,22,0.111,0.958,1263,18,0.113,0.886,1121,8,0.096,0.797
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,2451,63,0.173,0.736,2420,62,0.168,0.693,2765,64,0.183,0.771
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,1081,9,0.105,0.934,1261,17,0.117,0.863,1410,22,0.132,0.898
C. K-8 / 401 - 750,SALEM,60,ALLOWAY TWP,901,4,0.093,0.902,958,4,0.093,0.913,1056,6,0.099,0.887
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,2276,60,0.149,0.944,2345,59,0.149,0.946,2338,57,0.151,0.917
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,2706,64,0.200,0.839,2475,64,0.204,0.879,2602,61,0.203,0.877
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,2038,55,0.161,0.899,1711,46,0.137,0.916,1910,48,0.143,0.879
